Gene = C5orf67
index = 228
Annotated 5SS: [  211 50092 71103 73151 92471]
Annotated 3SS: [50044 71003 73076 92306 94495]
SMsplice 5SS: [  211 55694 59081 61392 61721 62418 73200 89966 92471]
SMsplice 3SS: [55621 58910 61318 61574 62303 73076 89834 92306 94495]
top_k =  500
Partition function (log Z): -49.86186676163287

Sorted 5' Splice Sites (High to Low Probability):
Position 211: 0.9762046747639685
Position 5495: 0.6513449968814927
Position 5679: 0.3272653766360109
Position 10759: 0.16398006933048984
Position 5802: 0.08154238365571173
Position 10075: 0.0406425559573251
Position 2877: 0.032515955338284205
Position 3352: 0.02748529460404784
Position 295: 0.023344391870464484
Position 4256: 0.01160419650935163
Position 3218: 0.011079348341187135
Position 3199: 0.00777445473645657
Position 2339: 0.003947402993114248
Position 5857: 0.003876324704656557
Position 4383: 0.003865519449922138
Position 10125: 0.003800754643699873
Position 6445: 0.0013352161290153335
Position 6633: 0.0010028786337812111
Position 6514: 0.0007250041930573965
Position 1467: 0.00048045467789850123
Position 325: 0.00021101506540958552
Position 2180: 0.0001483917182992103
Position 3648: 0.00010133002714505054
Position 365: 6.042255215518194e-05
Position 1094: 1.5368476533271257e-05
Position 1965: 1.1876499397582972e-05
Position 691: 1.0437392289895936e-05
Position 1963: 8.041651176580835e-06
Position 509: 6.695719149021508e-06
Position 1736: 6.135155959959841e-06
Position 504: 5.1996981578476466e-06
Position 114: 5.009544124250668e-06
Position 2084: 3.329632352110421e-06
Position 2846: 3.0856847372495435e-06
Position 2962: 2.1440023783455595e-06
Position 2823: 2.076433841403346e-06
Position 3082: 1.69340570456075e-06
Position 942: 1.7921662757095895e-07
Position 860: 6.734499955563234e-08
Position 457: 5.62767049438058e-08
Position 1104: 5.5349599755452576e-08
Position 1186: 5.0912894540055263e-08
Position 215: 3.5619506120508964e-08
Position 1081: 2.492743408008265e-08
Position 273: 2.101757879697125e-08
Position 1109: 1.6428419504785802e-08
Position 613: 2.3996961288415676e-11
Position 398: 5.239369908814558e-12
Position 550: 3.664214816500809e-12
Position 401: 2.900510953277556e-12
Position 695: 2.1944168293284205e-12
Position 701: 2.0218382459457778e-12
Position 699: 1.9399928628971732e-12
Position 697: 1.6291341173980701e-12
Position 329: 6.803396943035921e-13
Position 533: 6.191530931078419e-13
Position 46: 4.3112339057390264e-13
Position 280: 2.4404535894443073e-13
Position 150: 2.234185514400183e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5346: 0.5565489099931712
Position 5591: 0.4066514739201933
Position 12627: 0.23139829181284113
