Gene = FBXO28
index = 543
Annotated 5SS: [  310 16495 20126 39251]
Annotated 3SS: [16384 19986 39054 43264]
SMsplice 5SS: [  310 13301 16495 20126]
SMsplice 3SS: [13153 16384 19986 43264]
top_k =  500
Partition function (log Z): -23.75687376318813

Sorted 5' Splice Sites (High to Low Probability):
Position 16495: 0.9967935375483823
Position 20126: 0.92936116276266
Position 310: 0.9111124810995392
Position 1771: 0.40770775944824544
Position 13301: 0.3824340401932873
Position 4170: 0.18562707793804797
Position 842: 0.0479769105370207
Position 18977: 0.03777661825030736
Position 733: 0.009816206344136241
Position 20477: 0.009392142340164245
Position 22: 0.009359898452208578
Position 2294: 0.007732963067441546
Position 355: 0.006339427947300569
Position 2411: 0.003714448619562857
Position 711: 0.0032578643587686702
Position 1916: 0.002804298145761786
Position 818: 0.0023969857576608415
Position 2185: 0.0023877599017912963
Position 1085: 0.0020641465445479157
Position 848: 0.0014111304463056377
Position 1215: 0.0014031987177210521
Position 464: 0.0013016354945868083
Position 590: 0.0012804712116922482
Position 644: 0.001021257459742458
Position 2875: 0.0008366429436009497
Position 690: 0.0006549981529106742
Position 1164: 0.0006438096224503965
Position 2196: 0.000638201405763827
Position 910: 0.0005970309937360896
Position 2624: 0.0005854862905761093
Position 2953: 0.0005737369169147178
Position 2368: 0.0005595000032640908
Position 104: 0.0005119021765736162
Position 3583: 0.0004946557719902226
Position 2510: 0.00045806699244417754
Position 2459: 0.000371566997653701
Position 663: 0.0002989594827965437
Position 3708: 0.00027971648602511447
Position 2857: 0.0002452831558422273
Position 1145: 0.000223517731497269
Position 2083: 0.0001977438377229959
Position 2906: 0.00018702436630086937
Position 1740: 0.00017320541151411944
Position 3690: 7.546543315310375e-05
Position 3615: 6.560226649578596e-05
Position 4144: 6.373182818795275e-05
Position 3587: 6.344776679465187e-05
Position 5586: 4.967023709675159e-05
Position 1367: 2.7872068329463456e-05
Position 1233: 1.710342576455571e-05
Position 879: 1.1682198962586398e-05
Position 174: 1.1072215888992356e-05
Position 478: 1.0870960863523856e-05
Position 1158: 1.0498138401712874e-05
Position 1057: 1.0146887923928467e-05
Position 5892: 6.2330768123176685e-06
Position 5426: 4.957952892389542e-06
