Gene = DDX31
index = 436
Annotated 5SS: [  542  7963  8141  9194 10692 11731 17954 19327 20168 21970 22213 23579
 24507 28398 38361 40138 44738 52072 58315]
Annotated 3SS: [ 7705  8064  9149 10620 11665 17908 19284 20102 21849 22105 23342 24329
 28337 38309 39997 44655 51959 58145 75288]
SMsplice 5SS: [  542  7963  8141 17954 19327 21970 22213 28398 40138 44338 44738 52072
 55533 58315 73299]
SMsplice 3SS: [ 7705  8064 17806 19284 21849 22105 28337 39997 44271 44655 51959 55424
 58145 73118 73978]
top_k =  500
Partition function (log Z): 1.22158652245222

Sorted 5' Splice Sites (High to Low Probability):
Position 17954: 1.0000000000000067
Position 28398: 1.0000000000000067
Position 40138: 0.9999126191604263
Position 58315: 0.998559785197844
Position 52072: 0.9872803538547557
Position 22213: 0.9702014836032794
Position 542: 0.966826694454555
Position 44738: 0.9618684425979999
Position 21970: 0.8885801621826898
Position 9435: 0.8009330942596969
Position 19327: 0.795330764544262
Position 44338: 0.7547675090026523
Position 8141: 0.7064472061222082
Position 7963: 0.6979509985541176
Position 5142: 0.6914443770550478
Position 55533: 0.6567144803338973
Position 45787: 0.5120753032135412
Position 24507: 0.49576986328255895
Position 40477: 0.4768126940253807
Position 41394: 0.466441952148332
Position 12203: 0.46384613001103764
Position 50766: 0.36311905028004754
Position 49767: 0.3476597431434643
Position 20168: 0.3347037931725453
Position 61892: 0.288456930427643
Position 25937: 0.24960416192321241
Position 43620: 0.203673327144352
Position 54514: 0.20336831415430795
Position 23447: 0.19347378604867715
Position 43549: 0.18175211643005748
Position 19593: 0.17912487159017185
Position 25743: 0.17766409733300234
Position 61480: 0.17269089336657864
Position 45266: 0.1543981355150496
Position 28158: 0.14606603423934367
Position 41788: 0.14450571865989367
Position 22744: 0.13883292204649156
Position 7471: 0.13555205579542273
Position 8647: 0.11453434578373178
Position 59106: 0.1087768181837211
Position 43581: 0.10573597041936175
Position 7030: 0.10371158864218605
Position 147: 0.10340011861324565
Position 55500: 0.0914645902258146
Position 21997: 0.07975670997622293
Position 9194: 0.07696909887222143
Position 19139: 0.07690672610394685
Position 43986: 0.07577418018783319
Position 8583: 0.07314300354920199
Position 6337: 0.07308664449618302
Position 59531: 0.07255641953031851
Position 6451: 0.07094109274194325
Position 11731: 0.060413459906972486
Position 26707: 0.05737901851225328
Position 8201: 0.05485714825079197
Position 23579: 0.05421623888241224
Position 55793: 0.05042329754507145
Position 51728: 0.048966458630083476
Position 23124: 0.04661489132237152
Position 57848: 0.04328114556759684
Position 128: 0.04276194042016329
Position 8166: 0.040976864764003494
Position 4383: 0.03713851580310437
Position 832: 0.03326040981937531
Position 23259: 0.03324391242053267
Position 218: 0.03291886733575801
Position 24086: 0.029779105688002894
Position 18442: 0.028280633719306912
Position 44359: 0.02399021189181639
Position 2112: 0.02325912905816826
Position 9308: 0.022714815056229035
Position 23276: 0.022486654051839042
Position 23231: 0.019643362724242053
Position 40689: 0.017226015580235066
Position 51708: 0.015531905956353006
Position 42925: 0.015453319967772355
Position 10692: 0.015000797895044235
Position 56445: 0.01213788523486866
Position 8668: 0.012008536258630718
Position 55092: 0.011950475534610518
Position 27063: 0.01018411693425472
Position 2614: 0.010075316835503138
Position 40665: 0.009069312100362346
Position 40719: 0.009067736053022798
Position 23074: 0.007421618396573855
Position 9646: 0.007405072532206999
Position 25129: 0.007192254505803235
Position 51581: 0.007109304591547035
Position 59191: 0.005537509048225344
Position 58789: 0.004887989622205391
Position 4739: 0.004447451559234892
Position 6390: 0.004395712482657344
Position 7476: 0.003596902155338611
Position 25561: 0.003592838491849818
Position 5801: 0.0034642717833312836
Position 58602: 0.0034146473989819315
Position 3161: 0.0034011508481692205
Position 52042: 0.0032012967799189486
Position 9008: 0.0031929807577319837
Position 483: 0.002826929167249971
Position 2924: 0.002644830769489185
Position 52017: 0.002562647543646257
Position 4606: 0.0023384461893177855
Position 1601: 0.002131937014814748
Position 7489: 0.0021161180293702156
Position 333: 0.0019946917011976193
Position 23217: 0.0017994944779388628
Position 8833: 0.0015403597403006793
Position 45390: 0.0014059280091957749
Position 8180: 0.0013749904742646308
Position 2648: 0.001313918275669028
Position 10192: 0.0011662994914357302
Position 59049: 0.0010847170501710533
Position 279: 0.0009371222668875716
Position 5776: 0.0008905189411432477
Position 5131: 0.0008745005755435228
Position 58764: 0.0007911704581826215
Position 58644: 0.00074264314489228
Position 62212: 0.0007168587888699083
Position 2260: 0.0006794335195929168
Position 23080: 0.0006240487291939131
Position 69: 0.0006021138942876291
Position 200: 0.0005826297262963385
Position 5425: 0.0005802686543563543
Position 59039: 0.00044446527793212096
Position 58723: 0.0003779058625159641
Position 6438: 0.00036769048606194617
Position 302: 0.0003547547442295595
Position 337: 0.0003502340517390859
Position 45149: 0.0002729589921011892
Position 23268: 0.0002641683322193879
Position 382: 0.0002070698334768177
Position 143: 0.00017943556898417928
Position 372: 0.0001387699662804451
Position 399: 0.00012985649189608089
Position 40481: 0.00011713449396908771
Position 757: 6.37320154300554e-05
Position 9522: 6.274653689949479e-05
Position 105: 2.661893767476304e-05
Position 796: 1.2915437025180565e-05
Position 1374: 9.496349176033926e-06
Position 628: 4.371215094958449e-06
Position 647: 4.362614171107408e-06
Position 902: 4.24093953126741e-06
Position 1361: 4.221375284594127e-06
Position 1758: 2.9110107127295385e-06
Position 685: 1.690181364975262e-06
Position 546: 1.3369579550452548e-06
Position 404: 1.177025989576765e-06
Position 537: 5.398029502551414e-07
Position 1971: 4.854154037878772e-07
Position 351: 2.5006814259620696e-07
Position 635: 1.0416759398630142e-07
Position 1070: 9.378163207546267e-08
Position 282: 7.840689042733244e-08
Position 700: 6.808423909166392e-08
Position 589: 5.466356885154001e-08
Position 392: 3.876297663790151e-08
Position 287: 3.143761970874815e-08
Position 310: 1.1549323739933825e-08
Position 419: 1.0664284594393663e-08
Position 96: 9.658447110673115e-09
Position 623: 3.3084808970393126e-11
Position 519: 2.2772706870582777e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28337: 1.0000000000000073
Position 17908: 1.0000000000000067
Position 58145: 0.9908002028742429
Position 44655: 0.8849037639307763
Position 21849: 0.8648413272637969
Position 8064: 0.8036562096112685
Position 19284: 0.7943353029577905
Position 44271: 0.7787577208944688
Position 73978: 0.7147003874720097
Position 51959: 0.685271474003291
Position 22105: 0.680090603558082
Position 39997: 0.55796153837014
Position 43482: 0.4806324363160848
Position 7705: 0.4733940984004419
Position 12042: 0.46384613001103775
Position 40376: 0.4505507502416225
Position 40022: 0.44195108079028633
Position 9149: 0.4284775347896672
Position 5020: 0.4237798034559185
Position 9225: 0.4185471641242861
Position 41343: 0.41498809494651717
Position 55424: 0.38586068541495155
Position 50697: 0.36311905028004776
Position 55363: 0.36231838514476017
Position 45681: 0.3496082288243338
Position 25662: 0.325292855494498
Position 51983: 0.30777282417503105
Position 24329: 0.3004272851346573
Position 61762: 0.2962365514829061
Position 20102: 0.2893657573060449
Position 23342: 0.24296134184365983
Position 22073: 0.2358062186139801
Position 49625: 0.22813408332576635
Position 5066: 0.22233943289091346
Position 24367: 0.18604653086986941
Position 54437: 0.15640805792498982
Position 19460: 0.15526653343579414
Position 27975: 0.1460660342393437
Position 6212: 0.13173180900823195
Position 7385: 0.1305349947285299
Position 49687: 0.11952565981769793
Position 61332: 0.11469468278486714
Position 45599: 0.11327106456151459
Position 58993: 0.11324212214006853
Position 7861: 0.10989478322992151
Position 41631: 0.10531675610074655
Position 45143: 0.10455863214618072
Position 7864: 0.10447754139695255
Position 64661: 0.10283561830849924
Position 6887: 0.10266729407573934
Position 22599: 0.09739265899909226
Position 21730: 0.08957206931394478
Position 463: 0.08432424162942273
Position 23123: 0.07680448425025647
Position 43811: 0.0757741801878331
Position 51275: 0.07160766917798352
Position 8395: 0.06911338267160494
Position 18991: 0.06554304467692837
Position 25698: 0.061907897750675345
Position 44536: 0.05934052271254188
Position 26577: 0.05737901851225329
Position 11665: 0.05280761139083513
Position 416: 0.052043643998915014
Position 8428: 0.05198856773340319
Position 45727: 0.04919600982769242
Position 22130: 0.047676812635785465
Position 68951: 0.046035071123038514
Position 45189: 0.045865934304679674
Position 22957: 0.04358114313270417
Position 25840: 0.040067506011041455
Position 9390: 0.039040740626481864
Position 20025: 0.03742112560830104
