Gene = ORC5
index = 986
Annotated 5SS: [  215  3906  7290 10323 12905 19797 23925 24105 39575 41276 42813 46976
 71268]
Annotated 3SS: [ 3812  7088 10247 12792 19665 23875 24013 39521 41162 42764 46864 71154
 81154]
SMsplice 5SS: [  215  3906 10323 12905 19797 24105 32937 42813 46976 71268]
SMsplice 3SS: [ 3812 10247 12792 19665 24013 32843 42764 46864 71154 81154]
top_k =  500
Partition function (log Z): -33.94289264145798

Sorted 5' Splice Sites (High to Low Probability):
Position 19797: 0.9790502441619002
Position 3906: 0.9461455299961832
Position 12905: 0.9160355072584542
Position 10323: 0.8412358260435321
Position 215: 0.8189507822351065
Position 24105: 0.768307888762818
Position 7290: 0.5056468028794089
Position 5671: 0.50004432495413
Position 24421: 0.3517452950392109
Position 572: 0.2957645689886625
Position 6603: 0.29291592066730343
Position 23925: 0.15748412040882345
Position 9425: 0.1425301730252498
Position 23433: 0.13553708612290735
Position 24274: 0.1035351771371449
Position 17178: 0.08980108673550224
Position 7565: 0.07273584703325452
Position 18634: 0.06993591907464375
Position 1264: 0.05753035329173623
Position 16178: 0.05670000362546991
Position 1715: 0.05543855919035861
Position 20287: 0.05181476342788372
Position 5637: 0.051702474041760274
Position 13901: 0.04847800901884382
Position 10407: 0.040329884078881335
Position 10777: 0.027028431531917457
Position 3553: 0.024880403310330472
Position 261: 0.023682774472306253
Position 604: 0.02344944365035827
Position 7248: 0.0230062423160384
Position 1949: 0.01866943259530364
Position 9849: 0.018556939519348583
Position 5394: 0.017985742099713917
Position 445: 0.015776830953397207
Position 12530: 0.014411264794625895
Position 720: 0.013067876007071048
Position 10332: 0.012567021694421775
Position 6936: 0.0125618133930596
Position 19992: 0.011435507208147911
Position 9060: 0.010613298479801631
Position 36: 0.009010995279605371
Position 20258: 0.007028594934674792
Position 19978: 0.006820234791190603
Position 1623: 0.006782980045587339
Position 11530: 0.005522922756609457
Position 5311: 0.004505179727016449
Position 2925: 0.004191432177202419
Position 185: 0.0041134930233360815
Position 6976: 0.004006564849493344
Position 1841: 0.0036738557329195503
Position 991: 0.0034014788578915784
Position 3303: 0.0033507736103963234
Position 1005: 0.0030625322264400535
Position 474: 0.002947712813530972
Position 5136: 0.0026674024082721636
Position 595: 0.0024925410419998316
Position 20201: 0.002335146066868195
Position 5852: 0.0022555052285272857
Position 13128: 0.0017552020313195225
Position 20238: 0.0011965803001285137
Position 4555: 0.0011497609991859986
Position 161: 0.0010158250516029523
Position 5562: 0.0008862937862994341
Position 164: 0.0004768925189858038
Position 56: 0.0004451636164860835
Position 4763: 0.000369245659775163
Position 131: 0.00033267856460442917
Position 97: 0.00023031948264544327
Position 128: 0.00021861567216251499
Position 102: 0.0002116814022125117
Position 41: 0.0001790609066689117
Position 220: 0.00015032266152410607
Position 824: 0.00015020992781986263
Position 666: 0.0001136770116790341
Position 713: 7.35068391914653e-05
Position 1031: 4.528054448848015e-05
Position 1454: 3.677128134577807e-05
Position 223: 3.3173693529112966e-05
Position 949: 2.2075842560867993e-05
Position 797: 1.9705508843602167e-05
Position 205: 1.769867021769417e-05
Position 8078: 1.706325970028856e-05
Position 171: 1.3959620433515727e-05
Position 623: 1.2676533879091516e-05
Position 1206: 1.2594242046201067e-05
Position 178: 1.2068860993413533e-05
Position 89: 1.1114327119820375e-05
Position 1280: 1.1083287842914985e-05
Position 590: 6.850400001491834e-06
Position 255: 6.035821395768691e-06
Position 298: 5.046568771708512e-06
Position 187: 4.107104055720556e-06
Position 199: 3.134197318818437e-06
Position 829: 1.0458386226701586e-06
Position 264: 9.70083916037808e-07
Position 535: 9.640576953969454e-07
Position 354: 8.909704697226957e-07
Position 498: 8.208983268611345e-07
Position 276: 4.4174130931407613e-07
Position 768: 2.898360307497854e-07
Position 330: 2.666559535344383e-07
Position 615: 1.7666251228415076e-07
Position 804: 1.712004634053134e-07
Position 696: 1.6531073551355225e-07
Position 341: 1.1197199923752734e-07
Position 296: 3.165474186084605e-08
Position 343: 1.3436532760780508e-08
Position 374: 1.0527169588871544e-08
Position 231: 2.0301273611331784e-09
Position 288: 6.423774789247631e-10
Position 349: 1.5737086085231055e-13
Position 346: 4.8366168998260816e-14
Position 84: 9.779054160914426e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19665: 0.9822805209318849
Position 12792: 0.905497442406117
Position 10247: 0.8919212935245031
Position 3812: 0.8225333336078025
Position 24013: 0.6361162518456817
Position 5502: 0.4061422527784119
Position 7088: 0.28204052389654655
Position 23875: 0.24715586785539842
Position 7067: 0.24661352424327077
Position 6424: 0.24657569163805967
Position 24180: 0.20183148712119026
Position 24352: 0.16645962874741707
Position 23331: 0.1661317451964452
Position 32457: 0.15191732583423365
Position 24269: 0.13786023902106
Position 362: 0.1234982619746514
Position 20079: 0.10536534090986335
Position 25783: 0.09913258083032302
Position 3785: 0.09235949772965918
Position 17095: 0.09069245066169955
Position 24835: 0.08995693506617299
Position 24553: 0.08871092749762274
Position 5613: 0.07539557785030308
Position 18526: 0.06993591907464354
Position 28622: 0.0622372064327845
Position 338: 0.060591233750358534
Position 23966: 0.05834730533645844
Position 24939: 0.05668213544895728
Position 9214: 0.05546445992426188
Position 1567: 0.05461734905288332
Position 20416: 0.05285609950483336
Position 27748: 0.05187044971995514
Position 16032: 0.05169990008216714
Position 30029: 0.04873577463498417
Position 13772: 0.04864097516834679
Position 7446: 0.0483942186341944
Position 9346: 0.04714955135152371
Position 24610: 0.046184478529538955
Position 20460: 0.045543858753235245
Position 9325: 0.039916161749463996
Position 6450: 0.03617683947229428
Position 5541: 0.03444621687857603
Position 374: 0.0322338645273096
Position 3814: 0.028013048987100678
Position 3402: 0.02586350502367343
Position 19894: 0.0245472419033508
Position 898: 0.019977210846741762
Position 9655: 0.01855693951934864
Position 5586: 0.01797098950449134
Position 1840: 0.017537540640418108
Position 1166: 0.015861726048108177
Position 12327: 0.014442045423882197
Position 12824: 0.013627195215661875
Position 7400: 0.01337770110276472
Position 5466: 0.013021797742778092
Position 20175: 0.012388492898896401
Position 24677: 0.012073641020337419
Position 1506: 0.010852307903123451
Position 6875: 0.010026877689662638
Position 6430: 0.009842955676042705
Position 10746: 0.009275041066305749
Position 5160: 0.00882722283777458
Position 5132: 0.008099837150018175
Position 10653: 0.007802687630424907
Position 10526: 0.007768983670466678
Position 1113: 0.007486878300838527
Position 8751: 0.00683617719173739
Position 20499: 0.0065689149262357915
Position 6691: 0.006541500552890291
Position 24487: 0.0059554106500768755
Position 7410: 0.005558616823091537
Position 11412: 0.005522922756609455
Position 5203: 0.005495369486185623
Position 20731: 0.005026202091964548
Position 16116: 0.005000103543302804
Position 26258: 0.003980140384517969
Position 471: 0.00394469671146264
Position 8921: 0.003801575326988852
Position 5337: 0.003726646389363799
Position 1005: 0.0036041383907568273
Position 21334: 0.0035214563285586946
Position 5445: 0.0029481333333469927
Position 7555: 0.0027570480353089895
Position 2660: 0.002631122585144142
Position 3702: 0.002254053402691209
Position 10113: 0.0022212972419573254
Position 10568: 0.0021898160794385966
Position 541: 0.002081269661793569
Position 3064: 0.0020501466317787596
Position 7464: 0.0018997045005684147
Position 4977: 0.001570391965354479
Position 398: 0.0015322278663541331
Position 393: 0.0013931525324838631
Position 1703: 0.001232236412633398
Position 1138: 0.0011732936071927828
Position 429: 0.0010839022379039275
Position 2693: 0.0010102523360823337
Position 22679: 0.0008688259758210165
Position 5022: 0.0007659398388388353
Position 7387: 0.0007373218213141623
Position 3188: 0.0006677755226398467
Position 3081: 0.0006328514559777179
Position 4431: 0.0006064573475943276
Position 15156: 0.0005974146036508889
Position 5240: 0.0005933060616579363
Position 2826: 0.0005500572559759308
Position 553: 0.0005166308049714341
Position 1010: 0.0004910016784122783
Position 598: 0.0004561043603962794
Position 1090: 0.000436001665823632
Position 5806: 0.0004358461511896885
Position 14519: 0.0004041286579157573
Position 5784: 0.0003926489737843144
Position 4372: 0.0003873882044659624
Position 17930: 0.0003596964754306705
Position 14480: 0.00032740504891887125
Position 6570: 0.0003232434280080268
Position 14132: 0.00029026420433783483
Position 14522: 0.00027124276336005566
Position 13521: 0.00026375716055815525
Position 1924: 0.0002612336479002468
Position 14292: 0.0002577045419649164
Position 1031: 0.00025251578116421304
Position 4671: 0.00021832926761655502
Position 14330: 0.00021692732037487762
Position 5758: 0.0002149826281500539
Position 309: 0.0001815163380861412
Position 1183: 0.00016041892403572492
Position 4303: 0.00015532934137440406
Position 691: 0.00015145595213306634
Position 14502: 0.00011450999602190595
Position 12687: 0.00010709288178476159
Position 4632: 9.205623928435402e-05
Position 13273: 6.210479466591539e-05
Position 4609: 5.816380213103671e-05
Position 13577: 5.7971483981857024e-05
Position 15485: 5.681682896805585e-05
Position 11819: 5.511788390907843e-05
Position 12967: 5.066193480348627e-05
Position 11769: 2.046844177240428e-05
Position 1359: 1.2575315262643672e-05
Position 7372: 1.123611601194252e-05
Position 474: 9.595170110640898e-06
Position 402: 9.449105179977499e-06
Position 7956: 8.592430128770438e-06
Position 637: 8.537833453230386e-06
Position 7809: 8.470829571518122e-06
Position 576: 7.77824791336469e-06
Position 1152: 7.647091919686416e-06
Position 1122: 5.227398016387028e-06
Position 10406: 5.146988458454028e-06
Position 1065: 5.0340556259002945e-06
Position 488: 4.108615350616691e-06
Position 1094: 3.2752277365538886e-06
Position 1581: 2.5478124964131886e-06
Position 3903: 2.4945555871585694e-06
Position 1209: 1.97092804308833e-06
Position 239: 1.9116080627265292e-06
Position 1523: 1.660473672908265e-06
Position 395: 1.3366066595284102e-06
Position 442: 1.3291829642748278e-06
Position 744: 9.83740019786996e-07
Position 4713: 6.963507432161385e-07
Position 4455: 5.861057513062623e-07
Position 318: 4.461639470562891e-07
Position 141: 3.119171886780219e-07
Position 199: 7.300994352426205e-08
Position 751: 5.759531371076608e-08
Position 702: 5.203959732057577e-08
Position 646: 3.3475874009399665e-08
Position 495: 2.404974732145342e-08
