Gene = DARS2
index = 429
Annotated 5SS: [  854  2284  3897  6259  7128  8997 10017 12544 13757 15044 16471 20789
 25977 29065 29403 32239]
Annotated 3SS: [ 2183  3829  6156  7031  8872  9969 12436 13686 14863 16362 20725 25823
 28845 29291 32162 33014]
SMsplice 5SS: [  142  2284  5869  6259  7128  8997 12544 13757 15044 15318 16471 20789
 29065 29403 32354]
SMsplice 3SS: [ 2183  5751  6156  7031  8872 12436 13686 14863 15177 16362 20725 28971
 29291 32162 33014]
top_k =  500
Partition function (log Z): 1.19962202043562

Sorted 5' Splice Sites (High to Low Probability):
Position 16471: 0.9999770357343609
Position 2284: 0.974563124695312
Position 13757: 0.9175035436540088
Position 12544: 0.8657087425737157
Position 29403: 0.8419725408901965
Position 7128: 0.8405414214521338
Position 29065: 0.8280147168140386
Position 5869: 0.8068094934853318
Position 32354: 0.7608234425048299
Position 20789: 0.7281245882097569
Position 8997: 0.7221543066694117
Position 15044: 0.7111919641863439
Position 27638: 0.6136868410775869
Position 10730: 0.5278414501413529
Position 6259: 0.5133616944777373
Position 13548: 0.464495628806875
Position 142: 0.40903404739512106
Position 2006: 0.37222978964106485
Position 15318: 0.3718173130969326
Position 3951: 0.35388230772323503
Position 10017: 0.29323887173198776
Position 15446: 0.2826561066392822
Position 61: 0.27022526649401934
Position 276: 0.1861536248431935
Position 32881: 0.18556674237240062
Position 3897: 0.14405166648903472
Position 30115: 0.1377935864952459
Position 27659: 0.0886643086753782
Position 25977: 0.08438454354912125
Position 6263: 0.08178471597200467
Position 6221: 0.07912629764594259
Position 6898: 0.07709915231554726
Position 10557: 0.07437099063105951
Position 854: 0.06755562618105157
Position 3154: 0.040987107105140974
Position 1377: 0.0370372029437319
Position 4356: 0.031978643142896036
Position 6111: 0.03087293021146621
Position 5130: 0.025909744626430475
Position 32239: 0.024131924386614195
Position 3573: 0.02077875382840619
Position 318: 0.01866662180424427
Position 207: 0.01866187758053286
Position 3670: 0.018350488755823402
Position 502: 0.01770187487537947
Position 6049: 0.01458314323199063
Position 2499: 0.012266307027429136
Position 14993: 0.012058351474933733
Position 32636: 0.010709816398558131
Position 2495: 0.00898589232415908
Position 2912: 0.008796235278718862
Position 9971: 0.008330101039982071
Position 93: 0.00792469823159394
Position 6296: 0.007537001914778631
Position 14512: 0.007411659181211534
Position 4891: 0.005433670154647168
Position 2861: 0.005089495995312221
Position 90: 0.003839000605842421
Position 6283: 0.0035943351749463956
Position 887: 0.0029759508228626567
Position 1892: 0.0029336143721767614
Position 7045: 0.002816861817687588
Position 13027: 0.002227798367381268
Position 729: 0.002068085108818426
Position 9066: 0.0019507272999826535
Position 1537: 0.0018660026685217118
Position 459: 0.0014181460038531898
Position 10171: 0.001399659848337127
Position 3311: 0.0013964932933541979
Position 1505: 0.0010633509383387305
Position 419: 0.0009580846148698589
Position 2682: 0.0007597796674811131
Position 470: 0.0006607644558370395
Position 2603: 0.0005856384488872824
Position 375: 0.000499522219389632
Position 1663: 0.00040546781970450323
Position 1246: 0.00030917374776644007
Position 464: 0.0002242541867786698
Position 1385: 0.00021304827266866824
Position 2526: 0.0001652020413403619
Position 14047: 3.978680577160606e-05
Position 2686: 3.133439006813833e-05
Position 744: 2.4207186033092133e-05
Position 2275: 1.994053513516903e-05
Position 38: 1.65096976082756e-05
Position 14102: 1.2304530340370538e-05
Position 749: 1.0649114288866039e-05
Position 685: 9.662863062334345e-06
Position 388: 9.514142436944777e-06
Position 756: 9.326743812787608e-06
Position 582: 9.12948934811364e-06
Position 618: 7.827218693937611e-06
Position 651: 6.2625060211184e-06
Position 14090: 6.126251738441001e-06
Position 2316: 4.329516994196748e-06
Position 366: 4.267248194911763e-06
Position 424: 3.914760471597099e-06
Position 300: 3.887075392914811e-06
Position 347: 3.1869187679908747e-06
Position 585: 2.923230809969744e-06
Position 695: 2.9137111303649006e-06
Position 167: 2.849195727306817e-06
Position 572: 1.3241942880030912e-06
Position 49: 9.443048644350763e-07
Position 716: 6.655665936721713e-07
Position 438: 6.070061808056412e-07
Position 126: 3.167339483364889e-08
Position 201: 2.5930143811262598e-08
Position 15: 2.493147983407358e-08
Position 31: 1.9495108120364187e-08
Position 199: 7.447024373452641e-11
Position 391: 2.33113746912817e-11
Position 435: 8.221828418882826e-12
Position 310: 3.8293139812582014e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16362: 0.9678721657138435
Position 33014: 0.9187371558244476
Position 7031: 0.826618232584545
Position 12436: 0.8192271780355938
Position 2183: 0.8007746044514231
Position 32162: 0.795374868179823
Position 5751: 0.7892713081469974
Position 20725: 0.7264597584990042
Position 29291: 0.7158287811723022
Position 14863: 0.6908916726510876
Position 28845: 0.64186146196362
Position 27537: 0.6100410354148302
Position 6156: 0.5273828081156501
Position 10646: 0.5141540633950046
Position 13686: 0.49738648707434957
Position 8872: 0.4910971682107083
Position 3829: 0.47630785285733096
Position 13294: 0.44309984931150603
Position 13650: 0.40449657211342216
Position 15177: 0.3714550788920984
Position 9969: 0.294392891174464
Position 1839: 0.25326978414538326
Position 15356: 0.24262619870065932
Position 8896: 0.18909995045230482
Position 28971: 0.1881362101557074
Position 6131: 0.15519947930877123
Position 32747: 0.15440863164578056
Position 29224: 0.12721168222809998
Position 2158: 0.10996307193756609
Position 27332: 0.09818526279382647
Position 25823: 0.08491770790381177
Position 30036: 0.07817703074123258
Position 6730: 0.0760802271102051
Position 30001: 0.06044602939446511
Position 253: 0.04480924732231507
Position 10302: 0.0440027438320355
Position 32626: 0.041615969143624074
Position 8879: 0.040941879530034066
Position 32445: 0.03703371034271535
Position 12496: 0.03580747188724475
Position 3014: 0.03348392656639147
Position 5977: 0.03321665556000373
Position 14929: 0.03235864301019005
Position 15242: 0.0321054930390069
Position 2243: 0.027528944872026416
Position 1907: 0.02737480712691347
Position 3487: 0.02619002874965134
Position 4215: 0.02601070294366872
Position 16312: 0.02393734924941813
Position 2397: 0.020491245881038036
Position 5706: 0.019897322344690764
Position 2768: 0.019143074753779646
Position 13290: 0.018337096973841154
Position 818: 0.017942632347086623
Position 1899: 0.017352647548589152
Position 1794: 0.01714269827472577
Position 10460: 0.017048135346467493
Position 7044: 0.015054073343399513
Position 2190: 0.014379752967015968
Position 10650: 0.013687386746348297
Position 10298: 0.013320111452556519
Position 4995: 0.013045959743432981
Position 2118: 0.01266389596382236
Position 3853: 0.011869445927172822
Position 5028: 0.011186260657147175
Position 12313: 0.010674092650877064
Position 13696: 0.009375454199577027
Position 2074: 0.008634164353275516
