Gene = FBXW12
index = 547
Annotated 5SS: [ 102  639 1127 1487 3254 6308 7340 8694 9660 9867]
Annotated 3SS: [  464  1088  1328  3134  6097  7180  8482  9480  9735 22315]
SMsplice 5SS: [ 102 1243 1487 3254 6308 9660 9867]
SMsplice 3SS: [ 1088  1328  3134  6097  9571  9735 15349]
top_k =  500
Partition function (log Z): -3.563894217786944

Sorted 5' Splice Sites (High to Low Probability):
Position 6308: 0.9588102183636679
Position 9867: 0.9440435165263937
Position 9660: 0.9117021001991552
Position 3254: 0.879949698691666
Position 1487: 0.8281160473310498
Position 1243: 0.6538034188278846
Position 102: 0.5870409399626879
Position 7340: 0.3508845136668523
Position 188: 0.29023858308374184
Position 7587: 0.24350880154398966
Position 639: 0.21669243399577182
Position 7596: 0.16423661107108126
Position 12950: 0.1122808662295881
Position 8694: 0.11051791395452011
Position 5827: 0.07835623839638013
Position 14524: 0.06776163998834348
Position 1237: 0.06497293899842319
Position 5202: 0.057789149242589204
Position 1493: 0.05498902110428127
Position 14974: 0.05457519682351114
Position 1127: 0.04966761405241653
Position 630: 0.04795739897240683
Position 334: 0.040772852924318474
Position 4867: 0.040240212724956995
Position 324: 0.03230741037379997
Position 1471: 0.026597838550529457
Position 1434: 0.02537161386496498
Position 1919: 0.017372741033034638
Position 13913: 0.016334731823400825
Position 7197: 0.016331285715933955
Position 1499: 0.014713973351570023
Position 9399: 0.013585321191828363
Position 6048: 0.012768489384998007
Position 529: 0.012547274181140102
Position 12416: 0.01165081179771069
Position 5844: 0.008012275548119964
Position 390: 0.007188991528800427
Position 36: 0.006924046662209635
Position 255: 0.0061432548278004566
Position 621: 0.0051686753884982945
Position 284: 0.005061252482475891
Position 7263: 0.0048709398864000145
Position 3351: 0.004354117065873921
Position 1723: 0.004332510109010408
Position 5771: 0.0035658461623647203
Position 4312: 0.0028453692981160227
Position 3050: 0.002256802651948842
Position 743: 0.002222436161751363
Position 1218: 0.002193803615402645
Position 1869: 0.0016895831406531197
Position 1247: 0.001585455287137958
Position 13111: 0.0015177316248171607
