Gene = GLE1
index = 595
Annotated 5SS: [  205  4398 10940 18117 18641 19147 20724 22592 22826 28956 29252 31785
 33391 34999 35639]
Annotated 3SS: [ 4175 10828 17967 18579 18891 20491 22478 22755 28812 29060 31654 33285
 34915 35574 36401]
SMsplice 5SS: [  205  4398 10940 18117 18641 19147 20630 22592 22826 29252 31785 33391
 34999]
SMsplice 3SS: [ 4259 10828 17967 18579 18891 20491 22478 22755 29060 31654 33285 34915
 35574]
top_k =  500
Partition function (log Z): 4.550072982132157

Sorted 5' Splice Sites (High to Low Probability):
Position 205: 0.9815982443307282
Position 10940: 0.9806170253670756
Position 19147: 0.9726825899628191
Position 4398: 0.9527210528085226
Position 20630: 0.9203959311564275
Position 22826: 0.902399039332263
Position 22592: 0.8818810145260748
Position 34999: 0.8667288057991008
Position 29252: 0.8581344633398805
Position 31785: 0.7556191418854419
Position 18641: 0.5995049257694559
Position 33391: 0.549962522732624
Position 35639: 0.5170820368570141
Position 950: 0.3640038649604834
Position 28978: 0.2952468781946473
Position 14719: 0.19601593599542588
Position 1247: 0.1870472846016706
Position 1274: 0.16599316576801232
Position 27992: 0.12495769558954038
Position 8728: 0.10075443190824837
Position 2641: 0.09595140605571326
Position 22603: 0.09515205312585034
Position 19992: 0.08040873284409177
Position 2435: 0.06475540888580258
Position 28956: 0.06073434837592563
Position 31789: 0.05751519844990526
Position 35458: 0.056086871636256884
Position 5244: 0.049608257074167744
Position 20321: 0.04154196737847927
Position 1255: 0.03507051352977359
Position 24548: 0.027620087454149483
Position 2751: 0.023681094840391746
Position 2743: 0.02078389871066522
Position 2651: 0.020635868510898405
Position 13334: 0.02043617572063654
Position 16388: 0.020021350021613364
Position 20757: 0.01968861360384656
Position 20724: 0.01871404178358167
Position 997: 0.017381534535463213
Position 4143: 0.017314474868185877
Position 28012: 0.017048946457299846
Position 17188: 0.01694421720516448
Position 504: 0.016455676738657974
Position 28879: 0.01612119804119033
Position 227: 0.012481671077364106
Position 33772: 0.011631584892364374
Position 7900: 0.009238121067655189
Position 33434: 0.008276323576580395
Position 520: 0.007602297777873661
Position 19069: 0.0072091562654098525
Position 31819: 0.006507731006052993
Position 1229: 0.00612949937469958
Position 35498: 0.005863750871661616
Position 32333: 0.0057857469316172855
Position 14602: 0.005754574838101313
Position 8914: 0.0054580894032789885
Position 35114: 0.004803389655893553
Position 9955: 0.0038934338350076706
Position 35034: 0.0023812629187517967
Position 35506: 0.0022035547476369093
Position 9935: 0.0021681655399609207
Position 21895: 0.0019683614021467773
Position 32040: 0.001892642258234288
Position 21598: 0.0015455781789424686
Position 22548: 0.001283419866792277
Position 27879: 0.001072918122009575
Position 415: 0.0010321468310327759
Position 4192: 0.0010200436436678061
Position 22493: 0.0008171075692307521
Position 899: 0.00065818180915486
Position 21465: 0.0006327803068129298
Position 164: 0.0005737938364002882
Position 633: 0.00047954897971100297
Position 1040: 0.0003698321117510228
Position 1020: 0.00036722022082669056
Position 22546: 0.00036402513342349705
Position 20439: 0.00032939621438588863
Position 23883: 0.0002567115343513082
Position 22487: 0.00019539466945143607
Position 22613: 0.0001881342907816369
Position 65: 0.00015969998081350218
Position 703: 0.00014288239792067077
Position 10909: 0.0001226246010877759
Position 509: 0.00010694540286666421
Position 22801: 9.759538781588809e-05
Position 19658: 7.47988627479574e-05
Position 10919: 6.96295880406024e-05
Position 11763: 5.537050840638983e-05
Position 854: 5.4025987909954375e-05
Position 797: 4.650601825478838e-05
Position 335: 3.9798810481591495e-05
Position 212: 3.729126610038155e-05
Position 1630: 2.9996933384802858e-05
Position 1074: 2.9807930936599273e-05
Position 531: 2.1855046716707085e-05
Position 24402: 1.7091913400875693e-05
Position 455: 1.6003315459964753e-05
Position 738: 1.527555080565764e-05
Position 339: 9.266978544756144e-06
Position 1824: 3.742445570966828e-06
Position 1932: 3.3599888940629953e-06
Position 119: 2.2992412906464085e-06
Position 79: 1.9722669894651013e-06
Position 548: 1.9114845002446756e-06
Position 590: 1.8663289110713813e-06
Position 728: 1.080282713317096e-06
Position 696: 6.351804190731206e-07
Position 654: 4.822830926841185e-07
Position 60: 2.739763499198727e-07
Position 21752: 2.677705141448939e-07
Position 22830: 1.2868819464712257e-07
Position 27: 1.282362320683357e-07
Position 22899: 1.1000841591403635e-07
Position 22949: 8.987664101969907e-08
Position 152: 6.420400661225938e-08
Position 23051: 4.9505195245816e-08
Position 29: 4.429004630939359e-08
Position 298: 3.0209260662311327e-08
Position 271: 2.740469875590827e-08
Position 22904: 2.1243835346090322e-08
Position 22587: 1.6167229806261994e-08
Position 23035: 1.492332450116864e-08
Position 22839: 1.0203678393670502e-08
Position 23206: 6.535443478833682e-09
Position 22916: 4.17319012037548e-09
Position 359: 2.7743479416946805e-09
Position 337: 2.4474194086292772e-09
Position 8: 1.7049135870318056e-09
Position 111: 1.267477503176542e-09
Position 279: 1.2644006569865375e-09
Position 351: 5.902255527036502e-10
Position 648: 2.870650092646458e-10
Position 686: 2.3217143019613719e-10
Position 303: 6.57316439497433e-11
Position 365: 5.397274583260367e-13
Position 387: 4.680873159043693e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10828: 0.9808092795562043
Position 22478: 0.965882466579023
Position 18891: 0.9573416898137163
Position 34915: 0.9560473637957068
Position 22755: 0.8607556910796791
