Gene = GATAD1
index = 575
Annotated 5SS: [ 526 1425 3308 7233]
Annotated 3SS: [1298 3247 7048 8918]
SMsplice 5SS: [ 526 1425 1761 6593 7233]
SMsplice 3SS: [1298 1638 6530 7048 8918]
top_k =  500
Partition function (log Z): -1.3880545025810869

Sorted 5' Splice Sites (High to Low Probability):
Position 7233: 0.9822434993635178
Position 1761: 0.944092998919146
Position 526: 0.8987303892806646
Position 6593: 0.794916017655378
Position 1425: 0.636934804480867
Position 3308: 0.4052497091076962
Position 6417: 0.21357939778267046
Position 2704: 0.14974011942606089
Position 8650: 0.12065901604678055
Position 6426: 0.056190141535472395
Position 3352: 0.05377108909216419
Position 1144: 0.04672976243921458
Position 6852: 0.046584970693620234
Position 859: 0.043071511110429825
Position 9565: 0.03989000432847728
Position 707: 0.03718049323229396
Position 3527: 0.028381096705472144
Position 8486: 0.025793998488613367
Position 1222: 0.024425846456323258
Position 1109: 0.02259982301724794
Position 3677: 0.022083506149901667
Position 2300: 0.020771014069524207
Position 6630: 0.018929246860127216
Position 1470: 0.017929867494540237
Position 307: 0.017664591651170018
Position 4038: 0.016400292804956366
Position 3706: 0.016118298936535626
Position 567: 0.012982438429056171
Position 851: 0.0085457429455949
Position 5684: 0.008056489988149522
Position 6454: 0.007875880169738593
Position 7405: 0.00682702923479448
Position 6858: 0.00589693254273228
Position 6607: 0.004994052122226537
Position 1455: 0.004698949782025372
Position 6984: 0.004003199797629173
Position 3701: 0.003955664988018475
Position 1123: 0.0035769498033365534
Position 6587: 0.0033794207937730427
Position 8637: 0.0033361035829307367
Position 836: 0.0032906993024155264
Position 8682: 0.0028925501682480126
Position 10222: 0.0028145624951561653
Position 8998: 0.002613200156156985
Position 6616: 0.0020122425285731983
Position 1377: 0.0019157018584148224
Position 1202: 0.0018521654905573448
Position 3348: 0.0017222555466342646
Position 2651: 0.0015807908488246463
Position 3540: 0.001571266491794599
Position 3414: 0.0015489470030011444
Position 1982: 0.0015377566869640789
Position 1522: 0.0013725593986258688
Position 7255: 0.0012931630560759804
Position 6493: 0.001257046364495605
Position 9287: 0.0012416948672369901
Position 7511: 0.001200912805205952
Position 7495: 0.0010688312145948084
Position 2313: 0.0010593464329363607
Position 6639: 0.0010490973814984586
Position 8631: 0.0010098354615351115
Position 7128: 0.0009394418784236461
Position 136: 0.000927721987239925
Position 1804: 0.0008543495315854049
Position 8678: 0.0007711639627212447
Position 3387: 0.0006929304716567457
Position 2360: 0.0006448826872751662
Position 1300: 0.0006269718742839522
Position 8983: 0.0005792287674202945
Position 8223: 0.0005589008593752965
Position 738: 0.0005133302546507291
Position 949: 0.0003949778219760801
Position 7594: 0.000392452508561992
Position 2939: 0.00036220740112388223
Position 2460: 0.0003590933896772138
Position 225: 0.00035387835365129685
Position 8329: 0.0003525533922380555
Position 7765: 0.0003251092238515573
Position 881: 0.0002989181506629511
Position 8520: 0.00022633574239009816
Position 1466: 0.00021950676845647717
Position 8288: 0.00020623217530043567
Position 8547: 0.0001919637726454826
Position 2191: 0.00018190113284512365
Position 1322: 0.00017920996026758875
Position 1138: 0.00015090779445920327
Position 1536: 0.00014762953402637169
Position 1184: 0.00013895431646633683
Position 9056: 0.00012429110297967877
Position 8992: 0.00012408638419560359
Position 897: 0.00011287499658123669
Position 3619: 0.0001057257719049276
Position 2436: 9.423257396372521e-05
Position 3562: 9.037719257771623e-05
Position 1551: 8.33828730370453e-05
Position 954: 8.025584712010244e-05
Position 333: 7.91600321329598e-05
Position 1233: 6.545064547858602e-05
Position 957: 7.933391216235338e-06
Position 1892: 3.017711274415735e-06
Position 1961: 2.024668381187793e-06
Position 1744: 2.00913685506299e-06
Position 1866: 1.9120903672328254e-06
Position 1973: 1.5390517017197045e-06
Position 192: 1.4365321254202523e-06
Position 240: 1.3982815586842585e-06
Position 829: 7.454631287551975e-07
Position 2042: 6.778435819938753e-07
Position 238: 6.316527011241727e-07
Position 1985: 4.0143074953806824e-07
Position 2090: 3.525772666758887e-07
Position 701: 2.584105092868389e-07
Position 156: 1.717342755755745e-07
Position 321: 5.2187140853105314e-08
Position 37: 3.43568899165339e-08
Position 50: 2.9564314567818052e-08
Position 962: 1.3139034176405903e-08
Position 678: 3.3316302805177907e-09
Position 5: 2.4360129967266034e-09
Position 1607: 1.8791585260801687e-09
Position 771: 1.6266580166570874e-09
Position 780: 2.9440015460748647e-10
Position 324: 5.6455694519785815e-11
Position 628: 6.167697084682424e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7048: 0.9883411599930007
Position 1638: 0.9417507693931586
Position 6530: 0.8362755593043759
Position 1298: 0.6541903855223049
Position 8918: 0.6437402266124415
Position 3247: 0.31558776008154404
Position 6293: 0.28970073542313796
Position 2588: 0.1331065303993524
Position 10784: 0.12330617861469914
Position 3126: 0.10804942998529202
Position 8439: 0.09523689544727298
Position 9435: 0.08626574908365527
Position 8466: 0.077637126279378
Position 3443: 0.05779101665065818
Position 8180: 0.05209312059101499
Position 1050: 0.03865788640003032
Position 8365: 0.027738309868475145
Position 1053: 0.02604894693511989
Position 6825: 0.02285960461072977
Position 980: 0.022782795418811556
Position 2111: 0.022334811904712523
Position 10402: 0.018273441317110596
Position 3290: 0.01680665861727804
Position 780: 0.016755320933818953
Position 10098: 0.015188701201506125
Position 3170: 0.014803559484513918
Position 2609: 0.013433496826971437
Position 7359: 0.010819486945953907
Position 3594: 0.010274138637280954
Position 3912: 0.009868418904121995
Position 6678: 0.00957105519975134
Position 9017: 0.009425095817190955
Position 7377: 0.008265759504113741
Position 835: 0.007262455885592262
Position 3915: 0.006531873900834367
Position 1014: 0.005447681147081607
Position 5560: 0.004902360765450292
Position 7452: 0.0048599929701362695
Position 10828: 0.0047075974994778376
Position 7097: 0.004323127590606858
Position 9444: 0.0039879827090684395
Position 3037: 0.003411946688371751
Position 5593: 0.003154129222699229
Position 850: 0.002828515554514251
Position 6765: 0.0026318165980735533
Position 2500: 0.0026309993988003237
Position 10725: 0.0024545625809315862
Position 11136: 0.002414631591883502
Position 945: 0.0023111705928528705
Position 10170: 0.0022866571941919
Position 3101: 0.002161446961218527
Position 695: 0.0020678970231817564
Position 9135: 0.001836522079094642
Position 7323: 0.0018364801683225366
Position 498: 0.001817036400921104
Position 3460: 0.0017632329956820101
Position 1336: 0.0017359049693270409
Position 7125: 0.001571328731923301
Position 3153: 0.0015166766331403713
Position 9762: 0.0015084638623444593
Position 1854: 0.0014944131960634684
Position 7593: 0.001334197335258277
Position 11229: 0.0011851734723223048
Position 8012: 0.0011833563803870606
Position 670: 0.0011706257131451922
Position 1300: 0.001077421749277062
Position 2271: 0.000994682330743261
Position 2116: 0.0009832789341955534
Position 7338: 0.000980808535057929
Position 3487: 0.0009385204348664168
Position 3553: 0.0008585760835114649
Position 7935: 0.0008423572525746219
Position 1682: 0.0008364818602387021
Position 1321: 0.0007612913097454072
Position 398: 0.0007449938207059499
Position 910: 0.0007432481542700119
Position 1525: 0.0007375925742801202
Position 3558: 0.0006963092863158697
Position 409: 0.0006085324843566331
Position 8075: 0.0005386152869423761
Position 2998: 0.0005141499041606067
Position 2359: 0.00047820822377493444
Position 1318: 0.00046915015966296784
Position 8142: 0.0004565087034767517
Position 11301: 0.00042266723167696857
Position 7757: 0.0003671843015675128
Position 10764: 0.0003552916339435355
Position 7525: 0.0003316870774532404
Position 809: 0.0003198725998808157
Position 2312: 0.000287711940443235
Position 7792: 0.0002629821037782915
Position 8924: 0.0001861792318191868
Position 8314: 0.00018244629375127272
