Gene = NDUFB5
index = 930
Annotated 5SS: [  238 10358 11348 12343 13820]
Annotated 3SS: [10268 11280 12280 13712 19217]
SMsplice 5SS: [  655 10358 12343 13820 18280]
SMsplice 3SS: [10249 12280 13712 18145 19217]
top_k =  500
Partition function (log Z): -4.784372983840228

Sorted 5' Splice Sites (High to Low Probability):
Position 10358: 0.9649375983744296
Position 12343: 0.8157835265414669
Position 6644: 0.7152700683872193
Position 13820: 0.6072600574856089
Position 655: 0.4392142207267477
Position 18280: 0.40241971777938634
Position 13837: 0.36495214264155224
Position 238: 0.32209260359079717
Position 3415: 0.31686143813560413
Position 2823: 0.25263491112235037
Position 11348: 0.21185375812148585
Position 3111: 0.2063703805710631
Position 10579: 0.1850355777480336
Position 12579: 0.16862636667008057
Position 2810: 0.14437166146753055
Position 274: 0.1371169192005438
Position 5100: 0.13099733968230984
Position 692: 0.11812927370565704
Position 640: 0.10520049201575907
Position 17409: 0.07914141239787957
Position 2999: 0.06485706862247084
Position 2877: 0.06472239475917362
Position 13228: 0.05558356979765329
Position 10914: 0.040173879778243896
Position 2532: 0.03274456813932046
Position 14861: 0.026220782029095054
Position 504: 0.023182805128795444
Position 16282: 0.019896490122918695
Position 6524: 0.018858298181519538
Position 15589: 0.017562357956386523
Position 14016: 0.013719561891078015
Position 13864: 0.013518397980973387
Position 14865: 0.01288745648047291
Position 53: 0.01156606428506497
Position 12160: 0.011459557566926314
Position 14556: 0.010408520387488214
Position 12985: 0.009837332089187517
Position 19362: 0.006581990997735287
Position 1431: 0.006579727986553124
Position 13841: 0.005053736127541058
Position 3062: 0.004553793667818335
Position 342: 0.0022212300123465403
Position 2608: 0.0020835426643086544
Position 404: 0.0015433250639837151
Position 3015: 0.001538402555035108
Position 242: 0.0013133094008022505
Position 307: 0.0011991286284315586
Position 2195: 0.001019348820926109
Position 316: 0.0009023670637199182
Position 18056: 0.0008950174402302844
Position 2030: 0.0008551312101427798
Position 17768: 0.0008086653589887216
Position 1916: 0.0008073274329004128
Position 19587: 0.000792480148180864
Position 2496: 0.0007427570801198574
Position 17059: 0.0007222816648519094
Position 2471: 0.0006031239836128678
Position 1370: 0.0004380184091873857
Position 147: 0.0003802055871735348
Position 2330: 0.0003099171582933629
Position 2882: 0.00028261318869740495
Position 746: 0.00021182883122670032
Position 141: 0.00014266643458217667
Position 1233: 0.00010834345321095015
Position 127: 5.83845803956451e-05
Position 105: 5.3722582988556923e-05
Position 393: 5.0714438765820744e-05
Position 108: 1.2606606267084149e-05
Position 345: 7.699025337571219e-06
Position 156: 3.0998727529417444e-06
Position 76: 2.9337073439721347e-06
Position 494: 1.5007738367639278e-06
Position 265: 1.1896175310633057e-06
Position 167: 1.0406547473007514e-06
Position 131: 8.616485758174864e-07
Position 421: 5.32420764341326e-07
Position 1449: 3.842338293592231e-07
Position 419: 2.784192080180242e-07
Position 572: 2.6011290474242085e-07
Position 521: 1.77926891214527e-07
Position 450: 1.4972242155236264e-07
Position 696: 5.020851064399712e-08
Position 1067: 4.695350080858037e-08
Position 545: 2.5644387540818037e-09
Position 594: 2.5035145722053293e-09
Position 43: 4.964519841697642e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13712: 0.9791195220251308
Position 19217: 0.9210820315375515
Position 12280: 0.8188677428712062
Position 6426: 0.7341283665687386
Position 10249: 0.5255209439984607
Position 10078: 0.43379093709887634
Position 2660: 0.4133314385378532
Position 18145: 0.4024197177793865
Position 3323: 0.231982241200607
Position 11280: 0.21185375812148582
Position 10483: 0.15760196709002774
Position 566: 0.12885779320416013
Position 2917: 0.11128627981177412
Position 12460: 0.09856322496345965
Position 2983: 0.09292670669073295
Position 17290: 0.08372366517470349
Position 2688: 0.06235463411907675
Position 3343: 0.06191382103185186
Position 13061: 0.05582491343703758
Position 5020: 0.050502297569377734
Position 4983: 0.04978598855971514
Position 12456: 0.04157512208215676
Position 530: 0.033316084595192426
Position 14772: 0.03177413457280989
Position 4959: 0.030709053553216938
Position 2656: 0.026139849475381706
Position 17286: 0.02564196753300797
Position 15443: 0.023657232291152717
Position 3055: 0.02011187448876404
Position 16161: 0.02003944652048107
Position 10827: 0.017979318082772106
Position 12480: 0.017360750228403648
Position 12022: 0.016932685569840074
Position 14310: 0.015343906440117185
Position 3319: 0.014499389183655982
Position 13908: 0.01413451795375235
Position 10853: 0.01276297446157636
Position 13753: 0.01235784892684582
Position 2460: 0.012036801004170976
Position 2426: 0.010181481499821832
Position 10536: 0.009861237131386565
Position 10425: 0.009603973681806688
Position 14667: 0.009473187137128875
Position 10609: 0.009447721416185518
Position 3208: 0.00846655063740007
Position 16835: 0.008167485110380642
Position 2783: 0.007938696254885347
Position 2284: 0.006547616449826036
Position 9809: 0.005625717277092452
Position 19457: 0.0052800772690827875
Position 2809: 0.004125667418822608
Position 10486: 0.004035548092077799
Position 10560: 0.003951546306068061
Position 12861: 0.003930419293212424
Position 16817: 0.003835841340419878
Position 2384: 0.0034331881625979284
