Gene = CSF2
index = 414
Annotated 5SS: [ 193  333 1146]
Annotated 3SS: [ 290 1019 1954]
SMsplice 5SS: [ 193  333 1146]
SMsplice 3SS: [ 290 1019 1954]
top_k =  500
Partition function (log Z): 0.6503155675322603

Sorted 5' Splice Sites (High to Low Probability):
Position 1146: 0.9927244603012321
Position 193: 0.9664591419206815
Position 333: 0.8888118676368224
Position 1414: 0.5196698367081884
Position 735: 0.2866413419980552
Position 1819: 0.2642306191779568
Position 589: 0.13147061382479203
Position 1407: 0.07800206948880727
Position 586: 0.06969442627796196
Position 852: 0.014749103246712629
Position 387: 0.013487886423312383
Position 1827: 0.007856329192154928
Position 1398: 0.005979505528834623
Position 769: 0.004721178598045858
Position 729: 0.004050969382630089
Position 810: 0.0039265497183475695
Position 594: 0.0037089845536208877
Position 197: 0.0026274325128930725
Position 1380: 0.0025439794219489988
Position 1823: 0.0018725344707943086
Position 1790: 0.001867609874950392
Position 2156: 0.0017076874093689208
Position 2172: 0.001601638964842872
Position 622: 0.0012635185403023523
Position 1605: 0.0005655130717117727
Position 626: 0.00042904670990583175
Position 2059: 0.00039984716282589756
Position 2134: 0.00032340289829452365
Position 207: 0.00031578305923670705
Position 463: 0.000133842629533594
Position 130: 0.000103666965471331
Position 2261: 9.041076228143705e-05
Position 1194: 5.809014501663726e-05
Position 657: 5.2641608973542925e-05
Position 600: 4.4299764021396087e-05
Position 839: 4.277848290040905e-05
Position 662: 3.002598553513658e-05
Position 170: 2.6270852066396624e-05
Position 155: 2.0966810490138676e-05
Position 474: 2.0693220817414673e-05
Position 320: 3.687230056143203e-06
Position 300: 2.4758508567709003e-06
Position 215: 1.5347742951286808e-06
Position 306: 1.4336988897955717e-06
Position 255: 7.633721673751539e-07
Position 381: 7.088531074848482e-07
Position 67: 2.106554962924843e-07
Position 36: 1.543947231833818e-07
Position 22: 1.1612568853129364e-07
Position 420: 7.556250807892518e-08
Position 439: 3.393658681384292e-08
Position 423: 6.402308875576299e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1019: 0.9582268858703353
Position 290: 0.8661110271852679
Position 1954: 0.7818408838312381
Position 439: 0.43538050955758445
Position 1317: 0.3026629595940062
Position 1263: 0.2813127490782656
Position 1641: 0.14718020729028394
Position 1532: 0.07678323409963897
Position 1493: 0.03827819639460928
Position 1975: 0.03519502139600792
Position 1765: 0.03319879934110632
Position 1278: 0.03203142867581868
Position 671: 0.027785039990629368
Position 1236: 0.025801041206474883
