Gene = GCSAML
index = 582
Annotated 5SS: [  176 19997 42163 49409 56582 58902]
Annotated 3SS: [19881 42077 49348 56531 58872 67084]
SMsplice 5SS: [  176 12350 19997 33603 40296 49409 56582 67231 67721]
SMsplice 3SS: [12116 19881 33530 40208 49348 56531 67084 67662 68258]
top_k =  500
Partition function (log Z): -34.555708497665265

Sorted 5' Splice Sites (High to Low Probability):
Position 176: 0.9596117633703555
Position 12350: 0.8853921327585896
Position 19997: 0.8386219649874305
Position 12618: 0.1726600203703457
Position 5879: 0.07790993989507707
Position 21568: 0.07457336047420574
Position 12615: 0.06870954779696303
Position 16532: 0.05504013085203358
Position 10461: 0.05412361029861991
Position 12472: 0.04936437545366071
Position 225: 0.03563865081709484
Position 5872: 0.032525223420860346
Position 6250: 0.032338413253094556
Position 12283: 0.028257774028754533
Position 5079: 0.025029327219650205
Position 12570: 0.023800479813960253
Position 3632: 0.022626602500223126
Position 5094: 0.021567864629130257
Position 1760: 0.01845069689564854
Position 5903: 0.01712204272454609
Position 1547: 0.015477105603342676
Position 9300: 0.015409173180404481
Position 12309: 0.007085413745979654
Position 519: 0.0019647366912679924
Position 5497: 0.0013724390457554062
Position 586: 0.0010656124959885884
Position 486: 0.001063628023237361
Position 1571: 0.0008025892461147507
Position 809: 0.0007891610512108552
Position 2277: 0.0007438446182728481
Position 1821: 0.0005712118197014896
Position 6069: 0.0004916163613789407
Position 3753: 0.0003806359057774559
Position 1738: 0.0003513688917674132
Position 4848: 0.00034696231500910607
Position 5810: 0.0003305396288104799
Position 1815: 0.0003243464615896826
Position 3953: 0.0002541139887141087
Position 5303: 0.00024221589339151506
Position 640: 0.0002232292032897177
Position 3179: 0.00022169184066910398
Position 4814: 0.00020863798274604168
Position 4948: 0.0001841118815817882
Position 326: 0.0001355886845334114
Position 871: 9.084537350035653e-05
Position 2494: 8.720005595863064e-05
Position 4919: 6.865356182431626e-05
Position 180: 3.657813719666631e-05
Position 633: 2.256899318030287e-05
Position 206: 1.2820299146617926e-05
Position 1166: 1.1744128839040805e-05
Position 232: 9.141262209231564e-06
Position 1396: 5.970800788666576e-06
Position 4594: 1.81317187198483e-06
Position 819: 1.2236553784298791e-06
Position 4027: 1.2446398699820792e-07
Position 1843: 9.75361822905549e-08
Position 162: 3.070539617727767e-08
Position 548: 2.9170290597614625e-08
Position 458: 2.8614430937298273e-08
Position 331: 2.832760880937097e-08
Position 551: 1.5907759219982978e-08
Position 227: 1.4616090711258169e-08
Position 199: 1.2663382417550773e-08
Position 644: 1.1588960876415135e-08
Position 532: 9.023506130518681e-09
Position 661: 7.66912986148651e-09
Position 229: 4.98624717958566e-09
Position 513: 4.241364591128217e-09
Position 23: 2.617749541664384e-09
Position 19: 2.539417166489249e-09
Position 642: 1.684465898232849e-09
Position 490: 1.6387996338419977e-09
Position 680: 1.2317976357182963e-09
Position 649: 7.913678892384571e-10
Position 504: 7.796021359095568e-10
Position 523: 7.14226336319299e-10
Position 669: 4.704629769130824e-10
Position 702: 2.1311966163171038e-10
Position 727: 9.426998376412946e-12
Position 821: 6.0051343453692866e-12
Position 919: 4.889047912663311e-12
Position 51: 1.5545196534449877e-13
Position 46: 7.047964206464477e-14
Position 283: 6.746419353197933e-14
Position 197: 2.8071754643743855e-14
Position 380: 1.1888875568665437e-14
Position 358: 7.497339576080267e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 19881: 0.9604542584402594
Position 12116: 0.9131560840569167
Position 12515: 0.2604253554831214
Position 22979: 0.22158600537987463
Position 24148: 0.16051322555571618
Position 26292: 0.13481362593847707
Position 22428: 0.11272361615863855
Position 21445: 0.09765948537558053
Position 5720: 0.07563210182465797
Position 16371: 0.05504013085203358
Position 10285: 0.054147936672774365
Position 4798: 0.04059119993114735
Position 20166: 0.034203075033099224
Position 6137: 0.03282585543366372
Position 20551: 0.02883091968604493
Position 12086: 0.02874411411104405
Position 12440: 0.028000367708095115
Position 25196: 0.02689376808696663
Position 20710: 0.02644732012800719
Position 5777: 0.025205938969745698
Position 5780: 0.01726254404859274
Position 21099: 0.01683539187997527
Position 21917: 0.01675669193980241
Position 9238: 0.015446118485939247
Position 1399: 0.014189373416854965
Position 18760: 0.014080148814487999
Position 20373: 0.013651961777480383
Position 12407: 0.012097248924341407
Position 3514: 0.010548153170749195
Position 1737: 0.010503093908034075
Position 21185: 0.009917801136520405
Position 20061: 0.009087732614461136
Position 17345: 0.0070111043620737015
Position 1503: 0.0054762120826899055
Position 5686: 0.005348758091912318
Position 5701: 0.005292488362846717
Position 3352: 0.00471241871321671
Position 5004: 0.00446120043508511
Position 20755: 0.00327470477099261
Position 5078: 0.0028880975594820697
Position 3483: 0.0026686634306437133
Position 15597: 0.0024071081417581016
Position 17228: 0.002346462848941424
Position 1658: 0.0016753911340270926
Position 3450: 0.0012259212310442226
Position 3397: 0.001128215364324697
Position 5365: 0.0010669175201366468
Position 3580: 0.0010625269326210794
Position 1586: 0.0010566950915392704
Position 1635: 0.0010511674147193637
Position 14267: 0.0008715252414767244
Position 3535: 0.0007835255536069425
Position 3423: 0.0007283765781737546
Position 15642: 0.0007061555889762616
Position 1440: 0.0006272001126896437
Position 2207: 0.000591317084165257
Position 1676: 0.00058136418633565
Position 7461: 0.0005605018360940735
