Gene = GMPS
index = 603
Annotated 5SS: [  362 23164 27506 33425 35728 40350 40744 44035 45657 48803 51767 54831
 61345 64511 65975]
Annotated 3SS: [22981 27390 33326 35623 40155 40577 43882 45482 48696 51650 54704 61228
 64379 65801 67054]
SMsplice 5SS: [  362 14246 23062 27506 27699 28329 33425 40744 44035 44510 45657 48803
 49666 51767 54831 61345 64511 65975]
SMsplice 3SS: [14158 22981 27390 27589 28203 33326 40577 43882 44253 45482 48696 49595
 51650 54704 61228 64379 65801 67054]
top_k =  500
Partition function (log Z): -39.57905673199757

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.998296061643512
Position 14246: 0.7638285197985255
Position 23062: 0.2941382224426391
Position 16996: 0.2688773986810961
Position 23164: 0.15223557222035594
Position 23098: 0.13365139022725045
Position 23087: 0.1017549115297354
Position 14495: 0.07714641707841505
Position 2325: 0.0025260035792599995
Position 7203: 0.0015711073996512923
Position 687: 0.0014919905764339486
Position 12287: 0.0012530455791651498
Position 5688: 0.00037701034217390086
Position 4618: 0.000278317140613811
Position 8281: 0.0002506197233055434
Position 1007: 0.00022575803488355777
Position 9844: 0.0002014844399917452
Position 579: 0.00018609502604672952
Position 33: 0.00014495241277111525
Position 681: 0.00012316110853407858
Position 1076: 4.59940574034075e-05
Position 1734: 4.327742892151568e-05
Position 117: 3.660101008353421e-05
Position 8329: 3.190744055002793e-05
Position 2195: 2.5042644072754848e-05
Position 2174: 2.0196600163782872e-05
Position 2390: 1.938508984966337e-05
Position 5717: 1.8120577611554167e-05
Position 934: 1.6104176103051738e-05
Position 3095: 7.914637493923255e-06
Position 2329: 7.786801867792668e-06
Position 1630: 6.072505480937745e-06
Position 1686: 4.391876398680006e-06
Position 3760: 4.375341318918899e-06
Position 3057: 3.860882227817202e-06
Position 1088: 2.647340220112012e-06
Position 12: 2.114414958111057e-06
Position 512: 2.0685947277743296e-06
Position 1249: 2.0449004792576884e-06
Position 130: 1.9621748306182667e-06
Position 1485: 1.7831841140793095e-06
Position 2101: 1.0596266822439154e-06
Position 725: 9.977489664178131e-07
Position 707: 7.996771431301083e-07
Position 1416: 7.387369854847132e-07
Position 1137: 6.382666979622826e-07
Position 368: 4.062800548037903e-07
Position 374: 2.954164487021457e-07
Position 1028: 1.7512786590229845e-07
Position 4294: 1.2540856515261548e-07
Position 2347: 8.504528530322806e-08
Position 3826: 6.746652590332784e-08
Position 294: 4.582368798075878e-08
Position 813: 4.062374004257835e-08
Position 826: 1.1538673905713363e-08
Position 719: 1.1337196742282347e-08
Position 464: 1.0607402419189051e-08
Position 943: 7.96167534683884e-09
Position 343: 7.656287671286531e-09
Position 648: 4.727877247592265e-09
Position 299: 2.464448452634885e-09
Position 289: 2.199081095307229e-09
Position 170: 1.6722825647579983e-09
Position 855: 1.0981357561660115e-09
Position 709: 9.529062143612178e-10
Position 80: 6.400335468180855e-10
Position 305: 2.4170985686810207e-10
Position 573: 9.143875022660657e-11
Position 711: 6.054369568826655e-11
Position 505: 5.948040318326887e-11
Position 497: 1.4184010084098512e-11
Position 565: 2.7723810557416316e-12
Position 556: 1.421976536020253e-12
Position 587: 1.3987912954116682e-12
Position 571: 3.348791149373023e-13
Position 529: 1.1438787626082124e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 22981: 0.9600884613104641
Position 25903: 0.6817800964199808
Position 14158: 0.6530092491115143
Position 16762: 0.27434309556871916
Position 14054: 0.11356832407076348
Position 14411: 0.049768720511057074
Position 14415: 0.02884907665310687
Position 10656: 0.004150356764384222
Position 7286: 0.0035316310802058987
Position 12560: 0.003308001767909649
Position 4396: 0.0026822845014433535
Position 17450: 0.002649814790915796
Position 12145: 0.0023681118277407514
Position 2212: 0.00198056421534642
Position 8518: 0.0016917294400933729
Position 2125: 0.0016755104048044205
Position 7065: 0.00153863114664119
Position 2776: 0.000952797153703145
Position 14998: 0.0007811663442593497
Position 460: 0.000629710382500659
Position 13003: 0.0006241372310875619
Position 4258: 0.0005882961580075046
Position 9728: 0.0005516920392770048
Position 12887: 0.0004314360709147992
Position 9761: 0.00041371928457479006
Position 8027: 0.00041092159874300897
Position 10681: 0.00034416213630330134
Position 2194: 0.0003221570695437399
Position 5587: 0.0003154142312182253
Position 9485: 0.00031274461196789335
Position 3709: 0.0003075779116547355
Position 9748: 0.0002840639220476664
Position 1065: 0.00026159046154675824
Position 2631: 0.0002481353054365838
Position 10236: 0.00022130991179600856
Position 6590: 0.00020995866200812047
Position 4392: 0.00019360686103495463
Position 2772: 0.0001933195603064667
Position 3119: 0.00016207312540618106
Position 473: 0.00016198166587276695
Position 5642: 0.00015233220262409245
Position 7282: 0.00014984683588964776
Position 11990: 0.00014771688379652787
Position 9215: 0.00013672206054070676
Position 8760: 0.00013314944726401147
Position 11665: 0.0001310270807242168
Position 7668: 0.00012986152640459043
Position 2797: 0.00010349685097509504
Position 8091: 9.86839137070173e-05
Position 2249: 8.946642132985432e-05
Position 916: 8.822729314648335e-05
Position 3890: 6.778340456260584e-05
Position 9051: 6.46186598380757e-05
Position 1629: 5.50553164650217e-05
Position 3995: 5.4587833450174074e-05
Position 6939: 5.3977616875823984e-05
Position 6907: 4.8623116973230024e-05
Position 4030: 4.79516524543392e-05
Position 7647: 4.649612422071529e-05
Position 6990: 4.4910958256513536e-05
Position 6318: 4.425452985451938e-05
Position 6007: 4.370804768926918e-05
Position 490: 4.348309289557486e-05
Position 2572: 3.982411187439092e-05
Position 1870: 3.629195523366472e-05
Position 4416: 3.6156026646712097e-05
Position 2493: 3.455996252080194e-05
Position 7868: 2.6246319533312837e-05
Position 1000: 2.613634783103823e-05
Position 1898: 2.5925838509996117e-05
Position 2911: 2.5680909973257605e-05
Position 6499: 2.5287889809905476e-05
Position 5502: 2.5163900498734837e-05
Position 4715: 2.392467078434452e-05
Position 6664: 2.343661937789079e-05
Position 5318: 2.3367999627030608e-05
Position 2268: 2.3338937720193693e-05
Position 7758: 2.3269789409272404e-05
Position 6415: 2.3192349559894042e-05
Position 5687: 2.2624515681081027e-05
Position 3869: 2.1286514984622694e-05
Position 1852: 2.1266909534477135e-05
Position 1583: 2.125388181657352e-05
Position 6831: 2.0522526457323432e-05
Position 4125: 1.8401999379123258e-05
Position 6713: 1.771050203206155e-05
Position 5875: 1.7389776830879885e-05
Position 802: 1.7290914860370934e-05
Position 6889: 1.7154816354951505e-05
Position 578: 1.675162479394585e-05
Position 1104: 1.5648978981979535e-05
Position 2847: 1.5355670157534478e-05
Position 4739: 1.474760596969552e-05
Position 4319: 1.4614172115984436e-05
Position 4280: 1.4336952587818079e-05
Position 5044: 1.3425426409276313e-05
Position 4789: 1.2554888329350335e-05
Position 4343: 1.0790053650985356e-05
Position 938: 1.0668652135231275e-05
Position 6353: 1.0170235954293155e-05
Position 1180: 9.943238686160366e-06
Position 5128: 9.20635289069607e-06
Position 2979: 9.146863174520889e-06
Position 503: 8.952356490923553e-06
