Gene = GTPBP8
index = 631
Annotated 5SS: [ 418 2207 4348 6074 8647]
Annotated 3SS: [2107 4216 5973 8527 9931]
SMsplice 5SS: [ 418 4348 8647]
SMsplice 3SS: [4216 8527 9931]
top_k =  500
Partition function (log Z): -4.49752075975548

Sorted 5' Splice Sites (High to Low Probability):
Position 8647: 0.9563755564659615
Position 418: 0.943827892544662
Position 4348: 0.606609255362019
Position 1623: 0.4863694445131902
Position 6074: 0.4636543297401161
Position 641: 0.4524078844204584
Position 672: 0.10927853575109694
Position 2278: 0.09821024582604299
Position 2782: 0.08535057038106392
Position 2207: 0.053733494685183576
Position 7730: 0.03794844153156848
Position 5903: 0.03701924740759186
Position 7748: 0.026898347800607608
Position 2532: 0.025864012243841206
Position 3447: 0.02343391767249152
Position 8642: 0.02171138700522787
Position 7696: 0.02081957786752542
Position 3797: 0.01606625796872895
Position 5484: 0.008959136535468775
Position 9063: 0.008093921395086766
Position 575: 0.006960017826434475
Position 4319: 0.006036753236520907
Position 187: 0.005309640867624725
Position 495: 0.004068597382708064
Position 10188: 0.004019804644028436
Position 2592: 0.003966042496203837
Position 383: 0.003105061959652385
Position 2585: 0.002758670355864482
Position 287: 0.002516580739173432
Position 437: 0.0023952496883142592
Position 4101: 0.002007585656221062
Position 1456: 0.0016645869474783486
Position 9593: 0.0016500932923162136
Position 8819: 0.001264118759666178
Position 241: 0.0012378001741139967
Position 9009: 0.001074977350190968
Position 225: 0.0010610936384353256
Position 379: 0.0008061751106641289
Position 10011: 0.0007835429673790041
Position 2339: 0.0006077925005120042
Position 1886: 0.0004503148470314616
Position 249: 0.0004256735871287203
Position 136: 0.0003379980070009141
Position 9095: 0.00032192674869522793
Position 8935: 0.00030425689446182387
Position 10175: 0.0002904859635993407
Position 9240: 0.0002681781370515728
Position 2108: 0.00019494394200056202
Position 47: 0.00013388157229403912
Position 608: 0.00013158498049434708
Position 1012: 9.699913461354821e-05
Position 1490: 9.372715323417335e-05
Position 603: 7.944912597966271e-05
Position 2076: 7.115871833824307e-05
Position 482: 6.106795815698251e-05
Position 367: 5.231978151049058e-05
Position 2825: 4.429041623168963e-05
Position 689: 2.3434546482728434e-05
Position 905: 1.9012277044481903e-05
Position 506: 1.6673913573872518e-05
Position 661: 1.3767963539029167e-05
Position 656: 1.179269519436704e-05
Position 646: 6.988487423232815e-06
Position 18: 4.547919299967125e-06
Position 1609: 5.528622032031477e-07
Position 168: 1.3491161854420371e-07
Position 455: 8.646350559317617e-08
Position 509: 1.5011428823546794e-08
Position 809: 9.471321769196405e-09
Position 526: 1.9401910248949196e-10
Position 64: 5.0498667981864206e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8527: 0.9809235678217242
Position 9931: 0.829382389821494
Position 4216: 0.5501600314496503
Position 5973: 0.4544648288721333
Position 555: 0.40563242389461895
Position 1317: 0.21352971924905587
Position 519: 0.12842110917773414
Position 2107: 0.1109831220311626
Position 1579: 0.10732996848980811
Position 8726: 0.09993997369571139
Position 7641: 0.08569079086176899
Position 1450: 0.08263518608739394
Position 2648: 0.0790534496585839
Position 5810: 0.04152598316380081
Position 4265: 0.03863529960247887
Position 8916: 0.023646553070527748
Position 1523: 0.02199939721260012
Position 1472: 0.02189298714650818
Position 2120: 0.021832146078013013
Position 2451: 0.01854991488103582
Position 4247: 0.016289757872150222
Position 3723: 0.016100516692471072
Position 1297: 0.01367853614520838
Position 8740: 0.01164875429186797
Position 2058: 0.011241563154843603
Position 3234: 0.010905326714773492
Position 10117: 0.010471779562301132
Position 2373: 0.009960235328651252
Position 3256: 0.008045557474533097
Position 4166: 0.00726774827538433
Position 1260: 0.006855215921527032
Position 5259: 0.006416207445207623
Position 9008: 0.005376375778217818
Position 9221: 0.005073504222010091
Position 2155: 0.004846943620695903
Position 5761: 0.004754881566681437
Position 1520: 0.004687129094614066
Position 9868: 0.004232222098177262
Position 2712: 0.004022731686375928
Position 1277: 0.003486898603243625
Position 3391: 0.003049839978570225
Position 1361: 0.0030059675949171806
Position 9099: 0.0028882725971211623
Position 10337: 0.0028005561105572084
Position 5292: 0.002647587144929454
Position 1341: 0.002605910718175518
Position 8399: 0.0025417255830511485
Position 2179: 0.0022392142830394233
Position 2584: 0.0021987817648391854
Position 4019: 0.002012358737450684
Position 1871: 0.0019234602738287553
Position 10385: 0.0017773857834219619
Position 10412: 0.001758660380844432
Position 2502: 0.0017186837018922073
Position 3184: 0.0014331935046147132
Position 1456: 0.0013954546060144673
Position 302: 0.0013801458418807814
Position 9650: 0.0012391830705866169
Position 10160: 0.001053878466662508
Position 2405: 0.0010537268704840271
Position 1366: 0.0010174445963396065
Position 9729: 0.000996409332460081
Position 10016: 0.000863171630382131
Position 9160: 0.0008170492523545843
Position 9758: 0.0008088335630631513
Position 10216: 0.0007723099320968183
Position 10421: 0.0007524669309211693
Position 309: 0.0007186540954954165
Position 9148: 0.000652692813737438
Position 9366: 0.0006372974149460393
Position 371: 0.0006017740011190787
Position 9383: 0.0005834152970095067
Position 1215: 0.0005780311131000916
Position 8761: 0.0005400274039092285
Position 9176: 0.0005285309185924435
Position 2402: 0.0005247616806477345
Position 2378: 0.00044370599064874795
Position 9881: 0.0003982060827380549
Position 9419: 0.0003897225570163523
Position 4090: 0.0003688083669074294
Position 9616: 0.00030851232419822365
Position 1324: 0.00025167244180901915
