Gene = NHP2
index = 940
Annotated 5SS: [ 310  477 3080]
Annotated 3SS: [ 406 2973 4128]
SMsplice 5SS: [ 310  477 3080]
SMsplice 3SS: [ 406 2973 4128]
top_k =  500
Partition function (log Z): 1.0203099100704733

Sorted 5' Splice Sites (High to Low Probability):
Position 310: 0.9873109587753742
Position 477: 0.9768788316370571
Position 3080: 0.9331803583999878
Position 3678: 0.17118222660636684
Position 2839: 0.11362355056213785
Position 693: 0.0948315365269623
Position 2824: 0.055057828757262076
Position 3730: 0.03470803964360809
Position 4051: 0.021462638032278984
Position 1397: 0.020213188015102485
Position 3784: 0.019880251773591467
Position 629: 0.019007556312638566
Position 643: 0.014072235788738568
Position 3386: 0.013518185810029443
Position 2051: 0.0128135598392028
Position 340: 0.012020940952426111
Position 1933: 0.008855430049320007
Position 667: 0.008734026732099517
Position 3011: 0.007870279021036921
Position 1647: 0.007620496948594045
Position 3779: 0.007306631416579126
Position 1448: 0.00715954280583259
Position 2576: 0.006189227786900843
Position 3747: 0.005973208716888735
Position 4228: 0.003989923045526416
Position 2567: 0.003756162574644971
Position 604: 0.0030727777339611836
Position 3556: 0.0028768526822817286
Position 1562: 0.0028654410602711473
Position 445: 0.002691003335393189
Position 679: 0.002577421443078133
Position 712: 0.002429579568457347
Position 1590: 0.0021846207510867644
Position 2282: 0.001395136069334937
Position 2232: 0.0012081739693759542
Position 907: 0.0011961592746683742
Position 1814: 0.0008608391715516539
Position 652: 0.0007996813984320034
Position 1452: 0.0007074460538974767
Position 3692: 0.0006393069979113631
Position 4264: 0.0006042868051989263
Position 2248: 0.0005495820616141525
Position 1179: 0.0005122584508174612
Position 436: 0.0004897827708760799
Position 3511: 0.0004324626978846913
Position 3770: 0.00041929348560263867
Position 49: 0.0003524187697093256
Position 1532: 0.0002888992840998057
Position 558: 0.0002844470669739228
Position 1690: 0.00024784857416769223
Position 3925: 0.00024703995156828755
Position 539: 0.00019386305529806253
Position 84: 0.00014478314186084216
Position 3036: 0.00011627582737090042
Position 108: 0.00011507189574551438
Position 3348: 7.39480769964878e-05
Position 3429: 7.344054482352318e-05
Position 132: 5.360178631560296e-05
Position 234: 3.7305823326676485e-05
Position 516: 6.963772611076401e-06
Position 409: 5.691847099322252e-06
Position 1055: 2.967078865883914e-06
Position 861: 1.6621852226100756e-06
Position 46: 1.200189127533625e-06
Position 921: 9.020924311130252e-07
Position 618: 6.663146565422284e-07
Position 357: 6.406733899485826e-07
Position 348: 2.9614421475575227e-07
Position 457: 2.6923175591327897e-07
Position 17: 2.2272431884482163e-07
Position 702: 1.8345065343193215e-07
Position 550: 1.534871299780508e-07
Position 202: 1.5109896365647589e-07
Position 913: 7.88092488311433e-08
Position 327: 7.698572447429473e-08
Position 99: 3.7556796437223854e-08
Position 200: 1.1156692462269521e-08
Position 44: 8.168052987094907e-09
Position 815: 6.806017432317627e-10
Position 600: 5.957735530247946e-10
Position 365: 4.0701999743291505e-11
Position 397: 1.3492503707722961e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 406: 0.9981135215033525
Position 2973: 0.937621127935877
Position 4128: 0.8965406673957845
Position 3638: 0.10199861868594287
Position 2658: 0.09672610916361832
Position 3615: 0.07005864249541914
Position 573: 0.06404294098748763
Position 585: 0.056692041354074595
Position 3257: 0.054920573856009354
Position 2748: 0.049776734483018635
Position 3635: 0.0476786638974078
Position 1388: 0.02183646504813511
Position 3833: 0.020697116085547557
Position 2444: 0.019663902051072553
Position 2896: 0.012087627458556646
Position 2685: 0.01127403499737471
Position 3655: 0.010725937808130491
Position 3318: 0.010026708970613262
Position 1949: 0.009004180700136102
Position 1780: 0.007063133729064883
Position 1044: 0.006965146345615191
Position 3928: 0.006273021900886473
Position 4084: 0.0056023757659493115
Position 4108: 0.004872229402830023
Position 4357: 0.0045061180087446135
Position 1437: 0.004398925569453936
Position 1270: 0.003990686906922124
Position 3958: 0.003848260832077313
Position 1192: 0.003796241529845262
Position 588: 0.003691129850577496
Position 3220: 0.0032816715730981947
Position 3909: 0.003139474824528189
Position 1232: 0.0030303386514430393
Position 885: 0.0028611471755538753
Position 4383: 0.0026688411966455925
Position 2104: 0.0025581024439178444
Position 4255: 0.0024971337720955957
Position 1915: 0.00225329538301346
Position 542: 0.0019971672665331413
Position 2598: 0.0018504349136432988
Position 1799: 0.0017810771141897185
Position 2990: 0.0017511545610093132
Position 4007: 0.001627826728572353
Position 3424: 0.0015250105513668693
Position 2546: 0.0014443367473497685
Position 539: 0.0012976757911796872
Position 3542: 0.001180709252682514
Position 4449: 0.0011472905162203785
Position 3495: 0.001130281107599086
Position 2468: 0.0010194892212159114
Position 770: 0.0008916865094914782
Position 4387: 0.0008878642211732071
Position 3273: 0.0007685203622452956
Position 3993: 0.000764585720144217
Position 3504: 0.0007335891251092365
Position 2194: 0.000590380567850498
Position 1965: 0.000574806758508212
Position 3204: 0.0005136534068274584
Position 3585: 0.00046324136382574886
Position 2709: 0.0004127494544084967
Position 4434: 0.00034996665497548
Position 1671: 0.0003365629951818513
Position 3029: 0.00033243298725691177
Position 3234: 0.0003214028998690953
Position 1508: 0.0003115294172964311
Position 4147: 0.0003043728603404721
Position 1803: 0.0002738910539049503
Position 735: 0.0002673699907920898
Position 2223: 0.00026386216623437
Position 1683: 0.00025388177651251555
Position 1712: 0.0002336892924560646
Position 597: 0.00023259624163305415
Position 3682: 0.00022274517622312075
Position 131: 0.00021933303211390487
Position 3010: 0.00020715409919474896
Position 851: 0.00019861915819364536
Position 1882: 0.0001696834711334316
Position 4409: 0.00016797185854182704
Position 1344: 0.0001671652713083051
Position 1839: 0.00015901734651307823
Position 3474: 0.00014339803520655863
Position 1440: 0.00013733696088706667
Position 4141: 0.00013169757117550916
Position 802: 0.0001256402315387761
Position 3450: 0.00012419559676360735
Position 3641: 0.00012110199804585995
Position 609: 0.00011849133030616023
Position 1215: 0.00010325947235241602
Position 4291: 9.612014626865212e-05
Position 557: 9.024316880207184e-05
Position 4041: 8.988134978098968e-05
Position 3076: 7.369285860999328e-05
Position 600: 7.214104685474217e-05
Position 224: 4.07977132188137e-05
Position 191: 4.075814648287136e-05
Position 3145: 4.021519481045195e-05
Position 3112: 3.936061295164845e-05
Position 185: 3.9292952837105294e-05
Position 168: 3.5884124103207946e-05
Position 257: 3.572401248049278e-05
Position 164: 3.472413665858554e-05
Position 1415: 1.7489279023345178e-05
Position 1993: 1.6760090038735056e-05
Position 932: 1.6650182971022192e-05
Position 906: 1.630750529269954e-05
Position 242: 1.4171119093430452e-05
Position 138: 8.227004821589841e-06
Position 1274: 7.610341650265662e-06
Position 1393: 6.398413102774239e-06
Position 417: 3.414857451761322e-06
Position 660: 1.6602550821236098e-06
Position 212: 1.5056464750091735e-06
Position 1163: 8.463012151920406e-07
Position 1140: 8.396994396786916e-07
Position 550: 8.233299802042213e-07
Position 197: 6.545437698340919e-07
Position 287: 6.020075150346437e-07
Position 377: 4.4393029749370104e-07
Position 1542: 3.0367910728804014e-07
Position 466: 2.870347131457234e-07
Position 815: 2.4696733432091316e-07
Position 227: 2.2756003874349512e-07
Position 420: 2.1576009149300296e-07
Position 414: 2.1170525686751278e-07
Position 1293: 1.8950972134635183e-07
Position 423: 9.179919995431129e-08
Position 469: 6.314175883018516e-08
Position 475: 4.3211586003568587e-08
Position 442: 4.1969813480108784e-08
Position 821: 3.360000176108801e-08
Position 444: 2.0923225052002496e-08
Position 373: 1.9077635986599995e-08
Position 450: 1.1272952968312156e-08
Position 305: 7.753907771456515e-09
Position 525: 2.8149160936490152e-09
Position 679: 1.344507928381949e-09
Position 309: 4.741388154148633e-10
Position 667: 3.889774523895691e-10
Position 96: 2.316663215035719e-10
Position 684: 1.7504245242347834e-10
Position 84: 8.002404865018372e-11
Position 314: 5.708248043306841e-13
