Gene = BCL2L15
index = 130
Annotated 5SS: [ 299 1011 5775]
Annotated 3SS: [ 888 5549 6406]
SMsplice 5SS: [ 299 1011 5775]
SMsplice 3SS: [ 888 5549 6406]
top_k =  500
Partition function (log Z): -3.3428689446620536

Sorted 5' Splice Sites (High to Low Probability):
Position 299: 0.9537242795021864
Position 5775: 0.9290872473143308
Position 1011: 0.7722977990237693
Position 74: 0.039838507371617315
Position 6009: 0.02710274524882253
Position 5719: 0.024329237449331947
Position 3454: 0.009793156545074545
Position 401: 0.008796267950523165
Position 491: 0.0074955472236094885
Position 5770: 0.007419969976929042
Position 6286: 0.007375398442053402
Position 340: 0.0047398228077196415
Position 6050: 0.004465253262721826
Position 6477: 0.003731486650977322
Position 6215: 0.003318353860501928
Position 5700: 0.002312404482851685
Position 1016: 0.0019964161991909996
Position 5806: 0.0018717416127481544
Position 4191: 0.0018515702557590009
Position 5645: 0.0018254327607705003
Position 6202: 0.0015775279225190213
Position 304: 0.0014750011449957909
Position 320: 0.00112194906510176
Position 256: 0.0010564856432082935
Position 330: 0.001030389951463195
Position 1035: 0.0009378621788844699
Position 1178: 0.0008438433401864671
Position 574: 0.00048539856071861504
Position 2896: 0.0004789214277199357
Position 1808: 0.0003966023262101845
Position 3064: 0.0003761738211216109
Position 6382: 0.00035780154178219884
Position 943: 0.0003285170633732517
Position 2966: 0.00030310503955743515
Position 1141: 0.0002769258673403263
Position 4034: 0.0002712803844602837
Position 5597: 0.0002606087817282081
Position 3389: 0.00024266282155656886
Position 1558: 0.00020313713052493213
Position 1122: 0.00019407267991548713
Position 289: 0.00018093834299134933
Position 1091: 0.00015205088201221525
Position 6101: 0.0001466457881406197
Position 1602: 0.00013459497443374662
Position 5779: 0.0001339207538975138
Position 623: 0.00011850994668024902
Position 56: 0.000117656441131607
Position 716: 0.00010699133201133046
Position 5663: 8.576849279245361e-05
Position 474: 6.422902603600717e-05
Position 6137: 5.959739182116813e-05
Position 643: 5.8165384743109784e-05
Position 5688: 4.494996266042361e-05
Position 5975: 3.5564145733350186e-05
Position 280: 3.492909773705304e-05
Position 448: 3.077306648898949e-05
Position 451: 3.0094908571346888e-05
Position 5964: 2.8617654113672224e-05
Position 426: 1.9286762164882853e-05
Position 6727: 1.8672768433317676e-05
Position 32: 1.7677878581322512e-05
Position 214: 1.5415658700494486e-05
Position 568: 1.374891407197951e-05
Position 419: 1.0507629421663064e-05
Position 6609: 9.303847085563898e-06
Position 6695: 7.770906629143181e-06
Position 6737: 7.65528424717869e-06
Position 133: 6.425184837736289e-06
Position 748: 2.6150036798812872e-06
Position 86: 1.9629349947126215e-06
Position 496: 1.9269254801796364e-06
Position 405: 1.8208153649760384e-06
Position 695: 1.7142010149738369e-06
Position 361: 1.0240903178593342e-06
Position 6139: 5.575134174369716e-07
Position 374: 4.822955828661951e-07
Position 41: 4.0278558460138565e-07
Position 17: 1.268394379236575e-07
Position 98: 9.532216199157781e-08
Position 1221: 5.705820135378466e-08
Position 15: 5.107515988623768e-08
Position 100: 2.511591981534486e-08
Position 1236: 1.0232030499082397e-08
Position 938: 8.873449549634852e-09
Position 1103: 6.0948911435947825e-09
Position 950: 2.709895646893799e-09
Position 138: 7.023995843449027e-10
Position 278: 5.141001934730166e-10
Position 862: 1.5947842698477073e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5549: 0.9506458918630398
Position 6406: 0.7698446498545815
Position 888: 0.76057206540288
Position 6284: 0.17626381600939303
Position 5878: 0.031341346936838384
Position 5914: 0.026845511219576092
Position 5553: 0.01558931242290441
Position 891: 0.011934436267359955
Position 6385: 0.009559522794655894
Position 146: 0.008457736118369795
Position 6353: 0.007239721098891233
Position 3309: 0.005046478694039932
Position 6536: 0.00492042505197326
Position 6580: 0.004483699580841693
Position 195: 0.004017862522908131
Position 383: 0.0033077770350188307
Position 6147: 0.003088282919282281
Position 830: 0.0030157625338527944
Position 177: 0.0025475236193607956
Position 3260: 0.0025145571557790617
Position 5420: 0.0022885795444833705
Position 3278: 0.002074710396839673
Position 6823: 0.0020397225754774447
Position 4068: 0.0018461182985943737
Position 5587: 0.001691418961748045
Position 6263: 0.001664431443066544
Position 255: 0.0012749578995511351
Position 5495: 0.0012571255168179443
Position 5688: 0.0008247187053580046
Position 757: 0.0008192287334157039
Position 950: 0.0007548004226204676
Position 2896: 0.0006579024284627342
Position 159: 0.0005374821962545664
Position 857: 0.0005337318495355608
Position 2832: 0.00044582195915668864
Position 5886: 0.0004285283565556563
Position 4479: 0.0004159104408552499
Position 5942: 0.00041370615526449507
Position 400: 0.0004076877590366226
Position 3766: 0.0004017454651098071
Position 1334: 0.00034446522159374315
Position 6333: 0.000273372687383473
Position 3156: 0.00018605537374383234
Position 5805: 0.0001852388572249916
