Gene = RP11-80H18.3
index = 1181
Annotated 5SS: [  146  4320  9532 10320 10722]
Annotated 3SS: [ 4234  9449 10225 10642 11167]
SMsplice 5SS: [  380  4135  4320 10320 10722]
SMsplice 3SS: [ 4036  4234 10242 10642 11167]
top_k =  500
Partition function (log Z): -0.5518592155644471

Sorted 5' Splice Sites (High to Low Probability):
Position 4135: 0.9878826239582641
Position 4320: 0.9866959619090572
Position 380: 0.9809888969090377
Position 10320: 0.7597643191951529
Position 10722: 0.5321559352449206
Position 6131: 0.46880471095394716
Position 10094: 0.4507234129195971
Position 1900: 0.2525906995127381
Position 146: 0.14691720583075457
Position 9733: 0.06273596738304142
Position 230: 0.05356932254672705
Position 9083: 0.027240058437957685
Position 1708: 0.024046698115806318
Position 3920: 0.01576304715713794
Position 3471: 0.012406733857375505
Position 1641: 0.01006648525748509
Position 1535: 0.006936484683062886
Position 2647: 0.006305083256484742
Position 5785: 0.0055952300689581175
Position 11196: 0.004926793541360136
Position 943: 0.003930505415890604
Position 4429: 0.0037910182711764257
Position 114: 0.003078093761305402
Position 3214: 0.002718906626912329
Position 142: 0.0026959714479248887
Position 10205: 0.0024178785152287182
Position 5719: 0.0023342783538438773
Position 4361: 0.0022060015288403075
Position 11379: 0.0021671520185860245
Position 10713: 0.0021327957271728435
Position 4477: 0.002051120891089548
Position 1493: 0.0016551763188047165
Position 4335: 0.0016014096809527534
Position 1837: 0.001062787525804294
Position 4517: 0.0009495755937943577
Position 5702: 0.000816681939938889
Position 24: 0.0006868181664966431
Position 1587: 0.0006002918679559261
Position 90: 0.0005278576802131982
Position 844: 0.0004873613876343529
Position 11374: 0.00045987133010310424
Position 1467: 0.00042010618035723414
Position 241: 0.0003660377910853517
Position 150: 0.0003639414003918011
Position 436: 0.00034942189975982637
Position 5010: 0.0003449876944628531
Position 5211: 0.00027768116922080615
Position 10815: 0.00027216004929646683
Position 1404: 0.00027063884595878617
Position 5578: 0.00018820726949865185
Position 4127: 0.00015422270828661583
Position 5119: 0.00015341616842279765
Position 4139: 0.0001124344909250246
Position 1459: 0.00010181206879111473
Position 1323: 9.771783330686213e-05
Position 482: 9.69813860720683e-05
Position 756: 9.632889122993671e-05
Position 682: 8.890656750882885e-05
Position 4491: 7.62137151397609e-05
Position 5728: 7.439183843183122e-05
Position 174: 5.992333420502811e-05
Position 2089: 3.455909112811911e-05
Position 580: 3.400215976696748e-05
Position 2174: 2.9596132212581726e-05
Position 3405: 2.4616916063041618e-05
Position 194: 2.294596442880976e-05
Position 3437: 2.043499634425113e-05
Position 121: 2.0304086965810767e-05
Position 825: 1.6200247933037267e-05
Position 3912: 1.519190448666113e-05
Position 1304: 1.3417792967124664e-05
Position 109: 1.0747395711155e-05
Position 2593: 9.542091358594692e-06
Position 130: 8.297540296295251e-06
Position 177: 5.193711058597125e-06
Position 39: 4.8641352087832645e-06
Position 2911: 3.87050841037878e-06
Position 4390: 2.6920000721101965e-06
Position 4445: 2.4550618452384694e-06
Position 188: 1.1478562999782829e-06
Position 7275: 1.0954613941518553e-06
Position 56: 1.0805176583675926e-06
