Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  500
Partition function (log Z): -1.4844504876814504

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9418609614702135
Position 2331: 0.8057708302023552
Position 319: 0.643046136363564
Position 705: 0.642509888349627
Position 1186: 0.6035695328476889
Position 267: 0.1948994312324419
Position 814: 0.1844445192085669
Position 723: 0.14418093257298498
Position 1411: 0.09994161548128337
Position 506: 0.09930563672440217
Position 2482: 0.06521587616500077
Position 1788: 0.05406041523486786
Position 1748: 0.03885726866794184
Position 1217: 0.03278790123429671
Position 1721: 0.03252811220573626
Position 1159: 0.02372590033073845
Position 1454: 0.022970403903391973
Position 309: 0.022082741457367588
Position 1537: 0.010097007532712343
Position 2542: 0.006362071654261502
Position 982: 0.005212763631259809
Position 1542: 0.0036633308054151987
Position 1618: 0.002375328613306293
Position 341: 0.0019637681583034427
Position 137: 0.0017807818733517077
Position 686: 0.0015000727712104719
Position 411: 0.0012883643312865641
Position 2879: 0.0012757297267259181
Position 397: 0.001127209744115451
Position 2857: 0.0008028839200632671
Position 295: 0.0005912175332836066
Position 53: 0.0005759280316890006
Position 226: 0.0005583584132093949
Position 283: 0.0005542053889173035
Position 1553: 0.00042461560829912975
Position 2337: 0.0003964687304608024
Position 511: 0.00036669994120288755
Position 311: 0.000335704399807328
Position 789: 0.00032672443367347145
Position 2120: 0.0002917063530018133
Position 1204: 0.0002722236157020003
Position 975: 0.00026617374324018806
Position 1149: 0.000153430654007582
Position 7: 0.0001403842154581765
Position 1629: 0.00012652336172774871
Position 1895: 0.00011818608756661091
Position 969: 0.00011652735305361776
Position 666: 0.0001070249283431062
Position 467: 9.981515416299355e-05
Position 773: 9.899340672808183e-05
Position 354: 9.619072433568183e-05
Position 364: 9.481198529702474e-05
Position 763: 8.590678791448726e-05
Position 438: 8.554693629160543e-05
Position 1427: 8.146655334110656e-05
Position 2343: 7.563551434613914e-05
