Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  500
Partition function (log Z): -44.48276351712092

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9830376549612134
Position 2974: 0.7816958283367383
Position 8157: 0.5492629113853824
Position 1916: 0.49176208075588956
Position 2663: 0.3505540960196363
Position 1580: 0.27731979921984556
Position 5497: 0.1592785963265638
Position 12940: 0.15172929877038138
Position 1141: 0.09639591053930076
Position 2628: 0.0909215072511655
Position 3013: 0.08346028047287984
Position 1968: 0.07823265742404865
Position 6191: 0.06689267449788741
Position 784: 0.05415886919631447
Position 10371: 0.05042162181028147
Position 2668: 0.04565579010724578
Position 2738: 0.03619003827296611
Position 597: 0.02781302915155522
Position 1862: 0.023992904300485045
Position 2386: 0.02314173202047358
Position 613: 0.022632094691346156
Position 1291: 0.017683279075368968
Position 3456: 0.01707826464391646
Position 1822: 0.014528469267112171
Position 4879: 0.014402379280924138
Position 5485: 0.009977134184848217
Position 2633: 0.008369864671275677
Position 1854: 0.005311770960022545
Position 299: 0.0047303287287419025
Position 446: 0.004326941285360922
Position 1406: 0.003926037208537359
Position 6599: 0.0036845659619039652
Position 1084: 0.003575844211689888
Position 1926: 0.0027121458302157
Position 2754: 0.002681835242698439
Position 1103: 0.0024454314249174104
Position 5130: 0.002437976364048307
Position 5123: 0.002418735431374904
Position 1683: 0.0017348749472570959
Position 5890: 0.0015370274876614094
Position 1957: 0.0015227473030958935
Position 5858: 0.0014470026050742353
Position 5233: 0.0007180474967237437
Position 521: 0.0005158587562770868
Position 3316: 0.0004178446645980345
Position 284: 0.000359238130669203
Position 1295: 0.00032589016457651383
Position 1094: 0.0003049899920809688
Position 1637: 0.0002794524369071991
Position 1608: 0.00022779611184835425
Position 296: 0.0001877835263114085
Position 2392: 0.0001653013884880507
Position 2273: 0.00013849474865388026
Position 1584: 6.564170242980768e-05
Position 488: 5.1782739516830293e-05
Position 3788: 4.9643231142015384e-05
Position 1166: 4.871689901821354e-05
Position 1181: 4.830496899243698e-05
Position 1395: 4.640485191359704e-05
Position 727: 4.27895505161515e-05
Position 1194: 3.395671088120636e-05
Position 1500: 2.7337934816608162e-05
Position 1772: 2.1176873280303233e-05
Position 797: 8.221551395157799e-06
Position 2978: 7.588259123385935e-06
Position 870: 5.743361542862198e-06
Position 531: 5.556530680913114e-06
Position 845: 4.2937846056197954e-06
Position 1263: 3.8091077398493474e-06
Position 3783: 3.6895024791324736e-06
Position 864: 3.114581023937617e-06
Position 277: 1.9349154460017705e-06
Position 432: 1.1052621436547681e-06
Position 716: 7.071597141154766e-07
Position 106: 6.089318934242991e-07
Position 682: 5.698672700882889e-07
Position 207: 3.864616773809292e-07
Position 988: 3.596802232169891e-07
Position 705: 2.8197651918991216e-07
Position 804: 2.817073624248725e-07
Position 1305: 5.577319949938286e-08
Position 1071: 4.456455626512467e-08
Position 1088: 3.788604910669885e-08
Position 1311: 3.062483864163376e-08
Position 995: 1.7953132589102396e-08
Position 414: 1.3509481478149453e-08
Position 109: 1.1039443123237342e-08
Position 167: 9.755272561750083e-09
Position 38: 7.916446526098979e-09
Position 79: 6.328282419294183e-10
Position 29: 3.181961903545018e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.8645508609180649
Position 17404: 0.6977911592605295
Position 8064: 0.6670721565537573
Position 2520: 0.5165078230042129
Position 1812: 0.46610927262728635
Position 12684: 0.21998945574417733
Position 5415: 0.19942506781623306
Position 1500: 0.18049050274394834
Position 1682: 0.1423270922460891
Position 967: 0.11059634359618187
Position 410: 0.06676753575293025
Position 6090: 0.06145008539994201
Position 10320: 0.06131115221482401
Position 1376: 0.051836423334707005
Position 1470: 0.03538991717497826
Position 4403: 0.03238892924548657
Position 13042: 0.0210924045540665
Position 612: 0.014906961885312809
Position 2542: 0.014520609199337542
Position 2312: 0.010915247154775497
Position 673: 0.009249091115355712
Position 7571: 0.008817719320376687
Position 1416: 0.00877813784999262
Position 3246: 0.008486490411204072
Position 5025: 0.007493150485485335
Position 3138: 0.006596308581066898
Position 8254: 0.006505948192654891
Position 5978: 0.005616468336217793
Position 630: 0.005425726982320543
Position 6455: 0.004886172444267232
Position 1528: 0.004774040316579406
Position 4786: 0.00451568012630916
Position 1053: 0.0038851135718506293
Position 2212: 0.0038405956778166618
Position 2596: 0.003683371316538026
Position 2137: 0.0034224004958489608
Position 1206: 0.0033860075670119243
Position 3164: 0.0030790753151880316
Position 1816: 0.002815105882288539
Position 4772: 0.002722776865290072
Position 8388: 0.0026217815892604626
Position 2209: 0.002464135539924155
Position 1294: 0.002347345451450131
Position 1082: 0.0021008066229601797
Position 2785: 0.0019625039228458978
Position 4423: 0.0016815031606464714
Position 1761: 0.0015781217832507067
Position 2242: 0.0014697450618191682
Position 1531: 0.001422792274719429
Position 3425: 0.0011857798518564882
Position 414: 0.0011093269036307545
Position 1505: 0.0010188933079871018
Position 9774: 0.0009754734935433093
Position 1209: 0.0008728909592081868
Position 6383: 0.0008305128058912315
Position 1395: 0.0008260539089956572
Position 2478: 0.0007164340920997297
Position 696: 0.000651165456339399
Position 2372: 0.0005854135916585362
Position 995: 0.0005798384142202145
Position 2562: 0.00045518067335750773
Position 1102: 0.00040816182432146464
Position 2343: 0.0004051881656667877
Position 1391: 0.00039895866662028836
Position 2064: 0.0003362750175788723
Position 3719: 0.0003197741606777685
Position 4967: 0.00027326776661094974
Position 3545: 0.00022818976952695375
Position 1291: 0.00020404112431990696
Position 6550: 0.0001920753867509171
Position 3835: 0.0001553606094248994
Position 1818: 0.00014729545162636467
Position 2105: 0.0001431856631527474
Position 5357: 0.000125302064024842
Position 596: 0.00011739626705172996
Position 655: 0.00011387201750483333
Position 1181: 0.00010420433231251647
Position 1309: 7.326700990803568e-05
Position 4399: 7.253006949009465e-05
Position 1869: 6.140664549196411e-05
Position 389: 5.617391027085406e-05
Position 725: 4.8320575591982834e-05
Position 3735: 4.739656865925444e-05
Position 502: 4.716135685822319e-05
Position 461: 4.440870984959723e-05
Position 4902: 3.815194637777732e-05
Position 1246: 3.2173220355390454e-05
Position 1148: 2.7068928698865175e-05
Position 1017: 2.7024401721684114e-05
Position 1568: 2.6166756487825293e-05
Position 1112: 2.0837313122767793e-05
Position 580: 1.2450021086292603e-05
Position 2693: 6.089670302090346e-06
Position 3697: 5.570368803725135e-06
Position 783: 3.991974380961426e-06
Position 591: 2.7154221819662932e-06
Position 1726: 1.5358654529349594e-06
Position 1001: 1.4278230827859684e-06
Position 1631: 1.1577017050062847e-06
Position 526: 6.387059170901708e-07
Position 2737: 4.768853682654818e-07
Position 531: 4.5992561941056783e-07
Position 1145: 3.9320465212632987e-07
Position 1156: 2.6251431130325067e-07
Position 1644: 2.481761315382772e-07
Position 1939: 1.6976456752914712e-07
Position 858: 1.672936687901941e-07
Position 1597: 1.3064495162448642e-07
Position 710: 1.0668452932764312e-07
Position 538: 9.734400498491995e-08
Position 213: 3.556643995911587e-08
Position 471: 2.7749131820920415e-08
Position 234: 2.2269102153850107e-08
Position 705: 1.367600860239817e-08
Position 727: 1.3121147148991194e-08
Position 185: 1.116927124853758e-08
Position 713: 9.386820644386794e-09
Position 109: 6.343121063698935e-09
Position 795: 4.426000791757953e-09
Position 247: 3.093930120529195e-09
Position 250: 2.8845216203438384e-09
Position 912: 2.1171051423890202e-09
Position 182: 2.1148148308368577e-09
Position 895: 2.04055096485062e-09
Position 374: 2.0325522336733223e-09
Position 899: 1.055586455884637e-09
Position 362: 1.055437089763404e-09
Position 892: 9.063666135907717e-10
Position 167: 1.0138897618437146e-10
Position 308: 6.141272722440697e-11
Position 133: 5.90232111516984e-11
Position 253: 4.523642137997124e-11
Position 120: 3.704341957591931e-12
Position 190: 2.236454483272188e-12
Position 136: 1.5858973906905516e-12
Position 358: 1.522679361966203e-12
Position 345: 5.668259844091754e-13
Position 138: 4.731606864966238e-14
Position 333: 3.7601577094663565e-15
Position 317: 3.554058146476191e-15
Position 341: 1.411997329514757e-15
