Gene = CDCP1
index = 339
Annotated 5SS: [  217 28011 34340 35950 51076 53146 55250 57369]
Annotated 3SS: [27800 33976 35580 50853 52764 54883 57280 60354]
SMsplice 5SS: [   33 12518 19365 28011 30881]
SMsplice 3SS: [12404 19315 27800 30805 50853]
top_k =  500
Partition function (log Z): -32.9795589924519

Sorted 5' Splice Sites (High to Low Probability):
Position 12518: 0.9770261729395001
Position 33: 0.39266547248413125
Position 217: 0.34745264058344405
Position 19365: 0.3449880134310292
Position 9068: 0.20843708397577015
Position 18903: 0.1701019129057423
Position 13550: 0.16564512291224853
Position 307: 0.1354553688458675
Position 18573: 0.13358204053918923
Position 1347: 0.13236848390913178
Position 9322: 0.12991364326188226
Position 16969: 0.10615808315110892
Position 16719: 0.09023957677732002
Position 9632: 0.07969476697365258
Position 16660: 0.06855337039822866
Position 316: 0.05835960810219409
Position 14577: 0.05196683187813783
Position 2484: 0.05107354051777895
Position 4712: 0.04849624954649153
Position 14051: 0.04799196495882283
Position 9223: 0.045546769076858944
Position 15904: 0.04237131172298847
Position 21014: 0.04235171443672066
Position 571: 0.04056475233388742
Position 6135: 0.030953932746475725
Position 6110: 0.023639845484134288
Position 6604: 0.021767523758221163
Position 18785: 0.011934113051751667
Position 254: 0.006512507364642407
Position 190: 0.006338010734589477
Position 325: 0.004643150427555531
Position 543: 0.002528937155515391
Position 459: 0.0022665740159942523
Position 1064: 0.0011881651154673366
Position 692: 0.0003844245780771844
Position 490: 0.00027817758611865746
Position 1092: 0.0002767368382322228
Position 37: 0.00022119578431196562
Position 1077: 0.00014428008231832186
Position 17: 0.00010681646515569838
Position 1039: 0.00010322197429863898
Position 581: 0.00010147146306470368
Position 4012: 8.544147738139038e-05
Position 6558: 8.255940618416205e-05
Position 419: 8.178630720329849e-05
Position 9484: 7.375220572307018e-05
Position 8228: 6.573753442770482e-05
Position 509: 6.512334409710081e-05
Position 1112: 6.465360576954082e-05
Position 961: 5.587870688689655e-05
Position 628: 5.3130831972159406e-05
Position 156: 3.8019934660077886e-05
Position 3133: 1.2916334234766979e-05
Position 3122: 6.5972267660130104e-06
Position 1042: 1.385581657330796e-07
Position 941: 5.616763181363303e-08
Position 1029: 3.692184710671734e-08
Position 388: 1.0245857924368889e-08
Position 593: 8.809072123875947e-09
Position 177: 8.24575483550958e-09
Position 713: 1.2177963421680039e-09
Position 703: 5.549719125786536e-10
Position 410: 2.6544200327133976e-10
Position 366: 1.8906991720112472e-10
Position 132: 1.165800585722984e-10
Position 349: 9.04204374531626e-11
Position 124: 3.0796039567305965e-11
Position 393: 1.6389054851662778e-11
Position 564: 1.4884931166197803e-12
Position 101: 7.834580385185262e-14
Position 98: 2.648801724662431e-14
Position 221: 1.51536397830437e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 12404: 0.9858636050973835
Position 19315: 0.8717835865032867
Position 18645: 0.21365813317339838
Position 8944: 0.20814666145614938
Position 9103: 0.17100488726641822
Position 16478: 0.16266258971930614
Position 20957: 0.15514557079510144
Position 13392: 0.14354113695818138
Position 18490: 0.13358204053918923
Position 19947: 0.11829023783653461
