Gene = LNP1
index = 788
Annotated 5SS: [ 1247 28693 50757]
Annotated 3SS: [28503 50525 54583]
SMsplice 5SS: [ 1247 28693 34235 50256 50613]
SMsplice 3SS: [28503 34047 50074 50525 54583]
top_k =  500
Partition function (log Z): -36.78500281832052

Sorted 5' Splice Sites (High to Low Probability):
Position 1247: 0.4652106974754744
Position 970: 0.23403587235428103
Position 20: 0.10329844278395933
Position 295: 0.10114771202833692
Position 989: 0.07780507674891447
Position 7050: 0.025550338468474695
Position 7882: 0.0247541550092177
Position 3204: 0.020179354821978444
Position 548: 0.01727028390498604
Position 457: 0.015563498781738256
Position 10196: 0.00927503022413265
Position 1054: 0.007712840510407608
Position 1883: 0.006036009807830405
Position 14: 0.005199568506278964
Position 619: 0.004247104100439507
Position 266: 0.0030657927141697645
Position 6447: 0.00286475245051516
Position 1769: 0.002555983132382379
Position 707: 0.0022666838445806674
Position 682: 0.0018257886870701968
Position 1992: 0.0016319590528543616
Position 179: 0.0015202952948405108
Position 18: 0.0012000567289043554
Position 108: 0.0011328184327211996
Position 1584: 0.0011247739284593677
Position 6526: 0.0010296266529038393
Position 1062: 0.0010196798760204158
Position 292: 0.001005834211853825
Position 24: 0.0009828139153534722
Position 600: 0.0009717628078473397
Position 1965: 0.000895078424669152
Position 689: 0.0008448538370802705
Position 3346: 0.0007839530434510747
Position 3426: 0.000730170710025366
Position 2482: 0.0007166064553649996
Position 393: 0.0006845471726428893
Position 872: 0.0006735270563914195
Position 70: 0.0006645678697579363
Position 703: 0.0006215331037145366
Position 455: 0.00039184392225648533
Position 331: 0.00037715873722648965
Position 402: 0.00033558720770340047
Position 2089: 0.00028271575033487193
Position 822: 0.0002635675179770412
Position 269: 0.00018545557620980684
Position 1444: 0.00017328017834478148
Position 581: 3.224347856138558e-05
Position 1040: 2.2588796733195075e-05
Position 646: 2.1716152584307175e-05
Position 1261: 6.220227966579953e-06
Position 1604: 2.8812378624724084e-06
Position 763: 2.189910480560632e-06
Position 630: 1.5081882084902712e-06
Position 722: 1.5059339320203812e-06
Position 1231: 8.563995981582288e-07
Position 1129: 5.334178698558183e-07
Position 92: 3.250082912893337e-07
Position 306: 2.934935310913736e-07
Position 784: 2.917992566294412e-07
Position 833: 2.6663752110475147e-07
Position 355: 2.5696855623613066e-07
Position 101: 2.507187138221773e-07
Position 113: 2.3947473360557946e-07
Position 1108: 1.6266056223921934e-07
Position 366: 1.4868428926577406e-07
Position 531: 1.371480096594796e-07
Position 323: 1.2823319301999492e-07
Position 728: 1.1668198109832068e-07
Position 881: 9.196971542289452e-08
Position 214: 5.6511659672328707e-08
Position 30: 9.377013009128866e-09
Position 387: 6.098180569045622e-09
Position 98: 1.197808901521501e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11374: 0.2265618371946599
Position 2172: 0.14014106622476932
Position 3092: 0.11751260659004625
Position 10089: 0.06040396431673804
Position 11809: 0.048905212734404964
Position 6899: 0.048092940329385304
Position 1113: 0.034549877433773676
Position 6933: 0.03281799966111262
Position 1768: 0.03127888891914195
Position 1436: 0.03071155911800915
Position 7736: 0.028566764370127857
Position 6321: 0.022842926571574256
Position 5881: 0.022039988330418717
Position 4575: 0.021868600065944373
Position 6446: 0.021110307091321254
Position 12958: 0.02084292402828343
Position 6874: 0.020219403922767457
Position 6201: 0.014737055837940808
Position 2833: 0.014565733013659758
Position 1069: 0.01269805879584774
Position 11525: 0.012643621615009657
Position 2316: 0.012146626960062159
Position 5361: 0.012003674375447908
Position 4594: 0.011437643302649292
Position 5386: 0.010709827269545771
Position 6340: 0.01018212568774408
Position 6030: 0.009949579773773903
Position 10841: 0.00947749755152031
Position 129: 0.00871779743440385
Position 1839: 0.008688184046244357
Position 1475: 0.007471781251116633
Position 7585: 0.006942226084914908
Position 3492: 0.006157924389480339
Position 7588: 0.006078037968323537
Position 939: 0.005212605358469485
Position 6722: 0.004597129798809985
Position 4649: 0.004213117814648871
Position 6830: 0.003606396595447807
Position 6008: 0.0028705743102481755
Position 2291: 0.002617488109362923
Position 3620: 0.0024830826867999725
Position 2224: 0.0023278492925116346
Position 1664: 0.001646068352102326
Position 969: 0.0012389306421057894
Position 3137: 0.0010895217830572525
Position 1129: 0.0010271493932812862
Position 599: 0.0010254637770550018
Position 4448: 0.000891856237297393
Position 6041: 0.000877161839870973
Position 1132: 0.0008410342452495247
Position 4106: 0.0008371816362009914
Position 3644: 0.000826148490547626
Position 1168: 0.0007237690504696229
Position 3157: 0.000606892472693933
Position 2131: 0.0005308664620923748
Position 2151: 0.0004932602050957738
Position 1985: 0.0004429626148166219
Position 2772: 0.00044211805922531673
Position 2714: 0.0003868274721097205
Position 1891: 0.00037804805110835634
Position 1348: 0.0003194893655962467
Position 881: 0.00031352392682692983
Position 1002: 0.0003048902688568565
Position 1177: 0.0002992098502267165
Position 164: 0.0002905788987501306
Position 3473: 0.0002807638351692734
Position 4006: 0.0002738184588282436
Position 397: 0.00026338779435210375
Position 1651: 0.00026182452698230986
Position 3782: 0.0002510611781253793
Position 2723: 0.00023776824999371122
Position 1390: 0.00021638872757512035
Position 3425: 0.00021272966467988626
Position 905: 0.0002029503601969141
Position 833: 0.0001782871928689882
Position 1687: 0.00016865233001519078
Position 1196: 0.0001494340872350956
Position 104: 0.00013439909821449583
Position 2365: 0.00011931096188801964
Position 1584: 0.00010919711790785678
Position 347: 7.511804808376931e-05
Position 1072: 6.415297670316782e-05
Position 1624: 5.434858608459856e-05
Position 1618: 4.3984830832183404e-05
Position 1084: 2.5004725219708098e-05
Position 1016: 2.3352173515413564e-05
Position 1222: 1.5540132878242443e-05
Position 836: 2.1669310552453415e-06
Position 788: 1.940830400265116e-06
Position 686: 1.5615055593068832e-06
Position 772: 8.284118119760111e-07
Position 888: 4.89670076772598e-07
Position 610: 1.1769459491479947e-07
Position 1588: 2.437095718791015e-08
Position 137: 1.524815357611719e-08
