Gene = ATP5J2
index = 112
Annotated 5SS: [  33 6076 7015]
Annotated 3SS: [5967 6897 7805]
SMsplice 5SS: [  51 6183]
SMsplice 3SS: [5967 6897]
top_k =  500
Partition function (log Z): -4.246207818432341

Sorted 5' Splice Sites (High to Low Probability):
Position 51: 0.7993385516098686
Position 6183: 0.491456211283646
Position 6076: 0.441101924856498
Position 5312: 0.41964694347382997
Position 7015: 0.3636622939484472
Position 33: 0.19099504119641744
Position 3044: 0.15374188717528653
Position 6671: 0.13960528353523904
Position 578: 0.08851892777341189
Position 2288: 0.05983447132948832
Position 514: 0.05446730703052608
Position 5588: 0.04464343614707435
Position 480: 0.036830054636851794
Position 2035: 0.03140361144929162
Position 4193: 0.028429374851036863
Position 6692: 0.023634572605351175
Position 7247: 0.015176865873318323
Position 475: 0.011828723898147762
Position 4926: 0.011534271750810135
Position 245: 0.011512715803786829
Position 6307: 0.011027678128130129
Position 4124: 0.008145321354374778
Position 6097: 0.006750326441009751
Position 2163: 0.005439116451484405
Position 5076: 0.00514876928085356
Position 5370: 0.005137843871716022
Position 7617: 0.004529210304848482
Position 5433: 0.004479515304777878
Position 5746: 0.003616672216507471
Position 555: 0.003207328624525931
Position 2511: 0.0029855577866590285
Position 2895: 0.0029178649519605903
Position 5339: 0.0026537264672899246
Position 528: 0.0025592490916886176
Position 1419: 0.0023687389952984587
Position 2646: 0.0023061944978106648
Position 3070: 0.0020130392382955156
Position 5260: 0.0018785717824014324
Position 7176: 0.0017895200486018293
Position 6093: 0.001690083037597546
Position 2954: 0.0016626557971782946
Position 2181: 0.0014010488629588112
Position 7610: 0.0013125691015185472
Position 3067: 0.001177623577776462
Position 1162: 0.0008923358476531143
Position 259: 0.0008183613331514618
Position 6963: 0.000760228025500204
Position 5236: 0.0007037081238165847
Position 856: 0.0005459137894053955
Position 7630: 0.0004564100475067597
Position 2230: 0.00038031862658444913
Position 7413: 0.0003545077137365185
Position 3464: 0.000323013510923974
Position 641: 0.00030680709683791283
Position 7431: 0.00020988456816086563
Position 1463: 0.00018271487003938833
Position 6454: 0.00017263485871638897
Position 25: 0.00014891690383654214
Position 6908: 0.00010790669022348986
Position 538: 9.194670683660695e-05
Position 6660: 3.947398369521284e-05
Position 29: 2.7268513841063215e-05
Position 39: 1.7854328193271254e-05
Position 91: 1.4426731324184349e-05
Position 98: 6.25089404712732e-06
Position 816: 1.6251694139389109e-06
Position 37: 1.5066750074755537e-06
Position 1120: 1.273374618285785e-06
Position 59: 1.1781346346245293e-06
Position 73: 1.0399690869640127e-06
Position 384: 7.27284798115912e-07
Position 316: 6.474049354762878e-07
Position 70: 5.401318198621843e-07
Position 703: 1.8246669140492098e-07
Position 684: 1.6048186358318165e-07
Position 788: 1.494406655076895e-07
Position 800: 9.811944464314577e-08
Position 688: 8.799154064164893e-08
Position 575: 1.7631513563937512e-08
Position 461: 1.7583600679588598e-08
Position 521: 1.5626010085317685e-08
Position 252: 3.456175352161135e-09
Position 366: 1.0954545100707469e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9882838774866309
