Gene = FNDC7
index = 560
Annotated 5SS: [  340   873  5375  6393  9936 13348 15409 16230 18272 20876 24868 29185]
Annotated 3SS: [  853  5119  6131  9677 13092 15150 15974 18016 20614 24837 29115 29267]
SMsplice 5SS: [  340  6393 15409 29185]
SMsplice 3SS: [ 6300 15150 29115 29267]
top_k =  500
Partition function (log Z): -16.640355541581485

Sorted 5' Splice Sites (High to Low Probability):
Position 6393: 0.8295676000068879
Position 340: 0.5708565445647127
Position 15409: 0.5631443349199325
Position 1047: 0.4970985807332492
Position 9936: 0.48693516343688875
Position 256: 0.40055331494045104
Position 9985: 0.16060470620082842
Position 9026: 0.09929981477184278
Position 9006: 0.0816014029112942
Position 3664: 0.08144789676704668
Position 873: 0.05781691891573447
Position 123: 0.02664905139750548
Position 1710: 0.008655543712811227
Position 1153: 0.008472237395398083
Position 7678: 0.005862953767958405
Position 3000: 0.003875415844531905
Position 5375: 0.0031608547839247513
Position 4369: 0.003153230789969529
Position 7074: 0.0009144626293176437
Position 260: 0.000730297999494699
Position 2379: 0.0005346461231206483
Position 460: 0.000209663850621737
Position 15: 0.00020120367986887211
Position 750: 0.0001681904227522945
Position 472: 7.750719109795181e-05
Position 677: 7.227944226298432e-05
Position 720: 6.316990646296403e-05
Position 743: 6.149775651333445e-05
Position 627: 6.025245573337912e-05
Position 299: 4.381236275284997e-05
Position 203: 4.31044525307499e-05
Position 758: 3.622738916833306e-05
Position 161: 3.083154685357658e-05
Position 284: 2.9392251223363976e-05
Position 107: 2.637219778190471e-05
Position 687: 1.6922482031697677e-05
Position 1128: 1.4895100431680598e-05
Position 761: 9.030255477825256e-06
Position 3096: 8.434537650320782e-06
Position 116: 8.147819156073915e-06
Position 99: 7.58232705622974e-06
Position 267: 6.89670046621104e-06
Position 1116: 6.7148606583328036e-06
Position 21: 6.327964109009819e-06
Position 344: 5.570159349692789e-06
Position 464: 3.950761851925012e-06
Position 1192: 3.7921175578865336e-06
Position 570: 3.268144603538547e-06
Position 2216: 2.867600912946663e-06
Position 1007: 2.65014576892779e-06
Position 3999: 2.5011183129843594e-06
Position 589: 1.5100082225099747e-06
Position 1743: 1.5099596529530149e-06
Position 475: 1.179077412713289e-06
Position 424: 9.375379759256969e-07
Position 249: 7.154546061762751e-07
Position 4021: 4.4365564857140894e-07
Position 666: 4.2070207493774404e-07
Position 929: 1.2900860017370623e-07
Position 481: 1.7266904299742587e-08
Position 205: 1.3770672029834425e-08
Position 244: 1.2443550939699704e-08
Position 74: 7.705863667466727e-10
Position 89: 5.309701418660352e-11
Position 43: 1.7596139650050095e-11
Position 329: 1.5076084360027356e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15150: 0.6639489891176173
Position 853: 0.5628267251565543
Position 6300: 0.4388439723418484
Position 9850: 0.3732153761547886
Position 6131: 0.34384457175555494
Position 9677: 0.26357591897177174
Position 18697: 0.18739172964708378
Position 20614: 0.15808161780382285
Position 22045: 0.15565058890075395
Position 8884: 0.12269966761861828
Position 15773: 0.0823197867648961
Position 3511: 0.07042475416308627
Position 12689: 0.06367631062283047
Position 9875: 0.046188627479496466
Position 10209: 0.04300791831696688
Position 8973: 0.03518773997613887
Position 6190: 0.02824705427576553
Position 8851: 0.027650354551144885
Position 13092: 0.027452798100402517
Position 15820: 0.02332453863197837
Position 6152: 0.015405529812378463
Position 6331: 0.00804525353012887
Position 9755: 0.0078052387422336104
Position 6961: 0.006800152755030484
Position 11704: 0.006468205633268556
Position 9389: 0.0062124208734333245
Position 3491: 0.005577789156463819
Position 1623: 0.005427380733153147
Position 4259: 0.0053958608862168175
Position 14023: 0.00497035104868847
Position 7012: 0.004853873977232388
Position 10633: 0.004760645365160462
Position 7154: 0.004754702713364454
Position 11781: 0.004622786434201739
Position 7378: 0.004495950051468731
Position 10303: 0.0040011179535047806
Position 13969: 0.00400084102045894
Position 3758: 0.003616775606630133
Position 4141: 0.003142048344899839
Position 10170: 0.0030790049686695827
Position 8205: 0.003014329517030754
Position 8931: 0.0029699256946173792
Position 13347: 0.002907268875620502
Position 7648: 0.0027689292711228506
Position 1742: 0.002688315675389562
Position 807: 0.0026355125097584104
Position 8047: 0.00251538232521112
Position 3536: 0.0022854170048748255
Position 3951: 0.002284230844428748
Position 8309: 0.0021077499218871915
Position 2899: 0.0020156210884578946
Position 5269: 0.0018464229316788939
Position 7472: 0.0016885310002587922
Position 7573: 0.0014717576071952305
Position 6563: 0.0014549229911675165
Position 5119: 0.0013910026998221723
Position 2874: 0.0013102388630656279
Position 11492: 0.001158440331203291
Position 1417: 0.0010891387176270946
Position 3348: 0.0010840347069525132
Position 3575: 0.0010398691652502023
Position 1976: 0.0010194791435011153
Position 10833: 0.0009059834403404831
Position 10750: 0.0008807925176484585
Position 3427: 0.0008491470079815378
Position 894: 0.0008119989552304007
Position 6893: 0.0007824916753868972
Position 1570: 0.0007536214650417858
Position 4594: 0.0007519926743182148
Position 1508: 0.0007064174010305898
Position 10396: 0.0007047841677042093
Position 1528: 0.0006825835948011573
Position 6728: 0.0006825758363725124
Position 9973: 0.0006507307675469065
Position 8414: 0.0006203899414574331
Position 3435: 0.0006033947168794427
Position 5318: 0.0006010215142436608
Position 5641: 0.0005982939023568294
Position 2294: 0.0005569776874386641
Position 8121: 0.0005374285982121245
Position 680: 0.0005160121123993713
Position 2846: 0.0004568538990195356
Position 4116: 0.00044317496335497344
Position 2915: 0.00035971223374337105
Position 664: 0.00033050230426393787
Position 6908: 0.00029336513360068306
Position 747: 0.0002891068571392787
Position 7597: 0.0002503837369755531
Position 959: 0.0002445653196146871
Position 1393: 0.00022783899000415172
Position 1664: 0.0002203422594770202
Position 2686: 0.00022001460289070403
Position 4809: 0.00021106949853372765
Position 7889: 0.00020705408302338767
Position 2354: 0.0001950762833501097
Position 4845: 0.00014095076368324485
Position 6460: 0.00011966887660885248
Position 6649: 0.00011689413629232653
Position 3789: 0.0001060633775573811
Position 6777: 0.00010459739496743863
Position 421: 0.00010273380274631768
Position 4004: 8.438094735352908e-05
Position 5451: 6.237629968558557e-05
Position 1972: 6.130446297768125e-05
Position 4883: 5.043057104160029e-05
Position 2576: 4.7896719436770185e-05
Position 1770: 3.705827418340955e-05
Position 547: 3.01700081160909e-05
Position 2760: 2.3949879679267594e-05
Position 3155: 1.8441452243328752e-05
Position 3396: 1.6175328961830734e-05
Position 1348: 1.5991061123134782e-05
Position 193: 1.541333427179618e-05
Position 2661: 1.477483871523227e-05
Position 2450: 1.361240880269549e-05
Position 275: 1.3606882985619436e-05
Position 122: 1.3096799351080701e-05
Position 1253: 7.901676702383349e-06
Position 2931: 7.8618189658569e-06
Position 2830: 7.825132003808235e-06
Position 1192: 7.449995352463497e-06
Position 471: 7.161738413184128e-06
Position 863: 5.828695140812498e-06
Position 577: 4.589983492165725e-06
Position 2131: 4.3018933685889385e-06
Position 1588: 4.051014566018615e-06
Position 1014: 3.7231435355883178e-06
Position 2199: 3.1988050601453e-06
Position 226: 3.0124204032579187e-06
Position 228: 2.575095624451043e-06
Position 733: 2.5323488068718664e-06
Position 172: 9.056204322666972e-07
Position 872: 8.543168704257883e-07
Position 1093: 5.316863208864186e-07
Position 260: 4.5880273197826314e-07
Position 646: 3.5176438491060874e-07
Position 514: 3.341416029855835e-07
Position 1077: 2.659527094889809e-07
Position 107: 2.6463054977938396e-07
Position 2268: 2.3692647642253478e-07
Position 574: 2.189301936576148e-07
Position 2134: 2.108317308061341e-07
Position 1414: 1.942955960719244e-07
Position 180: 1.8702532633823859e-07
Position 159: 1.5062368764450418e-07
Position 1473: 1.3172623984289195e-07
Position 1511: 1.1928249448738134e-07
Position 2042: 1.1396194452486552e-07
Position 994: 1.0131990985277173e-07
Position 2250: 7.163662096899928e-08
Position 1311: 6.277885313405009e-08
Position 1121: 5.606598994834069e-08
Position 127: 5.530544577258907e-08
Position 140: 4.1650131833034634e-08
Position 375: 4.143001224218631e-08
Position 666: 4.018245640536949e-08
Position 1628: 3.623352542688015e-08
Position 554: 2.4700329624295117e-08
Position 294: 1.919577159161136e-08
Position 1036: 1.7697085419017197e-08
Position 597: 1.0462848030542996e-08
Position 344: 6.958272461273578e-09
Position 424: 5.92681177159741e-09
Position 589: 2.1456407975476526e-09
Position 1051: 2.0031692472084627e-09
Position 711: 1.1520196872786006e-09
Position 435: 1.0984287172638728e-09
Position 516: 2.6966593890693543e-10
Position 520: 2.374691953971886e-10
Position 627: 1.9315189779306476e-12
Position 601: 1.2172028874488085e-12
Position 1106: 2.1929927776196288e-13
