Gene = THOC7
index = 1398
Annotated 5SS: [  132 24248 25532 25928 27603 28580 28750]
Annotated 3SS: [24129 25403 25840 27544 28512 28679 29703]
SMsplice 5SS: [  132  2388 10878 24248 25532 25928 27603 28580 28750]
SMsplice 3SS: [ 2250 10759 24129 25403 25840 27544 28512 28679 29703]
top_k =  500
Partition function (log Z): -1.8626531707437857

Sorted 5' Splice Sites (High to Low Probability):
Position 25532: 0.9967383443917737
Position 25928: 0.9610966492669412
Position 28750: 0.9070207436895518
Position 10878: 0.8642328387924068
Position 27603: 0.862546578676877
Position 132: 0.826372017705026
Position 2388: 0.7054225249895141
Position 28580: 0.6543532839372774
Position 24317: 0.4487640382504369
Position 24454: 0.41768639657600914
Position 24248: 0.4157478912510169
Position 15460: 0.28208912695833194
Position 11805: 0.23061666553313195
Position 2436: 0.20417608087855194
Position 27465: 0.15627139775842852
Position 7923: 0.10228001989710893
Position 28886: 0.072658647918194
Position 13969: 0.06785364153667323
Position 8125: 0.06662823256234127
Position 5591: 0.06574817629658562
Position 11893: 0.06139627623122505
Position 4118: 0.05861706502157459
Position 11930: 0.051702470928159015
Position 24519: 0.049254673503827034
Position 3266: 0.04637196314561227
Position 758: 0.045721916174950084
Position 10532: 0.04398072442942102
Position 24221: 0.043103077945549406
Position 513: 0.042372988551810035
Position 577: 0.0408148533525543
Position 26419: 0.03143722522368325
Position 4535: 0.028671314735006465
Position 15414: 0.027060228001341405
Position 1080: 0.023101602124333348
Position 5427: 0.019545646789054478
Position 1298: 0.018660901634272697
Position 29841: 0.01743655728610086
Position 26425: 0.01590350328051652
Position 9849: 0.01545350049993963
Position 420: 0.014040244492413402
Position 913: 0.011600396196494814
Position 1524: 0.009985565294957545
Position 28771: 0.009836987457555423
Position 854: 0.008980778174396816
Position 2955: 0.008050561674739708
Position 496: 0.007624946678336264
Position 809: 0.00598446269651129
Position 27163: 0.005973388589672604
Position 1027: 0.004421795959024123
Position 400: 0.004068121978834929
Position 437: 0.003926047083381467
Position 29369: 0.003777419564849644
Position 1167: 0.0029087677267714968
Position 475: 0.002624091083026685
Position 587: 0.0025702148338205572
Position 416: 0.0025132694052888175
Position 27665: 0.0024934459224464083
Position 27216: 0.0019143538633681879
Position 26005: 0.0019016246917667751
Position 2484: 0.001554416122000731
Position 891: 0.0015464182741947497
Position 1087: 0.0011767862053999327
Position 28149: 0.0009359692658857713
Position 29892: 0.0009002229531126138
Position 754: 0.0008579375842214136
Position 1534: 0.0007497337217767008
Position 1642: 0.0007240316981774089
Position 1289: 0.0006033204009998881
Position 2464: 0.00024678114855563904
Position 3505: 0.0002167577079685222
Position 2266: 0.00015347208221450822
Position 29111: 0.00010716023883510725
Position 2842: 5.5330536148507935e-05
Position 2407: 1.8276932266205296e-05
Position 2219: 8.628263585345586e-06
Position 917: 8.364791049148523e-06
Position 976: 8.143681920185336e-06
Position 2794: 6.0698511651862e-06
Position 921: 5.813013520551981e-06
Position 919: 5.5040715416775785e-06
Position 463: 2.958044339729343e-06
Position 29115: 2.643987400967574e-06
Position 547: 2.253884503952435e-06
Position 310: 1.4811911502541334e-06
Position 2797: 1.2464946958593416e-06
Position 490: 1.0260060226540499e-06
Position 537: 7.818254773444069e-07
Position 122: 4.804838740637507e-07
Position 366: 2.4910422084565655e-07
Position 35: 1.216353867232348e-08
Position 413: 3.3303200485145513e-09
Position 402: 2.8144788325166027e-09
Position 441: 2.1892713565598796e-09
Position 41: 1.753004763108838e-09
Position 18: 1.4746983061616107e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 24129: 0.9999999975099307
Position 25403: 0.9999620876615221
Position 25840: 0.9597745306889591
Position 2250: 0.8942401622144656
Position 28679: 0.8664745275773662
Position 10759: 0.8461161484864892
Position 29703: 0.8398679747214836
Position 27544: 0.813371117167895
Position 28512: 0.5078267648682756
Position 24413: 0.37455608001690865
Position 15376: 0.30914935495967333
Position 11674: 0.3029729825779733
Position 28482: 0.23062137827092263
Position 27308: 0.17164047899664173
Position 7849: 0.08687392317931034
Position 13905: 0.06785364153667323
Position 8030: 0.061630848929276755
Position 26313: 0.047577386860249836
Position 10421: 0.04398072442942101
Position 29024: 0.04304623739044924
Position 28863: 0.04233549514846533
Position 5314: 0.03778534446915503
Position 11752: 0.029970818407153044
Position 4019: 0.029738319596268062
Position 3997: 0.02887073458534585
Position 5448: 0.028352833522985406
Position 29248: 0.02671232606394514
Position 2927: 0.02173407798356519
Position 1153: 0.0212148077912384
Position 3012: 0.020024483442024846
Position 10755: 0.018116690305916946
Position 4359: 0.01810277081090292
Position 29983: 0.016488529960109553
Position 27517: 0.016176372570598126
Position 28645: 0.015749531565521502
Position 9763: 0.015453500499939642
Position 27447: 0.012912304401243352
Position 29157: 0.012492223205345253
Position 11598: 0.010771611707389677
Position 2954: 0.010669032653903154
Position 2379: 0.01031131142437517
Position 249: 0.009223262060510598
Position 29928: 0.009218960307914822
Position 4452: 0.009085031301561141
Position 645: 0.00873246098625072
Position 29270: 0.0087292573575497
Position 28717: 0.008563798921990788
Position 27423: 0.007794619726288065
Position 329: 0.007121169785737554
Position 2146: 0.006805571338088372
Position 5588: 0.006710468323387315
Position 26952: 0.006232634077745973
Position 1396: 0.006182050158930591
Position 654: 0.006116358618739539
Position 30028: 0.006026395358562063
Position 29203: 0.006006757884349191
Position 7799: 0.005833724869539768
Position 929: 0.005782459637257386
Position 7795: 0.0055830286274730296
Position 385: 0.0049452570674716
Position 5253: 0.0045719271614548486
Position 7770: 0.004541417145250277
Position 29320: 0.004456066562763056
Position 7652: 0.004445309708599972
Position 29252: 0.004329020516788907
Position 5430: 0.003974070737035934
Position 5525: 0.0038991788716215225
Position 987: 0.003295956236557863
Position 29461: 0.0031030436577023255
Position 28841: 0.0030943316602665303
Position 1357: 0.0023673123904764336
Position 29662: 0.0019167086163759163
Position 381: 0.00171452265895342
Position 26899: 0.0016551083752948206
Position 4160: 0.0014835126225423954
Position 29797: 0.0013209156339426848
Position 709: 0.0010357673557775768
Position 29050: 0.000983563391832032
Position 28804: 0.0009400766161479821
Position 29431: 0.0009399216714774691
