Gene = NDUFA2
index = 923
Annotated 5SS: [303 530]
Annotated 3SS: [ 422 2106]
SMsplice 5SS: [303 530]
SMsplice 3SS: [ 422 2106]
top_k =  500
Partition function (log Z): 0.7915700742579286

Sorted 5' Splice Sites (High to Low Probability):
Position 530: 0.994227946471507
Position 303: 0.9622879235888493
Position 1173: 0.1633450973728074
Position 2157: 0.03815798970168799
Position 2188: 0.031103394690541353
Position 318: 0.02621681467652825
Position 1169: 0.012509996582739791
Position 854: 0.009214339205239997
Position 251: 0.008916264474135715
Position 805: 0.007778914367980629
Position 1576: 0.0048551752271217994
Position 563: 0.004433656163991344
Position 1699: 0.003414311186319175
Position 1310: 0.0026137381877615
Position 1408: 0.0017949463461542213
Position 1544: 0.0007909178951418111
Position 221: 0.0007721734488716551
Position 133: 0.0006236987863763306
Position 724: 0.0006152509616443109
Position 748: 0.0005994724074263944
Position 140: 0.0005928797777688838
Position 1126: 0.0004229592516485006
Position 861: 0.00040876789001068666
Position 1976: 0.000322159036743775
Position 534: 0.00032163535235490916
Position 1431: 0.00027923422931730614
Position 1260: 0.0002611943597131325
Position 1936: 0.00026103110392279556
Position 776: 0.0002190234096752788
Position 1616: 0.00021282696000256
Position 56: 0.00018369096345328403
Position 844: 0.00015158356617713052
Position 835: 0.00013573341889417967
Position 604: 0.00011589000706686236
Position 1952: 0.00010021639658335144
Position 1419: 9.764983307538996e-05
Position 1320: 8.012158601267953e-05
Position 873: 7.827423470882599e-05
Position 1300: 7.46453678017569e-05
Position 550: 5.551642876880535e-05
Position 809: 5.159759135643521e-05
Position 1530: 3.867256651915267e-05
Position 144: 3.767070612693282e-05
Position 272: 3.5285685358462736e-05
Position 502: 3.437191835005712e-05
Position 298: 3.302634523161085e-05
Position 229: 2.9766205906399278e-05
Position 1236: 2.1152993095620553e-05
Position 1481: 2.051017397407782e-05
Position 315: 1.1434782244748835e-05
Position 347: 5.9200472845747915e-06
Position 577: 4.223590593557911e-06
Position 857: 3.977986968435398e-06
Position 859: 2.3722160592041627e-06
Position 773: 1.8518560685233038e-06
Position 1687: 1.0738551184493713e-06
Position 1381: 7.84814719588912e-07
Position 1469: 7.68316676286772e-07
Position 691: 5.95403883360308e-07
Position 1016: 3.459319421117834e-07
Position 907: 3.249425749280897e-07
Position 818: 3.211360662422443e-07
Position 1051: 3.0373165812060183e-07
Position 848: 1.6512396107609004e-07
Position 833: 1.4464323093826599e-07
Position 706: 1.3492043211501326e-07
Position 900: 7.837827803082813e-09
Position 7: 6.331003456103949e-09
Position 370: 6.411282225787526e-10
Position 445: 5.337902705150917e-10
Position 653: 2.6299225493106163e-10
Position 662: 2.582067843582706e-10
Position 619: 2.8718773595350415e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 422: 0.9957958969012658
Position 2106: 0.8701427859149607
Position 976: 0.15579956411018162
Position 1091: 0.05884572521353026
Position 2295: 0.04892207278816859
Position 2059: 0.030918533496121618
Position 2320: 0.015907395971452853
Position 1221: 0.014166210319635256
Position 689: 0.011161906949909569
Position 1852: 0.009231472805683125
Position 673: 0.008653278519144795
Position 1508: 0.008001516167086678
Position 1964: 0.0074059752795120155
Position 2419: 0.006050483837472251
Position 2146: 0.00522425897125052
Position 941: 0.0042396708656936635
Position 393: 0.00334328421065094
Position 1207: 0.0029218020519496775
Position 2019: 0.0026091785764593214
Position 1027: 0.002344517666703271
Position 751: 0.002227030148369315
Position 1172: 0.0019247743751693255
Position 1832: 0.0017348800793914345
Position 2066: 0.0010189713992115965
Position 2471: 0.0008089977264508852
Position 645: 0.0007730658308952512
Position 1377: 0.000761133511423149
Position 978: 0.0007508801040850342
Position 776: 0.0006698555908237323
Position 612: 0.00047916587852976926
Position 1442: 0.00039785279165099424
Position 1111: 0.00038645179630032185
Position 2255: 0.0003755095417144506
Position 1643: 0.00037278024073833337
Position 631: 0.0003498822222231935
Position 1039: 0.0003446905905172804
Position 1298: 0.0002415112388357363
Position 724: 0.00020516530076106183
Position 1303: 0.00019787386171099097
Position 2370: 0.00019190590652881553
Position 1864: 0.00018282608302775833
Position 1683: 0.00017183187470980578
Position 1323: 0.00017066119886477487
Position 838: 0.00016749618662098765
Position 1286: 0.0001653774423724511
Position 1045: 0.00015885660954357685
Position 1933: 0.0001532687528094013
Position 1896: 0.00014994038363500746
Position 217: 0.00012682990433715994
Position 2156: 0.00012395690295644967
Position 2120: 0.00011545889725264103
Position 2479: 0.00011185387032370587
Position 731: 8.946935983069379e-05
Position 370: 8.313944128711105e-05
Position 603: 7.735090364211858e-05
Position 2073: 7.60030386086618e-05
Position 169: 7.373654090670255e-05
Position 888: 7.047529965530356e-05
Position 200: 6.96664148899757e-05
Position 945: 6.871469602855165e-05
Position 2426: 6.017408614275348e-05
Position 781: 5.894701524420539e-05
Position 1529: 5.197128615652852e-05
Position 148: 4.652570499128477e-05
Position 1692: 4.573778772232604e-05
Position 1728: 3.8627738764575374e-05
Position 290: 3.818765509650649e-05
Position 2118: 3.730911914080322e-05
Position 1611: 3.0709394705347305e-05
Position 1526: 2.8944509508624127e-05
Position 1651: 2.8855240886374718e-05
Position 1265: 2.8818376551465984e-05
Position 1446: 2.2293860127071928e-05
Position 1417: 1.9053542880356133e-05
Position 1686: 1.876068648917947e-05
Position 2462: 1.829406838919528e-05
Position 983: 1.4498689177746861e-05
Position 1476: 1.356969639944162e-05
Position 1320: 1.3506837877168333e-05
Position 276: 1.1826207685508094e-05
Position 2379: 1.1411717342003575e-05
Position 221: 9.736172409332604e-06
Position 1059: 9.074789848607902e-06
Position 131: 4.207379825877883e-06
Position 758: 3.616145781693847e-06
Position 124: 2.8383527815494422e-06
Position 2078: 2.0285566171936046e-06
Position 294: 1.2647896920213813e-06
Position 456: 1.0730606907206443e-06
Position 797: 7.992660917585312e-07
Position 2025: 7.594308965473293e-07
Position 450: 7.078192493773249e-07
Position 435: 6.850851999799123e-07
Position 624: 5.508447900492444e-07
Position 155: 5.499481440966291e-07
Position 1461: 4.6375968523897816e-07
Position 793: 4.38327004621707e-07
Position 459: 4.3156893994855515e-07
Position 507: 3.922989703790581e-07
Position 380: 2.387108196737899e-07
Position 375: 2.2642118948856763e-07
Position 761: 1.3333730638177236e-07
Position 1384: 1.3105797434868238e-07
Position 1353: 1.304002110717436e-07
Position 240: 1.0387021159269628e-07
Position 1283: 9.395393721220806e-08
Position 842: 8.346130982341127e-08
Position 1381: 7.401830590472701e-08
Position 952: 4.679866661181083e-08
Position 1049: 3.693093363048304e-08
Position 818: 2.7726613696648153e-08
Position 345: 2.506357974862679e-08
Position 255: 2.0548453637473494e-08
Position 229: 1.63723866203115e-08
Position 948: 3.984012259334041e-09
Position 226: 3.42363061327532e-09
Position 302: 3.3056649535893963e-09
Position 112: 2.9965645849146915e-09
Position 1066: 1.0465427610250696e-09
Position 513: 6.434954185866343e-10
Position 907: 6.262457807173696e-10
Position 566: 7.348049511545507e-11
Position 853: 3.8741371769513054e-11
Position 547: 2.8072387648140498e-11
Position 322: 2.4967039601106896e-11
Position 534: 2.2531824993266115e-11
Position 307: 7.834563226397603e-12
Position 86: 2.8547168968193185e-12
Position 575: 1.8434659991016404e-12
