Gene = ANLN
index = 86
Annotated 5SS: [  239  6614  9588 16761 18151 20899 21361 26079 27385 29674 30509 30939
 32187 33004 34138 34788 34937 35935 36231 37223 49485 54057 60032]
Annotated 3SS: [ 6459  9272 16374 17927 20707 21252 25951 27273 29437 30362 30790 32050
 32826 34010 34738 34879 35895 36208 37109 49397 53948 59858 62670]
SMsplice 5SS: [  239  6614  9588 16761 20899 21361 26079 29662 30509 30939 32187 33004
 34788 34937 37223 49485 54057 59507 60032]
SMsplice 3SS: [ 6459  9412 16675 20707 21252 25951 29437 30362 30805 32050 32826 34738
 34879 37109 49397 53948 59335 59858 62670]
top_k =  500
Partition function (log Z): 11.68933926423594

Sorted 5' Splice Sites (High to Low Probability):
Position 20899: 0.9999999999999976
Position 30509: 0.9997563094173435
Position 32187: 0.9974897043887753
Position 9588: 0.9090522394095212
Position 21361: 0.9001005882605593
Position 33004: 0.8952196686372426
Position 37223: 0.8416624286407334
Position 26079: 0.8302457435060828
Position 34937: 0.8005520797101618
Position 6614: 0.7971270154230372
Position 29662: 0.7765565274503258
Position 239: 0.7577546085571013
Position 30939: 0.7328275906698419
Position 34788: 0.5924489762718336
Position 34138: 0.4727973145882553
Position 21825: 0.38625870438867643
Position 5963: 0.3253206219731054
Position 35632: 0.30759265604155095
Position 35935: 0.28468419975590487
Position 39740: 0.24625218234787022
Position 18151: 0.23913740676008488
Position 243: 0.23816734772374282
Position 29674: 0.206138592336952
Position 16761: 0.1630928640849841
Position 26103: 0.15664729674380565
Position 27369: 0.14702937249273576
Position 36269: 0.13219908504779534
Position 28455: 0.12801452444278638
Position 28477: 0.11738501256442375
Position 9606: 0.08141946345661948
Position 23082: 0.061070747163060345
Position 27385: 0.06033571188730087
Position 9959: 0.056140258505837544
Position 10697: 0.05345374499850352
Position 10146: 0.05121528222246486
Position 30849: 0.048463264997401515
Position 623: 0.04599658106931501
Position 31109: 0.045562534559514804
Position 6584: 0.04491551365173785
Position 1200: 0.041446159996623703
Position 28489: 0.039562317907836625
Position 22156: 0.038142595895930345
Position 18039: 0.03525122824817645
Position 3666: 0.03429597631635066
Position 36231: 0.03425567271856281
Position 20144: 0.033538590249944815
Position 37365: 0.03221511899392047
Position 23222: 0.02919905848586431
Position 29942: 0.028781461336498303
Position 35105: 0.028004795902891278
Position 5984: 0.026189823438539872
Position 37041: 0.02291891472359039
Position 1219: 0.0188873797154358
Position 28484: 0.018766831822372248
Position 8676: 0.016449007218290974
Position 29988: 0.01467617009798966
Position 34978: 0.014645550271329386
Position 34104: 0.014316306920453
Position 26928: 0.014200588020201606
Position 35083: 0.014038000006616456
Position 31972: 0.013491722691783295
Position 26528: 0.011332995727475688
Position 37917: 0.011186806078300254
Position 1751: 0.010279136507502746
Position 33480: 0.01014143017937389
Position 34542: 0.009788394865286347
Position 26107: 0.009775519515364532
Position 2236: 0.009510280608485898
Position 4544: 0.009115855676105135
Position 6175: 0.008812807735972249
Position 32376: 0.00835040149121642
Position 4040: 0.007901094591512559
Position 26841: 0.007405960031680457
Position 32653: 0.007016406053745473
Position 736: 0.006992138466498676
Position 33565: 0.006815298352354713
Position 37193: 0.006767103340478275
Position 28434: 0.006629246468418781
Position 10430: 0.005385337483981019
Position 32466: 0.005348251949165419
Position 34142: 0.00534250143235843
Position 30046: 0.005217747457232629
Position 34348: 0.00506511440975413
Position 8466: 0.00503722036047454
Position 9644: 0.004607322755593916
Position 406: 0.003925905052180362
Position 32555: 0.0036920441159223787
Position 29531: 0.0033232600467047427
Position 38555: 0.0033163439441715624
Position 22975: 0.0033035516012562506
Position 21861: 0.002610991516344387
Position 32991: 0.0025898191546606148
Position 31740: 0.002579301904576199
Position 34083: 0.002525286340472103
Position 9534: 0.002443888732853951
Position 34352: 0.0023857787400741845
Position 32670: 0.0016504581838964034
Position 612: 0.0014557256113304593
