Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  500
Partition function (log Z): 9.12117470761614

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9872677760360458
Position 2232: 0.963475766174357
Position 10018: 0.9626997781821939
Position 8817: 0.8249186842125166
Position 7924: 0.8178108690602338
Position 5397: 0.6871411878617364
Position 8644: 0.6735768503423285
Position 9833: 0.6612298529837984
Position 1695: 0.5507835684902364
Position 6654: 0.5396599834810952
Position 2487: 0.5144408062281159
Position 6593: 0.24601656464637814
Position 5431: 0.1809356369944271
Position 10918: 0.14260238903779282
Position 6825: 0.12835633019150977
Position 2445: 0.11628256588421484
Position 7904: 0.10526443968550721
Position 5609: 0.08978859365082521
Position 5575: 0.08833116400257147
Position 10351: 0.08623767797969555
Position 6511: 0.062219240555871524
Position 10971: 0.06220081892105673
Position 10999: 0.058924226871768744
Position 5464: 0.05754369353108607
Position 7836: 0.03091540421505661
Position 9885: 0.023971303838366997
Position 10523: 0.02209892115260172
Position 10334: 0.01839413611778985
Position 1783: 0.017014641084393267
Position 699: 0.01661821174809415
Position 6157: 0.016472844791986282
Position 9536: 0.016453105827978546
Position 4239: 0.01626222135683838
Position 3899: 0.013875279505190073
Position 4526: 0.01310671220467723
Position 11182: 0.012708766254807803
Position 977: 0.012150845991665266
Position 9226: 0.011933025384769397
Position 4360: 0.01127237810918336
Position 10371: 0.0097321963724891
Position 5602: 0.009299346968943637
Position 9998: 0.00853357362345293
Position 8859: 0.008431821234178958
Position 1171: 0.007338823007010522
Position 308: 0.006677622104331666
Position 1622: 0.006240559504361728
Position 2481: 0.00538365971622102
Position 8732: 0.005216099174834192
Position 6789: 0.005213648262182377
Position 4265: 0.005054614284551361
Position 11271: 0.004313201669446279
Position 1385: 0.004271990936165037
Position 6696: 0.003641067321683539
Position 8894: 0.003303992842886717
Position 7005: 0.003182460369853561
Position 11054: 0.0030039013553516715
Position 8750: 0.0029694226388880546
Position 7331: 0.002672391423848329
Position 9604: 0.0024769634341467285
Position 5391: 0.0019603076867498125
Position 1157: 0.0019120543685335236
Position 7612: 0.0018174550878571733
Position 6887: 0.0014891764598947968
Position 9600: 0.0014168794964724313
Position 11157: 0.001365263232574634
Position 7199: 0.001324571568733028
Position 2536: 0.0012161602368494363
Position 452: 0.0010947427346484735
Position 8425: 0.0010926821015284464
Position 5890: 0.0010591747678231885
Position 991: 0.0010503068276515946
Position 6796: 0.0009853923489261062
Position 7888: 0.0009019581484306289
Position 10940: 0.0008520322193566487
Position 11211: 0.0008362441023862042
Position 3681: 0.0008280301582777363
Position 7055: 0.0008014021974686556
Position 3579: 0.0007042492942319847
Position 1864: 0.0006284000631174878
Position 7830: 0.0005957072882233006
Position 7880: 0.00058549357054435
Position 2154: 0.0005848635141756182
Position 1070: 0.0005682307115194315
Position 7488: 0.000511475947636389
Position 420: 0.0004560559045387618
Position 2971: 0.00044004413003830836
Position 9765: 0.0004387493124907691
Position 958: 0.00037231443783437027
Position 6906: 0.00034187495092545886
Position 1006: 0.00031685340825276116
Position 11527: 0.00031547599992541814
Position 10278: 0.00027836110998336337
Position 9538: 0.00026330820608836623
Position 1326: 0.00025026312067902794
Position 6716: 0.0002487319397742933
Position 9228: 0.00021771788868173958
Position 342: 0.00019752663639399396
Position 4941: 0.0001285910352230524
Position 8832: 0.00012622266895477086
Position 1113: 7.45604431315502e-05
Position 2162: 6.356179117103289e-05
Position 133: 3.782695157895954e-05
Position 2236: 3.5220696370912945e-05
Position 2122: 9.754563259726224e-06
Position 787: 2.3087052166410658e-06
Position 2278: 1.8921661965745237e-06
Position 129: 1.8622287221493782e-06
Position 503: 1.2160282387709353e-06
Position 454: 9.341927312860048e-07
Position 93: 7.171450526736181e-07
Position 966: 4.53579920624986e-07
Position 726: 3.868994022507374e-07
Position 23: 3.4402431239927683e-07
Position 2615: 2.746751191532165e-07
Position 881: 2.558503509462097e-07
Position 282: 1.8215897610148127e-07
Position 53: 9.875431008944703e-08
Position 252: 6.947069483247953e-08
Position 184: 5.763682449779277e-08
Position 344: 1.6895654654980912e-08
Position 300: 5.339917380897875e-09
Position 535: 3.3827684054677737e-09
Position 131: 1.50407492404352e-09
Position 71: 5.739550653826578e-10
Position 202: 3.7703118447292185e-10
Position 234: 2.440233013913419e-10
Position 244: 2.3356851492065963e-10
Position 17: 4.901674882078106e-11
Position 223: 3.4119388821044635e-11
Position 218: 1.788905735485999e-11
Position 250: 2.401201828506985e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9560738719679966
Position 9911: 0.9452541888496933
Position 11313: 0.8824551231705607
Position 5238: 0.8778082789937784
Position 8731: 0.7423226343116878
Position 9689: 0.7040643876589263
Position 8525: 0.6528348995172714
Position 2121: 0.6351081309617317
Position 2313: 0.5169547152756574
Position 6417: 0.49323896795475414
Position 2071: 0.3297193840018322
Position 6494: 0.31955349829270585
Position 10831: 0.2850181681120863
Position 1600: 0.28446152366504335
Position 1580: 0.1601530378877416
Position 6695: 0.13599237317263074
Position 1537: 0.11646498640385772
Position 5507: 0.11359533491531858
Position 8770: 0.07526096510502969
Position 10277: 0.07303838957921208
Position 2354: 0.05158551171179495
Position 2389: 0.04492736075504253
Position 5296: 0.03172224779927154
Position 10274: 0.027811799110939294
Position 11363: 0.027571024871156414
Position 5530: 0.02689496571266256
Position 5275: 0.025233729972781047
Position 10109: 0.024760586225557598
Position 6379: 0.023068368859963433
Position 4072: 0.019595522832400795
Position 5521: 0.01947436717624743
Position 10964: 0.01877830934623114
Position 8695: 0.017774824523935858
Position 9440: 0.01733258221811598
Position 10993: 0.0158512322270967
Position 8568: 0.015782056785386685
Position 10453: 0.014424978661998752
Position 11138: 0.014116140006186642
Position 6633: 0.013713560064825507
Position 6003: 0.013247949296719585
Position 3708: 0.011031113123351569
Position 4427: 0.010658629627278655
Position 10594: 0.010440552209570119
Position 1041: 0.010392529214754883
Position 2371: 0.010275236416255414
Position 8974: 0.008714106491680525
Position 911: 0.008450040682700952
Position 5538: 0.008106692547045595
Position 10258: 0.006353544569274687
Position 9875: 0.006025396703795304
Position 4292: 0.005932346874314695
Position 2415: 0.005599887734349866
Position 8574: 0.005047919906213099
Position 5329: 0.0044136013413644875
Position 1621: 0.004313690877323532
Position 570: 0.0042742419543008005
Position 8538: 0.0040821268997577875
Position 8792: 0.0038967363357263096
Position 11325: 0.003804877861761088
Position 218: 0.00369800296176136
Position 9132: 0.0035534893247588808
Position 11044: 0.0034486201332270807
Position 5179: 0.0031858374501276487
Position 573: 0.0031216966293133594
Position 4259: 0.002861506628371532
Position 9351: 0.0026991765988063554
Position 4102: 0.0026817120068461553
Position 11257: 0.002516165686681327
Position 5947: 0.002501750748058787
Position 7420: 0.0023289310354935614
Position 2216: 0.0023084253799740824
Position 6609: 0.0022670624256533904
Position 3843: 0.00226393806691792
Position 9957: 0.0022307609326790985
Position 10833: 0.0021869107541523133
Position 4196: 0.0021488924611875954
Position 5541: 0.0021449492021405002
Position 1431: 0.0021357565789618467
Position 840: 0.001978289347491789
Position 1543: 0.0019429952712301806
Position 5599: 0.0018835653212536504
Position 6905: 0.0018252328037363576
Position 7255: 0.0016560562266553548
Position 1498: 0.0016263880885086666
Position 12100: 0.00159097518072591
Position 5838: 0.001543956162591046
Position 4438: 0.0015195440318663443
Position 1958: 0.0013772457116435917
Position 11181: 0.0013599870600947016
Position 1771: 0.0012687494168347278
Position 9921: 0.0012056268597910834
Position 10397: 0.0011562309543220566
Position 3460: 0.001127074806358572
Position 10577: 0.0011193852756397002
Position 6900: 0.0010689699450306298
Position 417: 0.0010539177669850867
Position 7284: 0.0010163351971929746
Position 8543: 0.0009489305177721042
Position 2158: 0.0009464762287206186
Position 129: 0.0009366529992833724
Position 7088: 0.0009169448176672478
Position 11053: 0.0008835519176999221
Position 615: 0.000862166093896744
Position 6731: 0.0008064172557878631
Position 2396: 0.0006803377003497849
Position 9952: 0.0006556556132678315
Position 823: 0.0006122874390051668
Position 11493: 0.0005951125915164107
Position 1445: 0.0005843750463894305
Position 6475: 0.0005796190829483776
Position 730: 0.0005566215226475756
Position 5148: 0.0005333383488763275
Position 931: 0.0005083219680103094
Position 10431: 0.0004982309012758558
Position 1939: 0.00047972711862976904
Position 3545: 0.0004533218187997339
Position 2136: 0.0004508779299784117
Position 8079: 0.00045011712091267607
Position 9443: 0.00044189989825024853
Position 763: 0.0004407098572089793
Position 2837: 0.0004400441300383082
Position 1264: 0.00041989805473276306
Position 1724: 0.0004138605069709265
Position 8359: 0.00040852590651481056
Position 7115: 0.00040762675106578
Position 1464: 0.00038925447261871344
Position 8395: 0.00038723388151696994
Position 10598: 0.00038428044452066407
Position 535: 0.0003841594862070015
Position 2141: 0.0003792147945308599
Position 3549: 0.0003418944311417167
Position 9924: 0.00033930742961517304
Position 869: 0.0003271049141283703
Position 1135: 0.00032030162746859406
Position 508: 0.0003107040278589852
Position 4034: 0.0002977714929845524
Position 777: 0.0002839414964350841
Position 5745: 0.00023836335244005154
Position 8044: 0.0002317813934591638
Position 8313: 0.00020702301093307478
Position 2393: 0.00020034567412584298
Position 957: 0.0001775870189984151
Position 597: 0.00017400692011361148
Position 1045: 0.00017336145852694942
Position 405: 0.0001675928566658317
Position 438: 0.0001674710464599935
Position 10308: 0.0001660912166071768
Position 1319: 0.00014552292348269305
Position 189: 0.00014371385529820112
Position 9277: 0.00013659824951349275
Position 548: 0.00013515030480852389
Position 4723: 0.00012859103522305237
Position 292: 0.00012121187103974954
Position 319: 0.0001169051233520071
Position 10141: 9.877232659315147e-05
Position 10969: 9.587892184290562e-05
Position 1317: 8.967394344049662e-05
Position 2180: 8.281872700369831e-05
Position 9964: 7.632001197298426e-05
Position 9985: 7.544562790523006e-05
Position 199: 7.539922147703433e-05
Position 1967: 7.438658624989852e-05
Position 891: 7.255812087392176e-05
Position 386: 6.996341285867702e-05
Position 3468: 6.820046708391501e-05
Position 1820: 6.623524903084455e-05
Position 451: 6.623237526382618e-05
Position 3500: 6.587109958885604e-05
Position 2138: 6.445036660793237e-05
Position 1651: 6.024043803722293e-05
Position 944: 5.858539656733671e-05
Position 1313: 5.827813032640079e-05
Position 745: 5.6304420828828424e-05
Position 1458: 5.628997170207792e-05
