Gene = S100PBP
index = 1222
Annotated 5SS: [  158  7988  9489 10640 12626 35725]
Annotated 3SS: [ 7870  8655 10550 12521 35636 38481]
SMsplice 5SS: [   41  9489 10640 10916 12626 35725 37967]
SMsplice 3SS: [ 9384 10553 10709 12521 35636 37829 39889]
top_k =  500
Partition function (log Z): -21.982026225254117

Sorted 5' Splice Sites (High to Low Probability):
Position 10916: 0.9310709231719115
Position 4804: 0.9011378041365093
Position 10640: 0.8212457989264454
Position 9489: 0.7068834731816472
Position 12626: 0.6437218645699035
Position 41: 0.29994254702271494
Position 34: 0.259021126167093
Position 16714: 0.1383935632812163
Position 248: 0.12852555776557
Position 158: 0.10677832593229517
Position 405: 0.064299871371923
Position 15200: 0.059730832457593634
Position 16: 0.04158169091881454
Position 13261: 0.03707758185471825
Position 8890: 0.03157309510543187
Position 8803: 0.030812661660153288
Position 8808: 0.029694973562480798
Position 10969: 0.021462958806024005
Position 14938: 0.01980997391317842
Position 13269: 0.0192774120921784
Position 167: 0.019001332221907145
Position 1729: 0.01888340767098263
Position 272: 0.0166073343227848
Position 14945: 0.01608455238625601
Position 7988: 0.014677886562939321
Position 728: 0.013154474497853846
Position 1014: 0.011171736349712589
Position 904: 0.010578259722665505
Position 8507: 0.0083566764484512
Position 120: 0.006702536212489967
Position 12634: 0.005549748785160967
Position 8044: 0.005500064319055318
Position 99: 0.005497467273882219
Position 633: 0.0047054296595461535
Position 4744: 0.003615271315496673
Position 10749: 0.0032629010413546622
Position 3783: 0.0023605404132203875
Position 3158: 0.002313614419895537
Position 4738: 0.0021145227164031406
Position 8237: 0.0013630427456139019
Position 1431: 0.0012244450579107673
Position 4477: 0.0009868765583119965
Position 1626: 0.0005286977244623545
Position 1386: 0.00033701363974214266
Position 1512: 0.00031395666029335905
Position 5420: 0.00027243569871700967
Position 1589: 0.00026958185072749276
Position 6004: 0.00024081626458154402
Position 7875: 0.00010088279608812984
Position 891: 7.827539882352394e-06
Position 681: 5.361281141032149e-06
Position 204: 4.15913911002119e-06
Position 546: 3.365410510353007e-06
Position 872: 3.091805311770212e-06
Position 25: 2.2885936440238912e-06
Position 496: 1.3279261182384028e-06
Position 136: 1.2488470183612268e-06
Position 443: 7.044693119838599e-07
Position 1187: 4.700667094562464e-07
Position 1063: 4.220881667158505e-07
Position 999: 4.1193484133110025e-07
Position 540: 3.4419830539125586e-07
Position 217: 3.219137078877345e-08
Position 138: 2.893292700596561e-08
Position 214: 1.6717553279345988e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4695: 0.873815617695177
Position 10709: 0.8259098097537975
Position 9384: 0.6339778946113045
Position 10553: 0.6000962901533808
Position 12521: 0.497809391859268
Position 10550: 0.22114950877306241
Position 22400: 0.21250609602933274
Position 16591: 0.21220664673816664
Position 15096: 0.20991828630109333
Position 12546: 0.1592572321426679
Position 14389: 0.0836550484641466
Position 10868: 0.08254079927004908
Position 9120: 0.07290557857034266
Position 16933: 0.05885918879263404
Position 8715: 0.04983208087560596
Position 13013: 0.046870271087197955
Position 8655: 0.03878548519014521
Position 10720: 0.036679001074006234
Position 21971: 0.036449083552366285
Position 15950: 0.03523281922431742
Position 14891: 0.02964318767853804
Position 18363: 0.02941980444332768
Position 14089: 0.027040896847672292
Position 17422: 0.02380982126883941
Position 4676: 0.023753035181942043
Position 13128: 0.022162219277301387
Position 16532: 0.021979532768420445
Position 7870: 0.020604215663158554
Position 19251: 0.018438093178542576
Position 12424: 0.017601247680249656
Position 13095: 0.016279178566322786
Position 10725: 0.01572387499678871
Position 14850: 0.015620256350011835
Position 15039: 0.015193749551740039
Position 15296: 0.01452347936028999
Position 15068: 0.014423891233039372
Position 20228: 0.012116360085521388
Position 13167: 0.011948001167385671
Position 10746: 0.011340568665503642
Position 19870: 0.010919382133687854
Position 18131: 0.010543049280365941
Position 15021: 0.010104939568992525
Position 4616: 0.009368261715042715
Position 14023: 0.006066888974476195
Position 18012: 0.00581764294297887
Position 8388: 0.0050757495691012245
