Gene = SETD9
index = 1249
Annotated 5SS: [ 484 2277 3875 4730 5707]
Annotated 3SS: [1908 3750 4613 5600 7554]
SMsplice 5SS: [ 201 3875 4730 5707]
SMsplice 3SS: [3750 4613 5600 7554]
top_k =  500
Partition function (log Z): -1.7400430260313478

Sorted 5' Splice Sites (High to Low Probability):
Position 3875: 0.939487204700867
Position 5707: 0.9207216873189649
Position 201: 0.8822413085406389
Position 4730: 0.8149663794522478
Position 2277: 0.27911109301130016
Position 605: 0.08942914701395346
Position 621: 0.06269192925220068
Position 484: 0.05222941690873806
Position 5092: 0.04551259581477019
Position 206: 0.04317221411838602
Position 2261: 0.03337965726387996
Position 2220: 0.03310146795942488
Position 1852: 0.031960402447412536
Position 2269: 0.03177663050171468
Position 925: 0.03159870933034528
Position 4707: 0.02958963897415948
Position 5268: 0.023938053916383942
Position 6473: 0.022932563607245465
Position 1135: 0.02025264639083143
Position 919: 0.015086256599596384
Position 4751: 0.01144256070903226
Position 2368: 0.011376024147790305
Position 5137: 0.010977846015539215
Position 749: 0.01026482981395279
Position 2623: 0.009708211334797356
Position 1663: 0.009080522250617937
Position 2243: 0.008967180372695666
Position 2099: 0.007689621009885048
Position 1118: 0.006216557575261752
Position 2133: 0.006140486618709412
Position 5792: 0.005730179926092726
Position 872: 0.005553918886281589
Position 1985: 0.00473919767040232
Position 5301: 0.004527619677836988
Position 4267: 0.004452726098623595
Position 2999: 0.0036911447454899215
Position 6251: 0.00348152796512198
Position 698: 0.003453287625323332
Position 7460: 0.0032682325591864643
Position 2754: 0.0032043732709987737
Position 634: 0.0025584347738432794
Position 6433: 0.0014000262308163183
Position 7330: 0.0011218740472960635
Position 436: 0.0010820532653336727
Position 1220: 0.0009573713921851731
Position 7666: 0.0007818564893520705
Position 1310: 0.0007560273031554653
Position 1964: 0.0007127283116175494
Position 6571: 0.0006881142981518061
Position 5180: 0.0006602465197952319
Position 3828: 0.0006329805936738729
Position 1946: 0.0005679374791989315
Position 1684: 0.0005514754461658999
Position 4404: 0.0005473070416552173
Position 58: 0.0005299307996669438
Position 6919: 0.0004844283372345441
Position 3864: 0.00040190658454366407
Position 27: 0.0004009126915595232
Position 959: 0.0003834681152123678
Position 6122: 0.00030421901277316306
Position 5309: 0.00025060900087116235
Position 1262: 0.00018894116709204382
Position 7634: 0.00016543397088616081
Position 6757: 0.00010933822830205353
Position 950: 9.674400289337907e-05
Position 1049: 8.533943482898772e-05
Position 76: 5.9184942122847145e-05
Position 1355: 5.182433565268499e-05
Position 1496: 4.2560239582865766e-05
Position 245: 3.952784233918088e-05
Position 4814: 3.1590583625733686e-05
Position 844: 2.788736675164301e-05
Position 825: 1.927365097143806e-05
