Gene = IL5
index = 696
Annotated 5SS: [ 188  429 1508]
Annotated 3SS: [ 395 1378 1612]
SMsplice 5SS: [ 188 1508]
SMsplice 3SS: [1378 1612]
top_k =  500
Partition function (log Z): -4.259969111951352

Sorted 5' Splice Sites (High to Low Probability):
Position 1508: 0.8981905199901796
Position 188: 0.8076036634547568
Position 429: 0.3665214206545574
Position 709: 0.1963262967277063
Position 1293: 0.043083109543024634
Position 1768: 0.03414896207779302
Position 229: 0.030550890696412578
Position 1722: 0.026720649519649968
Position 1707: 0.018983859696162935
Position 470: 0.004236655811267893
Position 1178: 0.004109319829512328
Position 1256: 0.0028530003191313768
Position 1833: 0.00263695471008348
Position 94: 0.002307646649389388
Position 1446: 0.0015568587006343363
Position 1679: 0.0014370365898084168
Position 702: 0.0010414533219341325
Position 1809: 0.0008125445557953851
Position 216: 0.0006957265465540189
Position 1791: 0.0005285741992084883
Position 491: 0.0005228177028215653
Position 131: 0.00045765204424330863
Position 1640: 0.00031050211883759763
Position 357: 0.0002633359623172935
Position 123: 0.00016464124846351838
Position 766: 0.00015592174578315564
Position 221: 0.00015037341181710982
Position 1273: 0.00013006022301905647
Position 417: 0.0001295793937722965
Position 212: 0.0001189900484281099
Position 449: 9.50009066412788e-05
Position 1128: 6.938747529483592e-05
Position 921: 3.206756081138201e-05
Position 886: 3.148107837437615e-05
Position 1693: 1.0647358941277725e-05
Position 92: 1.0526417463571658e-05
Position 1677: 1.0496331320187808e-05
Position 344: 4.930277048327027e-06
Position 308: 4.106994210297704e-06
Position 433: 3.8749585649468e-06
Position 364: 3.3092669305221542e-06
Position 66: 2.1182132125041133e-06
Position 300: 1.5081774699179528e-06
Position 719: 1.4538801493720002e-06
Position 245: 1.3742908990644347e-06
Position 806: 1.3315928661938725e-06
Position 376: 1.2014650933544513e-06
Position 641: 1.1730187273398155e-06
Position 633: 1.0705786547396402e-06
Position 560: 8.646798616846557e-07
Position 239: 8.613710276188025e-07
Position 554: 6.287555012680303e-07
Position 548: 4.24942711690674e-07
Position 564: 4.242264448498e-07
Position 270: 3.511780389433235e-09
Position 33: 2.0739501822660876e-09
Position 359: 1.0871921817041904e-11
Position 337: 1.6468686558096237e-12
Position 411: 6.733467800756564e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1612: 0.9649212373678651
Position 1378: 0.824858850500914
Position 395: 0.15294134989882116
Position 1895: 0.09690046693349627
Position 601: 0.07168527982128138
Position 645: 0.06554658654878208
Position 1140: 0.06231830343357422
Position 1309: 0.0467995815514509
Position 284: 0.03669138281878802
Position 263: 0.02653041001084727
Position 344: 0.015166088128284795
Position 326: 0.01293216072227735
Position 1293: 0.012086566585203616
Position 624: 0.008538646262228444
Position 598: 0.00718811719324683
Position 1408: 0.005738189047923837
Position 616: 0.00548270230836857
Position 1732: 0.003866683684686055
Position 300: 0.003781156729710636
Position 659: 0.003413106700066586
Position 1397: 0.0023252859060349184
Position 488: 0.002080240146920703
Position 1865: 0.0020613854249290384
Position 1573: 0.001997987237358309
Position 1037: 0.0014722494249649154
Position 1618: 0.0012345706858677154
Position 265: 0.0011800406738527339
Position 1926: 0.0010678908696997228
Position 1075: 0.0010365095522124506
Position 1486: 0.0008195030191882351
Position 1415: 0.0005057933797484716
Position 2068: 0.00047097757618456845
Position 1991: 0.00043589308939061716
Position 502: 0.000411867659363804
Position 1869: 0.0003739818135385684
Position 580: 0.00029684250949500837
Position 685: 0.00026432809363734433
Position 1655: 0.00024045392621672494
Position 1256: 0.00015549083894327766
Position 1809: 0.00014577258259626869
Position 449: 0.0001449569417477553
Position 794: 0.00014082731061408773
Position 688: 0.0001403802060531838
Position 1845: 9.612154745142322e-05
Position 1825: 9.272252862740538e-05
Position 2025: 8.469457864478987e-05
Position 1168: 5.989651155243707e-05
Position 2010: 4.439697113722702e-05
Position 212: 4.2850295709393134e-05
Position 661: 3.363424559355753e-05
Position 1902: 3.228403097708056e-05
Position 1768: 3.1044510628970534e-05
Position 1632: 3.032111925858108e-05
Position 1165: 3.0155704074515983e-05
Position 292: 1.809018105780162e-05
Position 933: 1.5842072034292033e-05
Position 433: 1.2129350669914083e-05
Position 1458: 1.1446592391890606e-05
Position 672: 8.984530317364093e-06
Position 403: 3.7421537526997575e-06
Position 179: 5.039405340667098e-07
Position 730: 1.7664726345424393e-07
Position 1087: 6.536624060776928e-08
Position 470: 6.135642772342332e-08
Position 228: 2.109587909864653e-08
Position 221: 4.399835423759921e-09
Position 187: 1.8359683966750006e-09
Position 110: 1.7234775254356995e-10
Position 702: 5.4758266914362975e-11
Position 137: 9.338510470432894e-14
