Gene = ATPAF1
index = 116
Annotated 5SS: [  398  3199  9768 10328 14638 15874 23294 25261]
Annotated 3SS: [ 3089  9716 10264 14586 15825 23197 25152 32483]
SMsplice 5SS: [  398  3199  3476 14638 15893 25261 32558]
SMsplice 3SS: [ 3089  3364 14586 15797 25152 32483 34625]
top_k =  500
Partition function (log Z): -10.950675467274591

Sorted 5' Splice Sites (High to Low Probability):
Position 398: 0.9852501384815079
Position 3199: 0.9545988754404368
Position 14638: 0.7643795432346705
Position 15893: 0.6754484957111351
Position 4622: 0.6333815701577337
Position 3476: 0.5359240769205131
Position 10328: 0.48375242261183327
Position 10430: 0.4364774342864768
Position 2164: 0.34317624774637445
Position 9768: 0.31455135112438165
Position 15006: 0.24949087440683348
Position 3462: 0.22553876961378033
Position 3703: 0.20707601126255595
Position 1824: 0.18328170876488145
Position 2580: 0.1541924169707298
Position 9878: 0.11239414719177448
Position 2808: 0.09627275035827923
Position 15874: 0.08451543775703922
Position 10123: 0.079997069958785
Position 3719: 0.07787888819999275
Position 1797: 0.07627568571097536
Position 14681: 0.06222157109815427
Position 10018: 0.04957641368737911
Position 4365: 0.04792569131379949
Position 14259: 0.04456644711365935
Position 1144: 0.042404589464299626
Position 2134: 0.03769177609140415
Position 4369: 0.032853610508531236
Position 3170: 0.023373923720757913
Position 13686: 0.020986710636034817
Position 2095: 0.01780520430228203
Position 6821: 0.013213027210339172
Position 3891: 0.012213276092601913
Position 4595: 0.011392200718930299
Position 11249: 0.011201503433197167
Position 9873: 0.010909825200930295
Position 2447: 0.010160140804633134
Position 16189: 0.009836743564671718
Position 923: 0.009323971099298077
Position 216: 0.00864214505216492
Position 14811: 0.008103751727976744
Position 186: 0.007101162884863917
Position 3465: 0.005359073719478946
Position 6527: 0.004577385887577274
Position 3409: 0.0018968703342505421
Position 3707: 0.0014253547850470833
Position 410: 0.001216070246155954
Position 1152: 0.00119937521666304
Position 2584: 0.0010200956917435756
Position 2734: 0.0009111368874254372
Position 1951: 0.00043564571626475114
Position 3398: 0.000385951011401493
Position 482: 0.0003842155095050914
Position 209: 0.00030741725791707793
Position 1107: 0.00028757247972663325
Position 160: 0.00027971820338052085
Position 644: 0.0002673168130687171
Position 941: 0.00026481499646215616
Position 3090: 0.00024665331080155935
Position 3275: 0.00016106167576122255
Position 1454: 0.00014268335311511444
Position 1042: 0.00011724888524045922
Position 1535: 0.00011400234586399785
Position 1423: 0.00011220537999083139
Position 276: 9.104413422881416e-05
Position 746: 7.928724971152778e-05
Position 193: 5.978041216151847e-05
Position 177: 4.939481427427613e-05
Position 2766: 4.047901611271218e-05
Position 28: 1.8035537761636232e-05
Position 144: 1.604391810409362e-05
Position 801: 1.317471493981762e-05
Position 1892: 1.0213957025401769e-05
Position 1487: 1.015027931778459e-05
Position 147: 9.667168835883815e-06
Position 2232: 3.0757435054526754e-06
Position 477: 1.706051995967528e-06
Position 141: 1.4461147831613161e-06
Position 324: 7.094568038414316e-07
Position 540: 2.3597158491720252e-07
Position 1081: 2.1582793956709762e-07
Position 613: 1.6815382060424275e-07
Position 517: 2.7136403851719007e-08
Position 798: 2.390485477921042e-08
Position 627: 1.1737330729199033e-08
Position 248: 8.024197118159018e-09
Position 246: 5.738100485663199e-09
Position 492: 9.237934183183098e-11
Position 572: 8.747607705154508e-11
Position 585: 3.6331564098254475e-11
Position 267: 7.358912088828667e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 14586: 0.845804479246783
Position 3364: 0.8147884335043528
