Gene = NSL1
index = 964
Annotated 5SS: [  253  4224  7420  9411 52249]
Annotated 3SS: [ 4144  7288  9355 52180 53095]
SMsplice 5SS: [  253  4224  7420 25594 34804 40541 52249]
SMsplice 3SS: [ 4116  7288 25508 34621 40364 52180 52639]
top_k =  500
Partition function (log Z): -24.479590509591716

Sorted 5' Splice Sites (High to Low Probability):
Position 7420: 0.9713715483166975
Position 9411: 0.8944927086702811
Position 253: 0.8750245967776246
Position 4224: 0.8230056584257053
Position 16948: 0.24665326180172778
Position 8582: 0.18346777541813528
Position 8540: 0.10360271650967368
Position 2982: 0.0824803166388846
Position 130: 0.08014687582961785
Position 8535: 0.07488654433627773
Position 4486: 0.0725121235916856
Position 8738: 0.056801746273037856
Position 6248: 0.05365582047421738
Position 765: 0.04498729212295436
Position 8158: 0.037977348487799045
Position 16625: 0.03542872145538153
Position 2783: 0.032592922939223154
Position 10628: 0.024332995208732843
Position 3968: 0.0182514002859769
Position 249: 0.01749133459474292
Position 2992: 0.014337279712678707
Position 506: 0.010411911122558284
Position 7352: 0.009237727510587346
Position 11579: 0.006217274906741262
Position 7124: 0.0056861892051327315
Position 6214: 0.004959761621855616
Position 565: 0.003950677382711454
Position 3972: 0.0035903113518941285
Position 3153: 0.0035232911816657133
Position 13614: 0.0030317140833108157
Position 9260: 0.0029040207844472934
Position 9432: 0.002568317540550317
Position 5100: 0.002411488815051938
Position 2945: 0.002288149444329238
Position 1523: 0.0015422723823047462
Position 5193: 0.001540180700166494
Position 6644: 0.0014224519769360836
Position 1122: 0.0011245607872979889
Position 1555: 0.0011227337566714912
Position 2811: 0.0008896124928183867
Position 174: 0.0008226085413431257
Position 7656: 0.0008224377243869178
Position 8125: 0.0007353513378229469
Position 8153: 0.0006922948015786104
Position 4068: 0.00035955603099914436
Position 517: 0.00014407868193435757
Position 6016: 0.00012837440589696087
Position 356: 0.00010891250751017625
Position 264: 7.091146123585397e-05
Position 419: 6.835686016809446e-05
Position 8563: 5.060652451327611e-05
Position 2372: 3.2062915742145056e-05
Position 2495: 2.138915420259787e-05
Position 777: 2.109337108572064e-05
Position 2340: 1.959629158736871e-05
Position 1958: 1.78316296588333e-05
Position 1199: 1.7777771319714956e-05
Position 1111: 1.644959913840049e-05
Position 1762: 1.0347914939500215e-05
Position 2412: 8.68575329097047e-06
Position 2238: 7.246389079569972e-06
Position 522: 6.65429718928252e-06
Position 36: 6.138854208740709e-06
Position 1693: 5.889530289468601e-06
Position 1805: 5.595612368336753e-06
Position 577: 3.576021189323781e-06
Position 154: 2.9699780721365735e-06
Position 1194: 2.351639422506511e-06
Position 1362: 2.2076377352360923e-06
Position 1348: 1.9670015824545776e-06
Position 2038: 1.9472528546618917e-06
Position 27: 1.5171278408352774e-06
Position 40: 1.2051348679426834e-06
Position 43: 8.850481690139827e-07
Position 428: 7.220476469079758e-07
Position 100: 7.121503152607958e-07
Position 6: 6.081347705379308e-07
Position 489: 5.713402452837414e-07
Position 460: 1.8482464301956084e-07
Position 380: 1.4749711740511917e-07
Position 2871: 1.218436670441701e-07
Position 371: 9.532400180188754e-08
Position 2863: 6.063770902620267e-08
Position 2867: 3.405125989609748e-08
Position 691: 2.7294449278453082e-08
Position 641: 2.642932837474637e-08
Position 272: 8.393943367521312e-09
Position 187: 6.863917294141889e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7288: 0.9574894413535942
Position 9224: 0.42029251191287464
Position 4116: 0.41563891984292634
Position 4144: 0.36704461156047996
Position 23167: 0.32188883934442747
Position 9355: 0.319847987448807
Position 16834: 0.2876653720895891
Position 8362: 0.2871867125065419
Position 2774: 0.12630638424881954
Position 9358: 0.11731782442726672
Position 18430: 0.11509751466630573
Position 13780: 0.09503016121546477
Position 20470: 0.08675433089547614
Position 8668: 0.05727599470361518
Position 16552: 0.050071610496472706
Position 6125: 0.049962626679121984
Position 8365: 0.04621101994589457
Position 12563: 0.044595525033394465
Position 14394: 0.043919404810074524
Position 8043: 0.03833124435897706
Position 12721: 0.03743101902513823
Position 4313: 0.03669303207125778
Position 22154: 0.03288558128952976
Position 3877: 0.027967960348443517
Position 9291: 0.022004723135685834
Position 627: 0.020970906977727546
Position 10517: 0.018342504932717642
Position 11393: 0.017749760406187663
Position 8451: 0.01706243773001044
Position 9255: 0.01670621508424658
Position 4396: 0.01616328115408866
Position 14417: 0.015951244203186426
Position 12800: 0.014055120722601535
Position 10582: 0.014032050311949413
Position 4097: 0.013471940996012921
Position 11673: 0.011444902327211027
Position 11309: 0.009842513435100085
Position 4330: 0.009519283181225817
Position 3927: 0.009465110519433845
Position 7251: 0.009433042321950077
Position 9487: 0.009381880485291892
Position 15446: 0.00829949880968978
Position 673: 0.00823969536099791
Position 4157: 0.007615186641481873
Position 8414: 0.007532706575270569
Position 9733: 0.007481853848169937
Position 7208: 0.007377186068933568
Position 9142: 0.007206974346013673
Position 6213: 0.006596885803743677
Position 13433: 0.006567443415576132
Position 16938: 0.006047527075869802
Position 7017: 0.005849286729270302
Position 8310: 0.005752521146837419
Position 14413: 0.005681749156015548
Position 4333: 0.005118074798869116
Position 12684: 0.005089542351184323
Position 12840: 0.003766213066425263
Position 2685: 0.0037432093491813496
Position 7230: 0.0033991021086780685
Position 15421: 0.003080795000080033
Position 11419: 0.003050900735234983
Position 4979: 0.0029646229158265492
Position 8424: 0.0027436453181850524
Position 12880: 0.0026132724336780377
Position 3943: 0.0025816878452144176
Position 9911: 0.002354601549122319
Position 9549: 0.0022612058929935164
Position 14015: 0.0022565115814192505
Position 12604: 0.0021831607460037323
Position 2981: 0.001879089275964494
Position 3033: 0.001813292866340658
Position 12644: 0.0017662314447530292
Position 7081: 0.0015983919355317636
Position 13875: 0.0015696899555435605
Position 8004: 0.0015575453028157985
Position 10096: 0.0015465791455041228
Position 9535: 0.0015272812490936664
Position 9361: 0.001500245497107446
Position 3904: 0.0014801112150201845
Position 6153: 0.0014753305627947214
Position 10469: 0.0014531042880551216
Position 6567: 0.0014224519769360786
Position 6988: 0.0013882036618918972
Position 1447: 0.001315364942640832
Position 12510: 0.001307466946264354
Position 15254: 0.001222924780711295
Position 4380: 0.0012032091999662022
Position 8512: 0.0011705271654675433
Position 347: 0.0011472385676167644
Position 1414: 0.0011456075975242116
Position 4983: 0.0010618883911984109
Position 4344: 0.0009815067835483916
Position 2949: 0.0009531583185903503
Position 564: 0.0008862157355875768
Position 12140: 0.0008741800228211594
Position 5920: 0.0008151904485461858
Position 364: 0.0008053738066869566
Position 12761: 0.0007994306371325156
Position 9596: 0.0006911676878756581
Position 4271: 0.0006782958559186595
Position 8497: 0.0006492821010388004
Position 7560: 0.000631273438764698
Position 3759: 0.0005418929942401516
Position 866: 0.0005340555093082361
Position 10851: 0.0005220893045691202
Position 2721: 0.0005183750500536986
Position 2623: 0.0005171673625993451
Position 7540: 0.00044488315261975004
Position 9561: 0.00043131252737533865
Position 4416: 0.00042800690746317625
Position 8867: 0.00041406658188475814
Position 3971: 0.0004131349202138554
Position 3792: 0.0004083998070844426
Position 10618: 0.00040635295285540657
Position 684: 0.0003712682771003254
Position 4014: 0.00036722765131693786
Position 9877: 0.0003626849971575337
Position 733: 0.0003523742520440889
Position 10033: 0.000332631514083364
Position 1025: 0.0003044637114686903
Position 9766: 0.00024367247618330666
Position 1489: 0.00022112520314656152
Position 8328: 0.00021167236523720703
Position 1028: 0.00018553779801026043
Position 2724: 0.00018078074626955577
Position 306: 0.0001698205405256669
Position 3066: 0.00016124088385716928
Position 445: 0.00012150254580535599
Position 337: 0.00011262973938591305
Position 2651: 9.17234675824947e-05
Position 886: 6.010103770479599e-05
Position 374: 4.6351306315395456e-05
Position 2271: 4.5949142005965516e-05
Position 862: 3.687022457374685e-05
Position 492: 3.6580548763407056e-05
Position 691: 3.053997220836642e-05
Position 5662: 2.9557111820279112e-05
Position 7933: 2.5145634707186586e-05
Position 7964: 2.490165269185382e-05
Position 2304: 2.1673745719229684e-05
Position 7928: 2.0977464167238943e-05
Position 5505: 1.925515724482294e-05
Position 2175: 1.5193683064516579e-05
Position 7576: 1.3931540603867516e-05
Position 4624: 1.1227045995761954e-05
Position 195: 8.733046406171934e-06
Position 216: 7.3760278714256605e-06
Position 121: 6.455617750491717e-06
Position 219: 4.8211018243580655e-06
Position 1812: 4.810014769658525e-06
Position 1929: 4.437022443444752e-06
Position 1946: 3.3969707008699916e-06
Position 1853: 2.8823936753597063e-06
Position 1621: 2.406665823463867e-06
Position 1722: 2.0178589386172517e-06
Position 1238: 1.9448933666336993e-06
Position 1308: 1.63586392626761e-06
Position 1974: 1.5053509326302604e-06
Position 2225: 1.4128041499606749e-06
Position 2112: 1.272818162116324e-06
Position 147: 1.1614806596536272e-06
Position 2025: 9.903551629090883e-07
Position 2439: 8.866374500572432e-07
Position 2109: 8.439343930893861e-07
Position 1256: 8.118190468178418e-07
Position 5051: 7.727176134004079e-07
Position 118: 7.196236480359435e-07
Position 598: 5.968013943242453e-07
Position 960: 3.742087635968929e-07
Position 739: 2.7500970557960454e-07
Position 395: 2.7306669716795857e-07
Position 249: 2.0809016779147254e-07
