Gene = ADGRB2
index = 29
Annotated 5SS: [   59  1261 12612 13067 14422 15207 15460 15636 15887 16913 17150 17334
 17952 18428 18673 19060 19608 19831 20687 20939 21433 21680 24288 24743
 25145 26460 28662 29078 29235]
Annotated 3SS: [  443 12527 12901 14256 15041 15291 15533 15779 16717 17080 17224 17623
 18321 18628 18932 19503 19727 20535 20868 21365 21593 24115 24646 25104
 25839 28625 28981 29177 29653]
SMsplice 5SS: [   59   687 12612 12790 13067 15207 15460 15636 15887 16913 17150 17530
 17749 17952 18428 18673 19060 19608 19835 20687 20939 21433 21680 24743
 26460 28662 29078 29235]
SMsplice 3SS: [  587 12527 12711 12901 15041 15291 15533 15779 16717 17080 17224 17623
 17845 18321 18628 18932 19503 19727 20535 20868 21365 21593 24646 26327
 28625 28978 29177 29653]
top_k =  500
Partition function (log Z): 86.50039555988177

Sorted 5' Splice Sites (High to Low Probability):
Position 21680: 0.9994121691003791
Position 29078: 0.9989595037616056
Position 15636: 0.9983800712845271
Position 17150: 0.9969858674912649
Position 24743: 0.9954931212566815
Position 12612: 0.989504602589807
Position 19608: 0.9891841421244539
Position 21433: 0.9652323405573398
Position 17952: 0.9588416065628743
Position 18428: 0.9434969026569077
Position 29235: 0.9419689618637523
Position 15207: 0.9323305316184448
Position 26460: 0.9171192851818666
Position 13067: 0.9077053154434965
Position 15887: 0.8940496454275099
Position 687: 0.8928824559019858
Position 20687: 0.8773089490585311
Position 15460: 0.8222975914759392
Position 19060: 0.7836368688490497
Position 28662: 0.6570792736395007
Position 16913: 0.6389793929226238
Position 18673: 0.610750883960592
Position 1261: 0.6074838314209409
Position 14422: 0.5917107343028403
Position 19835: 0.5889051946603102
Position 59: 0.5430900433879349
Position 12790: 0.4984274399466905
Position 7026: 0.4823440514924233
Position 17530: 0.472005546618637
Position 5086: 0.4670417174669791
Position 25145: 0.4625057912064263
Position 263: 0.4473494374395063
Position 17749: 0.4392325662958091
Position 17334: 0.428341820400512
Position 2695: 0.4232799897604544
Position 2149: 0.4183073121846243
Position 20939: 0.3626551402284363
Position 9120: 0.3601879013371802
Position 24288: 0.3566410517157864
Position 22279: 0.342902985308528
Position 29510: 0.3365373848747202
Position 3877: 0.33359923397939495
Position 19862: 0.3177667967112111
Position 17710: 0.29399521164263515
Position 18695: 0.28468443009852645
Position 20957: 0.22979414524715383
Position 29836: 0.21023830559597984
Position 20926: 0.1859461102624748
Position 27619: 0.1690962071917107
Position 18150: 0.14881361440404067
Position 19245: 0.14690233954119916
Position 9179: 0.127739379381311
Position 27613: 0.1274791071588163
Position 15429: 0.12686423358645546
Position 3687: 0.11856162091996768
Position 19413: 0.11392725870517958
Position 16225: 0.11013739810627753
Position 27834: 0.10846603922815895
Position 14181: 0.10340350134378644
Position 29834: 0.09864570275009406
Position 51: 0.09863632747348439
Position 12970: 0.09156533353723155
Position 19172: 0.09019744191424289
Position 2174: 0.0738439778650699
Position 20434: 0.07169178101865815
Position 14788: 0.06907789413096112
Position 795: 0.06483472681456848
Position 22107: 0.06359488535510499
Position 19188: 0.05471292682687451
Position 17279: 0.054457964953286475
Position 18797: 0.049455066896912245
Position 7919: 0.042376823358267854
Position 19317: 0.04140653666517977
Position 23377: 0.04021377959777241
Position 20971: 0.03525692741316732
Position 20263: 0.03367145413323391
Position 29387: 0.032987121866697985
Position 21816: 0.031291471447217986
Position 22101: 0.030988714061964594
Position 19879: 0.030138556277774467
Position 18004: 0.028874978211664747
Position 22077: 0.028649907847679602
Position 19075: 0.028600376880342077
Position 23340: 0.027680216416105633
Position 325: 0.024741336453918107
Position 14206: 0.024421034092250285
Position 17354: 0.021480163837269903
Position 12784: 0.020490228097122316
Position 24530: 0.02048663038749318
Position 29415: 0.019590996897676
