Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  500
Partition function (log Z): 6.185925626405023

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9917164081638891
Position 760: 0.9824897678838062
Position 3114: 0.8877803655387471
Position 1882: 0.8848705521654848
Position 57: 0.721566577205299
Position 1302: 0.691817333703642
Position 2262: 0.44087725158865726
Position 3308: 0.4348649954265135
Position 2317: 0.4160824911014707
Position 3400: 0.27937124134070734
Position 2896: 0.21490558574047677
Position 2373: 0.05959863732680666
Position 1157: 0.047714870522776266
Position 291: 0.04435439821678653
Position 463: 0.04170791790958675
Position 410: 0.04053348645362525
Position 1233: 0.03120815023784054
Position 1316: 0.026529373925972512
Position 533: 0.025680973977836353
Position 1203: 0.024197445677924007
Position 2605: 0.02369848010327548
Position 3724: 0.02163860793356134
Position 1262: 0.021131577098007497
Position 283: 0.015438795567014963
Position 1383: 0.01199568877894563
Position 2268: 0.007696795363374259
Position 1401: 0.007246610226651209
Position 1188: 0.006550276030290315
Position 732: 0.006217905815369304
Position 1356: 0.004758281954726217
Position 2077: 0.0039435199733922665
Position 2487: 0.0033559570965788505
Position 392: 0.002770848839620016
Position 61: 0.0026077574253652153
Position 2825: 0.0024816804407264887
Position 8: 0.0023661116728848205
Position 1417: 0.0021850897802820598
Position 1178: 0.0017046417878762712
Position 139: 0.0016024119049793083
Position 3017: 0.001563298619115376
Position 399: 0.0009477847112575843
Position 3222: 0.000805929135347249
Position 3428: 0.0007658674656416945
Position 3802: 0.0006564301631448987
Position 2253: 0.0005789152805113051
Position 2108: 0.0005458031282854024
Position 3377: 0.0005339425056690029
Position 266: 0.0005058986059313333
Position 1827: 0.0005009430476591238
Position 1389: 0.0003899972639281997
Position 14: 0.00034813507650576826
Position 660: 0.0003114088929299717
Position 3820: 0.00027654837560907644
Position 1610: 0.00015783861309072558
Position 1405: 0.0001574661197684473
Position 825: 0.00011639117437772445
Position 3324: 0.00010761672664625703
Position 2376: 9.832209849437456e-05
Position 3355: 8.693263337525026e-05
Position 1790: 8.093344557024074e-05
Position 971: 7.167549618463012e-05
Position 529: 6.714377653362839e-05
Position 82: 6.024453005705662e-05
Position 156: 5.7445126914945285e-05
Position 985: 4.535868794813788e-05
Position 116: 4.534949957598394e-05
Position 771: 3.618005597209788e-05
Position 1032: 2.1725192016084815e-05
Position 964: 1.670767259144554e-05
Position 943: 1.3589627686184841e-05
Position 268: 8.918922811519225e-06
Position 537: 6.894402974554964e-06
Position 606: 4.9327095615899505e-06
Position 1978: 4.610328425929465e-06
Position 54: 2.4452842515001936e-06
Position 443: 2.371906563164311e-06
Position 3187: 2.1336507804135657e-06
Position 2555: 1.7466059178237397e-06
Position 2211: 1.6694250004852812e-06
Position 92: 1.1203619248951743e-06
Position 2082: 8.77632712901272e-07
Position 744: 7.179794970276329e-07
Position 642: 5.986314838343475e-07
Position 683: 5.872707518092505e-07
Position 2001: 3.4212963039506007e-07
Position 1999: 2.5684470663234497e-07
Position 952: 2.393593676172991e-07
Position 2208: 5.3144010244826945e-08
Position 2330: 3.197380503921283e-08
Position 147: 1.9695813526407438e-08
Position 764: 1.5992688663807776e-08
Position 274: 6.714459503893971e-09
Position 248: 5.479018206292902e-09
Position 420: 2.5329725876111454e-09
Position 95: 1.9040334717602416e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1954: 0.9594049057150318
Position 2183: 0.9524283361438917
Position 1143: 0.814294308927638
Position 601: 0.6730134887256957
Position 3478: 0.562987136691434
Position 2965: 0.45897302715450927
Position 1706: 0.44981858659377294
Position 3186: 0.4417966635655207
Position 2991: 0.31036038583630776
Position 1676: 0.2909069586012916
Position 3998: 0.27088700732845894
Position 3247: 0.22392080608175188
Position 543: 0.14912946773026525
Position 2824: 0.13615820305741055
Position 1744: 0.13228957425829674
Position 3538: 0.10046045425481258
Position 3204: 0.0643366096132428
Position 3004: 0.04707643174773634
Position 2844: 0.0445531564453174
Position 2876: 0.035594375531989235
Position 1989: 0.02255193234437772
Position 1042: 0.020127259536986596
Position 677: 0.01929365135745265
Position 3295: 0.017575201959577093
Position 430: 0.01718131043794738
Position 2642: 0.016856398185533535
Position 614: 0.014584980260109903
Position 2405: 0.014438925866227392
Position 2938: 0.014137655863112743
Position 1268: 0.013107499845933117
Position 1928: 0.011274024064305024
Position 2953: 0.009621406911054474
Position 2976: 0.009550998354508487
Position 334: 0.009007343584831297
Position 2782: 0.008889152751256622
Position 1032: 0.006605868208913123
Position 1649: 0.006539809226423933
Position 1246: 0.005597984321679284
Position 2767: 0.004865174270439603
Position 557: 0.004418199165545035
Position 1063: 0.004406258406219774
Position 2738: 0.004270588111750725
Position 2359: 0.0036730163813313258
Position 3464: 0.0035240020253089555
Position 995: 0.0034760707997721
Position 3793: 0.0030514025730801475
Position 3021: 0.0028337883046310104
Position 3584: 0.0028274527410054044
Position 1689: 0.0025222706616577087
Position 2507: 0.0024937908737409395
Position 2600: 0.00248227323599191
Position 3665: 0.002432873045481948
Position 3152: 0.002366797853575318
Position 3709: 0.0022679796679842363
Position 1120: 0.0022150972030815235
Position 1652: 0.0017742639630668215
Position 3067: 0.0016667315643945373
Position 2973: 0.0015809510675039574
Position 1646: 0.0015522340501249652
Position 2799: 0.0015030152682220643
Position 1790: 0.001404650404430623
Position 1010: 0.0013757226577086512
Position 2533: 0.0013745963355331944
Position 1208: 0.0012196412512172359
Position 167: 0.0012164232847431161
Position 4078: 0.0011846566447159203
Position 1286: 0.0011226008792722215
Position 1202: 0.0010683968637334538
Position 3884: 0.0010554938838289083
Position 1227: 0.0010306562940912332
Position 4187: 0.0008893384390109577
Position 2786: 0.0008860772269944214
Position 2743: 0.0007884400964441809
Position 2196: 0.000757305286685496
Position 3167: 0.0007183682338238395
Position 3268: 0.0007158046656929214
Position 2216: 0.0006755098605471439
Position 3630: 0.0006551520919065373
Position 2803: 0.0006397868275388287
Position 3610: 0.0006261586395886675
Position 179: 0.000539597034651487
Position 2408: 0.0005350510128547845
Position 1166: 0.0005278103508509811
Position 1104: 0.00051123049719055
Position 3567: 0.00044864548225053314
Position 2248: 0.0004476600526264968
Position 1525: 0.0004400176906223048
Position 2841: 0.0004136178818619449
Position 2022: 0.000392138597250203
Position 731: 0.000374606262920677
Position 244: 0.0003011199160761836
Position 1613: 0.000300075126404829
Position 1108: 0.0002901596701240185
Position 2478: 0.000263084691569049
Position 891: 0.00025177750058859966
Position 2459: 0.00022998150333179235
Position 121: 0.00022603591283865362
Position 3577: 0.00021756567905955308
Position 2453: 0.00020004558028333808
Position 3590: 0.00019813782076616633
Position 3488: 0.00018654964173335002
Position 2027: 0.00017649745944979474
Position 1781: 0.00017638140559273716
Position 1441: 0.00017514194167409487
Position 1172: 0.0001686845664710769
Position 2192: 0.00014955288339745423
Position 2699: 0.00014195281992864005
Position 3440: 0.0001381404922686742
Position 337: 0.0001339239350765431
Position 2228: 0.000115075676613485
Position 198: 0.00011261870758594753
Position 4003: 0.00010928404106097143
Position 3772: 0.00010896141905113913
Position 575: 9.769251340191985e-05
Position 2541: 8.310941096255767e-05
Position 3113: 8.267518634161596e-05
Position 3384: 7.797350064340998e-05
Position 2234: 7.680388504146313e-05
Position 1714: 7.394621206988029e-05
Position 3381: 7.042665915114616e-05
Position 227: 6.960775353067757e-05
Position 384: 6.90678755754271e-05
Position 829: 5.78553820613184e-05
Position 526: 5.269330799320596e-05
Position 1232: 4.604124008826342e-05
Position 713: 4.3834302522344693e-05
Position 4203: 3.918494180123511e-05
Position 1382: 3.5195459311988526e-05
Position 976: 3.4837325558962464e-05
Position 1937: 3.4384050741605174e-05
Position 625: 3.347589054423153e-05
Position 438: 2.9289157105440945e-05
Position 190: 2.122860019895805e-05
Position 1531: 2.0586775389974104e-05
Position 1163: 2.049576125642696e-05
Position 2441: 2.0285960092930132e-05
Position 2293: 2.0065006564854283e-05
Position 3265: 1.968953107236867e-05
Position 2882: 1.9511826955814762e-05
Position 312: 1.2606579006322132e-05
Position 181: 1.2420104901042068e-05
Position 481: 1.12300124113041e-05
Position 521: 1.0929950731826853e-05
Position 1015: 8.195901757169094e-06
Position 1337: 5.987611791264088e-06
Position 475: 3.346157123633776e-06
Position 2281: 2.935170983012375e-06
Position 710: 2.6308101539340065e-06
Position 925: 2.301035829268695e-06
Position 695: 2.2622063386138346e-06
Position 131: 8.495376695345594e-07
Position 759: 7.324492736814688e-07
Position 893: 6.653478577748889e-07
Position 124: 5.471301587474178e-07
Position 361: 4.914523841283567e-07
Position 706: 4.070331315038146e-07
Position 205: 3.9289068935125416e-07
Position 359: 3.3244541754628854e-07
Position 2313: 2.6004615882600026e-07
Position 909: 2.0194441805850142e-07
