Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  500
Partition function (log Z): 20.592081497402656

Sorted 5' Splice Sites (High to Low Probability):
Position 18881: 0.9980672732641799
Position 16181: 0.9955699435173199
Position 15365: 0.9826181355895385
Position 20217: 0.9797177225245611
Position 162: 0.8908576346529458
Position 23987: 0.8061858744128643
Position 22648: 0.7191328775094026
Position 10316: 0.6710745538405691
Position 9128: 0.6025260162118333
Position 18012: 0.5664496948364102
Position 2330: 0.42569821664995816
Position 5623: 0.3774813588609074
Position 22664: 0.27544165946076193
Position 6024: 0.25199052841080116
Position 15205: 0.22977183396833098
Position 10854: 0.22008908171752942
Position 22241: 0.21784194551077202
Position 23624: 0.20343456715973154
Position 9042: 0.18293690650029437
Position 18055: 0.16022677315556094
Position 24289: 0.13869570407414208
Position 776: 0.13531179690335884
Position 2316: 0.11965717199122435
Position 15613: 0.11282083532467836
Position 23007: 0.11160542997903972
Position 6540: 0.09350388621457009
Position 18675: 0.09146644610692001
Position 8987: 0.08969245660954729
Position 15619: 0.08690892543806349
Position 19070: 0.07656873696519513
Position 10012: 0.06614157101459718
Position 19996: 0.06354177626612267
Position 181: 0.05688772999118277
Position 23117: 0.05625541306056514
Position 22398: 0.05330607468812244
Position 17752: 0.04425905147728736
Position 23163: 0.03809330610447466
Position 7501: 0.032826245685634865
Position 20525: 0.03132386176219604
Position 19507: 0.029974942844531054
Position 22310: 0.02981487650145994
Position 20023: 0.0284549070101023
Position 203: 0.028420135967631596
Position 20036: 0.02645288399480803
Position 25056: 0.025795068000657756
Position 12301: 0.025214528268926527
Position 13547: 0.02311505499775437
Position 10821: 0.02287538403980367
Position 23818: 0.021631391017950998
Position 7477: 0.020835391426760417
Position 17376: 0.02039362701396888
Position 18113: 0.020129289216115273
Position 4173: 0.019834057823889393
Position 1425: 0.01880848336746428
Position 17780: 0.018768389376484357
Position 9160: 0.0177501878665993
Position 6552: 0.01611643880130816
Position 13468: 0.01610376555404722
Position 19156: 0.015213810343832937
Position 187: 0.014154553758536017
Position 9729: 0.013892522216360977
Position 16438: 0.013452527852704527
Position 20025: 0.013351928591029353
Position 1784: 0.013316317883692249
Position 20254: 0.012580120496205858
Position 7433: 0.012522964078104338
Position 579: 0.012499484657837935
Position 10342: 0.012491093064700006
Position 16528: 0.011165958314176503
Position 19115: 0.010942177345251582
Position 16590: 0.010362527016943013
Position 17609: 0.010264830537310853
Position 23033: 0.010166597519441841
Position 924: 0.010040988436573578
Position 21641: 0.00951703941532434
Position 10435: 0.009310041025151672
Position 4745: 0.009241599972549414
Position 9346: 0.009076999915241354
Position 15570: 0.008689670093254274
Position 18594: 0.008624757493731339
Position 2951: 0.008542835571430436
Position 22244: 0.008414897755455336
Position 22425: 0.007486382834242698
Position 191: 0.007137046578394849
Position 8991: 0.006482541897297415
Position 20021: 0.005945074730089176
Position 9635: 0.005560322037066559
Position 7130: 0.005380631423771385
Position 15648: 0.0052633845482393206
Position 18410: 0.005211441324123055
Position 17384: 0.004472484204447683
Position 23290: 0.004285510850697624
Position 16276: 0.004165513261917803
Position 9699: 0.004149014152391645
Position 1099: 0.003981334654359492
Position 15369: 0.003665440655552037
Position 1849: 0.0035805624516927472
Position 23183: 0.0032303890982966176
Position 19955: 0.0031826105067754382
Position 1681: 0.003133154263976238
Position 481: 0.003071958091470637
Position 19337: 0.0030422467129172
Position 574: 0.0026692378969585396
Position 24079: 0.0023219461326838063
Position 19873: 0.0018486284380672142
Position 9181: 0.0017835572789514226
Position 19057: 0.0016696338112609937
Position 848: 0.0015905411559174883
Position 7336: 0.0014493066349052534
Position 2096: 0.0012024924465978883
Position 19582: 0.0011394423798886085
Position 16763: 0.0010671542703080041
Position 2149: 0.0010546266140696982
Position 23989: 0.0006558107604866997
Position 23188: 0.0005943026035483643
Position 4010: 0.00047304530660397047
Position 1789: 0.0003645323316363183
Position 15567: 0.000244563875203724
Position 377: 0.0002239036786916982
Position 168: 0.0002049726593126104
Position 2400: 0.0001658821398328537
Position 548: 0.00015955030142875885
Position 5215: 0.00010209730820566942
Position 183: 9.142166985664389e-05
Position 16363: 8.751686931272477e-05
Position 24015: 8.045527973076632e-05
Position 452: 7.882712502815301e-05
Position 24027: 6.553273796299512e-05
Position 370: 6.420732769593634e-05
Position 16380: 5.8568444499738875e-05
Position 24155: 4.9123595671927755e-05
Position 2724: 4.718508166288797e-05
Position 11198: 4.539784412449591e-05
Position 2342: 3.2589198092090666e-05
Position 159: 2.3188355900514638e-05
Position 166: 2.3040344245561483e-05
Position 222: 2.137239626718878e-05
Position 16240: 2.1060424361781038e-05
Position 2185: 1.7608035828984346e-05
Position 185: 1.713468526068518e-05
Position 2501: 1.603783077328268e-05
Position 346: 1.5907779890303987e-05
Position 516: 1.3998700923610826e-05
Position 2268: 1.3400708694679534e-05
Position 16410: 1.236955592076457e-05
Position 1534: 1.2164155200402344e-05
Position 410: 1.1617195417635452e-05
Position 18865: 1.1038146416233696e-05
Position 209: 6.988644529865188e-06
Position 510: 4.219571235212737e-06
Position 123: 3.6829170946228118e-06
Position 16478: 3.413824763747833e-06
Position 1018: 2.6201262464632006e-06
Position 207: 1.580318131331752e-06
Position 319: 1.2076766213439283e-06
Position 488: 9.47541325435548e-07
Position 490: 8.993627777733131e-07
Position 201: 7.548958781818808e-07
Position 19014: 7.342263362311845e-07
Position 96: 6.052363890146085e-07
Position 16265: 4.08594739846808e-07
Position 858: 3.908450486979173e-07
Position 215: 3.836955236944585e-07
