Gene = MTPN
index = 893
Annotated 5SS: [  288 25800 26718]
Annotated 3SS: [25685 26633 47303]
SMsplice 5SS: [  288  2051  4463 25800 26718 29962]
SMsplice 3SS: [ 1859  4369 25685 26633 29847 47303]
top_k =  500
Partition function (log Z): -24.852297240088088

Sorted 5' Splice Sites (High to Low Probability):
Position 4463: 0.8514034733319432
Position 288: 0.8493042792709234
Position 2051: 0.6032780495208195
Position 4120: 0.5383034216307455
Position 1662: 0.28165521355753786
Position 653: 0.1830222425715977
Position 1901: 0.1750023495605458
Position 4764: 0.1379772572610399
Position 5973: 0.13404331840137826
Position 3500: 0.13099153430827815
Position 8942: 0.1191125513772304
Position 4863: 0.11556717337776527
Position 325: 0.07575116219586985
Position 3055: 0.07330202715914452
Position 2591: 0.053223263651733965
Position 2731: 0.03440904028733033
Position 468: 0.03273054873977097
Position 1387: 0.03127769332025643
Position 3635: 0.030378213463248697
Position 2587: 0.02939746958741414
Position 1609: 0.02874653819737785
Position 7420: 0.02720704637682292
Position 3033: 0.026748203661449407
Position 3178: 0.015863520510521707
Position 2725: 0.011682527547000724
Position 2650: 0.01001416465149249
Position 267: 0.0076976836988002385
Position 493: 0.007185157766927182
Position 4139: 0.006593120651521535
Position 8756: 0.006389604830066084
Position 2019: 0.004973112249374933
Position 898: 0.004159922003768487
Position 9171: 0.0035722373437772218
Position 307: 0.0030333330545517906
Position 933: 0.0026751076797498397
Position 1442: 0.0024209033570322547
Position 1304: 0.0013232083144953978
Position 6480: 0.0012685384955312211
Position 1830: 0.00124628158694919
Position 1559: 0.0011293328496750227
Position 2153: 0.0011171647284120125
Position 218: 0.0010566736977735557
Position 691: 0.0009128207811914789
Position 1999: 0.0006660107565851817
Position 380: 0.0006262797836221099
Position 1701: 0.00038112466735841743
Position 1623: 0.0002673992100959335
Position 236: 0.00018257151503201505
Position 476: 9.23130761663133e-05
Position 700: 9.033188069178404e-05
Position 1738: 6.15294323909601e-05
Position 903: 6.113137773636013e-05
Position 2035: 5.5608806440868274e-05
Position 1638: 4.649461612189125e-05
Position 2312: 4.1091922566007065e-05
Position 1889: 3.865195520487293e-05
Position 1666: 3.7785573760298256e-05
Position 845: 3.483673915615504e-05
Position 1729: 3.155909329240782e-05
Position 49: 3.123830756979186e-05
Position 814: 3.039476054587929e-05
Position 1302: 2.6945801005112628e-05
Position 1057: 2.4375173367514395e-05
Position 2158: 2.176092247139215e-05
Position 2244: 2.0962697388268394e-05
Position 795: 1.805651707320174e-05
Position 2327: 9.959619459535178e-06
Position 12: 5.685856639203003e-06
Position 742: 2.6952887281865218e-06
Position 230: 2.3158465102786754e-06
Position 213: 1.889057944332412e-06
Position 405: 8.919392970257444e-07
Position 462: 8.412036667787559e-07
Position 513: 7.447129954027377e-07
Position 279: 4.2153490556657626e-07
Position 488: 1.7658719564668338e-07
Position 504: 7.447834811318866e-08
Position 777: 2.430758160794608e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4369: 0.7984061888779757
Position 1859: 0.7961575307479176
Position 4001: 0.5171170520898883
Position 8880: 0.3757637842576595
Position 2464: 0.11231729300173399
Position 3425: 0.11085221899995351
Position 1555: 0.10897781427468427
Position 5683: 0.10804564776377235
Position 7219: 0.1067856584052146
Position 2834: 0.09987586984548374
Position 513: 0.09085142639099993
Position 7240: 0.0886648202684272
Position 11530: 0.08839814908949892
Position 4632: 0.07934569058772149
Position 1416: 0.0654021738434233
Position 4667: 0.06086511752447068
Position 576: 0.06053942663100856
Position 4823: 0.05929941636116837
Position 10550: 0.05425161012492686
Position 8887: 0.05265754245586791
Position 1502: 0.04956029260968765
Position 4727: 0.04453004546942573
Position 11332: 0.04119460158437528
Position 4252: 0.039826392141902034
Position 1512: 0.03462512020272125
Position 4023: 0.03412181698917868
Position 8659: 0.03285744904282286
Position 8462: 0.030044474689531343
Position 6428: 0.02938801826906887
Position 3436: 0.028874736044439655
Position 6129: 0.028310278404123326
Position 4328: 0.02606500930319399
Position 5778: 0.025713877774624347
Position 2494: 0.02551649208377435
Position 4558: 0.025287589028165202
Position 1223: 0.02492976533048341
Position 5491: 0.023676711383103385
Position 4461: 0.021225939824885794
Position 4792: 0.020341036239067786
Position 1474: 0.01942628736012183
Position 1367: 0.01842718335136196
Position 4921: 0.017287750414814635
Position 9114: 0.015471058905948994
Position 6168: 0.01527768966399098
Position 3177: 0.014947102069138308
Position 1523: 0.010410515198648307
Position 9735: 0.009217047799714193
Position 2647: 0.008290559060239499
Position 2813: 0.007328065269565629
Position 9254: 0.006920920167003062
Position 5643: 0.006575209019624998
Position 492: 0.006097668042113343
Position 2965: 0.005672427517666961
Position 3596: 0.005120873187169136
Position 5171: 0.004718424569151163
Position 8118: 0.004552712894183002
Position 1342: 0.004408998063625959
Position 517: 0.00414899312339378
Position 1302: 0.003550876444676457
Position 4282: 0.0034560941895665992
Position 3141: 0.0032906035574721223
Position 2939: 0.0031678463538056412
Position 749: 0.0030884435251993182
Position 4862: 0.0027458974812086235
Position 1635: 0.0026793273420653197
Position 4953: 0.0026547018855609017
Position 1254: 0.002405020830029812
Position 8096: 0.002085031454638885
Position 1976: 0.002058442124919113
Position 3329: 0.001779351960511728
Position 3455: 0.0017621706141793675
Position 6023: 0.0017487874744359457
Position 2783: 0.0016028545635356122
Position 7462: 0.001527927412914156
Position 4600: 0.0013100274515350735
Position 6382: 0.0012765769904570124
Position 4341: 0.0011905376490027183
Position 6954: 0.00112444051271227
Position 1337: 0.0009228721651304574
Position 627: 0.0009105744481572605
Position 4689: 0.0006500064795729467
Position 554: 0.000629728782558975
Position 1700: 0.0005312506919086141
Position 604: 0.000449663117304098
Position 578: 0.0004335501219579806
Position 3084: 0.00040490967406626386
Position 775: 0.00037430060866633016
Position 1528: 0.0003694597264361176
Position 3452: 0.00034066269034533633
Position 755: 0.00034007595239736053
Position 4804: 0.00033080126551654195
Position 1517: 0.0003288608855510585
Position 1128: 0.00032159660139908635
Position 1756: 0.0003004986814097654
Position 691: 0.0002998532158991744
Position 4563: 0.00028972274466941263
Position 707: 0.00023307923917430704
Position 895: 0.0001977828699765388
Position 557: 0.00018758625811399413
Position 1369: 0.00018019686069233983
Position 1601: 0.00016660503141762394
Position 549: 0.00014649418096220575
Position 2477: 0.00014304451112559733
Position 467: 0.00013952957717206454
Position 1018: 0.00011744274857220908
Position 2809: 0.00010995419340216147
Position 2590: 7.738225919915052e-05
Position 438: 7.272575882281465e-05
Position 479: 7.036214224320872e-05
Position 421: 6.0002582861399796e-05
Position 814: 4.826065103603421e-05
Position 410: 4.6808209073990417e-05
Position 213: 3.606061422275766e-05
Position 2357: 3.3283561856656855e-05
Position 1196: 2.8481998477040842e-05
Position 932: 2.7863324037934693e-05
Position 2140: 2.7721104477671504e-05
Position 6347: 2.0620573459148385e-05
Position 2202: 2.0416878593649025e-05
Position 2046: 2.008815351172445e-05
Position 1874: 2.0054682250388842e-05
Position 902: 1.9870336468843128e-05
Position 395: 1.9684660641592447e-05
Position 460: 1.600211711131718e-05
Position 652: 1.536881522104152e-05
Position 2692: 1.4914419171885786e-05
Position 2152: 1.2630035069094182e-05
Position 393: 1.2304921499977586e-05
Position 1094: 3.363665848827635e-06
Position 1198: 3.138435628144721e-06
Position 1155: 2.613939815306929e-06
Position 457: 2.522010848332386e-06
Position 789: 2.2604665369673298e-06
Position 713: 1.914153247763843e-06
Position 390: 1.2129049189646944e-06
Position 970: 1.0908784077754357e-06
Position 795: 3.4655150900646573e-07
Position 1834: 3.3453473537535465e-07
Position 287: 3.2604379024870535e-07
Position 1782: 2.7746096220464305e-07
Position 1315: 2.5944656416117993e-07
Position 424: 2.3277099226162808e-07
Position 428: 1.684235362286188e-07
Position 335: 1.5493239031702353e-07
Position 445: 1.3877239336626162e-07
Position 350: 1.2206207931082546e-07
Position 426: 1.1614129890532304e-07
Position 1830: 1.0890658024460534e-07
Position 1666: 1.0837712310413054e-07
Position 700: 9.378072755638549e-08
Position 292: 5.077092958257896e-08
Position 944: 4.7610426627072345e-08
Position 715: 2.6806065764225153e-08
Position 777: 1.9374704521400896e-08
Position 442: 1.777997290128103e-08
Position 82: 1.1311505943308242e-08
Position 360: 7.352053584322336e-09
Position 340: 6.7271759434358655e-09
Position 324: 4.588438418118783e-09
Position 310: 2.7004323964897374e-09
Position 305: 1.1633963390571547e-09
Position 1997: 8.4111532502423e-10
Position 346: 6.202616027464889e-10
Position 227: 4.056307465305864e-10
Position 230: 1.0269038244797528e-10
Position 255: 9.231703262062861e-11
Position 273: 6.276681533502183e-11
Position 307: 1.0411608477819141e-11
