Gene = SSR3
index = 1342
Annotated 5SS: [  228  1530  6280 10877]
Annotated 3SS: [ 1402  6180 10744 11914]
SMsplice 5SS: [  228  1530  6280 10877]
SMsplice 3SS: [ 1402  6180 10744 14585]
top_k =  500
Partition function (log Z): -4.189677428047286

Sorted 5' Splice Sites (High to Low Probability):
Position 228: 0.9295814644795265
Position 1530: 0.7553185813849452
Position 6280: 0.7027524613939263
Position 10877: 0.7013968312256801
Position 1814: 0.23601230293341618
Position 6380: 0.1903116510721735
Position 1553: 0.17790405020803116
Position 3787: 0.1498925024495692
Position 5549: 0.09259363359939962
Position 6107: 0.0899002365962868
Position 12029: 0.0818896169487605
Position 6298: 0.07708439021427098
Position 8923: 0.07679094139778894
Position 8205: 0.05924058098296867
Position 10891: 0.05546571382309095
Position 2773: 0.046084358907180545
Position 10419: 0.04594334087975654
Position 250: 0.035938874468374814
Position 4311: 0.032472792801679175
Position 8884: 0.02538343870021735
Position 1534: 0.024130152184263256
Position 6319: 0.02149776242284233
Position 4735: 0.019550033422173915
Position 7496: 0.01641530033241121
Position 1301: 0.016082716685253462
Position 448: 0.01417757796549125
Position 9214: 0.013161213878727589
Position 6102: 0.012017700924617309
Position 6555: 0.010193546269890413
Position 8802: 0.009762912010701674
Position 1471: 0.009521299419120974
Position 3975: 0.009393453459438698
Position 5162: 0.009124042315182124
Position 482: 0.008621550520683812
Position 10368: 0.008336777618798148
Position 627: 0.008087950621807678
Position 7909: 0.007470479422567651
Position 4739: 0.0068656534771585065
Position 7986: 0.006764507328720799
Position 3776: 0.006431210089648556
Position 5561: 0.005942707376927819
Position 8667: 0.0049336248511327105
Position 3737: 0.004081507645235389
Position 7665: 0.00398560190668532
Position 7651: 0.0037432165907103263
Position 3756: 0.0035903964651075784
Position 2475: 0.003399794143673303
Position 1192: 0.0032616130710653125
Position 10284: 0.003184724622938224
Position 4033: 0.0028672005412301665
Position 11639: 0.0027644403985927065
Position 4144: 0.0025762058176607974
Position 13113: 0.0023019424264286033
Position 7971: 0.0022117870444933285
Position 202: 0.002096854858318544
Position 4484: 0.001968794606599292
Position 8352: 0.001942780814236557
Position 1040: 0.0017792409695138686
Position 3600: 0.001538748570931821
Position 8927: 0.0014901934975254777
Position 7602: 0.0014659704006336803
Position 2801: 0.0014508052605853685
Position 8620: 0.0013843033965331049
Position 4917: 0.0012814135296873484
Position 434: 0.0011089287437352515
Position 4148: 0.0009800379422518185
Position 835: 0.0009571974089436748
Position 743: 0.0008878082608251065
Position 333: 0.0007818584709399617
Position 2767: 0.0007563027213463239
Position 4117: 0.0006683149345135676
Position 9168: 0.0006439653894832804
Position 4832: 0.0006412088844848621
Position 674: 0.0005426534993682231
Position 4226: 0.00041137083067120016
Position 12058: 0.00040473070843489246
Position 2053: 0.00038729244542696925
Position 316: 0.0003763652053434117
