Gene = TNFSF4
index = 1466
Annotated 5SS: [  290 18793]
Annotated 3SS: [18743 20447]
SMsplice 5SS: [  290 18793 20644]
SMsplice 3SS: [18743 20447 22837]
top_k =  500
Partition function (log Z): -7.331604490373225

Sorted 5' Splice Sites (High to Low Probability):
Position 18793: 0.9999209589769794
Position 290: 0.9966834767271482
Position 10908: 0.6106001675470737
Position 11366: 0.4796805065549673
Position 20644: 0.470018774901034
Position 20639: 0.3885359523236564
Position 11588: 0.3862245907036715
Position 7029: 0.3620851636464208
Position 11553: 0.17923303645389588
Position 12971: 0.17761255016196564
Position 501: 0.1583769361364153
Position 21785: 0.14991224969913472
Position 8115: 0.1464602817969699
Position 20186: 0.13837374737246008
Position 22407: 0.12861526199331139
Position 2003: 0.11506530197984986
Position 22974: 0.09431145219331788
Position 19768: 0.057581854588930795
Position 22243: 0.05709414007213062
Position 1346: 0.05107844393584338
Position 22402: 0.04645590510330609
Position 22369: 0.0462525749901149
Position 20209: 0.03977005118262728
Position 19478: 0.030010886460201426
Position 7061: 0.027999557099140523
Position 20082: 0.025879556827648826
Position 560: 0.020452354442943976
Position 752: 0.015870207916039505
Position 3662: 0.007748813535633629
Position 11548: 0.006558552901871795
Position 485: 0.004849248143052008
Position 1650: 0.004738746708840985
Position 3130: 0.004435164945200161
Position 10861: 0.004378116637672222
Position 167: 0.0006713765054417548
Position 224: 0.0006285332411291436
Position 724: 0.00041915048989680495
Position 779: 0.00041494420308797606
Position 215: 0.0004135850881846331
Position 146: 0.00012901580254911986
Position 789: 0.00011160444709629098
Position 1209: 7.72712085078047e-05
Position 628: 3.882269980520039e-05
Position 1526: 3.342213581338225e-05
Position 389: 2.904520458431332e-05
Position 791: 1.0465850658840642e-05
Position 131: 1.0131432040794457e-05
Position 3477: 8.26313719434606e-06
Position 622: 6.139505325291203e-06
Position 1165: 5.312710677580776e-06
Position 1827: 4.143816018774806e-06
Position 1178: 4.0490875022880985e-06
Position 250: 3.714462808911867e-06
Position 1060: 3.5847777429924345e-06
Position 1432: 2.196463753824897e-06
Position 387: 8.820715230193205e-07
Position 777: 4.082078974311965e-07
Position 427: 2.1600239233456673e-07
Position 359: 1.8564797131018624e-07
Position 394: 1.3479781397925698e-07
Position 78: 1.2868541718394077e-07
