Gene = CHTOP
index = 371
Annotated 5SS: [ 295 2605 4400 8381 9316]
Annotated 3SS: [ 2522  4245  8196  9177 11014]
SMsplice 5SS: [ 295 2605 4400 5403 6362 9316]
SMsplice 3SS: [ 2522  4245  5318  6158  9177 11014]
top_k =  500
Partition function (log Z): 3.4512682904014738

Sorted 5' Splice Sites (High to Low Probability):
Position 2605: 0.9953321940573112
Position 9316: 0.9567871230527574
Position 295: 0.899426680540172
Position 6362: 0.8064227751237212
Position 5403: 0.7980179610860474
Position 4400: 0.6605030718927283
Position 94: 0.47183982554322235
Position 7804: 0.20496226680262455
Position 4561: 0.17095152106811595
Position 8216: 0.162651356628187
Position 7614: 0.14730100127137885
Position 11629: 0.13836818053477404
Position 8381: 0.11914522215385473
Position 12061: 0.07865699382809026
Position 11084: 0.07470087469511301
Position 6068: 0.05300479701863203
Position 8601: 0.039616257698788654
Position 11251: 0.018603759546118
Position 7026: 0.017303178909939293
Position 3260: 0.016508854465742125
Position 219: 0.016397790321592647
Position 2205: 0.015500787303896658
Position 7936: 0.014745571827389252
Position 328: 0.012536818539189408
Position 4975: 0.01171446014157216
Position 5668: 0.011490692836391222
Position 10398: 0.010723880218809958
Position 5415: 0.009536527487961426
Position 1554: 0.00744416773364916
Position 9256: 0.007313811956849951
Position 9842: 0.006552438494016674
Position 7769: 0.005938037204757655
Position 7568: 0.0056931241191238696
Position 305: 0.00430491659554962
Position 8238: 0.0037958627957694197
Position 1541: 0.003755870799301579
Position 2016: 0.0036687873581192176
Position 10542: 0.003348725621507171
Position 668: 0.0031981224523522198
Position 11015: 0.002773587318610176
Position 5686: 0.0026566036409072006
Position 1037: 0.0024331376984571148
Position 3214: 0.0020994133844397887
Position 5139: 0.001987439837152676
Position 9310: 0.001914730054156159
Position 568: 0.0016426177716840104
Position 2984: 0.0016333735670050402
Position 3902: 0.0015762290169856503
Position 11717: 0.001562521572496564
Position 6664: 0.0015518843178813969
Position 3201: 0.0014166101660963173
Position 3386: 0.0014080517203167856
Position 1496: 0.0014034758466517562
Position 11021: 0.0013863214508689993
Position 6403: 0.001196906636242681
Position 8572: 0.0011095054706367945
Position 1081: 0.0010876162678430845
Position 2973: 0.0009771769052231492
Position 3503: 0.0009702147051491106
Position 492: 0.0008748004992731758
Position 8943: 0.0007673064215386956
Position 2277: 0.0007607951191706202
Position 4144: 0.0007397948693899381
Position 6715: 0.0007024828515577553
Position 3237: 0.0006832808707830683
Position 5598: 0.0006817573465301328
