Gene = SYF2
index = 1365
Annotated 5SS: [  50  390 3496 4376 5052 7492]
Annotated 3SS: [ 281 3369 4257 4960 7392 9061]
SMsplice 5SS: [  50  390 3646 4376 5052 7492]
SMsplice 3SS: [ 281 3340 4257 4960 7392 9061]
top_k =  500
Partition function (log Z): 14.99643219296432

Sorted 5' Splice Sites (High to Low Probability):
Position 4376: 0.9968733299456876
Position 7492: 0.982790781128132
Position 390: 0.980571343673282
Position 5052: 0.9602634043095346
Position 50: 0.7287576823634977
Position 3646: 0.48214308208197726
Position 3496: 0.41892075780745847
Position 1867: 0.2518437551390598
Position 86: 0.1249220393108614
Position 1863: 0.09168055572382139
Position 4126: 0.04514678274938933
Position 9265: 0.03514042118175865
Position 1596: 0.03032872197140458
Position 5074: 0.028816085641154118
Position 7836: 0.027360372084562073
Position 7249: 0.02000610395241293
Position 8087: 0.017839735658868764
Position 7738: 0.01394054945283084
Position 7091: 0.013560291701974198
Position 117: 0.010104697602266153
Position 7873: 0.009335605085800886
Position 7228: 0.008935286602337557
Position 5145: 0.007998142656026106
Position 3735: 0.004992341550946432
Position 7294: 0.004003854271556275
Position 750: 0.0030690765753700606
Position 8518: 0.0026963962812737814
Position 1927: 0.0026098880535387536
Position 4744: 0.0024729744892078758
Position 6113: 0.002406683549610536
Position 4413: 0.002216598498654306
Position 20: 0.00216180784583142
Position 4565: 0.002009051359821902
Position 3265: 0.0018476606623970828
Position 1455: 0.0016360184492584262
Position 6267: 0.001384766254977462
Position 133: 0.0011201963884959062
Position 6461: 0.0010140681177514786
Position 8409: 0.0010102924976603666
Position 2844: 0.0009448507188008736
Position 3312: 0.000851147223035923
Position 4799: 0.0008119872220309682
Position 4506: 0.0006642285236127309
Position 7496: 0.0006362442590916773
Position 7718: 0.0006181513660554925
Position 5085: 0.000600050775252692
Position 7817: 0.0005604777422674453
Position 3928: 0.0005265637223908425
Position 5769: 0.0005035541997450283
Position 2644: 0.00046972300012404505
Position 5252: 0.00046704483716699573
Position 4676: 0.0004162331467859674
Position 1487: 0.0003952509684703139
Position 5093: 0.0003711722515201271
Position 170: 0.00035928219590463046
Position 7275: 0.0003549171163290975
Position 3193: 0.0003537153224703179
Position 1004: 0.0003450493627935562
Position 82: 0.00033195391075074897
Position 1377: 0.00031846078311379707
Position 6116: 0.00031190636509847877
Position 177: 0.000306684159807958
Position 5095: 0.00030072258018172695
Position 7661: 0.00027771860415903897
Position 7521: 0.0002746476202131119
Position 5473: 0.00024717113328991325
Position 282: 0.00024540686259940276
Position 3521: 0.0002440839454868906
Position 2015: 0.0002429025855788868
Position 160: 0.00022721704588058033
Position 4532: 0.00021329097806266475
Position 7503: 0.000212230797248648
Position 529: 0.00021139196107775073
Position 1813: 0.00017774985607379995
Position 437: 0.00017184191416188654
Position 1823: 0.00016991081967613893
Position 165: 0.0001594987128571323
Position 3400: 0.00014380704562501787
Position 948: 0.00014371916205013592
Position 5097: 0.0001433880414724811
