Gene = AIMP2
index = 44
Annotated 5SS: [ 254 6108 8801]
Annotated 3SS: [ 5900  8568 14057]
SMsplice 5SS: [ 134 8801]
SMsplice 3SS: [ 8568 14057]
top_k =  500
Partition function (log Z): -8.582858150566246

Sorted 5' Splice Sites (High to Low Probability):
Position 8801: 0.7624530099576925
Position 134: 0.6526796659854398
Position 6108: 0.545961484497703
Position 11809: 0.4827526671157068
Position 11488: 0.42144199039366415
Position 254: 0.36734250992736445
Position 12822: 0.18644194605705755
Position 11804: 0.11046886644041562
Position 2543: 0.10844198781313721
Position 1933: 0.0758993543040602
Position 1527: 0.07095838998055795
Position 5808: 0.05199926861993436
Position 12974: 0.049425005819592985
Position 8475: 0.03719450294160268
Position 7388: 0.032815449258201235
Position 7553: 0.017264255934024027
Position 13090: 0.016408345973695133
Position 1482: 0.01159555944930098
Position 3585: 0.01010261820168004
Position 6112: 0.005736253148399201
Position 5293: 0.005674288702540818
Position 13032: 0.005470326980331312
Position 12029: 0.005255056538686025
Position 6942: 0.004424964759897937
Position 3715: 0.0036607286043725817
Position 6421: 0.0033903652334130083
Position 1133: 0.0014509025486728502
Position 525: 0.0014205549208372603
Position 2110: 0.001161714168469742
Position 2086: 0.0011374600996256494
Position 570: 0.0011343266148701816
Position 2299: 0.0008805039680949636
Position 24: 0.0005223783683084995
Position 36: 0.00039153812755611425
Position 493: 0.00026867910810215626
Position 346: 0.00022447182242265067
Position 1118: 0.00017657564084015893
Position 2311: 9.128360963008526e-05
Position 65: 9.036319540690716e-05
Position 1484: 8.55775749056077e-05
Position 646: 8.181303402781297e-05
Position 6141: 5.684888009435576e-05
Position 1634: 5.0786066966654686e-05
Position 565: 4.443240415548301e-05
Position 1052: 2.295335395892947e-05
Position 1615: 1.1805879922814428e-05
Position 279: 1.1365127921347194e-05
Position 1385: 1.1009381072527201e-05
Position 127: 8.801329167547971e-06
Position 190: 6.753357652745285e-06
Position 43: 5.178970411494153e-06
Position 111: 4.481668873433512e-06
Position 248: 3.903571267541107e-06
Position 52: 2.2862478880016444e-06
Position 312: 1.8885013120806014e-06
Position 748: 1.5834286350357136e-06
Position 764: 1.2654106044989351e-06
Position 206: 1.707892015334254e-07
Position 75: 4.7811342445255806e-08
Position 1300: 1.0702774238518051e-08
Position 986: 6.830183748990534e-09
Position 876: 4.948929522852409e-09
Position 370: 4.89905761195539e-09
Position 581: 4.430209528700599e-09
Position 535: 2.776031982748601e-09
Position 500: 1.9105459355638327e-09
Position 840: 1.8040760240990037e-09
Position 448: 7.903229836063998e-10
Position 49: 4.4197601804220955e-10
Position 170: 2.052725805085569e-10
Position 168: 1.8812948120858435e-10
Position 639: 1.0998257704460087e-10
Position 336: 1.2612633805706224e-11
Position 567: 3.4158814837833547e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14057: 0.8257148552179558
Position 11624: 0.606769510616837
Position 8568: 0.5457764148979246
Position 5900: 0.42611377550637275
Position 11359: 0.4243067299028654
Position 12736: 0.25903369802334375
Position 8645: 0.22035702337813337
Position 5999: 0.07015400774982083
Position 12875: 0.06786335039245445
Position 2419: 0.05477687996901162
Position 1740: 0.0535866909322287
Position 7246: 0.04917748867117648
Position 1225: 0.03734543034137
Position 5794: 0.036146426875722816
Position 8381: 0.030661347122169946
Position 2366: 0.030517526766496807
Position 1388: 0.028669844915132376
Position 5656: 0.026631247451015604
Position 216: 0.024739154718732233
Position 5925: 0.023223678056339684
Position 13616: 0.01904290171285043
Position 11898: 0.01599525724906328
Position 12763: 0.015527071308805077
Position 2471: 0.014413868878407178
Position 14015: 0.01310708556036913
Position 11388: 0.01176535922820335
Position 5659: 0.01087545436607398
Position 5495: 0.010865164251954648
Position 1299: 0.00970456587089266
Position 2424: 0.008596575949107184
Position 8325: 0.006589458387323405
Position 1852: 0.006321108603447442
Position 3495: 0.005896588805900384
Position 8926: 0.005274551648055927
Position 1775: 0.005219168687787081
Position 1892: 0.004496835256712142
Position 3337: 0.004020932719985541
Position 6231: 0.003907660785247511
Position 5033: 0.0038060669750906036
Position 1657: 0.0033140095044429494
Position 1390: 0.0027826929765027673
Position 3498: 0.002665010661719791
Position 6636: 0.002655838863169154
Position 1582: 0.002621450639358594
Position 13690: 0.002547288223171288
Position 6814: 0.0021356139599173533
Position 7375: 0.0016170811535324461
Position 5057: 0.0014874472232958035
Position 2006: 0.0014738234880757488
Position 1117: 0.0014274980532964607
Position 1414: 0.001265996680695353
Position 1275: 0.0008241430438472985
Position 763: 0.0007752255284556934
Position 1752: 0.0006596605908061208
Position 9766: 0.0006423690908927333
Position 3433: 0.0006048057906997414
Position 1778: 0.0005645808475096876
Position 5248: 0.0005340816216661904
Position 2244: 0.0005267991488586224
Position 966: 0.0005083892798708308
Position 9959: 0.0004547131558768089
Position 3570: 0.00044730516566337793
Position 12669: 0.00042781275191152124
Position 133: 0.00041528266999772906
Position 11785: 0.0003907891707155344
Position 3654: 0.0003619130993745204
Position 8922: 0.0003094361376428222
Position 9907: 0.0002554555195221692
Position 2489: 0.00021869852940423386
Position 10530: 0.00017727800605503476
Position 1467: 0.0001762609824556621
Position 10372: 0.00017143911769331417
Position 1322: 0.00015938695785849092
Position 7678: 0.00015341729779068405
Position 1614: 0.00014855635329341996
Position 2134: 0.00014311264989762146
Position 2045: 0.0001374181742198838
Position 2207: 0.00012983728278354243
Position 321: 0.0001140105352802268
Position 1917: 0.00010243046072700472
Position 9560: 9.992641072265245e-05
Position 9866: 8.79768648349359e-05
Position 6185: 8.045975592076158e-05
Position 457: 7.01468829150108e-05
Position 2082: 5.866548345402568e-05
Position 414: 5.7852775156890425e-05
Position 1249: 5.7649321666517305e-05
Position 2669: 5.730907323519996e-05
Position 7653: 5.622386710738577e-05
Position 253: 5.19775907557564e-05
Position 986: 5.039501288824184e-05
Position 2042: 4.062203338565951e-05
Position 7175: 3.4239115174444196e-05
Position 6573: 3.410124785848735e-05
Position 1481: 3.2090896263341985e-05
Position 968: 3.064042870994865e-05
Position 1584: 2.6709710815115394e-05
Position 1964: 2.3963066209927014e-05
Position 2255: 2.1945369001898435e-05
Position 2286: 1.943174526174171e-05
Position 1900: 1.8447972924873683e-05
Position 993: 1.842396572737731e-05
Position 279: 1.7314227647159696e-05
Position 3220: 1.594368595327399e-05
Position 1440: 1.4318664788995653e-05
Position 424: 6.481902505825694e-06
Position 1191: 4.806504613035319e-06
Position 2672: 3.029831875251184e-06
Position 1231: 2.8464743173637978e-06
Position 1014: 2.0184208443767126e-06
Position 1035: 1.8090793840623564e-06
Position 474: 1.4670565009386223e-06
Position 1051: 1.2264776667631103e-06
Position 384: 1.22283805055497e-06
Position 230: 8.383352593558381e-07
Position 219: 4.0127138475108734e-07
Position 175: 2.7680423537110287e-07
Position 1334: 1.152393318098743e-07
Position 1306: 1.0137793814958926e-07
Position 1025: 2.8315001897843287e-08
Position 139: 1.4901413252051543e-08
Position 553: 1.1296669904198442e-08
Position 796: 4.490730368572906e-09
Position 396: 4.2444221939155915e-09
Position 1755: 2.5341509765993792e-09
Position 1675: 1.952587629780959e-09
Position 257: 1.766585012881723e-09
Position 468: 1.1136959445908227e-09
Position 332: 8.002287841578604e-10
Position 497: 7.911893897681359e-10
Position 492: 4.190314416471866e-10
Position 590: 9.721346644401021e-11
Position 328: 2.700417914569764e-11
Position 633: 2.580395384794804e-13
