Gene = DDX41
index = 437
Annotated 5SS: [ 551  745 1182 1351 1541 1785 2284 2554 2769 3785 4117 4459 4690 4974
 5148 5374]
Annotated 3SS: [ 633 1021 1275 1479 1647 2210 2399 2631 3621 3984 4386 4592 4823 5075
 5262 5541]
SMsplice 5SS: [ 551  745 1351 1541 1785 2554 2769 3297 3785 4117 4459 4690 4974 5148
 5374]
SMsplice 3SS: [ 633 1275 1479 1647 2399 2631 3180 3621 3984 4386 4592 4823 5075 5262
 5541]
top_k =  500
Partition function (log Z): 35.45970358740711

Sorted 5' Splice Sites (High to Low Probability):
Position 745: 0.9984188933654758
Position 5148: 0.9972954883452768
Position 4974: 0.9824415587652481
Position 1351: 0.9460763970330286
Position 1541: 0.9404511300616194
Position 551: 0.9024240599050747
Position 4690: 0.8798050420740521
Position 3785: 0.8694111962203965
Position 4117: 0.8529255846117835
Position 2554: 0.8304336202337083
Position 2769: 0.7925107845628057
Position 4459: 0.6442873696058626
Position 1785: 0.6112919684263586
Position 3297: 0.44420851599954825
Position 5374: 0.43355861145171615
Position 1182: 0.39130419541076844
Position 2284: 0.35790541795465947
Position 1737: 0.3377777339261496
Position 5334: 0.28031581449063775
Position 4341: 0.26609392534736626
Position 3312: 0.1866217753183942
Position 3380: 0.1607861397640379
Position 5625: 0.15139531709159904
Position 2876: 0.1421726768499554
Position 223: 0.13325915164190244
Position 5413: 0.1111188315623239
Position 4125: 0.09809486055235064
Position 5316: 0.09541567578156213
Position 2916: 0.06155288318012053
Position 1083: 0.04077257737474139
Position 1379: 0.028084657006796753
Position 2949: 0.01949759843935637
Position 3753: 0.014035378459406096
Position 5464: 0.01262249473270257
Position 5444: 0.0093251488434747
Position 1371: 0.007781902396995713
Position 3100: 0.007022944442132565
Position 5453: 0.0065805663905220855
Position 173: 0.0063619438422056
Position 1945: 0.006322209769323072
Position 3035: 0.004947184076414359
Position 1774: 0.004199412840048121
Position 3683: 0.003973341702745246
Position 4078: 0.003972389243748211
Position 3483: 0.003831123986343064
Position 4057: 0.002966167811870851
Position 2175: 0.002866913442091785
Position 4390: 0.0026847726595902277
Position 5426: 0.00247256018436791
Position 909: 0.002172130756005066
Position 3345: 0.001962342668147403
Position 3430: 0.0019312559628708252
Position 5435: 0.0018758326419009395
Position 3004: 0.0018343783590389475
Position 1580: 0.0015567323118708047
Position 2197: 0.0012886020165841538
Position 1833: 0.0011591803863693138
Position 5354: 0.0010775612180216945
Position 1517: 0.0010712940211526395
Position 1136: 0.0009615358689832465
Position 1356: 0.0008720037823580722
Position 338: 0.0007873167873435499
Position 4659: 0.0007660127912104849
Position 4538: 0.0007487812533254514
Position 25: 0.0007052485151268722
Position 758: 0.0006897484054774507
Position 2736: 0.0006852990940259852
Position 425: 0.0006122176614190436
Position 3283: 0.0004758594969395651
Position 1838: 0.0004723560465924694
Position 1359: 0.0004385103932384853
Position 5152: 0.00042151907340184263
Position 1549: 0.00042102893983759034
Position 5001: 0.0004180846136055668
Position 2880: 0.00040599963896368105
Position 277: 0.00032445369788234934
Position 2502: 0.0003088307853317143
Position 309: 0.0002989755875176621
Position 2308: 0.0002961387014538274
Position 2013: 0.00023481696814553924
Position 491: 0.00022596945413749876
Position 4640: 0.00021873794076838923
Position 1487: 0.00018942621470202517
Position 3117: 0.00017555745505653554
Position 468: 0.00016924966669607078
Position 3575: 0.00015337789141624418
Position 4696: 0.00015012005985098355
Position 321: 0.00014844506311662977
Position 1700: 0.0001424760627967773
Position 129: 0.00013758720182406448
Position 1724: 0.00013513381625495245
Position 4543: 0.00012613893023498635
Position 2812: 0.00012392170429138715
Position 5638: 0.00011540719579116094
Position 5398: 0.00010484481962863005
Position 3321: 9.667797657219943e-05
