Gene = ISCA1
index = 718
Annotated 5SS: [  152  8341 10523]
Annotated 3SS: [ 8286 10416 16337]
SMsplice 5SS: [  152  8790 10523 11366 16419]
SMsplice 3SS: [ 8696 10416 11306 16337 17293]
top_k =  500
Partition function (log Z): -2.6712819230886953

Sorted 5' Splice Sites (High to Low Probability):
Position 10523: 0.9952064409709522
Position 152: 0.9061921318640218
Position 16419: 0.8714062997820012
Position 11366: 0.8099840671210495
Position 8790: 0.6606479984627703
Position 4795: 0.5455442470028904
Position 1224: 0.4571078732380352
Position 8341: 0.358634710180665
Position 2829: 0.3133280496754985
Position 16878: 0.25325550797083696
Position 12518: 0.20759110922781207
Position 11092: 0.17654852649444547
Position 6610: 0.1295660196203464
Position 13915: 0.08894302320979298
Position 10154: 0.0683965614868465
Position 107: 0.04025332334577244
Position 3333: 0.03211675510646952
Position 561: 0.030766045396634474
Position 16703: 0.03004313345276562
Position 17049: 0.023988768310358646
Position 8766: 0.021843633320932324
Position 1462: 0.020190623871413467
Position 2474: 0.020079862840203848
Position 15430: 0.019246819973426095
Position 16839: 0.012145601605095797
Position 16889: 0.01135979293789408
Position 4723: 0.010034150165759769
Position 8785: 0.008397722557671565
Position 16696: 0.007173588088687669
Position 1727: 0.006589766692670096
Position 9156: 0.0056503633538111065
Position 787: 0.0054735018445428475
Position 2631: 0.004692788428564987
Position 16508: 0.004103918971448981
Position 493: 0.0040407163106861025
Position 13923: 0.0038810053113509393
Position 9590: 0.003776429188310178
Position 1491: 0.0019141372924190896
Position 10926: 0.001754362373865484
Position 1434: 0.001745956723232303
Position 16892: 0.0014475333638144985
Position 712: 0.0011393192791772312
Position 16881: 0.0008443882577722766
Position 669: 0.000822176495587805
Position 11546: 0.0007419020654883667
Position 16610: 0.0006973876030136319
Position 429: 0.0006085025719388194
Position 1839: 0.00040547981173420404
Position 3324: 0.00035695252463386316
Position 98: 0.0003566967081748072
Position 11838: 0.0003242792410627454
Position 73: 0.00020502471141575548
Position 14402: 0.00019699253041255155
Position 1468: 0.00017804217433079256
Position 404: 0.00017713156743890432
Position 951: 0.00017495014471768892
Position 2387: 9.444926774294652e-05
Position 338: 8.183013199699391e-05
Position 216: 7.42985229232967e-05
Position 518: 6.378864063883586e-05
Position 534: 5.7859444706733965e-05
Position 703: 4.5166703008001037e-05
Position 816: 1.5518762624509024e-05
Position 479: 1.4733958586609584e-05
Position 1383: 6.169055157508403e-06
Position 1203: 5.64779763860734e-06
Position 1191: 4.968332606516459e-06
Position 1286: 2.9658299720587624e-06
Position 894: 2.8843667664302155e-06
Position 195: 1.1552793302910443e-06
Position 1216: 8.468956533354063e-07
Position 256: 5.207041702114425e-07
Position 156: 3.5515486389480154e-07
Position 86: 2.6929309137014285e-07
Position 527: 2.1233357548663736e-07
Position 383: 8.559215763476799e-08
Position 537: 6.489436093590067e-08
Position 511: 6.217306964644159e-08
Position 193: 5.110221605688637e-08
Position 547: 9.454773482952939e-09
Position 570: 6.28817978979941e-09
Position 232: 5.529278985658502e-09
Position 181: 3.6337428336970923e-09
Position 204: 7.240833612225272e-10
Position 3: 6.951116313237263e-10
Position 269: 2.3623613307885457e-10
Position 5: 9.182338652762332e-11
Position 376: 1.6974212176197043e-11
Position 435: 7.36565506335541e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10416: 0.9791300744655264
Position 8696: 0.6805984359507465
Position 17293: 0.6629527831806323
Position 11306: 0.5955520952171458
Position 16337: 0.5528629878413928
Position 8286: 0.35863471018066506
Position 4622: 0.3534984555987923
Position 16284: 0.31276088474024105
Position 1075: 0.2888775803697661
