Gene = CENPF
index = 342
Annotated 5SS: [  127 10722 11834 15500 16026 17752 19087 25977 27468 29408 34807 40130
 44206 45633 48692 49795 52209 54215 55834]
Annotated 3SS: [10518 11636 15377 15933 17459 18883 25850 27338 29284 34670 36725 41361
 45479 48514 49632 52045 53737 55654 60395]
SMsplice 5SS: [  127 10722 11834 15285 15500 16026 18319 25977 27468 29408 34807 44206
 48692 49795 52209 55834]
SMsplice 3SS: [10518 11636 15168 15377 15933 18141 25850 27338 29284 34670 44004 48514
 49632 52045 55654 60395]
top_k =  500
Partition function (log Z): 24.548096387806996

Sorted 5' Splice Sites (High to Low Probability):
Position 34807: 0.999964862556273
Position 49795: 0.9926712542817605
Position 16026: 0.9906753435870106
Position 21842: 0.9816008126926257
Position 52209: 0.9809860533994451
Position 10722: 0.9806986021690964
Position 29408: 0.9649216742736335
Position 27468: 0.934180161644543
Position 55834: 0.9295041834998186
Position 11834: 0.8608862751205024
Position 15500: 0.848447948695437
Position 44206: 0.792768999959765
Position 127: 0.7088089286386214
Position 40130: 0.6132715430753757
Position 18319: 0.5963919617828699
Position 54549: 0.5644141703518123
Position 48692: 0.558912175542699
Position 10261: 0.503620763520803
Position 15285: 0.5029075672326979
Position 25977: 0.4937131011106478
Position 2768: 0.4925674313790679
Position 10329: 0.4845080827364372
Position 25982: 0.4583677718813181
Position 37206: 0.4488046130669344
Position 17752: 0.4308969568716025
Position 56139: 0.3744057365606103
Position 54215: 0.3710665691557506
Position 2216: 0.35410457701744996
Position 37800: 0.33067096964600545
Position 27902: 0.32330964110129795
Position 48745: 0.28995206428931564
Position 172: 0.27169527905275404
Position 19087: 0.26701723262170424
Position 2533: 0.23914432230503171
Position 2003: 0.21689043534876098
Position 454: 0.20682313965719226
Position 54170: 0.2029703831696371
Position 40900: 0.19366597473443467
Position 52543: 0.18680437718983045
Position 53841: 0.17326368129060046
Position 6058: 0.169092808201688
Position 29537: 0.16612022431770576
Position 41701: 0.15989120864257597
Position 6034: 0.15946069877400298
Position 3447: 0.1324729842960258
Position 15520: 0.1285340946375519
Position 3759: 0.12045476796258997
Position 27656: 0.11680114965883386
Position 19528: 0.11575095246386545
Position 45480: 0.10802607615178791
Position 18364: 0.10464028297791285
Position 17985: 0.10446633980660727
Position 2066: 0.10263044345099005
Position 18665: 0.10224457144004469
Position 52927: 0.0967719029259999
Position 49159: 0.09113433856973722
Position 18238: 0.08338157218319457
Position 57396: 0.08315190834413452
Position 30385: 0.08296533999095929
Position 19333: 0.08028472930463493
Position 28191: 0.0794325673049939
Position 27729: 0.07911750197485481
Position 45633: 0.0787125882141324
Position 15309: 0.07568615164536532
Position 18231: 0.06708877514958114
Position 55170: 0.06702731363379676
Position 534: 0.06225584914317064
Position 30901: 0.06203713385642601
Position 352: 0.06162775746907337
