Gene = LZIC
index = 809
Annotated 5SS: [   81   706  6811  7838  8568 10527 11439]
Annotated 3SS: [  546  6701  7701  8468 10430 11356 12871]
SMsplice 5SS: [  412   706  6811  7838  8568 11439]
SMsplice 3SS: [  617  6701  7701  8468 11356 12871]
top_k =  500
Partition function (log Z): -3.0822574467886636

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 0.956422920924929
Position 11439: 0.9163481296435384
Position 412: 0.8090405040382789
Position 7838: 0.7524213423228615
Position 6811: 0.6706913861441527
Position 8568: 0.5932312208263723
Position 10527: 0.42755916709390535
Position 8558: 0.3377738028726975
Position 81: 0.194958555558364
Position 13469: 0.1743808539504067
Position 200: 0.1003805640337609
Position 9066: 0.06869005537567188
Position 8542: 0.05644533973756207
Position 12970: 0.01862384855645358
Position 195: 0.016653665368045984
Position 13101: 0.015740951935151286
Position 7460: 0.013227343447938545
Position 5365: 0.012712794954015458
Position 11727: 0.011571046214509632
Position 4796: 0.011381457692702275
Position 23: 0.00783070581274229
Position 2163: 0.006530952190234865
Position 4777: 0.006377924368593463
Position 1528: 0.005871585449405714
Position 245: 0.005681507667485144
Position 649: 0.004675829074463539
Position 5591: 0.004502633979075051
Position 11835: 0.004363820238386228
Position 9883: 0.0037205422325694852
Position 10562: 0.003692500079063265
Position 7811: 0.003568889336763259
Position 8978: 0.0021289853981443035
Position 11774: 0.0021005543643927383
Position 61: 0.0017123177073915222
Position 13780: 0.0016057642412895768
Position 13170: 0.0015171777337510306
Position 7761: 0.0013410627112279163
Position 5166: 0.001048074987914521
Position 187: 0.0009116027473445095
Position 249: 0.0007750788624509751
Position 215: 0.0006712523550046113
Position 3471: 0.0006025109580643306
Position 321: 0.0004434848335260031
Position 8119: 0.0003541177592662693
Position 2779: 0.0003295344062227233
Position 7115: 0.00032838526917510315
Position 7515: 0.00027430895907447616
Position 473: 0.00027236057935090175
Position 5129: 0.0002670055627188628
Position 5595: 0.00026531452875182157
Position 6825: 0.00025944930374236603
Position 434: 0.00017842563089805286
Position 345: 0.0001346337703417801
Position 129: 0.00010111777409818155
Position 96: 9.180593098094577e-05
Position 467: 6.146290963911107e-05
Position 497: 6.045943382217397e-05
Position 173: 5.1893208548856894e-05
Position 4920: 4.8191397177530244e-05
Position 240: 4.21355321055876e-05
Position 1830: 3.708799622839907e-05
Position 451: 2.9643697506519357e-05
Position 11397: 2.8949486227015583e-05
Position 524: 2.5827921692481616e-05
Position 8659: 2.2279922877494512e-05
Position 2670: 2.0515042363205374e-05
Position 531: 2.00028733856596e-05
Position 343: 1.951820610971816e-05
Position 1539: 1.8643112365508053e-05
Position 145: 1.4252075175814724e-05
Position 112: 1.2287615398278099e-05
Position 12935: 1.1122834695227182e-05
Position 13480: 9.012431072479515e-06
Position 860: 8.813376719194744e-06
Position 669: 8.783880069715509e-06
Position 1182: 5.61279680110268e-06
Position 980: 4.410941200317912e-06
Position 5174: 3.9743592225846926e-06
Position 76: 2.6998567559818994e-06
Position 562: 2.2659505654730003e-06
Position 692: 1.432577269018497e-06
Position 1214: 1.4304501162462318e-06
Position 421: 5.784658949037585e-07
Position 1049: 4.659717762798862e-07
Position 70: 1.4628583361972133e-07
Position 64: 5.260495879990299e-08
Position 287: 1.0371269090639936e-08
Position 850: 1.869229546816025e-09
Position 806: 1.9960311990483554e-10
Position 819: 1.4252759778341058e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8468: 0.984314221385925
Position 11356: 0.8369123406793323
Position 7701: 0.7375790042949742
Position 617: 0.5764724531191254
Position 6701: 0.5648188383162515
Position 12871: 0.492565732150952
Position 10430: 0.4277542871923533
Position 546: 0.27775463811314766
Position 278: 0.1503890054769425
Position 6720: 0.10298664118317327
Position 13243: 0.10189776386767906
Position 13000: 0.0986928054292635
Position 13839: 0.09441570126552119
Position 13409: 0.08808371325922332
Position 14070: 0.07909135109189214
Position 11304: 0.05754327172701076
Position 13581: 0.05041337953149178
Position 313: 0.04986398679187637
Position 11652: 0.04839938427422475
Position 8880: 0.02756645807348286
Position 13227: 0.023259560282654627
Position 8930: 0.018062085357889012
Position 561: 0.017952912169747433
Position 4686: 0.01779225931296242
Position 14090: 0.01766038136835309
Position 12815: 0.015482424220524206
Position 340: 0.014810246939106184
Position 7616: 0.01374086385824406
Position 11387: 0.013533530754399961
Position 7207: 0.013501652407013023
Position 13676: 0.013440356723191969
Position 13743: 0.01217156826732512
Position 8944: 0.010375342737414266
Position 12682: 0.008787767074155227
Position 13804: 0.008348743472108879
Position 5030: 0.008328899860840622
Position 14086: 0.007319578031574464
Position 13194: 0.006992626453242727
Position 11240: 0.006975399815869193
Position 14193: 0.005961014496886669
Position 13151: 0.00584861575687405
Position 14231: 0.0056688731472036265
Position 12316: 0.004789392669917815
Position 12287: 0.004725742281400721
Position 1465: 0.004644494157769901
Position 5299: 0.0042497885952547335
Position 7718: 0.004215000778592221
Position 8982: 0.003906757282237422
Position 14045: 0.003846183083854025
Position 9741: 0.003797091959547601
Position 11366: 0.0037304556907387697
Position 5488: 0.0033965152738538347
Position 13626: 0.0032478764234868916
Position 389: 0.003137473567671205
Position 640: 0.0030745578215024957
Position 14259: 0.0030175330229190622
Position 6553: 0.002828019866478793
Position 588: 0.002729189289817699
Position 2003: 0.002588410408494879
Position 11152: 0.002534316355264288
Position 282: 0.0022861224692088847
Position 8756: 0.0021980202026446564
Position 10484: 0.0021802964439048118
Position 11699: 0.002001411214196061
Position 8658: 0.001953807662439617
Position 11396: 0.0018430139087659714
Position 8858: 0.0017902216592262318
Position 10240: 0.0016631875733199826
Position 12125: 0.001650600418279039
Position 12795: 0.0016196411243429118
Position 491: 0.0014571438745375994
Position 5242: 0.0014531614077760643
Position 7552: 0.0013810222860948193
Position 2052: 0.001284063751681338
Position 14175: 0.001238962040307955
Position 11061: 0.0012210231872486256
Position 11656: 0.0011685657375779565
Position 8365: 0.001166222924380593
Position 14237: 0.0011085876894683473
Position 1496: 0.0010933804346462597
Position 8617: 0.0010758226819245443
Position 8330: 0.0010644153013578497
Position 10648: 0.0010556893613465105
Position 1959: 0.0009870873914213612
Position 8508: 0.0009268704559206581
Position 11801: 0.0009077633501552827
Position 8895: 0.0008829974212051245
Position 8999: 0.0008601210686279613
Position 5484: 0.0008219198647498129
Position 8933: 0.0007929298122213083
Position 10243: 0.000783529081863071
Position 12699: 0.0007032768556284242
Position 12642: 0.0006283037570853822
Position 8961: 0.0005967335788632666
Position 2043: 0.0005722885245019763
Position 13252: 0.0005653003021918007
Position 8996: 0.0005572395711070032
Position 370: 0.00046973277848814834
Position 10986: 0.00042749278048460703
Position 8445: 0.00042378790525436047
Position 2046: 0.0004218615347191938
Position 7814: 0.00041540315294734214
Position 8734: 0.0004067419582830664
Position 457: 0.00038083111880657036
Position 3237: 0.00037674339788074703
Position 5456: 0.00036097774393634483
Position 7978: 0.0003541177592662691
Position 10673: 0.00033952346111120846
Position 12518: 0.00033669633499646654
Position 1868: 0.0003313342617274467
Position 11626: 0.0003237812179142282
Position 6443: 0.00031733608199124543
Position 2691: 0.00031698712142333213
Position 9104: 0.0003045984547136926
Position 9128: 0.0003036326284744034
Position 9590: 0.00024647282821011813
Position 2020: 0.00024025664457104904
Position 11694: 0.000226594023004632
Position 3377: 0.00020238647178009945
Position 8700: 0.00020046271497671295
Position 5508: 0.00018853562528688093
Position 11708: 0.00018623808099228265
Position 11756: 0.0001762548963750673
Position 6913: 0.00017134417877788153
Position 240: 0.000168058714408264
Position 7077: 0.0001570410903972219
Position 683: 0.000133139984739939
Position 284: 0.0001290642907333091
Position 11011: 0.0001173160737429968
Position 9030: 0.00010139416346360123
Position 2103: 9.897401199367071e-05
Position 187: 7.598978325291522e-05
Position 1321: 7.152072124372107e-05
Position 8904: 6.156982748244244e-05
Position 1416: 4.643761658548813e-05
Position 1378: 3.98870252060666e-05
Position 8668: 3.138760216981174e-05
Position 1698: 2.18262092745149e-05
Position 2582: 2.0609135625029764e-05
Position 3216: 1.0714302817180805e-05
Position 8342: 1.0116564244270379e-05
Position 3287: 9.901984842923813e-06
Position 979: 8.903016988047761e-06
Position 4666: 7.9824348569492e-06
Position 4689: 7.331710653895924e-06
Position 2122: 4.155601568874905e-06
Position 2745: 4.138436515420794e-06
Position 1566: 4.015194666355039e-06
Position 578: 3.946482697421419e-06
Position 393: 3.826538239886965e-06
Position 224: 3.45959153208277e-06
Position 3311: 2.7648007433787927e-06
Position 8278: 2.458709700928668e-06
Position 2649: 2.429154733825841e-06
Position 2587: 2.3754326387252213e-06
Position 2559: 2.36469056889415e-06
Position 151: 1.985120563109136e-06
Position 1431: 1.7610188985368087e-06
Position 648: 1.4678077507474199e-06
Position 1742: 1.4395510576650752e-06
Position 1324: 1.3679969461229875e-06
Position 2426: 1.1454770807013542e-06
Position 735: 1.0259828185338473e-06
Position 904: 9.593863902580059e-07
Position 1715: 8.443720619610453e-07
Position 1027: 7.509702213670204e-07
Position 508: 5.776688193319201e-07
Position 1434: 5.628372684486742e-07
Position 10101: 4.2390015375040433e-07
Position 934: 2.6264631163968897e-07
Position 909: 2.4580866633558194e-07
Position 664: 2.414439648448289e-07
Position 774: 1.2547807588489e-07
Position 401: 1.1172409195960774e-07
Position 1078: 9.990403432496407e-08
Position 405: 8.904401505633792e-08
Position 805: 5.720116371202189e-08
Position 795: 4.152992677242376e-08
Position 93: 3.644174847053092e-08
Position 741: 2.0100587429218388e-08
Position 497: 1.205178319241579e-08
Position 853: 9.535096688305258e-09
Position 1082: 7.071652758876254e-09
Position 859: 5.443232381000217e-09
Position 1275: 2.7968474625970727e-09
Position 96: 2.2995960317196983e-09
Position 1437: 1.7194164733323796e-09
Position 415: 2.0499117599162313e-10
Position 763: 2.2171745004065465e-11
Position 685: 1.777057537517838e-11
Position 690: 1.0969119965838823e-11
Position 781: 1.0979721560254762e-13
Position 421: 7.422095701723484e-15
