Gene = TAF1A
index = 1374
Annotated 5SS: [  207  1491  5806 10175 12489 19399 20424 25875 26761 28570 31311]
Annotated 3SS: [ 1367  5635 10060 12289 19267 20264 25807 26636 28414 31160 31664]
SMsplice 5SS: [  207  1491  5806 10175 12489 19399 20424 23460 26761 28570 31311]
SMsplice 3SS: [ 1367  5635 10060 12289 19267 20264 23407 26636 28414 31160 31664]
top_k =  500
Partition function (log Z): 9.996242844903753

Sorted 5' Splice Sites (High to Low Probability):
Position 10175: 0.9613962375972507
Position 1491: 0.9546495522270237
Position 19399: 0.9515644107159259
Position 20424: 0.9447808649298212
Position 31311: 0.9406817338243489
Position 207: 0.9270384754793185
Position 5806: 0.8946912735901447
Position 28570: 0.8821673878746246
Position 23460: 0.879657799650403
Position 26761: 0.81626810791377
Position 12489: 0.7990304162279294
Position 22697: 0.38030476029959176
Position 22037: 0.35551829350037484
Position 24647: 0.25723351545857215
Position 27015: 0.21659028002021727
Position 14551: 0.21334398919864286
Position 12503: 0.19717030927002516
Position 9968: 0.17934939180235535
Position 4410: 0.13856816869421992
Position 29201: 0.132468609152818
Position 25875: 0.11328691669026465
Position 10699: 0.10510014648548588
Position 27150: 0.10146929182164305
Position 9870: 0.09309949838498252
Position 12832: 0.09072750932104875
Position 9785: 0.08488616467922315
Position 9940: 0.08361420977589087
Position 20584: 0.08201693731742032
Position 1245: 0.06197211144583448
Position 28531: 0.055832862676262196
Position 10439: 0.053361453087942656
Position 4908: 0.05319840930367951
Position 10793: 0.046899118076724415
Position 2839: 0.046859083493485915
Position 15906: 0.041743786455285696
Position 5569: 0.041228914655806664
Position 12196: 0.03914045158302475
Position 26353: 0.031759176744198314
Position 2620: 0.026923595139802105
Position 91: 0.024265118514090137
Position 30570: 0.02359283209742031
Position 2007: 0.023102029554579878
Position 3073: 0.021730452047396754
Position 4666: 0.020677706490080387
Position 20660: 0.02060730248960059
Position 10786: 0.02050258035870851
Position 29158: 0.019195473638504282
Position 261: 0.019042078631961095
Position 4912: 0.018603066547014803
Position 2889: 0.01855263918252719
Position 23244: 0.017908045484625452
Position 26669: 0.01765263673845197
Position 24667: 0.015741806885671217
Position 29085: 0.015436556093589378
Position 4620: 0.014840897114796699
Position 20304: 0.011744286431900985
Position 728: 0.011389302514478518
Position 1006: 0.009869283292253329
Position 25511: 0.009554044531710786
Position 5745: 0.009300422481999995
Position 3673: 0.009242391935125252
Position 6354: 0.009162818428622424
Position 27098: 0.008706186740546133
Position 3423: 0.008246832637731821
Position 134: 0.007996272531981114
Position 20017: 0.007910561816540979
Position 12075: 0.007838786410757595
Position 3478: 0.007679744218527015
Position 5405: 0.007537929648303849
Position 11212: 0.007203394172361899
Position 22022: 0.0059534275651301274
Position 28559: 0.005612352692663043
Position 21332: 0.005435251099211089
Position 20742: 0.005361214543108605
Position 22300: 0.0052323575473221615
Position 21083: 0.005046912118358475
Position 20928: 0.004944887258952813
Position 12183: 0.004843501850309735
Position 10492: 0.0048379118926587085
Position 24712: 0.004629733431713201
Position 1487: 0.004593452013232039
Position 27083: 0.004412756452282839
Position 9921: 0.004156952263518497
Position 22381: 0.0039983775920766716
Position 13537: 0.003988991715930756
Position 1536: 0.0039319359058834335
Position 29230: 0.003604448483617608
Position 4224: 0.003206159165508463
Position 12772: 0.0032034087749592587
Position 4328: 0.002588311066490494
Position 2819: 0.0024161253054554186
Position 888: 0.002372149676747138
Position 28501: 0.0023276055515430985
Position 3831: 0.0022612355314323117
Position 941: 0.002170968999362324
Position 2558: 0.00216294518510246
Position 9041: 0.0021202414409823107
Position 554: 0.0020425762084124274
Position 31323: 0.001993788509794309
Position 1368: 0.001984126972214356
Position 695: 0.0019590171213323326
Position 31256: 0.0016915044527743488
Position 22060: 0.0016611594545498252
