Gene = AC109583.1
index = 20
Annotated 5SS: [39]
Annotated 3SS: [2442]
SMsplice 5SS: [356]
SMsplice 3SS: [1452]
top_k =  500
Partition function (log Z): -10.876766704323554

Sorted 5' Splice Sites (High to Low Probability):
Position 356: 0.6666025427623844
Position 127: 0.13677714227728616
Position 376: 0.0823410910982579
Position 536: 0.05220790080323688
Position 1336: 0.049171993413010144
Position 482: 0.03436077366991195
Position 1061: 0.021105902232398686
Position 601: 0.01972906298070427
Position 574: 0.008546649203482947
Position 47: 0.007563732597218711
Position 960: 0.00301267585151201
Position 39: 0.0017699252462354635
Position 435: 0.001755738378242852
Position 578: 0.0017283580705047296
Position 462: 0.0014326198531572055
Position 873: 0.001263605803237246
Position 1698: 0.0011042857379752846
Position 840: 0.0009611856806161173
Position 78: 0.000369693848249981
Position 1661: 0.0003421321244861077
Position 1833: 0.00016347565803338405
Position 362: 0.00011411964847505768
Position 622: 8.851317628389739e-05
Position 198: 7.12906290035822e-05
Position 23: 1.7481387602074952e-05
Position 104: 1.4698701054467459e-05
Position 1125: 9.452535542239292e-06
Position 201: 8.008805609002028e-06
Position 217: 4.905811642164861e-06
Position 56: 7.005220885846723e-07
Position 219: 1.463922423888662e-07
Position 295: 1.8070415058328938e-08
Position 580: 1.4039948023288026e-08
Position 475: 6.841959786341221e-09
Position 330: 1.126300060341729e-09
Position 364: 7.388259643807405e-10
Position 341: 3.666678098893657e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1452: 0.6120913411561346
Position 1227: 0.24654950349472557
Position 2015: 0.07280382734912784
Position 1468: 0.012330808048695706
Position 970: 0.010414232835902816
Position 213: 0.010233405757753179
Position 928: 0.0094641298991639
Position 2058: 0.007045071647125922
Position 1889: 0.006813923697475607
Position 1791: 0.006191672825988526
Position 226: 0.006184945190774359
Position 906: 0.005621983048093896
Position 694: 0.005354273508267311
Position 530: 0.005239737814575681
Position 1229: 0.005152852697372115
Position 1253: 0.00472047322032437
Position 1869: 0.004218983491442182
Position 1013: 0.003969476319386501
Position 467: 0.003816711403000729
Position 240: 0.003809648269913958
Position 338: 0.003242647366451975
Position 891: 0.0031625963414533527
Position 1788: 0.0031403227628053914
Position 730: 0.0024918378975746073
Position 1135: 0.002346656623357329
Position 427: 0.002046163373078912
Position 1327: 0.0020373288303090946
Position 574: 0.0019183008582580536
Position 229: 0.0019085465639526531
Position 285: 0.0018347149389161103
Position 1373: 0.001790835426250209
Position 449: 0.0016780246222371721
Position 2019: 0.0016492727591393174
Position 1899: 0.0015952595358463392
Position 1081: 0.001526185393235086
Position 1233: 0.001400481598586535
Position 184: 0.001280310317609003
Position 1740: 0.0011034835233880128
Position 375: 0.001002144851344965
Position 1660: 0.000894926845614889
Position 2192: 0.0007699358970427554
Position 1817: 0.0007641320623143096
Position 165: 0.0006954066764190677
Position 1813: 0.000611930015016086
Position 114: 0.0006110104971843403
Position 2442: 0.0005467821469259263
Position 1956: 0.0005298672724671248
Position 716: 0.000520317195792975
Position 570: 0.0004931430213615774
Position 535: 0.00047909633769942526
Position 489: 0.0004088804037748749
Position 1605: 0.0003823659474139233
Position 453: 0.0003514174305169026
Position 1683: 0.0003512109415708396
Position 472: 0.00032170504201956414
Position 1949: 0.0003173110959880153
Position 2420: 0.0003140819542399893
Position 1525: 0.0002827351672447537
Position 872: 0.00026868259980307083
Position 2379: 0.0002647783731637483
Position 1058: 0.0002495785607622525
Position 1454: 0.000238166971408354
Position 1904: 0.00023383932292671828
Position 1351: 0.0002045655361763293
Position 1608: 0.00018772039182943362
Position 754: 0.00014145554231717952
Position 1747: 0.00014001479436706832
Position 2399: 0.00013979054761578463
Position 2352: 0.00013974297237228755
Position 1974: 0.0001293168545009355
Position 826: 0.00012066763898276155
Position 700: 0.0001203141259480832
Position 1421: 0.00011316085700994366
Position 937: 0.00010958749098000235
Position 370: 0.00010511886503012706
Position 1289: 0.0001010200532545421
Position 2277: 9.375655876700817e-05
Position 2239: 9.051659815255593e-05
Position 1310: 8.724846749574398e-05
Position 805: 8.199946565289368e-05
Position 1138: 7.919459116197694e-05
Position 982: 7.481977740512883e-05
Position 622: 6.762312368944745e-05
Position 1542: 6.759183512683526e-05
Position 295: 4.31640588147084e-05
Position 767: 4.024804904379071e-05
Position 217: 3.7698589090058523e-05
Position 972: 1.4933340883002854e-05
Position 508: 1.0414416250372023e-05
Position 475: 4.664491534899547e-06
Position 249: 2.362260850596888e-06
Position 124: 1.971753481492607e-06
Position 305: 1.9544283484398072e-06
Position 253: 1.8750257417717484e-06
Position 506: 1.7011737374855536e-06
Position 348: 1.6576379990200778e-07
Position 412: 3.222536851625693e-08
Position 587: 1.5995590488579346e-08
Position 350: 7.833394964681498e-10
Position 126: 6.023790720802674e-10
