Gene = PARL
index = 999
Annotated 5SS: [  186 17043 18283 22155 40677 42610 44338 51184 51416]
Annotated 3SS: [16846 18141 22105 40580 42459 44266 51081 51317 55197]
SMsplice 5SS: [  186  4731  6756 17043 25077 26663 28476 40677 42610 44338 51184 51416]
SMsplice 3SS: [ 4595  6542 16846 24936 26581 28355 40580 42459 44266 51081 51317 55197]
top_k =  500
Partition function (log Z): -29.75055045458295

Sorted 5' Splice Sites (High to Low Probability):
Position 6756: 0.8555207867565624
Position 186: 0.7874854967241739
Position 4731: 0.5525133613159786
Position 17043: 0.3091678133061194
Position 241: 0.1287602766844097
Position 5771: 0.06771252383809159
Position 16323: 0.06299309016588556
Position 3275: 0.059792157081284936
Position 25: 0.049232503546545965
Position 1162: 0.04772876078650799
Position 12134: 0.04420098264882997
Position 11960: 0.04307772573709735
Position 9638: 0.026279618515423413
Position 113: 0.01441998239435132
Position 634: 0.01020597715564403
Position 794: 0.009562494730600744
Position 1925: 0.007537095791427369
Position 30: 0.00726754437600022
Position 4644: 0.006638300363037669
Position 758: 0.005061900697337484
Position 510: 0.004540352296360035
Position 5620: 0.004312160203886426
Position 995: 0.004302154766940798
Position 6352: 0.003979368908896293
Position 10941: 0.0029460977354122146
Position 4347: 0.002552518162680102
Position 6958: 0.001290501461441157
Position 5983: 0.0010395776924287056
Position 6210: 0.0008943333802633556
Position 11184: 0.00037213641428431217
Position 3002: 0.0001620593512844872
Position 6966: 0.00015465323095792562
Position 121: 0.0001266025208888414
Position 565: 0.00011751491027487898
Position 21: 9.941894971252015e-05
Position 763: 6.0050475110832955e-05
Position 41: 4.667456349791491e-05
Position 52: 3.308582882125209e-05
Position 771: 2.285845144072871e-05
Position 206: 2.1711488720323294e-05
Position 1636: 1.9424129526718502e-05
Position 1119: 9.909517268022779e-06
Position 1606: 8.943764160759724e-06
Position 484: 6.409049134359828e-06
Position 222: 4.070524505593153e-06
Position 117: 3.2559954472461308e-06
Position 534: 2.0867763776910406e-06
Position 417: 1.6198882943884657e-06
Position 444: 1.5694875318101707e-06
Position 4: 1.3961524766421292e-06
Position 502: 1.2171699444283316e-06
Position 749: 9.894686758214945e-07
Position 514: 7.04369883198534e-07
Position 709: 6.837896797701235e-07
Position 275: 1.674589749822715e-07
Position 154: 1.6099034361212688e-07
Position 7: 3.1389316763555745e-08
Position 108: 1.6444755385991942e-08
Position 262: 3.4946116492227632e-09
Position 336: 5.631765614116037e-10
Position 239: 5.222170350547052e-10
Position 66: 2.1726540179761802e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16846: 0.7154416350532072
Position 4595: 0.5594883427894538
Position 6542: 0.5076928074330117
Position 6676: 0.318911144832167
Position 20139: 0.2595808398930476
Position 22548: 0.10108589943860771
Position 16141: 0.09734909144520683
Position 7520: 0.05368890551212761
Position 11797: 0.05165069366160269
Position 3153: 0.03558023544719318
Position 12043: 0.03548760412883956
Position 17210: 0.026892925895786415
Position 5619: 0.02626756116938847
Position 9499: 0.025535325899347032
Position 5521: 0.024242196964569755
Position 1079: 0.02323601213776784
Position 6679: 0.019764607724633995
Position 8393: 0.017285699307461953
Position 11361: 0.01616428829695065
Position 926: 0.016101226326857513
Position 5644: 0.015629613871820356
Position 3176: 0.015039409930596508
Position 690: 0.013320868220359012
Position 6463: 0.011517516859830105
Position 17702: 0.010837211140738597
Position 3104: 0.007093547286852809
Position 1710: 0.0069118145991589166
Position 11038: 0.006569536420871924
Position 12082: 0.0056148149811905065
Position 13806: 0.005155881168110617
Position 368: 0.004851905704750327
Position 12465: 0.004229282057931065
Position 8141: 0.003948450264939108
Position 7695: 0.003879382872133931
Position 10544: 0.003399232110813822
Position 10770: 0.0033239769982049048
Position 5599: 0.0032488242260911033
Position 341: 0.003242294387236292
Position 8933: 0.003230250015602205
Position 9519: 0.0031348553520159413
Position 6850: 0.003107247174083232
Position 6257: 0.00310483082652579
Position 6501: 0.0029676194568346763
Position 9842: 0.0028347612779841564
Position 12133: 0.0025342540692848063
Position 564: 0.002405122711974508
Position 8314: 0.0021527241650707543
Position 5459: 0.002063623638536154
Position 4239: 0.0019809215072286463
Position 13933: 0.0016981699782788067
Position 1111: 0.0016936132015215428
Position 8413: 0.001635909988535347
Position 5820: 0.0013584640264435377
Position 6209: 0.0012369215959792358
Position 9794: 0.001235439763081216
Position 5484: 0.001208183720949617
Position 7541: 0.0011687433042955379
Position 7668: 0.0011377940405298346
Position 9335: 0.0010328610577184506
Position 3134: 0.0010306462167229307
Position 1042: 0.0009527122931282756
Position 11385: 0.0009301788372378674
Position 9495: 0.000923237092847385
Position 11274: 0.0009150867682984015
Position 794: 0.0007892205739891239
Position 6128: 0.0007392661573944804
Position 3233: 0.0006977853450209884
Position 9317: 0.0006885327837133186
Position 1844: 0.0006480804595898405
Position 656: 0.0006284042088759826
Position 2730: 0.0006208347241421772
Position 9253: 0.0005684450936870968
Position 9128: 0.0005508640299581206
Position 686: 0.0005396479930050137
Position 1091: 0.00048301855037120455
Position 8520: 0.0004436817394560898
Position 845: 0.0004381641620322376
Position 598: 0.0004114759675366532
Position 6101: 0.0004056062610680848
Position 8572: 0.0004015847104257402
Position 3202: 0.0003867643953274339
Position 4172: 0.00031994776133424327
Position 10609: 0.00031955176528119866
Position 9093: 0.0003121645216974492
Position 8594: 0.0002977890579451716
Position 1777: 0.00028956309094618565
Position 8967: 0.0002884800650190436
Position 4178: 0.00028416951976624477
Position 10071: 0.0002812165173071166
Position 988: 0.0002799964088122205
Position 7478: 0.00026131330958748043
Position 413: 0.00023438175915513522
Position 7529: 0.00022715710486091741
Position 2013: 0.00021100651756654552
Position 960: 0.00020754421532113404
Position 287: 0.0002013354982670199
Position 7939: 0.00019498412434430028
Position 662: 0.00018300564116028066
Position 9182: 0.00017219113530763744
Position 722: 0.00012139037580776276
Position 8410: 0.00010201767311110579
Position 5282: 9.203865080494389e-05
Position 8352: 9.102582334897326e-05
Position 2704: 7.774255275561037e-05
Position 7217: 6.87808553834223e-05
Position 7587: 6.515340303725353e-05
Position 2061: 6.324418350033391e-05
Position 1828: 6.324197121008776e-05
Position 2180: 5.560695572268363e-05
Position 1679: 4.81804702309757e-05
Position 4730: 4.7757431266553174e-05
Position 585: 3.79728648581328e-05
Position 1371: 3.666845305896008e-05
Position 5337: 3.415479073705064e-05
Position 2873: 3.3922887321777345e-05
Position 373: 3.0275698641590425e-05
Position 493: 2.8760908725442228e-05
Position 3519: 2.831874209376306e-05
Position 3486: 2.3923163939766562e-05
Position 1980: 2.377260475657493e-05
Position 4863: 2.0014863909245257e-05
Position 171: 1.940091489189846e-05
Position 3960: 1.7032507953922934e-05
Position 6867: 1.4581629495918018e-05
Position 3373: 1.3769213024846874e-05
Position 3444: 1.2398397511577925e-05
Position 2104: 1.2116828599076138e-05
Position 2136: 9.045311126267411e-06
Position 2899: 9.005708716150139e-06
Position 2315: 7.513300000901018e-06
Position 2354: 7.445040947879783e-06
Position 1223: 7.302647097404226e-06
Position 1161: 5.835680212344499e-06
Position 2950: 5.040643878612268e-06
Position 134: 4.97764606342538e-06
Position 2875: 4.7618477487963404e-06
Position 2212: 4.7487266577962605e-06
Position 185: 3.725347623329288e-06
Position 1805: 1.420794428015293e-07
Position 105: 6.30416087063312e-08
Position 611: 2.2092945189732032e-08
Position 746: 1.805098611773866e-08
Position 1153: 1.3478685135638347e-08
Position 633: 1.4639885591034847e-09
Position 384: 8.463823699240129e-10
Position 258: 5.334833575172117e-10
Position 88: 4.483233257747756e-10
Position 141: 4.146799338035423e-10
