Gene = CCNH
index = 315
Annotated 5SS: [  342  1796  3730  5044  8176 11318 13626 17976]
Annotated 3SS: [ 1672  3655  4832  8011 11246 13513 17914 18534]
SMsplice 5SS: [  146   342  1796  2025  5044  7264  8176 11318 13626 17976]
SMsplice 3SS: [  238  1672  1942  4832  7124  8011 11246 13513 17866 18534]
top_k =  500
Partition function (log Z): 9.697385998857756

Sorted 5' Splice Sites (High to Low Probability):
Position 13626: 0.9988027265031186
Position 1796: 0.9810994726066298
Position 342: 0.9621262679380023
Position 5044: 0.9396932592071084
Position 17976: 0.9246437161838765
Position 11318: 0.8403787407912692
Position 146: 0.8401201061437595
Position 7264: 0.7416743978586378
Position 8176: 0.6060847482119247
Position 10236: 0.5539215186272668
Position 2025: 0.5518291344352163
Position 585: 0.41964944218793826
Position 18615: 0.24283839873596597
Position 3730: 0.1648925054872789
Position 10940: 0.15798339199422276
Position 12474: 0.15444832304309425
Position 14516: 0.14173327145497744
Position 17668: 0.13549029395487608
Position 10566: 0.133985166320229
Position 11080: 0.13121895779659873
Position 4121: 0.1300822645904078
Position 2377: 0.12598277487137752
Position 18470: 0.11004629501687062
Position 140: 0.10449745669204329
Position 18365: 0.09659866629306979
Position 6907: 0.09141106435683641
Position 10645: 0.04969426292616475
Position 15709: 0.048168530036193424
Position 3932: 0.03984250408373684
Position 2020: 0.030974925350695792
Position 5351: 0.030441458202937463
Position 2343: 0.03021252565005709
Position 11489: 0.02988681667694035
Position 17275: 0.029730918358885153
Position 11877: 0.026888643073620874
Position 5250: 0.02489314176694136
Position 5477: 0.023632377043956904
Position 10028: 0.022336014336241196
Position 13443: 0.022075168633426272
Position 602: 0.020254899120078454
Position 13782: 0.017933649515568088
Position 751: 0.01631752601486137
Position 3734: 0.01591076376346717
Position 10674: 0.014098774622647862
Position 3850: 0.014073031347525375
Position 7399: 0.01278177264349535
Position 552: 0.011180703065614968
Position 8953: 0.007090100947236351
Position 818: 0.006778799917337527
Position 833: 0.006579403358965468
Position 1478: 0.006393107919988631
Position 18559: 0.0061255286136394525
Position 7863: 0.00515671673555913
Position 347: 0.004800988305492271
Position 18438: 0.0042262783016275935
Position 2649: 0.003678306948053843
Position 60: 0.003654701934709391
Position 8451: 0.0035639527266280707
Position 13154: 0.003379617525774414
Position 4459: 0.0028474539356889788
Position 10094: 0.0027748999440885746
Position 1744: 0.0021829718716261377
Position 7290: 0.0021207856118480826
Position 1104: 0.001974449659268945
Position 8283: 0.0019485676384248776
Position 5322: 0.001898370440655618
Position 18477: 0.0018368892240011566
Position 3657: 0.0018327522286485807
Position 7522: 0.001619878482745025
Position 570: 0.0015340543299358139
Position 152: 0.0013183915659546114
Position 26: 0.0012775608429293913
Position 773: 0.001272361944371648
Position 4471: 0.0012652753728900192
Position 1017: 0.0012535616771143028
Position 1295: 0.0011668424094757291
Position 7327: 0.0009334208187565549
Position 732: 0.000799618752299063
Position 1390: 0.0007880166174537763
Position 7278: 0.0007850842674129158
Position 1349: 0.000682465618133567
Position 993: 0.0005227603756658388
Position 4341: 0.00047776326305447943
Position 1004: 0.0004717923153006845
Position 1521: 0.0004279860027599098
Position 1809: 0.00041319709707264774
Position 2175: 0.00038543722056454447
Position 13887: 0.00035348220376535546
Position 7693: 0.0003308155388545624
Position 7300: 0.0003150420020587097
Position 498: 0.00027150112073791175
Position 14645: 0.0002396351759632382
Position 605: 0.00023807766511030847
Position 75: 0.00021415659448123254
Position 1069: 0.00019903069406656992
Position 2329: 0.00012366628112888897
Position 3551: 0.00012080799027173791
Position 13618: 0.00011704856795998148
Position 16520: 0.00011015324097486578
Position 81: 0.00010147135876234533
Position 1758: 5.582471043425305e-05
Position 5055: 2.7179840934466266e-05
Position 3811: 2.705901453889053e-05
Position 375: 2.648524709070166e-05
Position 359: 2.549542349857115e-05
Position 183: 2.5156956791491783e-05
Position 460: 1.0569266530376865e-05
Position 2424: 4.719876403617847e-06
Position 37: 2.2820598907120486e-06
Position 955: 8.899358676151245e-07
Position 189: 8.283909856574092e-07
Position 843: 6.290072795841617e-07
Position 507: 6.007000129866347e-07
Position 589: 4.86232876556815e-07
Position 652: 4.349315920669103e-07
Position 565: 4.0907350228605943e-07
Position 154: 2.916246900888447e-07
Position 786: 2.727242034022238e-07
Position 503: 2.617283892573811e-07
Position 367: 1.947344378145741e-07
Position 211: 9.315810817329761e-08
Position 238: 7.597368552401158e-08
Position 227: 4.28260710322013e-08
Position 2002: 3.112924604612174e-08
Position 177: 2.1961248784776145e-08
Position 30: 7.128826793926385e-09
Position 241: 1.0755064250994276e-09
Position 327: 6.3062845801473465e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13513: 0.9836105384340913
Position 4832: 0.9320877200460197
Position 1672: 0.914407787398161
Position 7124: 0.7167726196476931
Position 18534: 0.6601889572314857
Position 238: 0.656326259545653
Position 11246: 0.5803224415732822
Position 1942: 0.5488494732492263
Position 9994: 0.5399696926687454
Position 8011: 0.5196650331079259
Position 18712: 0.4540414441676209
Position 17866: 0.4107974724250688
Position 17914: 0.40490254381816715
Position 11222: 0.2676177958678106
Position 268: 0.23898468369607156
Position 10777: 0.20511791232502063
Position 3655: 0.201024830358023
Position 460: 0.19407892744180966
Position 12373: 0.15444832304309433
Position 2281: 0.13641687679622758
Position 17575: 0.12924325878241832
Position 418: 0.12230134413468834
Position 14487: 0.1156842642781029
Position 6828: 0.08985861606939778
Position 18250: 0.0889202009772791
Position 11029: 0.08578019787911906
Position 17900: 0.08410614635629954
Position 10343: 0.07965929431476568
Position 5144: 0.0738330797808574
Position 18193: 0.07135167449944699
Position 7980: 0.07032734135119839
Position 10554: 0.06912935802008598
Position 482: 0.06547314590409904
Position 18173: 0.05301801999588475
Position 18139: 0.04983918861834658
Position 497: 0.04860269827158741
Position 4010: 0.04707133860277421
Position 17173: 0.04231130800641783
Position 1511: 0.04162415676136586
Position 3889: 0.03816201959777656
Position 13363: 0.037691815029742864
Position 4028: 0.037229960686978515
Position 10322: 0.035441959712362546
Position 17775: 0.03281193084854271
Position 10027: 0.032633928487838075
Position 15559: 0.03159634649979027
Position 241: 0.03144510536496672
Position 11680: 0.02665821636085078
Position 3982: 0.025883161577472207
Position 1897: 0.025198147536318334
Position 1691: 0.024173829885214944
Position 18357: 0.0192205677996603
Position 18296: 0.01904447606737043
Position 7131: 0.01879473716464113
Position 14410: 0.01758448837412489
Position 13715: 0.01552336849869505
Position 8076: 0.01504837036395416
Position 10346: 0.01313214475822765
Position 11398: 0.012210238914428887
Position 7200: 0.010913371237566567
Position 15596: 0.010215578495517012
Position 7041: 0.008661079846116344
Position 11421: 0.008419320699369875
Position 547: 0.008346001876165505
Position 17531: 0.008074350003643555
Position 2263: 0.007873796829893191
Position 7833: 0.007468772060460645
Position 8816: 0.007086683484833703
Position 15593: 0.006965349837294748
Position 665: 0.006456999481860071
Position 14370: 0.00606015956487225
Position 1878: 0.006043373458180687
Position 9797: 0.0060031412886734845
Position 18501: 0.005745912282833275
Position 3766: 0.005430663402833249
Position 3848: 0.005200356860797482
Position 4883: 0.005139043615962973
Position 1437: 0.005080485757564145
Position 514: 0.005077768337740531
Position 662: 0.004723788670009903
Position 196: 0.004554400374281939
Position 936: 0.004267209796446602
Position 14303: 0.003991521902549827
Position 719: 0.003728296253361117
Position 2553: 0.0036643152461141174
Position 2221: 0.003629569948586838
Position 5317: 0.0035978622205753165
Position 573: 0.003576966711703701
Position 7184: 0.0030543586945113973
Position 4373: 0.002978485602458984
Position 634: 0.002918798212725992
Position 18118: 0.0028063411964915613
Position 2234: 0.0027695357383049376
Position 3769: 0.0027640823454034825
Position 14633: 0.002589538742038928
Position 8233: 0.002566398921042641
Position 1911: 0.002522430932932209
Position 17667: 0.0024974062902442923
Position 5012: 0.0024616632309960966
Position 1057: 0.0023061794723316996
Position 2210: 0.0020563953019986495
Position 1407: 0.0017653410440570771
Position 13088: 0.0017194706219614492
Position 7785: 0.0016780695079550774
Position 13104: 0.0016612906514834572
Position 2191: 0.0016319308591192937
Position 7441: 0.0016185563439786062
Position 3624: 0.0015693984008493954
Position 16402: 0.0015104819893364972
Position 651: 0.0014984163551903253
Position 13717: 0.001495028339992427
Position 5298: 0.0014683028928146264
Position 18465: 0.0013646197508682199
Position 278: 0.0013574041256275962
Position 3920: 0.00122973359550758
Position 16989: 0.0012064032984256785
Position 4326: 0.0011342437061200136
Position 13743: 0.0010795111200820036
Position 6871: 0.0010508476608034074
Position 4073: 0.0010359749065612833
Position 5181: 0.0010288631094888935
Position 1185: 0.0009952995421982048
Position 1980: 0.000969772265056238
Position 316: 0.0009431604633151522
Position 13847: 0.0009288282589366136
Position 6887: 0.0009159372383163713
Position 1712: 0.000850522612128098
Position 9829: 0.0008411175259390681
Position 1771: 0.0007542822307783093
Position 1599: 0.0007492843721305629
Position 1702: 0.0007019747040566682
Position 367: 0.0006927457077468112
Position 698: 0.0005729780800928379
Position 16037: 0.0005254147702223997
Position 13951: 0.0005055132855641088
Position 272: 0.0004869506688743607
Position 4251: 0.0004777632630544796
Position 17125: 0.00047421269866842455
Position 1531: 0.00042893320898124685
Position 14049: 0.0003880040174917173
Position 5203: 0.0003437968971616738
Position 7520: 0.0003308155388545619
Position 5365: 0.00031439063128360883
Position 5262: 0.0002790519223098802
Position 245: 0.00025586529925803223
Position 15330: 0.00023061706227679843
Position 11698: 0.00023042671277011023
Position 636: 0.00022698675554905896
Position 13807: 0.000223509622365174
Position 248: 0.00019488187621383407
Position 14896: 0.00019060242694685903
Position 870: 0.00018594868621220028
Position 1349: 0.00017940834396833012
Position 14211: 0.00017614574190010808
Position 2006: 0.0001568569633391378
Position 15267: 0.00015469467625774206
Position 3405: 0.00015190896687605412
Position 2069: 0.00014624141567582674
Position 1253: 0.00014022013066295076
Position 393: 0.00011033571284038563
Position 1442: 0.00010643354406255658
Position 486: 8.468293593497683e-05
Position 14463: 7.633642278430196e-05
Position 13884: 5.64629175970193e-05
Position 1743: 5.3888405562839866e-05
Position 275: 5.358215084136689e-05
Position 2090: 4.322179978940858e-05
Position 1775: 3.565744542128856e-05
Position 1989: 3.250357990461765e-05
Position 13722: 2.6470462936166647e-05
Position 14214: 2.2480380397973004e-05
Position 3520: 1.6725318447038677e-05
Position 4630: 1.6228904871300147e-05
Position 4545: 1.5783250191710202e-05
Position 1832: 1.2117992137736485e-05
Position 3701: 1.1533885575232411e-05
Position 165: 4.8981921004691085e-06
Position 8794: 3.417462402646889e-06
Position 688: 1.771831944015946e-06
Position 7398: 1.3221387664197324e-06
Position 341: 5.468638831066908e-07
Position 578: 5.232825621356189e-07
Position 2231: 2.64949768142058e-07
Position 786: 1.7026958882981967e-07
Position 802: 1.5945450655579388e-07
Position 745: 1.3234201709849722e-07
Position 944: 1.1229870984685136e-07
Position 2342: 1.107710144923212e-07
Position 390: 1.1074605486013439e-07
Position 90: 9.609029779915556e-08
Position 324: 9.129872594936604e-08
Position 559: 8.126898923103933e-08
Position 692: 7.930780064924815e-08
Position 552: 5.914183014634203e-08
Position 286: 5.14404038753862e-08
Position 702: 3.840384234262644e-08
Position 605: 3.70534928548334e-08
Position 616: 3.096293885586391e-08
Position 121: 2.8485561320930735e-08
Position 581: 1.3061792452773448e-08
Position 108: 1.0294560721652273e-08
Position 583: 9.229664840669392e-09
Position 346: 8.61753070689671e-09
Position 132: 5.403242087207791e-09
Position 98: 1.6333670661156278e-09
