Gene = PTCD2
index = 1096
Annotated 5SS: [  143  1898  6375 11009 14730 15519 18369 22670 32388]
Annotated 3SS: [ 1804  6244 10890 14650 15426 18254 22594 32273 37835]
SMsplice 5SS: [  143  1898 15519 18369 22695 32388 39161 42811]
SMsplice 3SS: [ 1804 15426 18254 22594 32273 39053 42711 46697]
top_k =  500
Partition function (log Z): -7.428459033284458

Sorted 5' Splice Sites (High to Low Probability):
Position 32388: 0.9964709683438788
Position 18369: 0.9868416559781381
Position 1898: 0.9830704576427315
Position 15519: 0.964853208016024
Position 5750: 0.8821187711869974
Position 42811: 0.7137415732822393
Position 143: 0.6756086847245907
Position 22695: 0.5153183783374823
Position 6375: 0.49460183713257555
Position 22670: 0.4821076458589673
Position 31090: 0.40877497080065367
Position 24433: 0.2641007409325293
Position 5448: 0.24416622543353442
Position 28630: 0.23792388269562464
Position 22902: 0.20461366683620166
Position 44178: 0.2022157256736967
Position 12487: 0.18244557717788626
Position 882: 0.1616206567885795
Position 12356: 0.13659800127844707
Position 90: 0.13228230321884968
Position 5518: 0.11183539104670734
Position 1724: 0.070083140098388
Position 26861: 0.06882908842406815
Position 24924: 0.05967024557132198
Position 10891: 0.05050658202503409
Position 20504: 0.04169836751813517
Position 6149: 0.03870399472866359
Position 284: 0.036257407078704854
Position 22891: 0.03398553005856685
Position 5070: 0.022576994571661027
Position 1562: 0.021350138122878393
Position 21868: 0.01986046780786295
Position 15872: 0.019076134788338913
Position 394: 0.01845061809942412
Position 1049: 0.015812105697920475
Position 5483: 0.015170186759489697
Position 602: 0.01505658405081551
Position 352: 0.0148539015620338
Position 100: 0.014025762584244643
Position 18791: 0.012497323605231328
Position 20252: 0.010123306947647657
Position 19543: 0.009468448479768837
Position 38104: 0.00861857348179566
Position 1545: 0.0071033000740709324
Position 14: 0.00661159912662692
Position 38133: 0.00518457633066312
Position 5759: 0.005023877889248201
Position 1010: 0.0044761183674734825
Position 1282: 0.004393913920536384
Position 4361: 0.003926369259019461
Position 28335: 0.0035213099634252777
Position 4474: 0.0034599023347589067
Position 5546: 0.003044474407908923
Position 5452: 0.0024692958346137894
Position 37926: 0.0021107602183905996
Position 1196: 0.002064257336922811
Position 1015: 0.0019998064084237673
Position 296: 0.001893710974826237
Position 19276: 0.0016093169605523796
Position 29: 0.0014789713391430187
Position 1627: 0.0014024182541850399
Position 1113: 0.0011044713728236065
Position 1171: 0.0010834276617060757
Position 35300: 0.000988490848137187
Position 22109: 0.0009499887832720683
Position 288: 0.0008134550791850915
Position 1293: 0.0008076407563385158
Position 768: 0.0007723000524860958
Position 717: 0.0007651178148767231
Position 426: 0.0007275175249779289
Position 5087: 0.0007064169793111755
Position 5262: 0.0006009200688378919
Position 892: 0.0004728642327112562
Position 19: 0.00035953802186572387
Position 118: 0.0003506751433666632
Position 1877: 0.000342013901767999
Position 369: 0.000328385413343183
Position 1042: 0.0002911966006856173
Position 5724: 0.00028896102433551674
Position 5180: 0.00027498427225878397
Position 1167: 0.00025604595478548634
Position 88: 0.00024386380935191741
Position 34602: 0.00023416567923791016
Position 34313: 0.00023234936690794307
Position 1392: 0.0001926335376070294
Position 2633: 0.00018625204655894326
Position 2175: 0.00016018975097147978
Position 863: 0.00015426128541488513
Position 4983: 0.0001377078241186181
Position 2180: 0.0001364092432236581
Position 4221: 0.00013277558957512254
