Gene = RP11-201K10.3
index = 1163
Annotated 5SS: [   48 13956 14708 17482]
Annotated 3SS: [13797 14379 17414 17711]
SMsplice 5SS: [   48 10151 14708]
SMsplice 3SS: [10047 14599 16600]
top_k =  500
Partition function (log Z): -10.1402135148333

Sorted 5' Splice Sites (High to Low Probability):
Position 10151: 0.9040608371818379
Position 14708: 0.8812815588514649
Position 3530: 0.5684142423711994
Position 48: 0.46751479141506114
Position 12804: 0.4393559318207611
Position 9898: 0.39191199579628544
Position 1232: 0.36736475808201435
Position 143: 0.296603643028362
Position 1249: 0.2728844720957603
Position 543: 0.15751386546191185
Position 14949: 0.11595759740489987
Position 14535: 0.10334424316398062
Position 17501: 0.09776729258740338
Position 198: 0.04880436704828612
Position 8802: 0.047757610157604095
Position 160: 0.03563877863829266
Position 437: 0.024028218765995778
Position 17264: 0.02099691560418438
Position 10159: 0.01690597360607535
Position 17482: 0.013386279346286872
Position 14922: 0.012349549350817165
Position 678: 0.011163950581323455
Position 1193: 0.008008826300716396
Position 2738: 0.007979708613408595
Position 2512: 0.007575185089586252
Position 112: 0.007125270798272674
Position 1073: 0.004051065404511495
Position 931: 0.003724115422084135
Position 15540: 0.002957035464988366
Position 5294: 0.0019012685568957682
Position 1019: 0.0015283868013197233
Position 2974: 0.001469133781921095
Position 516: 0.0013382461863242223
Position 1488: 0.0012955696098775602
Position 4776: 0.0011219881773906358
Position 5305: 0.0010862839173253814
Position 12659: 0.00099969837601109
Position 7607: 0.0009510840749929905
Position 11717: 0.0009139108655449794
Position 84: 0.000741675609047661
Position 919: 0.000662307986498807
Position 549: 0.0005631175062783283
Position 634: 0.0004882852437938372
Position 336: 0.0003445110533417518
Position 477: 0.00015690620710051938
Position 22: 0.00013960945498286712
Position 7538: 0.00011482857693611873
Position 5200: 8.482494577890926e-05
Position 614: 4.257337488274485e-05
Position 507: 4.231892384938605e-05
Position 150: 3.4939393465222974e-05
Position 392: 2.084036989774098e-05
Position 559: 7.850204975062457e-06
Position 564: 6.902306707653248e-06
Position 350: 1.0568280783645164e-06
Position 553: 5.455234458985556e-07
Position 31: 5.293290726835559e-07
Position 207: 3.581696788210441e-07
Position 9: 2.491018006368725e-07
Position 155: 1.5853719026536554e-07
Position 1952: 1.2672572781996713e-07
Position 1496: 9.569004479900793e-08
Position 263: 8.226803343585533e-08
Position 1540: 7.194456851916187e-08
Position 1584: 3.4802892929420046e-08
Position 693: 3.416645528462323e-08
Position 530: 3.25601088050658e-08
Position 1320: 3.159548725738651e-08
Position 355: 2.9893023802940964e-08
Position 360: 2.1660427984749983e-08
Position 447: 2.2260111501822037e-09
Position 301: 1.0233716943924665e-11
Position 344: 1.6578925948570625e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10047: 0.8857075866629961
Position 14599: 0.8744367467652054
Position 1062: 0.5456346563900444
Position 3378: 0.46617940983558903
Position 9803: 0.39767117978947253
Position 16600: 0.36554797998981575
Position 12650: 0.31020348643690554
Position 17414: 0.23141555224946553
Position 14782: 0.15061637154495341
Position 17711: 0.14855739791485204
Position 12483: 0.13788731386693748
Position 14379: 0.1184818170319346
Position 3402: 0.06119645798612153
Position 14871: 0.05164582811510392
Position 8665: 0.05151733367745651
Position 1137: 0.045011875251029045
Position 467: 0.0359952546923661
Position 17144: 0.03552073823770875
Position 12084: 0.03404754338346651
Position 9945: 0.029818074972517337
Position 1072: 0.02951515781607022
Position 3375: 0.027194618801795373
Position 15856: 0.025149365552869608
Position 12936: 0.024795427355016438
Position 16632: 0.024684678896753336
Position 17772: 0.024239429856938447
Position 1108: 0.023839325054906935
Position 17652: 0.02317553936147366
Position 380: 0.020450712111413062
Position 15427: 0.015439827382826265
Position 15022: 0.014604399679665711
Position 15722: 0.013930771764068732
Position 15025: 0.011660721301796203
Position 14135: 0.009715428762462869
Position 2617: 0.009400967535667895
Position 3481: 0.008499447506751627
Position 14826: 0.007416266345615685
Position 16542: 0.007195733266069334
Position 14840: 0.00670322864996923
Position 12889: 0.005827898224797649
Position 1192: 0.005536609698231602
Position 3345: 0.004175057622227897
Position 15451: 0.003537430243497829
Position 2380: 0.0031353494696796025
Position 2049: 0.0028094872881108115
Position 5111: 0.00258606381223334
Position 1111: 0.002294779462439659
Position 8861: 0.0017891129198931146
Position 13179: 0.0016799216109687066
Position 11611: 0.0015208514505816685
Position 3125: 0.0014899735341662235
Position 4456: 0.0012754192492491732
Position 7340: 0.0012447700720514998
Position 2200: 0.0011037335707065358
Position 1370: 0.0009388001622445233
Position 515: 0.000826746459786398
Position 5166: 0.0006470137080221772
Position 2274: 0.0006409631639295153
Position 5178: 0.0004407130097146272
Position 278: 0.00043854739617930146
Position 11526: 0.00043766540254455396
Position 5086: 0.0003589364812130054
Position 930: 0.0003527095710161278
Position 350: 0.0003192243470204903
Position 2230: 0.00028365529031437736
Position 2015: 0.00025579017787428896
Position 382: 0.00025061984321309136
Position 1015: 0.0002447768489256655
Position 1304: 0.00021823691033260182
Position 2063: 0.00021389510900765267
Position 2757: 0.00019190099883639549
Position 220: 0.00014269082465048354
Position 811: 0.00014035937703332167
Position 434: 0.00013651309034503527
Position 8996: 0.00012442469963965097
Position 6368: 6.224823847286723e-05
Position 4595: 4.1427985934223174e-05
Position 4431: 3.674727541114297e-05
Position 1784: 6.94311559252106e-06
Position 754: 3.97659830839932e-06
Position 907: 3.5641694732573975e-06
Position 2661: 2.945675856323358e-06
Position 290: 2.912123753726665e-06
Position 989: 1.3595669786726263e-06
Position 428: 1.3549329649887986e-06
Position 677: 1.2717530323350578e-06
Position 409: 1.2637939832066345e-06
Position 1373: 1.0885706797832944e-06
Position 729: 1.0383605840056595e-06
Position 634: 9.806408246958181e-07
Position 650: 6.925492348248824e-07
Position 581: 5.263485165301015e-07
Position 130: 4.744458675611291e-07
Position 519: 4.0964005777637934e-07
Position 957: 3.614528141813563e-07
Position 760: 3.5369380147567243e-07
Position 263: 3.220184071120106e-07
Position 585: 2.2847495925046976e-07
Position 425: 2.1879038941549933e-07
Position 537: 2.007526423920165e-07
Position 259: 1.7761612970215454e-07
Position 525: 1.655809322830161e-07
Position 1006: 1.6192999317776572e-07
Position 559: 1.5705548420696997e-07
Position 500: 1.3941103642842098e-07
Position 824: 8.544578550291631e-08
Position 821: 8.081620007359386e-08
Position 246: 7.25104663425642e-08
Position 257: 7.122430394332543e-08
Position 414: 7.114959146069463e-08
Position 480: 5.648801041893905e-08
Position 475: 5.044119715060282e-08
Position 542: 3.8024772974908206e-08
Position 574: 2.6944760945478872e-08
Position 490: 2.3593325951693214e-08
Position 3274: 1.1729560342989551e-08
Position 1201: 5.1194058824039325e-09
Position 1088: 2.6177047154001426e-09
Position 1117: 4.2570594047326795e-10
Position 506: 9.752216244492075e-13
Position 522: 9.726792135322542e-14
Position 242: 6.965899492797939e-14
Position 167: 2.7616890248980298e-15
