Gene = AASS
index = 1
Annotated 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20225 20705 32202 32452
 35078 35373 40775 40980 42120 47811 52323 54226 54961 55985]
Annotated 3SS: [ 4284  7362 15191 15368 16864 17061 18599 20101 20592 32141 32383 34955
 35245 40663 40870 41978 47642 52226 54109 54871 55807 57214]
SMsplice 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20705 32202 32452 40775
 40980 47811 52323 54674 54961 55985]
SMsplice 3SS: [ 4345  7362 15103 15368 16864 17061 18599 20592 32141 32315 40663 40870
 47642 52226 54494 54871 55807 57214]
top_k =  500
Partition function (log Z): 19.214834318962573

Sorted 5' Splice Sites (High to Low Probability):
Position 20705: 0.9999999999999993
Position 40980: 0.9999999987431287
Position 306: 0.9996067773803456
Position 16944: 0.9894070489457393
Position 7448: 0.9801391133162978
Position 17190: 0.9784151823596705
Position 32202: 0.9758597231570371
Position 32452: 0.9524499432565081
Position 55985: 0.9230333635859108
Position 18749: 0.8879504696652787
Position 47811: 0.8822921026008014
Position 4462: 0.8246858027411686
Position 15260: 0.7363173222930256
Position 52323: 0.717335758698564
Position 54961: 0.7007020819529676
Position 15516: 0.6407947677089135
Position 54674: 0.6071549258544807
Position 20225: 0.5808622466042348
Position 35078: 0.464116387742339
Position 8374: 0.38231333274920076
Position 56730: 0.3458361595844996
Position 15502: 0.34116810862530544
Position 12277: 0.3370030949372161
Position 42120: 0.28948014424180946
Position 46226: 0.23831703807975155
Position 55131: 0.22127254608045496
Position 35074: 0.20899200304259932
Position 51035: 0.20592066632171419
Position 18207: 0.20037730765935638
Position 49268: 0.16810420890187414
Position 16499: 0.1499925715554024
Position 47854: 0.11770759339021782
Position 54226: 0.11151259106538752
Position 7740: 0.08282567022133151
Position 35373: 0.07710166335126985
Position 4646: 0.07574510496953923
Position 659: 0.07055680108066646
Position 17612: 0.06960380734014814
Position 7024: 0.06474460004787141
Position 48245: 0.060777420391258434
Position 19026: 0.05147060447035988
Position 6917: 0.0461914193647648
Position 19633: 0.044870561468295905
Position 2924: 0.03785434540234521
Position 3844: 0.036686001812591386
Position 33612: 0.03533390876448828
Position 7086: 0.03375019044768624
Position 5839: 0.033007625724750383
Position 15968: 0.03161390543207253
Position 32692: 0.03103111728607324
Position 18183: 0.024366164177714294
Position 56269: 0.02378124879593651
Position 13563: 0.022984672993194327
Position 56361: 0.022278633499906185
Position 3111: 0.021286210154224428
Position 12395: 0.016797358978456835
Position 5343: 0.014309477598169982
Position 2093: 0.014104882248501049
Position 18107: 0.013641600805190692
Position 7503: 0.012503200091702306
Position 10454: 0.012065117891146962
Position 43730: 0.011235142091355439
Position 8320: 0.011227067952187182
Position 57564: 0.010565051953762956
Position 18237: 0.010409368287685968
Position 17239: 0.009753365555938809
Position 6849: 0.00959921603970058
Position 1909: 0.009485898538593142
Position 7571: 0.008833228198325025
Position 57385: 0.008692259180395585
Position 54698: 0.0075307878828633065
Position 3567: 0.006635304672717848
Position 2438: 0.006165144045829701
Position 665: 0.006079456213639152
Position 19305: 0.005944044684485279
Position 17144: 0.0057593925107690845
Position 3455: 0.005667644355420724
Position 56995: 0.004954811001063957
Position 50125: 0.004726154740700452
Position 17235: 0.0045131011510642985
Position 7255: 0.004503952313202358
Position 56273: 0.004406480906269508
Position 4828: 0.004284199726417723
Position 55645: 0.0038889862666143388
Position 18405: 0.003631485285470454
Position 17466: 0.003629558993185134
Position 56805: 0.0032530934224277515
Position 57052: 0.003180052900514466
Position 7249: 0.003168050685885642
Position 7792: 0.0030634883880860295
Position 7919: 0.0030475408577070083
Position 1903: 0.0026412245826878036
Position 5768: 0.0026183012214323663
Position 15451: 0.00258134893559259
Position 10170: 0.002546141267722029
Position 57400: 0.0025160921064531832
Position 2741: 0.0022721893895714506
Position 1265: 0.0022000655264672936
Position 3871: 0.0020531182499004905
Position 56779: 0.0019915374437122794
Position 12040: 0.0019911326305839514
Position 7220: 0.0019084681089473069
Position 16709: 0.0019032749957557543
Position 55013: 0.0018910083221228505
Position 16633: 0.0017954801097896165
Position 56006: 0.0016872116292898968
Position 17889: 0.0016683798136462584
Position 56765: 0.0016672657377686867
Position 7452: 0.00164071032567959
Position 6824: 0.0015322566263605746
Position 7068: 0.0014187706778423855
Position 7606: 0.0012657595981924855
Position 6970: 0.001201563885837681
Position 57317: 0.0011242371468528096
Position 12629: 0.0010643892475012036
Position 5727: 0.0010342038790415462
Position 18494: 0.001006842559541247
Position 5866: 0.000966473975985026
Position 19547: 0.000962470533331875
