Gene = NSUN2
index = 966
Annotated 5SS: [  408   693  1419  7728 10078 11276 13186 15342 16565 21567 22337 23466
 26092 26472 28019 28687 29154 30831]
Annotated 3SS: [  534  1313  7621 10005 11190 12992 15266 16433 21492 22205 23368 25906
 26378 27882 28605 29014 30790 33058]
SMsplice 5SS: [  408   693  1419  7728 11276 13976 15342 16565 21567 22337 23466 28368
 28687 30831]
SMsplice 3SS: [  534  1313  7621 11190 13823 15266 16433 21492 22205 23368 28255 28605
 30697 33058]
top_k =  500
Partition function (log Z): 19.92027808235109

Sorted 5' Splice Sites (High to Low Probability):
Position 16565: 0.9864181245114605
Position 408: 0.9772107705521381
Position 13976: 0.967324732009532
Position 15342: 0.951948508363572
Position 30831: 0.9433371353992959
Position 22337: 0.923252851713362
Position 693: 0.8920369885788128
Position 11276: 0.846170573174598
Position 1419: 0.7830806607670167
Position 23466: 0.7773423749083492
Position 28687: 0.7496852588988943
Position 7728: 0.7268000505843576
Position 28368: 0.7031697403962239
Position 21567: 0.6234724575104899
Position 26472: 0.6074305103868654
Position 26092: 0.5185364787606905
Position 25686: 0.4833259822095809
Position 13186: 0.36590145013615794
Position 29154: 0.3269240223875017
Position 32377: 0.29975939050735173
Position 28019: 0.27245914702090834
Position 17819: 0.2648571247132325
Position 10078: 0.25657329128435064
Position 21648: 0.21666519433439346
Position 973: 0.20905047827592665
Position 18180: 0.206257779616972
Position 33362: 0.20318481100842026
Position 32952: 0.19082317298157198
Position 30621: 0.18843923198817747
Position 1423: 0.18219197348843863
Position 10895: 0.1821830271838665
Position 1787: 0.17595049744208877
Position 23662: 0.13154060451815355
Position 9659: 0.12825248092021246
Position 882: 0.11280482810039323
Position 21600: 0.1065681267860889
Position 11303: 0.10481933792117552
Position 28760: 0.08727250201321395
Position 1959: 0.08405903965707974
Position 866: 0.07595421979015403
Position 5403: 0.07379961181423281
Position 13555: 0.06838147118967276
Position 19550: 0.06740567106610196
Position 12566: 0.060339764774415425
Position 24330: 0.0568992124864078
Position 28005: 0.05681302947484396
Position 22358: 0.05618647545807369
Position 830: 0.052504723774150316
Position 5053: 0.05176764346880559
Position 19744: 0.0496405423969127
Position 18203: 0.047902579836990936
Position 24892: 0.04485933071862704
Position 2124: 0.04455956008065049
Position 19754: 0.04256903210759731
Position 32675: 0.04163694603350601
Position 31129: 0.04145360238724321
Position 11441: 0.03935731481375371
Position 624: 0.03689641655189736
Position 17701: 0.03283046001577504
Position 28483: 0.03149190722989286
Position 28307: 0.030455772494418942
Position 28260: 0.028846896251834123
Position 1385: 0.02748115855695243
Position 26070: 0.026967760221008462
Position 25471: 0.02657495249057411
Position 11689: 0.022462812867823156
Position 12508: 0.020489347386274774
Position 2015: 0.018982811953631176
Position 20444: 0.018722306060582627
Position 6269: 0.016449148981849657
Position 22401: 0.016424641302183525
Position 33177: 0.014978909349702108
Position 1085: 0.014785764600635397
Position 18965: 0.01406516743702527
Position 25914: 0.013992275845757254
Position 22159: 0.013887663399426953
Position 16225: 0.01244286235830943
Position 30896: 0.01145646770385865
Position 13848: 0.011188945169371056
Position 21604: 0.011038161054248777
Position 13453: 0.010830636509220863
Position 245: 0.01077567317255252
Position 15630: 0.010757903984145112
Position 30995: 0.010277457921013951
Position 24842: 0.010024580712780097
Position 15410: 0.009980447972937121
Position 16119: 0.008473036104061188
Position 29901: 0.007902681511360317
Position 7710: 0.007199786720554335
Position 28448: 0.006974545212329268
Position 14285: 0.006332258462535116
Position 21810: 0.006207426902741223
Position 26001: 0.005472174255492009
Position 16077: 0.005290609244925452
Position 183: 0.0051911795517883405
Position 10570: 0.00511611011664416
Position 9525: 0.005038167128141026
Position 10853: 0.004856066895230036
Position 15817: 0.004589816535054453
Position 11669: 0.004505346755038405
Position 22345: 0.004136031526382877
Position 14011: 0.00399891826120854
Position 14254: 0.003688885126331575
Position 11803: 0.003200097772049948
Position 633: 0.003180248997286287
Position 13082: 0.0030917818846755186
Position 30918: 0.0030343357296558162
Position 16127: 0.002609128408704239
Position 14610: 0.0021550220657833652
Position 28825: 0.00207782711505316
Position 247: 0.0018989226065195095
Position 807: 0.0018305707533115205
Position 14604: 0.0017732452764874717
Position 1212: 0.0016273655706989137
Position 32747: 0.001599194950821796
Position 15439: 0.0015561736389313246
Position 210: 0.0013678711676344902
Position 4165: 0.0010927086936769292
Position 1492: 0.0010729991649477222
Position 3841: 0.000688328423346669
Position 4372: 0.0005737920260569385
Position 22206: 0.0005467502257744945
Position 17546: 0.00045477858695401315
Position 17537: 0.00044865183664717016
Position 1415: 0.0004261148024667733
Position 235: 0.0004178284239269289
Position 331: 0.00041721996238755374
Position 683: 0.0004004091358046691
Position 4095: 0.00039639962464757013
Position 28982: 0.0003916263561150271
Position 4043: 0.0003864019344040375
Position 385: 0.0003848951745994151
Position 2576: 0.0003601141792284113
Position 2523: 0.00033034824607190087
Position 103: 0.0002884361578218603
Position 147: 0.0002533335937635501
Position 30835: 0.0002531867265319814
Position 30813: 0.00025284177098637453
Position 17089: 0.0002527447856713721
Position 1378: 0.0002092553989441851
Position 173: 0.00020901537072595103
Position 3266: 0.0001972774382432617
Position 144: 0.00018870740323834932
Position 1177: 0.00017732212735668414
Position 4712: 0.00017330160333120834
Position 305: 0.00016756308401581418
Position 1791: 0.0001565849077089661
Position 29: 0.00015382250048010348
Position 844: 0.00015363502185562414
Position 3593: 0.00015352209187806718
Position 17316: 0.0001483678715170835
Position 743: 0.00011778026390784392
Position 3183: 0.00010659443141872558
Position 1072: 9.694725882543009e-05
Position 2158: 8.948246501303948e-05
