Gene = MRPS25
index = 877
Annotated 5SS: [  275  5967 11956]
Annotated 3SS: [ 5859 11867 12701]
SMsplice 5SS: [  275   532  5967 11956]
SMsplice 3SS: [  419  5859 11867 13751]
top_k =  500
Partition function (log Z): -3.2499999100605153

Sorted 5' Splice Sites (High to Low Probability):
Position 5967: 0.9684809201342804
Position 11956: 0.6869494370042962
Position 275: 0.6646523277984756
Position 532: 0.5071929199755839
Position 8061: 0.4319267194985416
Position 12811: 0.39060739794828236
Position 8803: 0.30000261607077144
Position 12045: 0.2932847470155912
Position 4341: 0.2132972377049658
Position 334: 0.2055459077546736
Position 840: 0.14711510791002846
Position 1984: 0.14050080581871216
Position 8654: 0.13356542004568758
Position 478: 0.11125898266070933
Position 4366: 0.09712233736934063
Position 847: 0.08557181625539578
Position 339: 0.06849546869027003
Position 15570: 0.05176266469201808
Position 886: 0.04167262062307259
Position 12581: 0.037503836554336874
Position 8918: 0.029833200989248264
Position 10692: 0.029122390598101504
Position 1960: 0.024996216452889054
Position 1076: 0.022842884265876242
Position 6073: 0.02121089390983901
Position 6914: 0.021176809366707
Position 8814: 0.019627961290014873
Position 6569: 0.01919850677375193
Position 14848: 0.01698266947791066
Position 5625: 0.01487063427386704
Position 6645: 0.014478451094743635
Position 13581: 0.01422025651915727
Position 8798: 0.01393305085046712
Position 5574: 0.010357920996117105
Position 15874: 0.010065469267191526
Position 1809: 0.009851575059049102
Position 306: 0.009549263300332754
Position 12022: 0.009511035376567254
Position 1510: 0.009405995823384208
Position 15628: 0.007859275446667272
Position 55: 0.007519658278687303
Position 1326: 0.007364695489153468
Position 8923: 0.005040665264448919
Position 393: 0.004695932829616715
Position 225: 0.004658326446158126
Position 1717: 0.004260038696251964
Position 2567: 0.004183714584507698
Position 344: 0.004014496367155339
Position 2122: 0.003103404501983732
Position 12903: 0.0029544634651229775
Position 12771: 0.0027618641831596152
Position 6946: 0.0027121164237913823
Position 9647: 0.0023761927985775037
Position 1673: 0.002018167984186006
Position 15933: 0.0015272616070011785
Position 10: 0.0013213931475802103
Position 10191: 0.001171522974123734
Position 10173: 0.0011527896786301026
Position 12426: 0.0010430844741192117
Position 6135: 0.0010308635052157702
Position 1629: 0.0009566000946752183
Position 12316: 0.0009509696109764039
Position 2205: 0.0009487386336456964
Position 12618: 0.0008154255490135322
Position 12919: 0.0007390020935074011
Position 2817: 0.0007218978285440658
Position 12602: 0.0007151122542863435
Position 2069: 0.0006720784015274736
Position 6060: 0.0006633378508506038
Position 2359: 0.0005784753496151879
Position 117: 0.0005252886240132153
Position 201: 0.0005174575503627556
Position 1763: 0.0004484171896836071
