Gene = FAAP20
index = 521
Annotated 5SS: [  87  777 1136]
Annotated 3SS: [ 640  863 4992]
SMsplice 5SS: [  87  777 1136 1930]
SMsplice 3SS: [ 640  863 1798 4992]
top_k =  500
Partition function (log Z): -3.5019010199404623

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.9748544273944564
Position 1136: 0.8543279916701091
Position 1930: 0.7632493804649995
Position 777: 0.5346258887794901
Position 717: 0.31465816976432937
Position 2940: 0.24446030982685352
Position 1476: 0.23677469013062755
Position 872: 0.18358923427708843
Position 747: 0.11940076830528389
Position 2947: 0.09251420165035863
Position 2480: 0.053747749958534534
Position 2466: 0.047942383251318194
Position 1706: 0.03682457067368677
Position 1013: 0.02701406203580943
Position 1674: 0.01969950637964559
Position 4969: 0.009920937917173763
Position 1261: 0.007806495935344111
Position 2394: 0.0071496307049049995
Position 4236: 0.00636285980446168
Position 2426: 0.00403058309466086
Position 2128: 0.0038968857766553946
Position 4839: 0.0033937303552641165
Position 535: 0.003370628502998245
Position 2414: 0.0029374946222180814
Position 1550: 0.002717865082672919
Position 1886: 0.002578695075956037
Position 4505: 0.0024477590987040027
Position 2913: 0.002057929160201124
Position 2154: 0.0017003917395822187
Position 1292: 0.0016759368300157463
Position 1140: 0.0012517303934058647
Position 947: 0.0010962499736704308
Position 1204: 0.0009947430713294625
Position 1710: 0.000852908852004183
Position 2732: 0.0007408792223257579
Position 1212: 0.0007144249250641142
Position 903: 0.0005896627627113215
Position 578: 0.000565371377256137
Position 450: 0.0005291628660827484
Position 1691: 0.00023515444748647854
Position 324: 0.00022223832419480556
Position 2568: 0.00020117828766896004
Position 1899: 0.00016724156694923468
Position 119: 0.00015629155584285655
Position 2090: 0.00015578215947058762
Position 54: 0.00014132209759999735
Position 1487: 0.00010884775960026989
Position 1084: 0.00010841205041921903
Position 779: 9.035035058426194e-05
Position 1573: 8.292937030694614e-05
Position 470: 3.301626362574905e-05
Position 894: 2.509581138459433e-05
Position 676: 1.691667411119565e-05
Position 608: 7.12627975911939e-06
Position 135: 7.116125139141641e-06
Position 662: 1.467060544045575e-06
Position 594: 5.878966838611961e-08
Position 617: 4.35526376078964e-08
Position 630: 2.1099311251458035e-08
Position 219: 8.858305440052079e-09
Position 811: 5.6351878519148e-09

Sorted 3' Splice Sites (High to Low Probability):
