Gene = CLDN12
index = 376
Annotated 5SS: [ 164 2223]
Annotated 3SS: [2132 9257]
SMsplice 5SS: [ 164 2223 8664]
SMsplice 3SS: [ 2132  8620 11952]
top_k =  500
Partition function (log Z): -4.8589366408136705

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.8429316672473341
Position 2223: 0.8097541052240307
Position 8664: 0.5562024301591295
Position 707: 0.4873181372906745
Position 10959: 0.45395560687146946
Position 8676: 0.3259380467093943
Position 12037: 0.2687882684020147
Position 9721: 0.26493668199031023
Position 9470: 0.2516726397136051
Position 11305: 0.18958561383793496
Position 6541: 0.15710222525957276
Position 308: 0.09492212750604868
Position 10455: 0.09425580284133886
Position 2211: 0.07915017104421941
Position 2227: 0.0763794989035339
Position 760: 0.07422542435146111
Position 11461: 0.06319943205059293
Position 402: 0.042985478937753424
Position 3401: 0.018128077038459492
Position 10954: 0.01615904925698246
Position 153: 0.014238784079294839
Position 8956: 0.013406525548730671
Position 3133: 0.013400173333838458
Position 6623: 0.012885397793455045
Position 8948: 0.012325163735761332
Position 10902: 0.012208141006627538
Position 730: 0.012056714700751578
Position 10850: 0.011841542978375098
Position 2320: 0.010227954751672643
Position 297: 0.010011702837648559
Position 301: 0.008881005868476254
Position 168: 0.008510832746186274
Position 1955: 0.008091330018156442
Position 7270: 0.007614333142155037
Position 2340: 0.006032950365742417
Position 1754: 0.005756918997824107
Position 357: 0.00382046784003738
Position 807: 0.002889625374435273
Position 1060: 0.0020651010181322797
Position 1953: 0.002023698875848262
Position 9815: 0.0020187362879956596
Position 8872: 0.0014190459466059725
Position 137: 0.0014082237448682941
Position 11375: 0.0012709248933600592
Position 456: 0.0012205112300436155
Position 590: 0.001056461148759711
Position 695: 0.0009827389118634213
Position 2038: 0.0007063428083101818
Position 1772: 0.0006817829647374869
Position 749: 0.0004911268537948401
Position 1650: 0.0004512403552144706
Position 129: 0.0002894085190819232
Position 2694: 0.00021130760980575842
Position 208: 0.00019082387790935213
Position 476: 0.00015733302545920205
Position 5108: 0.00015050430585045516
Position 451: 0.0001196243459771086
Position 3154: 0.00010883910065344588
Position 9497: 8.576592451635802e-05
Position 1213: 6.990508244987367e-05
Position 521: 6.160151561807518e-05
Position 1122: 5.279536219649333e-05
Position 195: 2.7062644619824282e-05
Position 65: 2.5430472549991716e-05
Position 341: 2.2655900306215195e-05
Position 225: 2.0695641849922554e-05
Position 3047: 1.8465624562993605e-05
Position 286: 1.674635743206627e-05
Position 127: 1.541613160470895e-05
Position 173: 1.2781511395169818e-05
Position 63: 1.1953770905305504e-05
Position 151: 7.889346874459113e-06
Position 181: 5.108041621712782e-06
Position 534: 4.1423840597658925e-06
Position 406: 3.4109860493515836e-06
Position 331: 8.212630756646429e-07
Position 280: 8.093102812458363e-07
Position 540: 7.959545201761615e-07
Position 351: 7.109210208327569e-07
Position 170: 4.2364861727469916e-07
Position 493: 3.4442421623050784e-07
Position 491: 2.573804193572454e-07
Position 821: 2.1346875000508462e-07
Position 770: 1.5391280998974998e-07
Position 528: 9.125155619612061e-08
Position 1091: 1.4644969940378764e-08
Position 711: 1.1645951284687211e-08
Position 257: 1.1566375315448105e-08
Position 18: 8.744317207620505e-09
Position 359: 2.0037835572892181e-13
Position 361: 7.080121502551299e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2132: 0.8064327364265998
Position 11952: 0.6503881841683602
Position 8620: 0.5249678902073972
Position 589: 0.47002367088533653
Position 10732: 0.38167358168509025
Position 8576: 0.3393700122832714
Position 11206: 0.3219450433537295
Position 9257: 0.20584492841206503
Position 10865: 0.19283999952800165
Position 9551: 0.09711805709852951
Position 10280: 0.09425580284133889
Position 610: 0.09333871913383841
Position 2037: 0.09131759858578678
Position 6497: 0.09112154588298091
Position 12207: 0.09077958014471793
Position 12139: 0.08835980555797472
Position 9568: 0.07858326785416092
