Gene = EXO1
index = 514
Annotated 5SS: [  174   848  1037  2407  4232  5302  9303 10539 12525 13323 18876 24099
 31164 33838 37328]
Annotated 3SS: [  550   931  2228  4111  5177  9164 10325 12336 13225 18649 23851 30568
 33735 37133 41284]
SMsplice 5SS: [  174  2407  3923  4232  5302  6733  9303 10326 10539 13097 18552 18876
 30694 37328]
SMsplice 3SS: [ 2228  3772  4111  5177  6657  9164 10221 10449 12989 18404 18649 30568
 37133 41284]
top_k =  500
Partition function (log Z): -0.6161781208431143

Sorted 5' Splice Sites (High to Low Probability):
Position 13097: 0.9617972655297965
Position 4232: 0.9582884303609385
Position 10539: 0.9578990959777763
Position 5302: 0.8888970981988457
Position 2407: 0.8467069359639232
Position 9303: 0.8209703863723553
Position 18876: 0.7128201584623154
Position 3923: 0.614843002108997
Position 174: 0.601671688966137
Position 18552: 0.5906698734382998
Position 24099: 0.572887042359311
Position 13323: 0.5402608704052905
Position 6733: 0.4477159693468051
Position 848: 0.4312225497459572
Position 21030: 0.3607862000792628
Position 10326: 0.3571912349373614
Position 12525: 0.3128173755256093
Position 3958: 0.30508073426282073
Position 6835: 0.2681551679730814
Position 206: 0.15697221852859627
Position 18753: 0.14179024431075035
Position 12547: 0.12139341045127229
Position 1712: 0.11780933160155224
Position 1037: 0.11449264542762932
Position 2321: 0.10068792855386939
Position 6602: 0.09819005735660075
Position 5293: 0.08361064468580015
Position 9442: 0.07834914592371076
Position 4461: 0.07288024864141424
Position 487: 0.07183912527255551
Position 16326: 0.07083065695210959
Position 11790: 0.07073021047539153
Position 7795: 0.061574220694716825
Position 10298: 0.061038704022867825
Position 4949: 0.06098535236282936
Position 9565: 0.056191454124239315
Position 23974: 0.05312972904310739
Position 14851: 0.050886638549644425
Position 93: 0.048931370247990644
Position 377: 0.04655886629480308
Position 7366: 0.040604083546585255
Position 3214: 0.03763285224107898
Position 21: 0.03437761056620648
Position 5500: 0.031776445166065016
Position 2391: 0.030307290417319287
Position 2528: 0.027830074455050067
Position 15914: 0.02750129263379543
Position 5889: 0.02596479607462077
Position 24296: 0.023942525107208065
Position 7590: 0.021093645653184216
Position 3524: 0.020608101156442293
Position 12790: 0.01785803591283757
Position 6944: 0.01661782534420447
Position 15174: 0.016609931782709052
Position 6926: 0.015322197228201957
Position 16023: 0.015105229874036799
Position 4275: 0.014920231584817091
Position 10908: 0.013460618937725424
Position 338: 0.012362647214991718
Position 6265: 0.011376656705819794
Position 12776: 0.011362497725378354
Position 3247: 0.01058455490315475
Position 13854: 0.010510476611629897
Position 9683: 0.008976002830865455
Position 9688: 0.0079962969919484
Position 6552: 0.007487690803473713
Position 776: 0.00738100869695763
Position 12582: 0.007170040334279278
Position 4112: 0.006893843037929347
