Gene = IL7R
index = 698
Annotated 5SS: [  211  4142 10615 14365 16800 17694 18739]
Annotated 3SS: [ 4002 10456 14206 16630 17599 18662 19133]
SMsplice 5SS: [  211  4142 10615 14365 16800 18739]
SMsplice 3SS: [ 4002 10456 14206 16630 18662 22221]
top_k =  500
Partition function (log Z): 2.6498925401462965

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.9992533517791196
Position 211: 0.9801053881902578
Position 14365: 0.971572219457375
Position 16800: 0.8725323310135088
Position 18739: 0.8423009487094169
Position 10615: 0.5549433081523681
Position 11473: 0.5154071455768134
Position 21898: 0.4043520450588571
Position 10994: 0.3831942384791491
Position 14777: 0.371404501174107
Position 20706: 0.3541126616017023
Position 10566: 0.2697599494107613
Position 19641: 0.20692657912757959
Position 19666: 0.1848116715015571
Position 7569: 0.14099339875993097
Position 624: 0.10713087986676871
Position 13950: 0.0871562659823612
Position 19558: 0.07081047042154848
Position 17694: 0.06495962364850984
Position 12108: 0.05626402955851438
Position 10473: 0.05134151056809919
Position 2035: 0.04692535340178448
Position 18413: 0.039488749720164446
Position 2518: 0.03666531757062106
Position 3315: 0.02957803605904968
Position 14301: 0.028427729303029062
Position 18224: 0.027230386042221527
Position 19143: 0.02571152097863855
Position 19222: 0.025424276173222043
Position 12595: 0.024224241114968244
Position 10900: 0.02392011863920046
Position 17161: 0.021801315327843216
Position 11507: 0.02019673360411741
Position 7136: 0.01803938122102384
Position 17909: 0.013917435191424916
Position 5439: 0.012953759066448878
Position 3397: 0.012132181247552725
Position 12388: 0.01212154221243711
Position 9257: 0.010879539415597444
Position 7930: 0.00948119854922091
Position 21294: 0.008957402575511886
Position 18836: 0.008830529176654557
Position 6877: 0.008605655806903378
Position 20719: 0.008464212560939969
Position 2513: 0.008394646884699949
Position 18722: 0.0065612031571818455
Position 5471: 0.005224769667033675
Position 3387: 0.004906267451010419
Position 8345: 0.004777213068960187
Position 2723: 0.0046659129905462495
Position 3: 0.004520924935979641
Position 142: 0.004381258609925029
Position 8286: 0.004073511116963596
Position 12624: 0.003974073808173052
Position 10685: 0.003899676106445861
Position 18852: 0.0031348025130635694
Position 267: 0.0027177137457294626
Position 4329: 0.0026558400635174084
Position 6674: 0.0026418701545262613
Position 3061: 0.0020283956263672407
Position 8820: 0.0019140076381489034
Position 6678: 0.0017957322363459736
Position 19871: 0.00172199582505549
Position 4501: 0.0017187163827552714
Position 21321: 0.001670420808662975
Position 10826: 0.0016406572766149217
Position 11567: 0.0016377804292490201
Position 17356: 0.0016229006706913551
Position 15931: 0.0015790277560882317
Position 8233: 0.0015423388711236301
Position 5916: 0.001499121266603844
Position 4885: 0.0014284915713675204
Position 17720: 0.0013662163075369373
Position 13160: 0.0013564904204163908
Position 2085: 0.001355129237261229
Position 2040: 0.0012740061488391598
Position 10635: 0.0010890372517492752
Position 2804: 0.0010676978917372425
Position 3067: 0.0008917551884550096
Position 19084: 0.0008625911720219345
Position 18752: 0.0008372401602419748
Position 3826: 0.0006926135568808081
Position 3822: 0.0006237805833544405
Position 12: 0.00061351151408758
Position 539: 0.0005574692678508942
Position 2499: 0.0005039951270679104
Position 3353: 0.0003690230624432876
Position 3319: 0.00032051648623327756
Position 1590: 0.00019079472708415744
Position 629: 0.00013557625047970202
Position 3337: 0.00012802648010608124
Position 702: 9.98170073897722e-05
Position 3401: 9.439717673240146e-05
Position 1314: 8.294940401722282e-05
Position 3580: 8.193777504939825e-05
Position 2745: 6.977501603641468e-05
Position 2248: 5.925838182078676e-05
Position 4152: 3.68214317203982e-05
Position 11340: 3.6791256899421346e-05
Position 13369: 3.6536199798611585e-05
Position 4959: 2.200440149428423e-05
Position 4691: 1.3787416363551684e-05
Position 305: 9.737310944805979e-06
Position 2280: 9.642926899787079e-06
Position 4834: 8.832569408929082e-06
Position 5059: 8.186810318899558e-06
Position 4572: 6.6305793145710914e-06
Position 5050: 5.513500540169163e-06
Position 4562: 5.207569337628962e-06
Position 5038: 5.1174966209308195e-06
Position 4062: 4.558719252925708e-06
Position 177: 3.6152136546451595e-06
Position 1454: 2.809242890545759e-06
Position 4567: 2.4211583473172316e-06
Position 4866: 2.173511803420221e-06
Position 4784: 2.0070516609092926e-06
Position 4637: 1.9045182685502105e-06
Position 226: 1.4534651681964418e-06
Position 159: 1.4004887528160498e-06
Position 449: 1.171536406124866e-06
Position 260: 9.955802745111391e-07
Position 414: 8.777874723268886e-07
Position 193: 7.174707894447118e-07
Position 215: 4.95045702395733e-07
Position 252: 4.5194076516329766e-07
Position 522: 4.247300586180621e-07
Position 447: 3.7737845014716774e-07
Position 4090: 3.1942518496817395e-07
Position 501: 3.100693398548751e-07
Position 462: 2.970636253732879e-07
Position 396: 2.638649203100439e-07
Position 4164: 2.4224556930857856e-07
Position 399: 1.8281230328662983e-07
Position 516: 1.499665746943574e-07
Position 293: 1.1715291790718158e-07
Position 316: 7.136635582191523e-08
Position 340: 2.903288487573939e-08
Position 40: 1.4519474420203244e-08
Position 355: 7.402020926123742e-11
Position 275: 5.572491211137211e-11
Position 180: 2.087329840858861e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14206: 0.955745436553609
Position 18662: 0.8576894283873022
Position 10456: 0.8544308722404426
Position 22221: 0.8240321557732074
Position 4002: 0.7855039792660462
Position 16630: 0.6382411212698801
Position 19414: 0.5502806847124385
Position 21760: 0.37963068233865876
Position 20626: 0.2860640755207234
Position 11321: 0.26102566039342256
Position 10795: 0.23489960464139917
Position 14652: 0.21252281676605128
Position 11299: 0.1842426537484477
Position 3980: 0.1581470532313676
Position 10825: 0.12810538417696166
Position 16669: 0.10625168885213018
Position 17599: 0.07973914286059665
Position 20574: 0.07924311487356381
Position 14691: 0.07378656796465481
Position 19133: 0.07099403981245105
Position 16605: 0.06996573663033186
Position 11282: 0.06926297397376506
Position 525: 0.05838339842220474
Position 13839: 0.0526790355535227
Position 7355: 0.04769473098225813
Position 18129: 0.0471558227878115
Position 3255: 0.04579230546244872
Position 4051: 0.04450496586379208
Position 7452: 0.043261446179242644
Position 10899: 0.04293230833299186
Position 14178: 0.039185600612404024
Position 2401: 0.03681720587845566
Position 7473: 0.035486670405140336
Position 21831: 0.03364645916917571
Position 11940: 0.032733151486024833
Position 14586: 0.031953091146963215
Position 16647: 0.027113993153672772
Position 1882: 0.026823856525982667
Position 13858: 0.023184759866855312
Position 18397: 0.02245665056866219
Position 14548: 0.02055558711859687
Position 12047: 0.01959572177776541
Position 12434: 0.0194023315754348
Position 16492: 0.019204745894936637
Position 11426: 0.01905267610642373
Position 7055: 0.017510202709126413
Position 556: 0.016796806250666027
Position 5300: 0.016591590538805993
Position 14677: 0.01524031663916809
Position 10228: 0.013482681300612526
Position 12248: 0.012121542212437109
Position 16736: 0.011721747501520701
Position 7316: 0.011122053498161224
Position 21645: 0.010600183832858715
Position 18440: 0.01049966511665614
Position 13904: 0.008881926275989811
Position 1959: 0.00880414193434142
Position 12431: 0.008795983347706487
Position 6794: 0.007666451540809959
Position 9148: 0.0075822951747121685
Position 14490: 0.00733938857747083
Position 10411: 0.007333924512770054
Position 4005: 0.0073078366505798876
Position 21026: 0.0071454806092200295
Position 8232: 0.007029345423261675
Position 1840: 0.006896351494255857
Position 21180: 0.0064027203990052635
Position 14602: 0.006342295320939148
Position 21966: 0.00616493463580902
Position 16973: 0.005817164343583165
Position 16900: 0.005455159074280598
Position 593: 0.0053111172420056965
Position 2380: 0.005299527228142502
Position 491: 0.005173107846923494
Position 14182: 0.0050689440986965316
Position 127: 0.004956282710418159
Position 452: 0.0048159682022559935
Position 6574: 0.004730627670016469
Position 7873: 0.004423936919004141
Position 10492: 0.004211375933843186
Position 17085: 0.0041328322692650386
Position 2616: 0.0039387354833411315
Position 12064: 0.003929305302514749
Position 11323: 0.0035902779370643022
Position 21207: 0.0033653196441648854
Position 21320: 0.003288735833172701
Position 20944: 0.0032845617197413573
Position 20126: 0.003039942498262561
Position 10688: 0.0027900646378437037
Position 7645: 0.00277733024825311
Position 17128: 0.002565669247983041
Position 4211: 0.0025102478725837533
Position 1900: 0.002451239094890759
Position 1933: 0.002432189718619852
Position 13811: 0.002410563021284973
Position 17836: 0.002332911248978496
Position 18490: 0.0022951552136741106
Position 7786: 0.002279931381963659
Position 17201: 0.0021145267982477147
Position 17043: 0.0019982562721534993
Position 18261: 0.001989469962431629
Position 9223: 0.0019657366727936993
Position 2926: 0.0019264499398524084
Position 447: 0.0018411854594726342
Position 3954: 0.0016445584926856078
Position 10357: 0.0016022801075234632
Position 5350: 0.0015869381946765555
Position 15764: 0.0015790277560882322
Position 4409: 0.0015349058208328171
Position 372: 0.0015051533309889962
Position 18585: 0.0014795165725208753
Position 21456: 0.0014545624216542763
Position 22627: 0.0014174591036197357
Position 17007: 0.0014069797501542439
Position 2619: 0.001391411413700519
Position 13049: 0.0013564904204163917
Position 3725: 0.0013170706461710026
Position 8165: 0.0013118264706061134
Position 2330: 0.001288923764132534
Position 7502: 0.001262608257461117
Position 8592: 0.001183407720035589
Position 4806: 0.001170452912245648
Position 14700: 0.0011381413469504589
Position 8137: 0.0010976140574100088
Position 2468: 0.001091908227150147
Position 3934: 0.0010642039443004715
Position 2428: 0.0010546301223488116
Position 7190: 0.001032847850211621
Position 3915: 0.0009712713604646411
Position 8143: 0.000954277105769611
Position 14622: 0.0009471994362079085
Position 2942: 0.0009121396527551515
Position 5740: 0.0008769409489085195
Position 20792: 0.000860596186804044
Position 3266: 0.00084852565557344
Position 14448: 0.0008300036403265764
Position 19044: 0.0007830419112455715
Position 19463: 0.0007409380972403698
Position 9175: 0.0007367158561968781
Position 8766: 0.0007305999181133145
Position 22169: 0.0006234613082582678
Position 9107: 0.0005947917118946973
Position 7165: 0.0005874285425061361
Position 1990: 0.0005871070759389181
Position 21288: 0.0005603633855303534
Position 7253: 0.0005208920341610178
Position 16937: 0.0005195674104604192
Position 19721: 0.0005120719595718805
Position 7124: 0.00048275071123705455
Position 14731: 0.00048014408583134426
Position 19806: 0.0004648172375649294
Position 1972: 0.0004537100352040174
Position 3194: 0.00043649870655497995
Position 3151: 0.0004242334085840513
Position 5664: 0.00041867376021539107
Position 504: 0.00038624930588886607
Position 6832: 0.00037591544223722524
Position 17329: 0.00034375182028401383
Position 1747: 0.00033248823756955906
Position 617: 0.0003091350397782112
Position 15040: 0.00030778525734955696
Position 19618: 0.0002996702996193165
Position 2668: 0.00029732522487075426
Position 4769: 0.00028990133666726434
Position 14428: 0.0002688978913492725
Position 1771: 0.0002495053208451023
Position 6533: 0.00023055837069005614
Position 21051: 0.00022364756185491017
Position 316: 0.00021608170121903826
Position 1809: 0.00021553061542772768
Position 15107: 0.00021255545639510776
Position 4334: 0.00021202086021734133
Position 5896: 0.0002035065574799336
Position 427: 0.00020122905230638877
Position 407: 0.00017959208391542304
Position 19178: 0.0001655087938090169
Position 340: 0.0001505337043335269
Position 4260: 0.00014532821087585483
Position 4020: 0.0001339389680164918
Position 2004: 0.000113754890816627
Position 1459: 0.00010998642237724715
Position 11278: 0.00010420870795584789
Position 3099: 9.516752911562087e-05
Position 1178: 8.218266939219976e-05
Position 16323: 8.029734483470476e-05
Position 2972: 7.714744357022115e-05
Position 1447: 7.467597141407731e-05
Position 1814: 7.377818543227903e-05
Position 2279: 7.230158807738788e-05
Position 414: 5.9430012182879724e-05
Position 2214: 5.8000252447537464e-05
Position 2270: 5.5377788799718836e-05
Position 2084: 5.515174511476248e-05
Position 559: 5.3911372501230375e-05
Position 1846: 4.724977300229155e-05
Position 13274: 3.6536199798611565e-05
Position 17160: 2.895873843302741e-05
Position 6711: 2.87699617405097e-05
Position 6420: 2.1399315349432652e-05
Position 3050: 1.360736160435745e-05
Position 6773: 1.3034776769424652e-05
Position 4055: 1.2340854430626407e-05
Position 6677: 1.2019996401924112e-05
Position 6744: 1.1964908216710786e-05
Position 6435: 1.0488617551360383e-05
Position 2024: 9.899618528276692e-06
Position 4833: 9.199940575099771e-06
Position 7168: 7.999058933726049e-06
Position 286: 6.528021967981852e-06
Position 11732: 5.8509922093803555e-06
Position 4944: 5.464954152053645e-06
Position 1389: 3.986364306402373e-06
Position 141: 2.8026712782849894e-06
Position 4623: 2.7169243024842416e-06
Position 7546: 2.6868464599521285e-06
Position 2650: 2.683525255779892e-06
Position 6818: 2.4905040479853052e-06
Position 2854: 2.4318605227910798e-06
Position 177: 2.3623209556087894e-06
Position 2070: 2.1021978686669515e-06
Position 1490: 2.089586004490624e-06
Position 4926: 2.02880597634177e-06
Position 2886: 1.981918121678648e-06
Position 2117: 1.8447215478782946e-06
Position 4100: 1.8415335044605257e-06
Position 4107: 1.8117852698190537e-06
Position 2183: 1.8029565368857113e-06
Position 2750: 1.693857440473705e-06
Position 4672: 1.6635525410878138e-06
Position 3838: 1.2072473327061187e-06
Position 4272: 1.1600641107513821e-06
Position 4586: 8.57864973631156e-07
Position 1245: 7.448579137790074e-07
Position 1383: 7.38481612045837e-07
Position 1473: 7.174046264391366e-07
Position 424: 7.162868680853255e-07
Position 1304: 6.752034243717459e-07
Position 605: 5.116503105040759e-07
Position 539: 5.028056061830806e-07
Position 1727: 5.002469273513966e-07
Position 4341: 4.933781866473625e-07
Position 379: 4.894467390266606e-07
Position 1146: 4.1941069397348697e-07
Position 1515: 4.064519275968363e-07
Position 1719: 2.892999434291798e-07
Position 2009: 2.1376209086223347e-07
Position 2411: 2.0868813269847499e-07
Position 2336: 1.9681681676308576e-07
Position 2285: 1.2299247563387708e-07
Position 1053: 9.906398232704493e-08
Position 2730: 7.821368924966532e-08
Position 3165: 4.761429608012569e-08
Position 297: 3.51175262960612e-08
Position 1342: 3.344977399413137e-08
Position 1030: 3.286423950983194e-08
Position 255: 1.1716864397963369e-08
Position 275: 5.902662453656962e-09
Position 193: 5.191301296161922e-09
Position 266: 1.1318958096785693e-09
Position 189: 8.49967012617645e-10
Position 226: 5.271207482904588e-10
Position 293: 1.5266924264805337e-10
Position 215: 3.858288456134791e-11
