Gene = ANAPC2
index = 79
Annotated 5SS: [  122  1057  2314  3625  4866  5413  6857  7750  8086  8357 12830 13301]
Annotated 3SS: [  433  2180  3449  4745  5294  6674  7607  8009  8152 12699 13064 13382]
SMsplice 5SS: [  122  2314  4866  5413  7750  8086  8259 12830 13301]
SMsplice 3SS: [ 2241  4745  5294  7607  7952  8152 12699 13064 13382]
top_k =  500
Partition function (log Z): 16.910255047052537

Sorted 5' Splice Sites (High to Low Probability):
Position 7750: 0.9928849083322844
Position 12830: 0.9880379693178405
Position 8086: 0.9767921488943446
Position 13301: 0.84701276844627
Position 122: 0.8456459010574091
Position 4866: 0.8328402881838542
Position 5413: 0.8064376997978621
Position 8259: 0.8063252131426308
Position 2314: 0.7476539946652258
Position 2589: 0.45901849457649174
Position 3625: 0.4181524822637012
Position 548: 0.2531764941740937
Position 2300: 0.22340849999605386
Position 4456: 0.20012894506791645
Position 8357: 0.19252166079750593
Position 12535: 0.19040315444841852
Position 3647: 0.1478225111618164
Position 538: 0.13592408890778487
Position 5075: 0.10586275494679169
Position 13533: 0.09103796658386662
Position 1274: 0.08482356416964597
Position 83: 0.08328248426159163
Position 13152: 0.08197754360452744
Position 9554: 0.061234324489305846
Position 6857: 0.050260216846135276
Position 8837: 0.04317645904806871
Position 2551: 0.04130551397452014
Position 13161: 0.03680752648393288
Position 3070: 0.036495183485558025
Position 7307: 0.03637611291512291
Position 170: 0.0360286573492433
Position 2049: 0.036012170800471054
Position 11489: 0.03205725784189258
Position 1144: 0.03176138991407328
Position 10470: 0.028867480924496064
Position 3361: 0.025391304759158222
Position 497: 0.025142118035773417
Position 6447: 0.024819149796881386
Position 8898: 0.024724722257093212
Position 1057: 0.02448505406678129
Position 1460: 0.024365468876100024
Position 1466: 0.022813269033858104
Position 6490: 0.01872875978162592
Position 13641: 0.01710523324130528
Position 8875: 0.01708390745373995
Position 13132: 0.01680509890193912
Position 3566: 0.01482842211069882
Position 11169: 0.013342575192186075
Position 5002: 0.012497166791607244
Position 1220: 0.011942003514194912
Position 3325: 0.010280221799736188
Position 10750: 0.009618037443674557
Position 5388: 0.00950812638691588
Position 9123: 0.008917507706640742
Position 6797: 0.008688249028157104
Position 1507: 0.008394120364121928
Position 5144: 0.00817879709630042
Position 8594: 0.008094999613943521
Position 2358: 0.007478828300133042
Position 2509: 0.006460064210157003
Position 524: 0.006424675024515583
Position 12883: 0.006409616992820512
Position 9502: 0.005056754254984089
Position 586: 0.0040590166215436945
Position 64: 0.004005360506313863
Position 876: 0.0038924369158217023
Position 8997: 0.0033841843944743544
Position 5496: 0.0030990281886483896
Position 11033: 0.003060523108369233
Position 8614: 0.0028565431512994894
Position 2280: 0.0026493816017995127
Position 5381: 0.002646155827741069
Position 12802: 0.0026058591859919288
Position 1486: 0.0025447288528445268
Position 7407: 0.0024243090111867862
Position 934: 0.0022118945342049596
Position 2060: 0.002126635722087233
Position 11088: 0.0015196622703912885
Position 434: 0.0014648968925007621
Position 1525: 0.0013885500517933358
Position 7729: 0.0013757315318497036
Position 2013: 0.0013381212635745054
Position 1413: 0.001227359451771897
Position 3295: 0.0011876478457314476
Position 1639: 0.0011429817010787631
Position 13441: 0.0011218483659631258
Position 2417: 0.0011159826993842497
Position 7693: 0.0009408292364060931
Position 4621: 0.000907937079556655
Position 3018: 0.0009012274652199741
Position 98: 0.000832474072224012
Position 311: 0.0007741699478753931
Position 9943: 0.0007679740230973471
Position 7655: 0.0007640231077473905
Position 198: 0.000695368070241643
Position 13470: 0.0006536472441477112
Position 12739: 0.00053893788500062
Position 13352: 0.0005362891602903845
Position 7881: 0.0003957559533813704
Position 8023: 0.00034600671154729563
Position 7783: 0.00033041049333469824
Position 8069: 0.00028489213792643294
Position 844: 0.00028297377790636167
Position 8559: 0.0002521099766170381
Position 1052: 0.00022214981117831917
Position 8074: 0.00016305881706556692
Position 3346: 0.00016281238317759057
