Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  500
Partition function (log Z): -3.8225791418952393

Sorted 5' Splice Sites (High to Low Probability):
Position 1530: 0.9266240338993317
Position 321: 0.9226263779417041
Position 64: 0.9071781446984026
Position 1271: 0.7276287599271922
Position 2134: 0.3331462784629633
Position 2734: 0.256785227635007
Position 1772: 0.17780260832569722
Position 2494: 0.17160436103462834
Position 572: 0.14062149446054617
Position 2712: 0.13627440316138575
Position 2259: 0.12776369468788892
Position 1850: 0.12145605085271546
Position 831: 0.11800124924075867
Position 886: 0.07134313768864241
Position 6978: 0.06932233666383282
Position 818: 0.06321507644869039
Position 161: 0.05951127519792073
Position 2040: 0.03896043891484977
Position 3436: 0.02683318058390553
Position 1267: 0.026741653205727963
Position 8210: 0.02070577009953544
Position 6954: 0.019080950505887685
Position 1900: 0.01513038944556506
Position 68: 0.011423834785315997
Position 5664: 0.01017051871311148
Position 3066: 0.006937234024209078
Position 580: 0.005568708077559733
Position 1894: 0.004068214563075135
Position 4242: 0.002947277518397198
Position 195: 0.0028525733788127648
Position 303: 0.002812948521787939
Position 325: 0.0025565374188681275
Position 3444: 0.0025056532519325465
Position 391: 0.0012190350597924486
Position 834: 0.0011975980959449397
Position 872: 0.0009470395145050083
Position 2189: 0.000682200665933416
Position 1195: 0.0006100254857591732
Position 1009: 0.0005881005258007188
Position 926: 0.0005720451826232371
Position 2180: 0.0005023586304065829
Position 1721: 0.0004053923843636141
Position 2352: 0.0003958868140878942
Position 1263: 0.00028065086969669597
Position 1309: 0.0002530583460780135
Position 2369: 0.00022737282043658262
Position 383: 0.00020606373023098309
Position 5073: 0.0002053516326559748
Position 2489: 0.0002006653691713448
Position 103: 0.000109826500679292
Position 465: 9.33142503967834e-05
Position 1585: 9.101005538192115e-05
Position 446: 7.826388014850939e-05
Position 2406: 5.55939497225583e-05
Position 2367: 5.346608609936932e-05
Position 1359: 4.5183298296603785e-05
Position 1702: 4.435537002155148e-05
Position 657: 3.835712810646915e-05
Position 676: 3.4846832616399314e-05
Position 422: 2.553230563647997e-05
Position 2293: 1.8077230753880193e-05
Position 518: 1.5185686361123738e-05
Position 540: 1.2958651895794767e-05
Position 127: 1.2768032611575699e-05
Position 452: 1.260621129651697e-05
Position 1430: 1.163778169916038e-05
Position 623: 4.730277014383334e-06
Position 532: 1.2349442424564995e-06
Position 520: 1.0122623790750588e-06
Position 400: 9.185952784546813e-07
Position 534: 5.566383119518034e-07
Position 426: 3.246168564548073e-07
Position 211: 1.5239748571817411e-07
Position 117: 1.1143845924179096e-07
Position 440: 1.7524553906779415e-08
Position 547: 9.751677092129309e-09
Position 213: 4.475471869471314e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9235874171558512
Position 194: 0.8513242950528996
Position 1988: 0.6887207951132186
Position 1119: 0.4947869871697028
Position 2659: 0.4779835118899498
Position 6877: 0.4447665496968388
Position 1647: 0.31718202174399784
Position 702: 0.27316865185649114
Position 8446: 0.16548890011324788
Position 7536: 0.10605202636667431
Position 2365: 0.10414057182414038
Position 1162: 0.09837268922873582
Position 1122: 0.0883595807531735
Position 554: 0.07872532817902621
Position 260: 0.07180124401845976
Position 2241: 0.056839762518474994
Position 436: 0.034571606939796724
Position 1182: 0.023973768758165308
Position 8071: 0.02294414156977038
Position 3352: 0.021316695137093767
Position 4073: 0.018901199314616316
Position 6922: 0.017139719257777866
Position 388: 0.013750410522151731
Position 7326: 0.013704679752971446
Position 3274: 0.012793431423033267
Position 1033: 0.01172715947256921
Position 5608: 0.011386674739378938
Position 2711: 0.010387400271421493
Position 2908: 0.00947947985879017
Position 706: 0.008900481241337162
Position 2579: 0.00772385440643354
Position 2991: 0.006228560477315048
Position 3866: 0.004969209799739005
Position 1436: 0.0047675213177137184
Position 1204: 0.0035499832631009833
Position 7696: 0.0028746328513111936
Position 415: 0.0028624033823771776
Position 768: 0.002689287220700168
Position 2291: 0.0026829226071717017
Position 512: 0.002622343814469974
Position 1468: 0.0024378614585419674
Position 422: 0.002421081569283869
Position 529: 0.0015430541693880887
Position 1760: 0.001536269723276011
Position 239: 0.0013578160908448169
Position 1764: 0.0012987432472585246
Position 745: 0.0011656063711011349
Position 5005: 0.0010055179619640655
Position 1384: 0.0009722552924455408
Position 6891: 0.0009001667473799584
Position 860: 0.000858981551909158
Position 1358: 0.0008370122354190067
Position 4010: 0.0007912631976486703
Position 1685: 0.0007327599067158829
Position 1236: 0.000682123726746483
