Gene = GRHPR
index = 620
Annotated 5SS: [ 168 2310 3329 3989 5907 7171 7981 9473]
Annotated 3SS: [ 2178  3255  3871  5817  7065  7844  9341 13994]
SMsplice 5SS: [  140  2310  3329  3989  5907  7171  7981  9473 13291]
SMsplice 3SS: [ 2178  3255  3871  5817  7065  7804  9341 13182 13994]
top_k =  500
Partition function (log Z): 5.972276651284215

Sorted 5' Splice Sites (High to Low Probability):
Position 9473: 0.9872375542691467
Position 7171: 0.9310085214037901
Position 5907: 0.8983649457790667
Position 3989: 0.8257996041403618
Position 2310: 0.8001026853662557
Position 7981: 0.7789493791689638
Position 3329: 0.7075738677900916
Position 13291: 0.6148866001357752
Position 140: 0.5625341324725768
Position 2998: 0.5276993551421714
Position 12252: 0.4850420129458559
Position 168: 0.31124777152034966
Position 5716: 0.2652142698794677
Position 11826: 0.23356086968585596
Position 3825: 0.18613426174991662
Position 7714: 0.16152983559794032
Position 3479: 0.15076541401534152
Position 4008: 0.14283388778657766
Position 7642: 0.13612367807825412
Position 2321: 0.11391081905240232
Position 6616: 0.11141918718257825
Position 7578: 0.10198882830536178
Position 9246: 0.09857116496653401
Position 9204: 0.08604531783323187
Position 94: 0.07294788643853081
Position 9871: 0.0705055054464118
Position 11064: 0.057615212404737694
Position 6267: 0.04915734123273376
Position 5746: 0.04148479402322756
Position 6461: 0.040592797059585094
Position 1346: 0.03860444200554166
Position 3032: 0.03848265593341795
Position 9018: 0.03543945660039646
Position 6850: 0.0304686110535487
Position 2811: 0.02980207918946987
Position 3790: 0.028645707844627118
Position 3637: 0.025904979330625404
Position 1510: 0.021759390116358933
Position 11837: 0.020593368063506774
Position 8899: 0.017806962787054244
Position 3516: 0.017742262115356733
Position 12452: 0.017308253515180293
Position 2238: 0.01557690966166389
Position 378: 0.012652967248430857
Position 9389: 0.012499997977136244
Position 2638: 0.011751523673917387
Position 60: 0.011119432508020463
Position 8608: 0.01097805680923119
Position 3527: 0.01034136453707799
Position 4845: 0.01022563469125933
Position 12256: 0.01012556390990357
Position 6627: 0.009895333335590924
Position 7453: 0.00976928082429143
Position 1704: 0.008274988050734157
Position 109: 0.008252125925859347
Position 5640: 0.007201506093310716
Position 3694: 0.0071639951969532925
Position 1561: 0.007014115880327845
Position 417: 0.006645355955748131
Position 2743: 0.005457194065448878
Position 1152: 0.005031981788584881
Position 8069: 0.0049380981095085985
Position 5591: 0.004715129174154064
Position 2135: 0.004332564899995504
Position 3512: 0.004292561499665622
Position 2773: 0.00416074412453341
Position 2994: 0.0038228654801344213
Position 5700: 0.003644175479330187
Position 4053: 0.0028457580625635584
Position 66: 0.0025144215086612453
Position 145: 0.0023607890488621295
Position 2542: 0.0022315531155351572
Position 111: 0.002159033035587673
Position 4792: 0.002101493930052616
Position 1558: 0.0021008123351011388
Position 1910: 0.0014167416936058516
Position 412: 0.0012433279422144612
Position 8574: 0.001213505983745975
Position 629: 0.0011865107194498252
Position 4512: 0.0011520064720215656
Position 4069: 0.0010091465209603899
Position 3439: 0.0008670218464776902
Position 4508: 0.0008538852255182354
Position 3834: 0.0008097609254620398
Position 10957: 0.000712177755621008
Position 7360: 0.000535481163031529
Position 1547: 0.0004499552663176712
Position 1485: 0.0004160920325531713
Position 785: 0.00039360765400294157
Position 4393: 0.0003631036222719364
Position 1904: 0.0003489619186461188
Position 4262: 0.0003487816382420168
Position 3444: 0.0003459367775571218
Position 2546: 0.00027366807538384974
Position 1587: 0.00026132484762825844
Position 2282: 0.00024246498902202144
Position 1282: 0.00023819281460336832
Position 1037: 0.00022216753695134274
Position 2885: 0.00020791431754549547
Position 2531: 0.00020712755444368314
Position 1528: 0.00015278462010367944
Position 1195: 0.00011698564506664797
Position 3531: 0.00010184096766416276
Position 280: 8.853512271679027e-05
Position 3370: 7.254724152674326e-05
Position 9702: 2.5268075267417464e-05
Position 9696: 1.147840983511957e-05
Position 2340: 1.8610676145831694e-06
Position 4468: 1.8104863379943343e-06
Position 206: 2.619316092940192e-07
Position 50: 2.5251919316931625e-07
Position 339: 1.8291624141376487e-07
Position 432: 1.778235226477297e-07
Position 115: 6.340532704252546e-08
Position 246: 4.956090835617037e-08
Position 292: 2.9928998809427334e-08
Position 235: 1.0391499549381113e-08
Position 454: 6.820960677156455e-09
Position 270: 5.2102331132487276e-09
Position 186: 3.2473623462769747e-10
Position 307: 3.2108693443409805e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9341: 0.9611219894304074
Position 2178: 0.9127243861154468
Position 5817: 0.8970134537581711
Position 7065: 0.8831685767052972
Position 13994: 0.8599315664539379
Position 3255: 0.7470180359115395
Position 13182: 0.574599434272753
Position 12171: 0.5086290416973316
Position 7804: 0.45536839232328363
Position 3909: 0.4415176276837665
Position 2878: 0.3979610257018862
Position 7540: 0.38900367634315935
Position 3618: 0.32259775845805905
Position 3871: 0.3018795579188553
Position 7844: 0.25491957383404035
Position 11734: 0.2535486799016707
Position 9080: 0.18330968891925215
Position 5579: 0.17265004809195786
Position 2926: 0.14615205670328224
Position 3431: 0.12037350442576722
Position 6519: 0.10680848383334048
Position 3897: 0.07809872071513635
Position 5639: 0.07784028125728434
Position 13467: 0.048074563513269296
Position 7915: 0.04760719760684902
Position 6362: 0.045318164676393095
Position 3930: 0.04265811078717894
Position 13158: 0.04253348741434438
Position 2704: 0.04123073898136782
Position 9686: 0.03698528028426953
Position 5668: 0.03470291081921572
Position 5614: 0.03228086167318227
Position 7070: 0.028202213392913573
Position 6756: 0.02712970467282851
Position 8894: 0.027035894428929032
Position 9270: 0.02633263332115406
Position 3856: 0.024271926268633136
Position 1221: 0.024186722094704134
Position 11000: 0.023451917859476475
Position 13366: 0.021905765173712493
Position 1365: 0.021134698308131774
Position 9765: 0.020860835024070684
Position 11379: 0.018671624298563647
Position 6170: 0.017422756581307607
Position 10956: 0.016259759313354705
Position 2613: 0.015500558687678839
Position 12337: 0.015083420307275818
Position 7945: 0.012459675100143688
Position 8453: 0.012191562792977164
Position 10831: 0.012099087626454548
Position 4746: 0.01106323001982352
Position 6206: 0.010509928808844089
Position 3190: 0.010314101323775368
Position 9622: 0.010126370013655543
Position 6113: 0.009587730402126583
Position 6999: 0.009492238960137192
Position 2396: 0.009186609202190055
Position 13403: 0.008897080572306957
Position 9287: 0.008385726714460352
Position 1968: 0.007881045864609519
Position 1619: 0.0072897204359629215
Position 8775: 0.007275335517598684
Position 7404: 0.006996825614912547
Position 8929: 0.0068631633780458
Position 7252: 0.0068105669161398225
Position 5537: 0.006728800412817709
Position 3197: 0.006078641347014579
Position 8835: 0.005513506266002217
Position 14016: 0.004910243168320124
Position 7299: 0.004909595274851382
Position 6793: 0.004861643419262169
Position 6452: 0.004816674337381614
Position 7338: 0.004815098165791719
Position 1478: 0.0046368368356810115
Position 6175: 0.004566613846034906
Position 13487: 0.004515488991292301
Position 8898: 0.004489373662475394
Position 10953: 0.004207342368854922
Position 2027: 0.0038616689387805697
Position 7520: 0.0036402533502199103
Position 14057: 0.00353923545179697
Position 3815: 0.0035140353530675964
Position 2514: 0.0034016017796659878
Position 2065: 0.0033249686963077083
Position 6933: 0.003224867097333564
Position 1266: 0.0032045876602075645
Position 3478: 0.002933850547475992
Position 5781: 0.00292459308794413
Position 307: 0.0028630855632986296
