Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  500
Partition function (log Z): -60.09447191867131

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9736055067009367
Position 9520: 0.25389528719734217
Position 6614: 0.18067155112406635
Position 12104: 0.17915089972202208
Position 7216: 0.14710782592002805
Position 2806: 0.02496176430226812
Position 2670: 0.021910363090396873
Position 8228: 0.01878770976269722
Position 2624: 0.014699966978011134
Position 5021: 0.012329106230874647
Position 765: 0.011925903159229884
Position 1680: 0.011497230119080085
Position 2534: 0.010547945280925973
Position 2764: 0.009545877403789264
Position 548: 0.008916186973372396
Position 4265: 0.008589252812518468
Position 5007: 0.00628006111200252
Position 2431: 0.00590613082558278
Position 1536: 0.005312974590170961
Position 7113: 0.005224392714344073
Position 12967: 0.004277745481307116
Position 2520: 0.003589336004207894
Position 7572: 0.00347250252742558
Position 5132: 0.002761221429108733
Position 734: 0.002217043739274272
Position 727: 0.0020950781511845274
Position 967: 0.0010236367280505242
Position 1194: 0.0009961408609271045
Position 291: 0.0008315603231961163
Position 5562: 0.0006790467051012617
Position 273: 0.0006541349907705441
Position 622: 0.0005678392082074758
Position 1702: 0.000339949695775204
Position 1080: 0.00021936373025310742
Position 1547: 0.00018582659303829154
Position 626: 0.00016695137959389867
Position 1757: 0.00014217858958169737
Position 2388: 0.00013604338171315886
Position 2308: 0.00013035011894899944
Position 616: 0.00012785646190336238
Position 1524: 0.00011555893709318889
Position 2435: 9.029854767856551e-05
Position 2638: 8.722805788550926e-05
Position 694: 6.023795756012493e-05
Position 537: 5.785012134037092e-05
Position 1556: 4.9124931666957e-05
Position 139: 4.210512472134887e-05
Position 1512: 3.865393214693764e-05
Position 1204: 3.064989558536172e-05
Position 1144: 3.0332153953245965e-05
Position 519: 1.959952767277421e-05
Position 2253: 1.9097044033692034e-05
Position 552: 1.863900721700755e-05
Position 1198: 1.676609710782011e-05
Position 898: 1.5973392040753503e-05
Position 15: 1.2678032917298849e-05
Position 176: 1.2548515318458274e-05
Position 1937: 1.0557546844072641e-05
Position 2577: 6.219143136330602e-06
Position 1626: 4.017944453044164e-06
Position 339: 3.938568277174989e-06
Position 2650: 3.935886345569844e-06
Position 2393: 3.843939604520108e-06
Position 1574: 3.3806559087050353e-06
Position 2558: 3.1937016254755195e-06
Position 314: 2.9815718538908447e-06
Position 456: 2.3038117024571595e-06
Position 731: 2.144830684523382e-06
Position 576: 1.8403274468219049e-06
Position 326: 1.2163421594806428e-06
Position 333: 9.812664671283747e-07
Position 1200: 5.983682334901853e-07
Position 444: 5.261804408870706e-07
Position 934: 4.2254250041841055e-07
Position 778: 2.8315404358880187e-07
Position 1240: 2.3513700571504456e-07
Position 218: 1.793224445781695e-07
Position 7: 1.5212680830282845e-07
Position 1426: 1.443624154847328e-07
Position 302: 1.3094634792636762e-07
Position 491: 9.285664915834678e-08
Position 1056: 9.250644061143063e-08
Position 1417: 8.539681887398712e-08
Position 678: 7.486863176560048e-08
Position 1534: 7.449795503409201e-08
Position 1238: 3.025626908190249e-08
Position 1437: 2.5020031620975856e-08
Position 100: 1.9150211774290695e-08
Position 1316: 1.2221786622883417e-08
Position 753: 3.5230183602701016e-09
Position 900: 3.4831738748043193e-09
Position 741: 3.2760229200453702e-09
Position 924: 1.006416305956799e-09
Position 483: 2.0455764052980683e-10
Position 107: 1.4068743041191822e-11
Position 408: 6.116039756184853e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.602209306375795
Position 9437: 0.2689551940188549
Position 13620: 0.1507941875970531
Position 7034: 0.14792529011153666
Position 6501: 0.14246857618957495
Position 14065: 0.08536860958425978
Position 11882: 0.06918854084311328
Position 2724: 0.0567304822727934
Position 2457: 0.053759557671036864
Position 1466: 0.03629410625080795
Position 11165: 0.024692938880782927
Position 13589: 0.022207840750932663
Position 7855: 0.020194156896167256
Position 12759: 0.018567912402780662
Position 1605: 0.018398117866442982
Position 6990: 0.017952796529345783
Position 6581: 0.016021957814920832
Position 13115: 0.015375507850780162
Position 10726: 0.012778758572522387
Position 966: 0.011523199700383525
Position 6381: 0.011094349653679954
Position 7990: 0.0100749918184417
Position 4771: 0.007670648711639168
Position 6429: 0.007632671977639293
Position 11353: 0.006919877045774741
Position 4175: 0.006485669673802632
Position 12079: 0.006017433426033032
Position 5054: 0.00566006079369405
Position 6519: 0.005530454722948494
Position 12296: 0.005439954554958987
Position 4885: 0.005409487474708977
Position 8218: 0.004816031852500894
Position 4858: 0.004744753944393052
Position 2614: 0.004378216739876268
Position 1355: 0.003954230425636561
Position 7253: 0.0038948664539117063
Position 2188: 0.0038315656630466453
Position 1378: 0.003427014653816089
Position 3095: 0.0029312164324098926
Position 7944: 0.0023791988853150542
Position 6289: 0.0022062159554704767
Position 7543: 0.0019749435798879235
Position 4713: 0.0017291953390417417
Position 6698: 0.0017094741779903663
Position 9712: 0.0015428741334780316
Position 2499: 0.0015369198936083916
Position 2346: 0.0014624804189788542
Position 2519: 0.0013497505877953246
Position 11102: 0.0012509789588684745
Position 10964: 0.0011444089401868634
Position 598: 0.0010043674952298323
Position 4079: 0.0009755063210103805
Position 4183: 0.0009631461691428308
Position 2341: 0.0007784003392276377
Position 610: 0.0007345923366756141
Position 9914: 0.0007244247208338162
Position 8783: 0.0006934698095237558
Position 4777: 0.0006735108371228803
Position 2245: 0.0006380757755016545
Position 8914: 0.0006196981785178108
Position 9178: 0.0006099165089300359
Position 3889: 0.0005302032896344162
Position 4944: 0.0004486033006438159
Position 364: 0.000411592164373643
Position 687: 0.00040273939996449246
Position 5358: 0.0003487692655183976
Position 4094: 0.0003377327128691996
Position 2516: 0.0003356699882159601
Position 7967: 0.0003222834777132225
Position 3246: 0.0003118998124609184
Position 2148: 0.00030578783109183117
Position 4738: 0.0003010841467529462
Position 5479: 0.00028295016735412884
Position 2318: 0.00027867394513626716
Position 4680: 0.00025052862840270435
Position 4387: 0.00022412003668399
Position 4650: 0.00022351276856599712
Position 2384: 0.0001991355937145167
Position 3386: 0.00018782808706424166
Position 5500: 0.00018004001517358826
Position 1316: 0.00016628685232783667
Position 6002: 0.00016379247281168312
Position 1074: 0.00015401993369011668
Position 1991: 0.00013948636000020984
Position 3837: 0.00013889682542559274
