Gene = AMT
index = 77
Annotated 5SS: [ 393  650 1262 2543 3044 3494 3783 4936]
Annotated 3SS: [ 481 1180 2410 2964 3347 3601 4779 5034]
SMsplice 5SS: [ 315  650 1262 3044 3494 3783 4936 5139]
SMsplice 3SS: [ 495 1180 2964 3347 3601 4779 5034 5523]
top_k =  500
Partition function (log Z): -0.11908377670405201

Sorted 5' Splice Sites (High to Low Probability):
Position 3044: 0.8406855018571946
Position 315: 0.7991516508128892
Position 650: 0.7926186059702626
Position 3494: 0.7362210756179075
Position 1262: 0.6952856120358035
Position 3783: 0.590871237486605
Position 4936: 0.5410161568412459
Position 5139: 0.5111786370975228
Position 2543: 0.29514914302128986
Position 393: 0.12693390292541298
Position 1062: 0.10702359552376418
Position 4016: 0.08459002317340097
Position 3139: 0.0815686056840335
Position 3662: 0.07702694463003473
Position 2098: 0.0499106760385335
Position 5265: 0.049485298366627274
Position 3365: 0.041765217567647964
Position 2707: 0.03764085199072857
Position 3820: 0.03263757782100003
Position 4821: 0.01691436910706007
Position 5226: 0.016188760691965183
Position 5133: 0.015580604707481429
Position 3486: 0.0148149914297412
Position 3245: 0.014473604807984666
Position 4924: 0.013952833984064553
Position 2715: 0.012640553469336348
Position 1012: 0.012250524258776896
Position 4587: 0.011137128511767045
Position 2092: 0.010785730951930162
Position 3721: 0.010605276937609058
Position 2491: 0.009042913828853178
Position 4048: 0.005955563700832883
Position 2208: 0.005518367947529768
Position 5210: 0.005378141215094292
Position 2971: 0.004972313031607509
Position 794: 0.004858543774494068
Position 1028: 0.004807274927148266
Position 3554: 0.00448782527270942
Position 4940: 0.0039026498074343345
Position 2817: 0.0034317109533355157
Position 2926: 0.003220732920442095
Position 956: 0.0029370807581292385
Position 90: 0.0028050193921860997
Position 1076: 0.0026028217779822337
Position 5312: 0.002450566864234414
Position 3509: 0.0020992955550842465
Position 121: 0.0018734217333438062
Position 4876: 0.001828549754899204
Position 4983: 0.0018031758295049838
Position 124: 0.001791017402620147
Position 131: 0.001744973493276139
Position 772: 0.0016161710752624716
Position 3431: 0.0015501458330414207
Position 2102: 0.0013272766800085372
Position 2593: 0.001250666207788482
Position 10: 0.001102831344814055
Position 865: 0.001009145528714596
Position 2712: 0.0009171798742419402
Position 2114: 0.0008622224647188259
Position 1925: 0.0006982548068621956
Position 3540: 0.0006898744860750079
Position 273: 0.0006605867544976093
Position 4848: 0.0006375104573903444
Position 2465: 0.0005504216457464463
Position 2061: 0.0004867001240530247
Position 552: 0.000379688789456384
Position 1205: 0.0003222241465915247
Position 2758: 0.00031694032744822466
Position 3520: 0.0002670041012792784
Position 405: 0.00023582627347453164
Position 421: 0.00020298393380178872
Position 963: 0.00013512635538965684
Position 571: 9.304532968668252e-05
Position 382: 7.665966854230971e-05
Position 1618: 7.12081819770696e-05
Position 825: 4.319761712782373e-05
Position 1045: 3.2387955589569645e-05
Position 3013: 2.9786034296084326e-05
Position 319: 2.7140741063927506e-05
Position 781: 2.5062752526926022e-05
Position 485: 2.3279570539474526e-05
Position 25: 1.933194590419926e-05
Position 632: 1.8705616785357398e-05
Position 368: 1.7540108527470056e-05
Position 926: 1.6703079025655183e-05
Position 3910: 1.361818764033718e-05
Position 324: 1.320977164724179e-05
Position 1031: 1.3162801138858322e-05
Position 321: 1.1305741348949637e-05
Position 261: 7.733019057047302e-06
Position 264: 7.619386372229041e-06
Position 216: 5.843206597329274e-06
Position 259: 4.158167152469265e-06
Position 370: 3.930060148480191e-06
Position 539: 3.9145970580705755e-06
Position 280: 1.5981599587018382e-06
Position 42: 1.5235025431038377e-06
Position 331: 4.1823400048932253e-07
Position 558: 7.639268726786032e-08
Position 634: 4.5812441892949106e-08
Position 566: 2.6884416783604557e-08
Position 544: 2.5349213809655507e-08
Position 249: 1.1488594633737324e-09
Position 290: 2.1119471963713064e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2964: 0.9373669305574049
Position 3601: 0.7197831479080654
Position 1180: 0.597656757077421
Position 495: 0.5943536055274348
Position 4779: 0.5921956375128336
Position 5034: 0.5827193105097724
Position 3347: 0.5074748500642771
Position 5523: 0.49462033116942183
Position 2410: 0.3009364405006452
Position 5072: 0.2734442556862493
Position 3243: 0.16176996522167003
Position 481: 0.11011616809002885
Position 5385: 0.1085135708992012
Position 892: 0.0952202941645343
Position 1142: 0.07318553630874453
Position 5075: 0.0634621449760436
Position 3417: 0.05988679592836578
Position 3934: 0.05558660293469267
Position 1969: 0.053452279003217425
Position 3909: 0.03465263389947594
Position 3359: 0.03128452361193095
Position 2588: 0.026396234780782308
Position 5244: 0.01720902304787423
Position 2614: 0.01655477757149195
Position 951: 0.016192380338596164
Position 3283: 0.015549760210391292
Position 2564: 0.014021805978167622
Position 847: 0.013867828558544466
Position 1127: 0.013644077364303573
Position 5443: 0.012352810494356452
Position 1952: 0.012339901091771686
Position 3386: 0.01167867574181371
Position 484: 0.011552056636384027
Position 4524: 0.011137128511767042
Position 3364: 0.011111705996341176
Position 191: 0.007061213719558963
Position 703: 0.006935557922131839
Position 3617: 0.006416520107826145
Position 5395: 0.006327012651738469
Position 466: 0.005204890092525
Position 3867: 0.005036213853918841
Position 4978: 0.004640152815270927
Position 2385: 0.002940002540722236
Position 3167: 0.002384969774733019
Position 1048: 0.002228472058979422
Position 3430: 0.0018319968402658292
Position 1924: 0.0018091460126156249
Position 997: 0.0016530546068998164
Position 649: 0.0016138327830555927
Position 984: 0.0015793898589385896
Position 2893: 0.0015211063755407412
Position 939: 0.0014676905538277588
Position 2305: 0.00144414359490388
Position 3476: 0.0014010070387939755
Position 1103: 0.0012177862086543837
Position 1186: 0.001209077205927455
Position 3659: 0.0011878831423914355
Position 5609: 0.0008214263412140427
Position 448: 0.000815116270233364
Position 1839: 0.0007435182793645829
Position 2437: 0.0007383475710757247
Position 793: 0.0006900364061578676
Position 2610: 0.0006627520487689571
Position 4735: 0.0006474623243777131
Position 973: 0.0006277949443067715
Position 225: 0.0006110384498061667
Position 3201: 0.0005403467662834849
Position 3373: 0.0005146943033301008
Position 382: 0.0004963348420427013
Position 1124: 0.0004054696557473749
Position 613: 0.0003947075465919233
