Gene = SSX2IP
index = 1346
Annotated 5SS: [  175 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714 38663
 40184]
Annotated 3SS: [19236 19729 20651 24312 25992 28014 28169 32076 34060 34539 38547 40017
 42937]
SMsplice 5SS: [  175 10208 19369 19900 20865 24424 26129 28091 28348 32228 34198 34714
 38663]
SMsplice 3SS: [10157 19236 19729 20768 24312 25992 28014 28169 32076 34060 34539 38547
 46085]
top_k =  500
Partition function (log Z): 3.2845950533665262

Sorted 5' Splice Sites (High to Low Probability):
Position 19900: 1.0000000000000013
Position 10208: 0.9984489249191963
Position 24424: 0.9962406307876773
Position 175: 0.9687748264393394
Position 28091: 0.96870279633575
Position 34714: 0.9003111333572764
Position 20865: 0.8656144269044392
Position 34198: 0.7252241668545524
Position 32228: 0.7154029056267168
Position 28348: 0.6344506847011196
Position 30200: 0.6309113398212726
Position 26129: 0.6136890815629529
Position 26991: 0.4485246499590979
Position 24124: 0.35572432670692766
Position 19369: 0.3068502510928719
Position 38663: 0.2673850802427446
Position 4784: 0.2406282203645247
Position 30509: 0.23035547339586837
Position 20698: 0.2224725317177364
Position 27676: 0.21166800827956833
Position 32254: 0.21136487070412702
Position 23980: 0.18361204305809425
Position 35023: 0.17543045384310785
Position 35313: 0.16188857439494786
Position 19357: 0.14487334297519
Position 33576: 0.09521966321820044
Position 25765: 0.08261036748847453
Position 14332: 0.08159236764635187
Position 22903: 0.0791569462443582
Position 25772: 0.06460092489849364
Position 27920: 0.06358030331845685
Position 19303: 0.06258633730224014
Position 14694: 0.060254422513589756
Position 8718: 0.057337189248231855
Position 494: 0.04854432820703396
Position 37023: 0.04662461267100922
Position 392: 0.045664222044580906
Position 32271: 0.035510824314784174
Position 25635: 0.03527186759606223
Position 13087: 0.033395351058438036
Position 36543: 0.033136686502655534
Position 2273: 0.03286424842498156
Position 40184: 0.029707483660265925
Position 28579: 0.02729962689927514
Position 12281: 0.02711654608247247
Position 36734: 0.026106585130697926
Position 26302: 0.02382476146807536
Position 7882: 0.02362401304432336
Position 8348: 0.022678094478077213
Position 1268: 0.019900325555122295
Position 6908: 0.018009979920774657
Position 30193: 0.017841569045893346
Position 26610: 0.01733526380106817
Position 24765: 0.0164049747297662
Position 23998: 0.016312292564026377
Position 14402: 0.01571989367465737
Position 32149: 0.015108304033298018
Position 32123: 0.015026397816667831
Position 21094: 0.014764710036141965
Position 34160: 0.014697451181178678
Position 14545: 0.012788368573596928
Position 23353: 0.012341511520006428
Position 9431: 0.011238375206689803
Position 28075: 0.010863701930948828
Position 7578: 0.010758625826113385
Position 1501: 0.009766582937923068
Position 34069: 0.00916180776150083
Position 29024: 0.00911679919879129
Position 22237: 0.008827473993056943
Position 1728: 0.008387389718903718
Position 4981: 0.008347863026670716
Position 2242: 0.007541364648178143
Position 14874: 0.007158707627178969
Position 5961: 0.006858456052900806
Position 3971: 0.006709954986952751
Position 34143: 0.0066297759637770105
Position 34753: 0.006265233012256241
Position 31288: 0.0059786715190232025
Position 29011: 0.005425509585239186
Position 20985: 0.005308690180745772
Position 3909: 0.0052259103780193435
Position 27982: 0.005084186289931214
Position 4971: 0.004453452894082561
Position 4033: 0.004203499869894453
Position 8748: 0.004106031450307098
Position 3837: 0.004086664108183338
Position 35730: 0.004083538607993649
Position 1076: 0.003917824286702186
Position 7811: 0.0037275042301221717
Position 7368: 0.003712428225223317
Position 5527: 0.0033108730367467564
Position 8977: 0.0029007952049741417
Position 34294: 0.00284725978493015
Position 7221: 0.0027565019456458864
Position 28258: 0.002563084779215793
Position 22156: 0.0025058997314414146
Position 33774: 0.0024098074459049075
Position 4894: 0.0023719678185314757
Position 2224: 0.0023168518792786555
Position 35027: 0.0022663644930118352
Position 23975: 0.0022194865380976894
Position 21197: 0.002183457345811701
Position 5057: 0.002147612862129427
Position 1272: 0.0020778999147359903
Position 5324: 0.0020578083396348918
Position 270: 0.0019399852975309443
Position 7626: 0.0019272427201963078
Position 22186: 0.001913344418307064
Position 7795: 0.0018556137602679377
Position 3437: 0.001837425729911745
Position 22874: 0.001830084447362244
Position 28587: 0.001818126218230015
Position 3645: 0.0017883128894059359
Position 2676: 0.0013689073197069655
Position 6938: 0.0013376458844118035
Position 2688: 0.0012732208959591762
Position 143: 0.0012712304840013957
Position 24377: 0.0011957642037692653
Position 2256: 0.0011759452032327946
Position 24658: 0.0011262149530014435
Position 5107: 0.0010930660784053549
Position 385: 0.0010773832978257963
Position 4938: 0.0010366847345899138
Position 1089: 0.0010151557948087754
Position 2220: 0.0010124358773017585
Position 23154: 0.0010039447776942463
Position 1479: 0.0009253591077713219
Position 21213: 0.0008527919433771872
Position 344: 0.0008430567481417234
Position 2248: 0.0006855104017697022
Position 27074: 0.0006370309835396351
Position 2000: 8.784123460769819e-05
Position 237: 3.296253433841603e-05
Position 28412: 1.883025512887473e-05
Position 24431: 1.6494594308857798e-05
Position 20911: 1.0069872603456213e-05
Position 396: 9.968892977776859e-06
Position 2047: 9.160574628900217e-06
Position 1388: 9.000207705106258e-06
Position 194: 7.947788946035889e-06
Position 1148: 7.21262543457548e-06
Position 820: 2.8769213688006854e-06
Position 204: 1.985894263835977e-06
Position 35267: 1.902334328270691e-06
Position 924: 1.7321121119499592e-06
Position 1236: 1.6993944386961435e-06
Position 1056: 1.62016446829817e-06
Position 1049: 1.4697316327088762e-06
Position 169: 9.651595576443623e-07
Position 692: 8.717633372796196e-07
Position 862: 3.625932260795301e-07
Position 738: 2.4339979287622436e-07
Position 699: 6.923515760441407e-09
Position 302: 2.2209646986811825e-09
Position 356: 2.0909741745126963e-10
Position 598: 7.292429779443316e-11
Position 327: 5.250020221835107e-11
Position 687: 3.831212555370509e-11
Position 532: 2.4231055398718502e-11
Position 425: 6.168837229880917e-12
Position 299: 2.164036768455679e-13
Position 336: 3.8293949163003585e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 10157: 0.9984489249191959
Position 32076: 0.9925396910234311
Position 19729: 0.9581813581178044
Position 24312: 0.9011793856468007
Position 28014: 0.8727066266929641
Position 34060: 0.7419522715832598
Position 20768: 0.7314554503235454
Position 34539: 0.6154911917537023
Position 25992: 0.574875863120403
Position 19206: 0.46609699285929695
Position 26871: 0.4346468185065512
Position 28169: 0.4321068101050845
Position 30107: 0.3297882159811689
Position 23919: 0.30022202395536146
Position 30074: 0.28669769703882797
Position 34542: 0.2739075602228424
Position 38547: 0.2673850802427446
Position 23883: 0.2575865532298036
Position 20651: 0.2551006509554946
Position 40017: 0.24990748910799235
Position 30386: 0.2288849593035758
Position 4712: 0.18476486507961812
Position 38820: 0.17972475124072443
Position 36847: 0.16136582434178043
Position 42937: 0.156305899906461
Position 34899: 0.13247297994079765
Position 27372: 0.12149312774530477
Position 27798: 0.10058307554794502
Position 14182: 0.08159236764635186
Position 46085: 0.07945785578870693
Position 28157: 0.0760999275641771
Position 27779: 0.07480555861225466
Position 24288: 0.07051888135031738
Position 35117: 0.06853732332096851
Position 14579: 0.06741313014076875
Position 4685: 0.06623197747498039
Position 22782: 0.06296263453352918
Position 342: 0.06285200332165401
Position 25693: 0.06177332363340345
Position 25611: 0.06122235057322964
Position 34956: 0.06080982383217897
Position 33385: 0.06071713084924543
Position 8560: 0.05878458320992845
Position 19236: 0.04821293851100514
Position 2158: 0.04557759183760793
Position 28246: 0.04547702142871567
Position 26021: 0.043228157176160784
Position 36638: 0.04211632496841356
Position 19710: 0.04181864188219678
Position 35203: 0.041300964445809156
Position 45345: 0.03936521768166959
Position 27375: 0.038520964945755076
Position 28221: 0.03433637962864375
Position 35401: 0.03378802191586224
Position 36375: 0.030834470897125217
Position 33510: 0.02985111383904106
Position 30176: 0.029511929618524745
Position 35164: 0.028211168510860286
Position 25590: 0.028197087257505478
Position 39925: 0.027937162429589258
Position 28308: 0.02770764624746852
Position 20603: 0.027145482839820066
Position 12157: 0.027116546082472458
Position 28452: 0.024696340496146055
Position 7672: 0.023241253028309917
Position 14331: 0.023207092003433995
Position 20631: 0.02278312797995037
Position 27464: 0.022332940558707104
Position 20585: 0.01963171008142935
Position 35540: 0.0190113465556759
Position 25462: 0.018777428631436575
Position 35297: 0.01848218458725177
Position 20550: 0.017455196736032335
Position 12850: 0.016892725537855
Position 27599: 0.016891997598279234
Position 20984: 0.016819882176987325
Position 36850: 0.016239406712519215
