Gene = SEPP1
index = 1247
Annotated 5SS: [ 244 3929 5184 7424]
Annotated 3SS: [ 3712  4970  7305 10747]
SMsplice 5SS: [244]
SMsplice 3SS: [332]
top_k =  500
Partition function (log Z): -9.411206262740706

Sorted 5' Splice Sites (High to Low Probability):
Position 244: 0.9509006341143412
Position 415: 0.4648354383133919
Position 5184: 0.41712246900878297
Position 3929: 0.2879522737507663
Position 2738: 0.1877338741609078
Position 5891: 0.17711605738391953
Position 3808: 0.11628644546752238
Position 142: 0.03192272801917228
Position 726: 0.02592108302793141
Position 419: 0.019933826834988615
Position 590: 0.014102832432386251
Position 410: 0.01328279105973821
Position 2320: 0.010982743303196617
Position 1389: 0.010345826709225696
Position 137: 0.006912701749058263
Position 9939: 0.005179281840944493
Position 248: 0.004128464802689479
Position 686: 0.0037596494593277125
Position 6126: 0.0037261762727477618
Position 8244: 0.0034412349130133893
Position 292: 0.0030082449958840065
Position 7424: 0.002903657545802671
Position 443: 0.0028176815852711035
Position 431: 0.002349372918985299
Position 721: 0.0018353719190739618
Position 3285: 0.0016589678007276482
Position 849: 0.0011427302427024996
Position 2609: 0.0008999660402803784
Position 1501: 0.0008019423228153896
Position 3496: 0.0007824645492538865
Position 2241: 0.0007555939898393737
Position 1506: 0.0007010475210334438
Position 3433: 0.000665418787578271
Position 948: 0.0005905553728621793
Position 201: 0.0005405151172215182
Position 3865: 0.00041681340360902086
Position 3038: 0.00035702200924773704
Position 1398: 0.00030119516442498977
Position 795: 0.00023196449397732712
Position 2457: 0.00015848460286838092
Position 93: 0.00010022505888175247
Position 1126: 8.403878778869905e-05
Position 236: 7.923011905804813e-05
Position 1117: 5.072338627557234e-05
Position 530: 4.026373519220473e-05
Position 239: 2.9774122325589812e-05
Position 75: 1.331910754402535e-05
Position 169: 8.418011900189477e-06
Position 547: 2.4685784700326332e-06
Position 171: 2.0074019941580338e-06
Position 527: 1.94134860172307e-06
Position 229: 1.7321153746548263e-06
Position 447: 1.3256015984353774e-06
Position 287: 1.227417048473674e-06
Position 53: 4.618589644579905e-07
Position 424: 3.0569102675122457e-07
Position 412: 2.524422816140744e-07
Position 351: 1.0335667273255159e-07
Position 179: 9.152744027372557e-08
Position 259: 5.988784003757657e-08
Position 187: 4.215743522839082e-08
Position 398: 3.974148006365627e-08
Position 242: 3.9652649774736834e-08
Position 831: 3.63443219212529e-08
Position 261: 2.5452905273023798e-08
Position 8: 2.405449429621559e-08
Position 556: 3.099347306846216e-10
Position 307: 3.660561196793278e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 332: 0.5383091550707362
Position 4970: 0.5115172867381116
Position 3712: 0.46471622686911485
Position 2577: 0.22641555014771073
Position 5834: 0.20456162113981682
Position 10747: 0.11072722671124316
Position 11087: 0.10076690166527635
Position 10169: 0.06837829412335955
Position 8665: 0.0657674954133333
Position 11612: 0.054749505468900964
Position 5870: 0.03589116357445133
Position 7305: 0.02928063664499564
Position 11199: 0.02718691828357679
Position 5525: 0.025043053769620426
Position 9800: 0.022916423763983104
Position 9204: 0.02200951311334787
Position 3166: 0.019062684711104273
Position 583: 0.018934901826283494
Position 10329: 0.01659846295737971
Position 477: 0.016418822709761156
Position 9164: 0.015709453182083864
Position 6691: 0.015583771529713018
Position 5044: 0.015424119004262675
Position 4828: 0.014967331980470571
Position 2290: 0.009369650465340352
Position 11150: 0.008354630253082663
Position 7367: 0.008258896618756752
Position 337: 0.00789708522657597
Position 6428: 0.007295333640030995
Position 8221: 0.006660390752150145
Position 1300: 0.005816621937546246
Position 5614: 0.005000700081288807
Position 4389: 0.004716116793137081
Position 7517: 0.004466660809122603
Position 3640: 0.004341797793328348
Position 3783: 0.004056020684175049
Position 2195: 0.00369645820909873
Position 1180: 0.0035555595247111016
Position 2519: 0.0031489957114500967
Position 6839: 0.002722020733650528
Position 5092: 0.002622474651475182
Position 4411: 0.0024830510601053495
Position 4231: 0.0024034669438218453
Position 2919: 0.0022984945164363888
Position 1355: 0.0022909659287649146
Position 3111: 0.0022149440843833522
Position 8167: 0.0022010129542881425
Position 637: 0.002188250225404363
Position 5793: 0.002172393681282962
Position 1090: 0.0021090722558353365
Position 632: 0.0020412935228718817
Position 4061: 0.002027361039768963
Position 2545: 0.001887798494777496
Position 1116: 0.0018784335252707944
Position 951: 0.0018778133997764553
Position 660: 0.0017942553596984937
Position 543: 0.0016293217416666055
Position 8378: 0.0014740632860589843
Position 4631: 0.0013205027522711086
Position 2140: 0.0012465975675966783
Position 5335: 0.0011804753376212461
Position 4360: 0.001106504344666752
Position 3162: 0.001037444164471396
Position 3336: 0.0009436017168025379
Position 1948: 0.0007843616594169325
Position 588: 0.0006415252862785974
Position 1791: 0.00043950685339258846
Position 3186: 0.0003027410579704543
Position 1042: 0.0002746807134841922
Position 3894: 0.0002484847012344352
Position 4584: 0.0002408920617146541
Position 2672: 0.0002263647550373472
Position 447: 0.0002154939421734285
Position 307: 0.00018608195738657347
Position 977: 0.00016832058089361735
Position 1714: 0.00014827412830515046
Position 791: 8.888449890692516e-05
Position 418: 8.317892986907792e-05
Position 668: 7.672741734930296e-05
Position 1143: 2.6558861518145593e-05
Position 287: 2.4855415096800105e-05
Position 867: 1.4353079569627078e-05
Position 3723: 2.863340320018533e-06
Position 358: 1.62875859967447e-06
Position 2701: 1.2376236126223752e-06
Position 343: 7.643345449739232e-07
Position 360: 6.42184741881547e-07
Position 167: 5.187937580776061e-07
Position 409: 4.3934254453741734e-07
Position 1183: 4.22488122546062e-07
Position 848: 1.7242858131397998e-07
Position 199: 1.1733715457504448e-07
Position 379: 1.1318398295268164e-07
Position 387: 7.576095775497708e-08
Position 192: 6.313394984838088e-08
Position 616: 5.9528969082686314e-08
Position 603: 5.868334142142096e-08
Position 547: 4.7848965425657005e-08
Position 590: 3.7175809438263274e-08
Position 634: 3.586690520075034e-08
Position 251: 2.7376649013179325e-08
Position 381: 9.557906708193213e-09
Position 424: 8.264785754949047e-09
Position 206: 7.900145234550382e-09
Position 236: 6.969555459301066e-09
Position 152: 6.115700005584104e-09
Position 92: 2.4088266985206487e-09
Position 201: 2.2406496258378426e-09
Position 693: 1.8342345921047199e-09
Position 224: 1.6084566518248554e-09
Position 169: 1.3166344942577496e-09
Position 141: 1.2247845796330262e-09
Position 431: 1.1024035251562982e-09
Position 857: 1.0022611966612804e-09
Position 841: 9.828993994900016e-10
Position 221: 9.705545500334234e-10
Position 217: 6.459351600142974e-10
Position 393: 6.423563672862996e-10
Position 396: 6.178551993699395e-10
Position 248: 3.5007339209917477e-10
Position 487: 3.0544869903210254e-10
Position 211: 2.5809798949003985e-10
Position 213: 1.853853003992406e-10
Position 482: 1.815304697595925e-10
Position 678: 1.3886327195898148e-10
Position 699: 7.67932588062247e-11
Position 134: 5.46880240139177e-11
Position 398: 4.22382650011466e-11
